kdcode,dt
AARTIIND.NS,2022-03-07
ADANIENT.NS,2022-03-07
APOLLOTYRE.NS,2022-03-07
ASHOKLEY.NS,2022-03-07
ASIANPAINT.NS,2022-03-07
AUROPHARMA.NS,2022-03-07
AXISBANK.NS,2022-03-07
BAJFINANCE.NS,2022-03-07
BATAINDIA.NS,2022-03-07
BDL.NS,2022-03-07
BEML.NS,2022-03-07
BHARATFORG.NS,2022-03-07
BHARTIARTL.NS,2022-03-07
BHEL.NS,2022-03-07
BIOCON.NS,2022-03-07
BPCL.NS,2022-03-07
BRITANNIA.NS,2022-03-07
BSOFT.NS,2022-03-07
CDSL.NS,2022-03-07
CESC.NS,2022-03-07
CIPLA.NS,2022-03-07
COALINDIA.NS,2022-03-07
COFORGE.NS,2022-03-07
CONCOR.NS,2022-03-07
CUMMINSIND.NS,2022-03-07
DIXON.NS,2022-03-07
DRREDDY.NS,2022-03-07
EICHERMOT.NS,2022-03-07
GODREJPROP.NS,2022-03-07
GOLDBEES.NS,2022-03-07
GRSE.NS,2022-03-07
HAVELLS.NS,2022-03-07
HCLTECH.NS,2022-03-07
HDFCAMC.NS,2022-03-07
HDFCBANK.NS,2022-03-07
HEROMOTOCO.NS,2022-03-07
HINDALCO.NS,2022-03-07
HINDUNILVR.NS,2022-03-07
ICICIBANK.NS,2022-03-07
IDFCFIRSTB.NS,2022-03-07
IEX.NS,2022-03-07
IIFL.NS,2022-03-07
INDIGO.NS,2022-03-07
INDUSTOWER.NS,2022-03-07
INFY.NS,2022-03-07
IRCON.NS,2022-03-07
ITC.NS,2022-03-07
JSWSTEEL.NS,2022-03-07
KOTAKBANK.NS,2022-03-07
LALPATHLAB.NS,2022-03-07
LAURUSLABS.NS,2022-03-07
LUPIN.NS,2022-03-07
M&M.NS,2022-03-07
MANAPPURAM.NS,2022-03-07
MARICO.NS,2022-03-07
MARUTI.NS,2022-03-07
MCX.NS,2022-03-07
MON100.NS,2022-03-07
MPHASIS.NS,2022-03-07
MRF.NS,2022-03-07
MUTHOOTFIN.NS,2022-03-07
NAVINFLUOR.NS,2022-03-07
NESTLEIND.NS,2022-03-07
NIFTYBEES.NS,2022-03-07
OBEROIRLTY.NS,2022-03-07
OIL.NS,2022-03-07
ONGC.NS,2022-03-07
PAGEIND.NS,2022-03-07
PERSISTENT.NS,2022-03-07
PIDILITIND.NS,2022-03-07
PIIND.NS,2022-03-07
POLYCAB.NS,2022-03-07
POONAWALLA.NS,2022-03-07
PRESTIGE.NS,2022-03-07
RAYMOND.NS,2022-03-07
RELIANCE.NS,2022-03-07
RITES.NS,2022-03-07
RVNL.NS,2022-03-07
SAIL.NS,2022-03-07
SBIN.NS,2022-03-07
SHREECEM.NS,2022-03-07
SIEMENS.NS,2022-03-07
SRF.NS,2022-03-07
SUNPHARMA.NS,2022-03-07
SUZLON.NS,2022-03-07
TATACHEM.NS,2022-03-07
TATACOMM.NS,2022-03-07
TATAELXSI.NS,2022-03-07
TATASTEEL.NS,2022-03-07
TCS.NS,2022-03-07
TECHM.NS,2022-03-07
TITAN.NS,2022-03-07
TRIDENT.NS,2022-03-07
TVSMOTOR.NS,2022-03-07
VOLTAS.NS,2022-03-07
WIPRO.NS,2022-03-07
ZENSARTECH.NS,2022-03-07
