kdcode,dt
AARTIIND.NS,2020-08-12
ADANIENT.NS,2020-08-12
APOLLOTYRE.NS,2020-08-12
ASHOKLEY.NS,2020-08-12
ASIANPAINT.NS,2020-08-12
AUROPHARMA.NS,2020-08-12
AXISBANK.NS,2020-08-12
BAJFINANCE.NS,2020-08-12
BATAINDIA.NS,2020-08-12
BDL.NS,2020-08-12
BEML.NS,2020-08-12
BHARATFORG.NS,2020-08-12
BHARTIARTL.NS,2020-08-12
BHEL.NS,2020-08-12
BIOCON.NS,2020-08-12
BPCL.NS,2020-08-12
BRITANNIA.NS,2020-08-12
BSOFT.NS,2020-08-12
CDSL.NS,2020-08-12
CESC.NS,2020-08-12
CIPLA.NS,2020-08-12
COALINDIA.NS,2020-08-12
COFORGE.NS,2020-08-12
CONCOR.NS,2020-08-12
CUMMINSIND.NS,2020-08-12
DIXON.NS,2020-08-12
DRREDDY.NS,2020-08-12
EICHERMOT.NS,2020-08-12
GODREJPROP.NS,2020-08-12
GOLDBEES.NS,2020-08-12
GRSE.NS,2020-08-12
HAVELLS.NS,2020-08-12
HCLTECH.NS,2020-08-12
HDFCAMC.NS,2020-08-12
HDFCBANK.NS,2020-08-12
HEROMOTOCO.NS,2020-08-12
HINDALCO.NS,2020-08-12
HINDUNILVR.NS,2020-08-12
ICICIBANK.NS,2020-08-12
IDFCFIRSTB.NS,2020-08-12
IEX.NS,2020-08-12
IIFL.NS,2020-08-12
INDIGO.NS,2020-08-12
INDUSTOWER.NS,2020-08-12
INFY.NS,2020-08-12
IRCON.NS,2020-08-12
ITC.NS,2020-08-12
JSWSTEEL.NS,2020-08-12
KOTAKBANK.NS,2020-08-12
LALPATHLAB.NS,2020-08-12
LAURUSLABS.NS,2020-08-12
LUPIN.NS,2020-08-12
M&M.NS,2020-08-12
MANAPPURAM.NS,2020-08-12
MARICO.NS,2020-08-12
MARUTI.NS,2020-08-12
MCX.NS,2020-08-12
MON100.NS,2020-08-12
MPHASIS.NS,2020-08-12
MRF.NS,2020-08-12
MUTHOOTFIN.NS,2020-08-12
NAVINFLUOR.NS,2020-08-12
NESTLEIND.NS,2020-08-12
NIFTYBEES.NS,2020-08-12
OBEROIRLTY.NS,2020-08-12
OIL.NS,2020-08-12
ONGC.NS,2020-08-12
PAGEIND.NS,2020-08-12
PERSISTENT.NS,2020-08-12
PIDILITIND.NS,2020-08-12
PIIND.NS,2020-08-12
POLYCAB.NS,2020-08-12
POONAWALLA.NS,2020-08-12
PRESTIGE.NS,2020-08-12
RAYMOND.NS,2020-08-12
RELIANCE.NS,2020-08-12
RITES.NS,2020-08-12
RVNL.NS,2020-08-12
SAIL.NS,2020-08-12
SBIN.NS,2020-08-12
SHREECEM.NS,2020-08-12
SIEMENS.NS,2020-08-12
SRF.NS,2020-08-12
SUNPHARMA.NS,2020-08-12
SUZLON.NS,2020-08-12
TATACHEM.NS,2020-08-12
TATACOMM.NS,2020-08-12
TATAELXSI.NS,2020-08-12
TATASTEEL.NS,2020-08-12
TCS.NS,2020-08-12
TECHM.NS,2020-08-12
TITAN.NS,2020-08-12
TRIDENT.NS,2020-08-12
TVSMOTOR.NS,2020-08-12
VOLTAS.NS,2020-08-12
WIPRO.NS,2020-08-12
ZENSARTECH.NS,2020-08-12
