kdcode,dt
AARTIIND.NS,2021-03-12
ADANIENT.NS,2021-03-12
APOLLOTYRE.NS,2021-03-12
ASHOKLEY.NS,2021-03-12
ASIANPAINT.NS,2021-03-12
AUROPHARMA.NS,2021-03-12
AXISBANK.NS,2021-03-12
BAJFINANCE.NS,2021-03-12
BATAINDIA.NS,2021-03-12
BDL.NS,2021-03-12
BEML.NS,2021-03-12
BHARATFORG.NS,2021-03-12
BHARTIARTL.NS,2021-03-12
BHEL.NS,2021-03-12
BIOCON.NS,2021-03-12
BPCL.NS,2021-03-12
BRITANNIA.NS,2021-03-12
BSOFT.NS,2021-03-12
CDSL.NS,2021-03-12
CESC.NS,2021-03-12
CIPLA.NS,2021-03-12
COALINDIA.NS,2021-03-12
COFORGE.NS,2021-03-12
CONCOR.NS,2021-03-12
CUMMINSIND.NS,2021-03-12
DIXON.NS,2021-03-12
DRREDDY.NS,2021-03-12
EICHERMOT.NS,2021-03-12
GODREJPROP.NS,2021-03-12
GOLDBEES.NS,2021-03-12
GRSE.NS,2021-03-12
HAVELLS.NS,2021-03-12
HCLTECH.NS,2021-03-12
HDFCAMC.NS,2021-03-12
HDFCBANK.NS,2021-03-12
HEROMOTOCO.NS,2021-03-12
HINDALCO.NS,2021-03-12
HINDUNILVR.NS,2021-03-12
ICICIBANK.NS,2021-03-12
IDFCFIRSTB.NS,2021-03-12
IEX.NS,2021-03-12
IIFL.NS,2021-03-12
INDIGO.NS,2021-03-12
INDUSTOWER.NS,2021-03-12
INFY.NS,2021-03-12
IRCON.NS,2021-03-12
ITC.NS,2021-03-12
JSWSTEEL.NS,2021-03-12
KOTAKBANK.NS,2021-03-12
LALPATHLAB.NS,2021-03-12
LAURUSLABS.NS,2021-03-12
LUPIN.NS,2021-03-12
M&M.NS,2021-03-12
MANAPPURAM.NS,2021-03-12
MARICO.NS,2021-03-12
MARUTI.NS,2021-03-12
MCX.NS,2021-03-12
MON100.NS,2021-03-12
MPHASIS.NS,2021-03-12
MRF.NS,2021-03-12
MUTHOOTFIN.NS,2021-03-12
NAVINFLUOR.NS,2021-03-12
NESTLEIND.NS,2021-03-12
NIFTYBEES.NS,2021-03-12
OBEROIRLTY.NS,2021-03-12
OIL.NS,2021-03-12
ONGC.NS,2021-03-12
PAGEIND.NS,2021-03-12
PERSISTENT.NS,2021-03-12
PIDILITIND.NS,2021-03-12
PIIND.NS,2021-03-12
POLYCAB.NS,2021-03-12
POONAWALLA.NS,2021-03-12
PRESTIGE.NS,2021-03-12
RAYMOND.NS,2021-03-12
RELIANCE.NS,2021-03-12
RITES.NS,2021-03-12
RVNL.NS,2021-03-12
SAIL.NS,2021-03-12
SBIN.NS,2021-03-12
SHREECEM.NS,2021-03-12
SIEMENS.NS,2021-03-12
SRF.NS,2021-03-12
SUNPHARMA.NS,2021-03-12
SUZLON.NS,2021-03-12
TATACHEM.NS,2021-03-12
TATACOMM.NS,2021-03-12
TATAELXSI.NS,2021-03-12
TATASTEEL.NS,2021-03-12
TCS.NS,2021-03-12
TECHM.NS,2021-03-12
TITAN.NS,2021-03-12
TRIDENT.NS,2021-03-12
TVSMOTOR.NS,2021-03-12
VOLTAS.NS,2021-03-12
WIPRO.NS,2021-03-12
ZENSARTECH.NS,2021-03-12
