kdcode,dt
AARTIIND.NS,2023-07-11
ADANIENT.NS,2023-07-11
APOLLOTYRE.NS,2023-07-11
ASHOKLEY.NS,2023-07-11
ASIANPAINT.NS,2023-07-11
AUROPHARMA.NS,2023-07-11
AXISBANK.NS,2023-07-11
BAJFINANCE.NS,2023-07-11
BATAINDIA.NS,2023-07-11
BDL.NS,2023-07-11
BEML.NS,2023-07-11
BHARATFORG.NS,2023-07-11
BHARTIARTL.NS,2023-07-11
BHEL.NS,2023-07-11
BIOCON.NS,2023-07-11
BPCL.NS,2023-07-11
BRITANNIA.NS,2023-07-11
BSOFT.NS,2023-07-11
CDSL.NS,2023-07-11
CESC.NS,2023-07-11
CIPLA.NS,2023-07-11
COALINDIA.NS,2023-07-11
COFORGE.NS,2023-07-11
CONCOR.NS,2023-07-11
CUMMINSIND.NS,2023-07-11
DIXON.NS,2023-07-11
DRREDDY.NS,2023-07-11
EICHERMOT.NS,2023-07-11
GODREJPROP.NS,2023-07-11
GOLDBEES.NS,2023-07-11
GRSE.NS,2023-07-11
HAVELLS.NS,2023-07-11
HCLTECH.NS,2023-07-11
HDFCAMC.NS,2023-07-11
HDFCBANK.NS,2023-07-11
HEROMOTOCO.NS,2023-07-11
HINDALCO.NS,2023-07-11
HINDUNILVR.NS,2023-07-11
ICICIBANK.NS,2023-07-11
IDFCFIRSTB.NS,2023-07-11
IEX.NS,2023-07-11
IIFL.NS,2023-07-11
INDIGO.NS,2023-07-11
INDUSTOWER.NS,2023-07-11
INFY.NS,2023-07-11
IRCON.NS,2023-07-11
ITC.NS,2023-07-11
JSWSTEEL.NS,2023-07-11
KOTAKBANK.NS,2023-07-11
LALPATHLAB.NS,2023-07-11
LAURUSLABS.NS,2023-07-11
LUPIN.NS,2023-07-11
M&M.NS,2023-07-11
MANAPPURAM.NS,2023-07-11
MARICO.NS,2023-07-11
MARUTI.NS,2023-07-11
MCX.NS,2023-07-11
MON100.NS,2023-07-11
MPHASIS.NS,2023-07-11
MRF.NS,2023-07-11
MUTHOOTFIN.NS,2023-07-11
NAVINFLUOR.NS,2023-07-11
NESTLEIND.NS,2023-07-11
NIFTYBEES.NS,2023-07-11
OBEROIRLTY.NS,2023-07-11
OIL.NS,2023-07-11
ONGC.NS,2023-07-11
PAGEIND.NS,2023-07-11
PERSISTENT.NS,2023-07-11
PIDILITIND.NS,2023-07-11
PIIND.NS,2023-07-11
POLYCAB.NS,2023-07-11
POONAWALLA.NS,2023-07-11
PRESTIGE.NS,2023-07-11
RAYMOND.NS,2023-07-11
RELIANCE.NS,2023-07-11
RITES.NS,2023-07-11
RVNL.NS,2023-07-11
SAIL.NS,2023-07-11
SBIN.NS,2023-07-11
SHREECEM.NS,2023-07-11
SIEMENS.NS,2023-07-11
SRF.NS,2023-07-11
SUNPHARMA.NS,2023-07-11
SUZLON.NS,2023-07-11
TATACHEM.NS,2023-07-11
TATACOMM.NS,2023-07-11
TATAELXSI.NS,2023-07-11
TATASTEEL.NS,2023-07-11
TCS.NS,2023-07-11
TECHM.NS,2023-07-11
TITAN.NS,2023-07-11
TRIDENT.NS,2023-07-11
TVSMOTOR.NS,2023-07-11
VOLTAS.NS,2023-07-11
WIPRO.NS,2023-07-11
ZENSARTECH.NS,2023-07-11
