kdcode,dt
AARTIIND.NS,2024-05-07
ADANIENT.NS,2024-05-07
APOLLOTYRE.NS,2024-05-07
ASHOKLEY.NS,2024-05-07
ASIANPAINT.NS,2024-05-07
AUROPHARMA.NS,2024-05-07
AXISBANK.NS,2024-05-07
BAJFINANCE.NS,2024-05-07
BATAINDIA.NS,2024-05-07
BDL.NS,2024-05-07
BEML.NS,2024-05-07
BHARATFORG.NS,2024-05-07
BHARTIARTL.NS,2024-05-07
BHEL.NS,2024-05-07
BIOCON.NS,2024-05-07
BPCL.NS,2024-05-07
BRITANNIA.NS,2024-05-07
BSOFT.NS,2024-05-07
CDSL.NS,2024-05-07
CESC.NS,2024-05-07
CIPLA.NS,2024-05-07
COALINDIA.NS,2024-05-07
COFORGE.NS,2024-05-07
CONCOR.NS,2024-05-07
CUMMINSIND.NS,2024-05-07
DIXON.NS,2024-05-07
DRREDDY.NS,2024-05-07
EICHERMOT.NS,2024-05-07
GODREJPROP.NS,2024-05-07
GOLDBEES.NS,2024-05-07
GRSE.NS,2024-05-07
HAVELLS.NS,2024-05-07
HCLTECH.NS,2024-05-07
HDFCAMC.NS,2024-05-07
HDFCBANK.NS,2024-05-07
HEROMOTOCO.NS,2024-05-07
HINDALCO.NS,2024-05-07
HINDUNILVR.NS,2024-05-07
ICICIBANK.NS,2024-05-07
IDFCFIRSTB.NS,2024-05-07
IEX.NS,2024-05-07
IIFL.NS,2024-05-07
INDIGO.NS,2024-05-07
INDUSTOWER.NS,2024-05-07
INFY.NS,2024-05-07
IRCON.NS,2024-05-07
ITC.NS,2024-05-07
JSWSTEEL.NS,2024-05-07
KOTAKBANK.NS,2024-05-07
LALPATHLAB.NS,2024-05-07
LAURUSLABS.NS,2024-05-07
LUPIN.NS,2024-05-07
M&M.NS,2024-05-07
MANAPPURAM.NS,2024-05-07
MARICO.NS,2024-05-07
MARUTI.NS,2024-05-07
MCX.NS,2024-05-07
MON100.NS,2024-05-07
MPHASIS.NS,2024-05-07
MRF.NS,2024-05-07
MUTHOOTFIN.NS,2024-05-07
NAVINFLUOR.NS,2024-05-07
NESTLEIND.NS,2024-05-07
NIFTYBEES.NS,2024-05-07
OBEROIRLTY.NS,2024-05-07
OIL.NS,2024-05-07
ONGC.NS,2024-05-07
PAGEIND.NS,2024-05-07
PERSISTENT.NS,2024-05-07
PIDILITIND.NS,2024-05-07
PIIND.NS,2024-05-07
POLYCAB.NS,2024-05-07
POONAWALLA.NS,2024-05-07
PRESTIGE.NS,2024-05-07
RAYMOND.NS,2024-05-07
RELIANCE.NS,2024-05-07
RITES.NS,2024-05-07
RVNL.NS,2024-05-07
SAIL.NS,2024-05-07
SBIN.NS,2024-05-07
SHREECEM.NS,2024-05-07
SIEMENS.NS,2024-05-07
SRF.NS,2024-05-07
SUNPHARMA.NS,2024-05-07
SUZLON.NS,2024-05-07
TATACHEM.NS,2024-05-07
TATACOMM.NS,2024-05-07
TATAELXSI.NS,2024-05-07
TATASTEEL.NS,2024-05-07
TCS.NS,2024-05-07
TECHM.NS,2024-05-07
TITAN.NS,2024-05-07
TRIDENT.NS,2024-05-07
TVSMOTOR.NS,2024-05-07
VOLTAS.NS,2024-05-07
WIPRO.NS,2024-05-07
ZENSARTECH.NS,2024-05-07
