kdcode,dt
AARTIIND.NS,2020-10-30
ADANIENT.NS,2020-10-30
APOLLOTYRE.NS,2020-10-30
ASHOKLEY.NS,2020-10-30
ASIANPAINT.NS,2020-10-30
AUROPHARMA.NS,2020-10-30
AXISBANK.NS,2020-10-30
BAJFINANCE.NS,2020-10-30
BATAINDIA.NS,2020-10-30
BDL.NS,2020-10-30
BEML.NS,2020-10-30
BHARATFORG.NS,2020-10-30
BHARTIARTL.NS,2020-10-30
BHEL.NS,2020-10-30
BIOCON.NS,2020-10-30
BPCL.NS,2020-10-30
BRITANNIA.NS,2020-10-30
BSOFT.NS,2020-10-30
CDSL.NS,2020-10-30
CESC.NS,2020-10-30
CIPLA.NS,2020-10-30
COALINDIA.NS,2020-10-30
COFORGE.NS,2020-10-30
CONCOR.NS,2020-10-30
CUMMINSIND.NS,2020-10-30
DIXON.NS,2020-10-30
DRREDDY.NS,2020-10-30
EICHERMOT.NS,2020-10-30
GODREJPROP.NS,2020-10-30
GOLDBEES.NS,2020-10-30
GRSE.NS,2020-10-30
HAVELLS.NS,2020-10-30
HCLTECH.NS,2020-10-30
HDFCAMC.NS,2020-10-30
HDFCBANK.NS,2020-10-30
HEROMOTOCO.NS,2020-10-30
HINDALCO.NS,2020-10-30
HINDUNILVR.NS,2020-10-30
ICICIBANK.NS,2020-10-30
IDFCFIRSTB.NS,2020-10-30
IEX.NS,2020-10-30
IIFL.NS,2020-10-30
INDIGO.NS,2020-10-30
INDUSTOWER.NS,2020-10-30
INFY.NS,2020-10-30
IRCON.NS,2020-10-30
ITC.NS,2020-10-30
JSWSTEEL.NS,2020-10-30
KOTAKBANK.NS,2020-10-30
LALPATHLAB.NS,2020-10-30
LAURUSLABS.NS,2020-10-30
LUPIN.NS,2020-10-30
M&M.NS,2020-10-30
MANAPPURAM.NS,2020-10-30
MARICO.NS,2020-10-30
MARUTI.NS,2020-10-30
MCX.NS,2020-10-30
MON100.NS,2020-10-30
MPHASIS.NS,2020-10-30
MRF.NS,2020-10-30
MUTHOOTFIN.NS,2020-10-30
NAVINFLUOR.NS,2020-10-30
NESTLEIND.NS,2020-10-30
NIFTYBEES.NS,2020-10-30
OBEROIRLTY.NS,2020-10-30
OIL.NS,2020-10-30
ONGC.NS,2020-10-30
PAGEIND.NS,2020-10-30
PERSISTENT.NS,2020-10-30
PIDILITIND.NS,2020-10-30
PIIND.NS,2020-10-30
POLYCAB.NS,2020-10-30
POONAWALLA.NS,2020-10-30
PRESTIGE.NS,2020-10-30
RAYMOND.NS,2020-10-30
RELIANCE.NS,2020-10-30
RITES.NS,2020-10-30
RVNL.NS,2020-10-30
SAIL.NS,2020-10-30
SBIN.NS,2020-10-30
SHREECEM.NS,2020-10-30
SIEMENS.NS,2020-10-30
SRF.NS,2020-10-30
SUNPHARMA.NS,2020-10-30
SUZLON.NS,2020-10-30
TATACHEM.NS,2020-10-30
TATACOMM.NS,2020-10-30
TATAELXSI.NS,2020-10-30
TATASTEEL.NS,2020-10-30
TCS.NS,2020-10-30
TECHM.NS,2020-10-30
TITAN.NS,2020-10-30
TRIDENT.NS,2020-10-30
TVSMOTOR.NS,2020-10-30
VOLTAS.NS,2020-10-30
WIPRO.NS,2020-10-30
ZENSARTECH.NS,2020-10-30
