kdcode,dt
AARTIIND.NS,2024-03-27
ADANIENT.NS,2024-03-27
APOLLOTYRE.NS,2024-03-27
ASHOKLEY.NS,2024-03-27
ASIANPAINT.NS,2024-03-27
AUROPHARMA.NS,2024-03-27
AXISBANK.NS,2024-03-27
BAJFINANCE.NS,2024-03-27
BATAINDIA.NS,2024-03-27
BDL.NS,2024-03-27
BEML.NS,2024-03-27
BHARATFORG.NS,2024-03-27
BHARTIARTL.NS,2024-03-27
BHEL.NS,2024-03-27
BIOCON.NS,2024-03-27
BPCL.NS,2024-03-27
BRITANNIA.NS,2024-03-27
BSOFT.NS,2024-03-27
CDSL.NS,2024-03-27
CESC.NS,2024-03-27
CIPLA.NS,2024-03-27
COALINDIA.NS,2024-03-27
COFORGE.NS,2024-03-27
CONCOR.NS,2024-03-27
CUMMINSIND.NS,2024-03-27
DIXON.NS,2024-03-27
DRREDDY.NS,2024-03-27
EICHERMOT.NS,2024-03-27
GODREJPROP.NS,2024-03-27
GOLDBEES.NS,2024-03-27
GRSE.NS,2024-03-27
HAVELLS.NS,2024-03-27
HCLTECH.NS,2024-03-27
HDFCAMC.NS,2024-03-27
HDFCBANK.NS,2024-03-27
HEROMOTOCO.NS,2024-03-27
HINDALCO.NS,2024-03-27
HINDUNILVR.NS,2024-03-27
ICICIBANK.NS,2024-03-27
IDFCFIRSTB.NS,2024-03-27
IEX.NS,2024-03-27
IIFL.NS,2024-03-27
INDIGO.NS,2024-03-27
INDUSTOWER.NS,2024-03-27
INFY.NS,2024-03-27
IRCON.NS,2024-03-27
ITC.NS,2024-03-27
JSWSTEEL.NS,2024-03-27
KOTAKBANK.NS,2024-03-27
LALPATHLAB.NS,2024-03-27
LAURUSLABS.NS,2024-03-27
LUPIN.NS,2024-03-27
M&M.NS,2024-03-27
MANAPPURAM.NS,2024-03-27
MARICO.NS,2024-03-27
MARUTI.NS,2024-03-27
MCX.NS,2024-03-27
MON100.NS,2024-03-27
MPHASIS.NS,2024-03-27
MRF.NS,2024-03-27
MUTHOOTFIN.NS,2024-03-27
NAVINFLUOR.NS,2024-03-27
NESTLEIND.NS,2024-03-27
NIFTYBEES.NS,2024-03-27
OBEROIRLTY.NS,2024-03-27
OIL.NS,2024-03-27
ONGC.NS,2024-03-27
PAGEIND.NS,2024-03-27
PERSISTENT.NS,2024-03-27
PIDILITIND.NS,2024-03-27
PIIND.NS,2024-03-27
POLYCAB.NS,2024-03-27
POONAWALLA.NS,2024-03-27
PRESTIGE.NS,2024-03-27
RAYMOND.NS,2024-03-27
RELIANCE.NS,2024-03-27
RITES.NS,2024-03-27
RVNL.NS,2024-03-27
SAIL.NS,2024-03-27
SBIN.NS,2024-03-27
SHREECEM.NS,2024-03-27
SIEMENS.NS,2024-03-27
SRF.NS,2024-03-27
SUNPHARMA.NS,2024-03-27
SUZLON.NS,2024-03-27
TATACHEM.NS,2024-03-27
TATACOMM.NS,2024-03-27
TATAELXSI.NS,2024-03-27
TATASTEEL.NS,2024-03-27
TCS.NS,2024-03-27
TECHM.NS,2024-03-27
TITAN.NS,2024-03-27
TRIDENT.NS,2024-03-27
TVSMOTOR.NS,2024-03-27
VOLTAS.NS,2024-03-27
WIPRO.NS,2024-03-27
ZENSARTECH.NS,2024-03-27
