kdcode,dt
AARTIIND.NS,2022-05-17
ADANIENT.NS,2022-05-17
APOLLOTYRE.NS,2022-05-17
ASHOKLEY.NS,2022-05-17
ASIANPAINT.NS,2022-05-17
AUROPHARMA.NS,2022-05-17
AXISBANK.NS,2022-05-17
BAJFINANCE.NS,2022-05-17
BATAINDIA.NS,2022-05-17
BDL.NS,2022-05-17
BEML.NS,2022-05-17
BHARATFORG.NS,2022-05-17
BHARTIARTL.NS,2022-05-17
BHEL.NS,2022-05-17
BIOCON.NS,2022-05-17
BPCL.NS,2022-05-17
BRITANNIA.NS,2022-05-17
BSOFT.NS,2022-05-17
CDSL.NS,2022-05-17
CESC.NS,2022-05-17
CIPLA.NS,2022-05-17
COALINDIA.NS,2022-05-17
COFORGE.NS,2022-05-17
CONCOR.NS,2022-05-17
CUMMINSIND.NS,2022-05-17
DIXON.NS,2022-05-17
DRREDDY.NS,2022-05-17
EICHERMOT.NS,2022-05-17
GODREJPROP.NS,2022-05-17
GOLDBEES.NS,2022-05-17
GRSE.NS,2022-05-17
HAVELLS.NS,2022-05-17
HCLTECH.NS,2022-05-17
HDFCAMC.NS,2022-05-17
HDFCBANK.NS,2022-05-17
HEROMOTOCO.NS,2022-05-17
HINDALCO.NS,2022-05-17
HINDUNILVR.NS,2022-05-17
ICICIBANK.NS,2022-05-17
IDFCFIRSTB.NS,2022-05-17
IEX.NS,2022-05-17
IIFL.NS,2022-05-17
INDIGO.NS,2022-05-17
INDUSTOWER.NS,2022-05-17
INFY.NS,2022-05-17
IRCON.NS,2022-05-17
ITC.NS,2022-05-17
JSWSTEEL.NS,2022-05-17
KOTAKBANK.NS,2022-05-17
LALPATHLAB.NS,2022-05-17
LAURUSLABS.NS,2022-05-17
LUPIN.NS,2022-05-17
M&M.NS,2022-05-17
MANAPPURAM.NS,2022-05-17
MARICO.NS,2022-05-17
MARUTI.NS,2022-05-17
MCX.NS,2022-05-17
MON100.NS,2022-05-17
MPHASIS.NS,2022-05-17
MRF.NS,2022-05-17
MUTHOOTFIN.NS,2022-05-17
NAVINFLUOR.NS,2022-05-17
NESTLEIND.NS,2022-05-17
NIFTYBEES.NS,2022-05-17
OBEROIRLTY.NS,2022-05-17
OIL.NS,2022-05-17
ONGC.NS,2022-05-17
PAGEIND.NS,2022-05-17
PERSISTENT.NS,2022-05-17
PIDILITIND.NS,2022-05-17
PIIND.NS,2022-05-17
POLYCAB.NS,2022-05-17
POONAWALLA.NS,2022-05-17
PRESTIGE.NS,2022-05-17
RAYMOND.NS,2022-05-17
RELIANCE.NS,2022-05-17
RITES.NS,2022-05-17
RVNL.NS,2022-05-17
SAIL.NS,2022-05-17
SBIN.NS,2022-05-17
SHREECEM.NS,2022-05-17
SIEMENS.NS,2022-05-17
SRF.NS,2022-05-17
SUNPHARMA.NS,2022-05-17
SUZLON.NS,2022-05-17
TATACHEM.NS,2022-05-17
TATACOMM.NS,2022-05-17
TATAELXSI.NS,2022-05-17
TATASTEEL.NS,2022-05-17
TCS.NS,2022-05-17
TECHM.NS,2022-05-17
TITAN.NS,2022-05-17
TRIDENT.NS,2022-05-17
TVSMOTOR.NS,2022-05-17
VOLTAS.NS,2022-05-17
WIPRO.NS,2022-05-17
ZENSARTECH.NS,2022-05-17
