kdcode,dt
AARTIIND.NS,2020-07-03
ADANIENT.NS,2020-07-03
APOLLOTYRE.NS,2020-07-03
ASHOKLEY.NS,2020-07-03
ASIANPAINT.NS,2020-07-03
AUROPHARMA.NS,2020-07-03
AXISBANK.NS,2020-07-03
BAJFINANCE.NS,2020-07-03
BATAINDIA.NS,2020-07-03
BDL.NS,2020-07-03
BEML.NS,2020-07-03
BHARATFORG.NS,2020-07-03
BHARTIARTL.NS,2020-07-03
BHEL.NS,2020-07-03
BIOCON.NS,2020-07-03
BPCL.NS,2020-07-03
BRITANNIA.NS,2020-07-03
BSOFT.NS,2020-07-03
CDSL.NS,2020-07-03
CESC.NS,2020-07-03
CIPLA.NS,2020-07-03
COALINDIA.NS,2020-07-03
COFORGE.NS,2020-07-03
CONCOR.NS,2020-07-03
CUMMINSIND.NS,2020-07-03
DIXON.NS,2020-07-03
DRREDDY.NS,2020-07-03
EICHERMOT.NS,2020-07-03
GODREJPROP.NS,2020-07-03
GOLDBEES.NS,2020-07-03
GRSE.NS,2020-07-03
HAVELLS.NS,2020-07-03
HCLTECH.NS,2020-07-03
HDFCAMC.NS,2020-07-03
HDFCBANK.NS,2020-07-03
HEROMOTOCO.NS,2020-07-03
HINDALCO.NS,2020-07-03
HINDUNILVR.NS,2020-07-03
ICICIBANK.NS,2020-07-03
IDFCFIRSTB.NS,2020-07-03
IEX.NS,2020-07-03
IIFL.NS,2020-07-03
INDIGO.NS,2020-07-03
INDUSTOWER.NS,2020-07-03
INFY.NS,2020-07-03
IRCON.NS,2020-07-03
ITC.NS,2020-07-03
JSWSTEEL.NS,2020-07-03
KOTAKBANK.NS,2020-07-03
LALPATHLAB.NS,2020-07-03
LAURUSLABS.NS,2020-07-03
LUPIN.NS,2020-07-03
M&M.NS,2020-07-03
MANAPPURAM.NS,2020-07-03
MARICO.NS,2020-07-03
MARUTI.NS,2020-07-03
MCX.NS,2020-07-03
MON100.NS,2020-07-03
MPHASIS.NS,2020-07-03
MRF.NS,2020-07-03
MUTHOOTFIN.NS,2020-07-03
NAVINFLUOR.NS,2020-07-03
NESTLEIND.NS,2020-07-03
NIFTYBEES.NS,2020-07-03
OBEROIRLTY.NS,2020-07-03
OIL.NS,2020-07-03
ONGC.NS,2020-07-03
PAGEIND.NS,2020-07-03
PERSISTENT.NS,2020-07-03
PIDILITIND.NS,2020-07-03
PIIND.NS,2020-07-03
POLYCAB.NS,2020-07-03
POONAWALLA.NS,2020-07-03
PRESTIGE.NS,2020-07-03
RAYMOND.NS,2020-07-03
RELIANCE.NS,2020-07-03
RITES.NS,2020-07-03
RVNL.NS,2020-07-03
SAIL.NS,2020-07-03
SBIN.NS,2020-07-03
SHREECEM.NS,2020-07-03
SIEMENS.NS,2020-07-03
SRF.NS,2020-07-03
SUNPHARMA.NS,2020-07-03
SUZLON.NS,2020-07-03
TATACHEM.NS,2020-07-03
TATACOMM.NS,2020-07-03
TATAELXSI.NS,2020-07-03
TATASTEEL.NS,2020-07-03
TCS.NS,2020-07-03
TECHM.NS,2020-07-03
TITAN.NS,2020-07-03
TRIDENT.NS,2020-07-03
TVSMOTOR.NS,2020-07-03
VOLTAS.NS,2020-07-03
WIPRO.NS,2020-07-03
ZENSARTECH.NS,2020-07-03
