kdcode,dt
AARTIIND.NS,2020-08-28
ADANIENT.NS,2020-08-28
APOLLOTYRE.NS,2020-08-28
ASHOKLEY.NS,2020-08-28
ASIANPAINT.NS,2020-08-28
AUROPHARMA.NS,2020-08-28
AXISBANK.NS,2020-08-28
BAJFINANCE.NS,2020-08-28
BATAINDIA.NS,2020-08-28
BDL.NS,2020-08-28
BEML.NS,2020-08-28
BHARATFORG.NS,2020-08-28
BHARTIARTL.NS,2020-08-28
BHEL.NS,2020-08-28
BIOCON.NS,2020-08-28
BPCL.NS,2020-08-28
BRITANNIA.NS,2020-08-28
BSOFT.NS,2020-08-28
CDSL.NS,2020-08-28
CESC.NS,2020-08-28
CIPLA.NS,2020-08-28
COALINDIA.NS,2020-08-28
COFORGE.NS,2020-08-28
CONCOR.NS,2020-08-28
CUMMINSIND.NS,2020-08-28
DIXON.NS,2020-08-28
DRREDDY.NS,2020-08-28
EICHERMOT.NS,2020-08-28
GODREJPROP.NS,2020-08-28
GOLDBEES.NS,2020-08-28
GRSE.NS,2020-08-28
HAVELLS.NS,2020-08-28
HCLTECH.NS,2020-08-28
HDFCAMC.NS,2020-08-28
HDFCBANK.NS,2020-08-28
HEROMOTOCO.NS,2020-08-28
HINDALCO.NS,2020-08-28
HINDUNILVR.NS,2020-08-28
ICICIBANK.NS,2020-08-28
IDFCFIRSTB.NS,2020-08-28
IEX.NS,2020-08-28
IIFL.NS,2020-08-28
INDIGO.NS,2020-08-28
INDUSTOWER.NS,2020-08-28
INFY.NS,2020-08-28
IRCON.NS,2020-08-28
ITC.NS,2020-08-28
JSWSTEEL.NS,2020-08-28
KOTAKBANK.NS,2020-08-28
LALPATHLAB.NS,2020-08-28
LAURUSLABS.NS,2020-08-28
LUPIN.NS,2020-08-28
M&M.NS,2020-08-28
MANAPPURAM.NS,2020-08-28
MARICO.NS,2020-08-28
MARUTI.NS,2020-08-28
MCX.NS,2020-08-28
MON100.NS,2020-08-28
MPHASIS.NS,2020-08-28
MRF.NS,2020-08-28
MUTHOOTFIN.NS,2020-08-28
NAVINFLUOR.NS,2020-08-28
NESTLEIND.NS,2020-08-28
NIFTYBEES.NS,2020-08-28
OBEROIRLTY.NS,2020-08-28
OIL.NS,2020-08-28
ONGC.NS,2020-08-28
PAGEIND.NS,2020-08-28
PERSISTENT.NS,2020-08-28
PIDILITIND.NS,2020-08-28
PIIND.NS,2020-08-28
POLYCAB.NS,2020-08-28
POONAWALLA.NS,2020-08-28
PRESTIGE.NS,2020-08-28
RAYMOND.NS,2020-08-28
RELIANCE.NS,2020-08-28
RITES.NS,2020-08-28
RVNL.NS,2020-08-28
SAIL.NS,2020-08-28
SBIN.NS,2020-08-28
SHREECEM.NS,2020-08-28
SIEMENS.NS,2020-08-28
SRF.NS,2020-08-28
SUNPHARMA.NS,2020-08-28
SUZLON.NS,2020-08-28
TATACHEM.NS,2020-08-28
TATACOMM.NS,2020-08-28
TATAELXSI.NS,2020-08-28
TATASTEEL.NS,2020-08-28
TCS.NS,2020-08-28
TECHM.NS,2020-08-28
TITAN.NS,2020-08-28
TRIDENT.NS,2020-08-28
TVSMOTOR.NS,2020-08-28
VOLTAS.NS,2020-08-28
WIPRO.NS,2020-08-28
ZENSARTECH.NS,2020-08-28
