kdcode,dt
AARTIIND.NS,2024-11-22
ADANIENT.NS,2024-11-22
APOLLOTYRE.NS,2024-11-22
ASHOKLEY.NS,2024-11-22
ASIANPAINT.NS,2024-11-22
AUROPHARMA.NS,2024-11-22
AXISBANK.NS,2024-11-22
BAJFINANCE.NS,2024-11-22
BATAINDIA.NS,2024-11-22
BDL.NS,2024-11-22
BEML.NS,2024-11-22
BHARATFORG.NS,2024-11-22
BHARTIARTL.NS,2024-11-22
BHEL.NS,2024-11-22
BIOCON.NS,2024-11-22
BPCL.NS,2024-11-22
BRITANNIA.NS,2024-11-22
BSOFT.NS,2024-11-22
CDSL.NS,2024-11-22
CESC.NS,2024-11-22
CIPLA.NS,2024-11-22
COALINDIA.NS,2024-11-22
COFORGE.NS,2024-11-22
CONCOR.NS,2024-11-22
CUMMINSIND.NS,2024-11-22
DIXON.NS,2024-11-22
DRREDDY.NS,2024-11-22
EICHERMOT.NS,2024-11-22
GODREJPROP.NS,2024-11-22
GOLDBEES.NS,2024-11-22
GRSE.NS,2024-11-22
HAVELLS.NS,2024-11-22
HCLTECH.NS,2024-11-22
HDFCAMC.NS,2024-11-22
HDFCBANK.NS,2024-11-22
HEROMOTOCO.NS,2024-11-22
HINDALCO.NS,2024-11-22
HINDUNILVR.NS,2024-11-22
ICICIBANK.NS,2024-11-22
IDFCFIRSTB.NS,2024-11-22
IEX.NS,2024-11-22
IIFL.NS,2024-11-22
INDIGO.NS,2024-11-22
INDUSTOWER.NS,2024-11-22
INFY.NS,2024-11-22
IRCON.NS,2024-11-22
ITC.NS,2024-11-22
JSWSTEEL.NS,2024-11-22
KOTAKBANK.NS,2024-11-22
LALPATHLAB.NS,2024-11-22
LAURUSLABS.NS,2024-11-22
LUPIN.NS,2024-11-22
M&M.NS,2024-11-22
MANAPPURAM.NS,2024-11-22
MARICO.NS,2024-11-22
MARUTI.NS,2024-11-22
MCX.NS,2024-11-22
MON100.NS,2024-11-22
MPHASIS.NS,2024-11-22
MRF.NS,2024-11-22
MUTHOOTFIN.NS,2024-11-22
NAVINFLUOR.NS,2024-11-22
NESTLEIND.NS,2024-11-22
NIFTYBEES.NS,2024-11-22
OBEROIRLTY.NS,2024-11-22
OIL.NS,2024-11-22
ONGC.NS,2024-11-22
PAGEIND.NS,2024-11-22
PERSISTENT.NS,2024-11-22
PIDILITIND.NS,2024-11-22
PIIND.NS,2024-11-22
POLYCAB.NS,2024-11-22
POONAWALLA.NS,2024-11-22
PRESTIGE.NS,2024-11-22
RAYMOND.NS,2024-11-22
RELIANCE.NS,2024-11-22
RITES.NS,2024-11-22
RVNL.NS,2024-11-22
SAIL.NS,2024-11-22
SBIN.NS,2024-11-22
SHREECEM.NS,2024-11-22
SIEMENS.NS,2024-11-22
SRF.NS,2024-11-22
SUNPHARMA.NS,2024-11-22
SUZLON.NS,2024-11-22
TATACHEM.NS,2024-11-22
TATACOMM.NS,2024-11-22
TATAELXSI.NS,2024-11-22
TATASTEEL.NS,2024-11-22
TCS.NS,2024-11-22
TECHM.NS,2024-11-22
TITAN.NS,2024-11-22
TRIDENT.NS,2024-11-22
TVSMOTOR.NS,2024-11-22
VOLTAS.NS,2024-11-22
WIPRO.NS,2024-11-22
ZENSARTECH.NS,2024-11-22
