kdcode,dt
AARTIIND.NS,2023-12-21
ADANIENT.NS,2023-12-21
APOLLOTYRE.NS,2023-12-21
ASHOKLEY.NS,2023-12-21
ASIANPAINT.NS,2023-12-21
AUROPHARMA.NS,2023-12-21
AXISBANK.NS,2023-12-21
BAJFINANCE.NS,2023-12-21
BATAINDIA.NS,2023-12-21
BDL.NS,2023-12-21
BEML.NS,2023-12-21
BHARATFORG.NS,2023-12-21
BHARTIARTL.NS,2023-12-21
BHEL.NS,2023-12-21
BIOCON.NS,2023-12-21
BPCL.NS,2023-12-21
BRITANNIA.NS,2023-12-21
BSOFT.NS,2023-12-21
CDSL.NS,2023-12-21
CESC.NS,2023-12-21
CIPLA.NS,2023-12-21
COALINDIA.NS,2023-12-21
COFORGE.NS,2023-12-21
CONCOR.NS,2023-12-21
CUMMINSIND.NS,2023-12-21
DIXON.NS,2023-12-21
DRREDDY.NS,2023-12-21
EICHERMOT.NS,2023-12-21
GODREJPROP.NS,2023-12-21
GOLDBEES.NS,2023-12-21
GRSE.NS,2023-12-21
HAVELLS.NS,2023-12-21
HCLTECH.NS,2023-12-21
HDFCAMC.NS,2023-12-21
HDFCBANK.NS,2023-12-21
HEROMOTOCO.NS,2023-12-21
HINDALCO.NS,2023-12-21
HINDUNILVR.NS,2023-12-21
ICICIBANK.NS,2023-12-21
IDFCFIRSTB.NS,2023-12-21
IEX.NS,2023-12-21
IIFL.NS,2023-12-21
INDIGO.NS,2023-12-21
INDUSTOWER.NS,2023-12-21
INFY.NS,2023-12-21
IRCON.NS,2023-12-21
ITC.NS,2023-12-21
JSWSTEEL.NS,2023-12-21
KOTAKBANK.NS,2023-12-21
LALPATHLAB.NS,2023-12-21
LAURUSLABS.NS,2023-12-21
LUPIN.NS,2023-12-21
M&M.NS,2023-12-21
MANAPPURAM.NS,2023-12-21
MARICO.NS,2023-12-21
MARUTI.NS,2023-12-21
MCX.NS,2023-12-21
MON100.NS,2023-12-21
MPHASIS.NS,2023-12-21
MRF.NS,2023-12-21
MUTHOOTFIN.NS,2023-12-21
NAVINFLUOR.NS,2023-12-21
NESTLEIND.NS,2023-12-21
NIFTYBEES.NS,2023-12-21
OBEROIRLTY.NS,2023-12-21
OIL.NS,2023-12-21
ONGC.NS,2023-12-21
PAGEIND.NS,2023-12-21
PERSISTENT.NS,2023-12-21
PIDILITIND.NS,2023-12-21
PIIND.NS,2023-12-21
POLYCAB.NS,2023-12-21
POONAWALLA.NS,2023-12-21
PRESTIGE.NS,2023-12-21
RAYMOND.NS,2023-12-21
RELIANCE.NS,2023-12-21
RITES.NS,2023-12-21
RVNL.NS,2023-12-21
SAIL.NS,2023-12-21
SBIN.NS,2023-12-21
SHREECEM.NS,2023-12-21
SIEMENS.NS,2023-12-21
SRF.NS,2023-12-21
SUNPHARMA.NS,2023-12-21
SUZLON.NS,2023-12-21
TATACHEM.NS,2023-12-21
TATACOMM.NS,2023-12-21
TATAELXSI.NS,2023-12-21
TATASTEEL.NS,2023-12-21
TCS.NS,2023-12-21
TECHM.NS,2023-12-21
TITAN.NS,2023-12-21
TRIDENT.NS,2023-12-21
TVSMOTOR.NS,2023-12-21
VOLTAS.NS,2023-12-21
WIPRO.NS,2023-12-21
ZENSARTECH.NS,2023-12-21
