kdcode,dt
AARTIIND.NS,2020-12-11
ADANIENT.NS,2020-12-11
APOLLOTYRE.NS,2020-12-11
ASHOKLEY.NS,2020-12-11
ASIANPAINT.NS,2020-12-11
AUROPHARMA.NS,2020-12-11
AXISBANK.NS,2020-12-11
BAJFINANCE.NS,2020-12-11
BATAINDIA.NS,2020-12-11
BDL.NS,2020-12-11
BEML.NS,2020-12-11
BHARATFORG.NS,2020-12-11
BHARTIARTL.NS,2020-12-11
BHEL.NS,2020-12-11
BIOCON.NS,2020-12-11
BPCL.NS,2020-12-11
BRITANNIA.NS,2020-12-11
BSOFT.NS,2020-12-11
CDSL.NS,2020-12-11
CESC.NS,2020-12-11
CIPLA.NS,2020-12-11
COALINDIA.NS,2020-12-11
COFORGE.NS,2020-12-11
CONCOR.NS,2020-12-11
CUMMINSIND.NS,2020-12-11
DIXON.NS,2020-12-11
DRREDDY.NS,2020-12-11
EICHERMOT.NS,2020-12-11
GODREJPROP.NS,2020-12-11
GOLDBEES.NS,2020-12-11
GRSE.NS,2020-12-11
HAVELLS.NS,2020-12-11
HCLTECH.NS,2020-12-11
HDFCAMC.NS,2020-12-11
HDFCBANK.NS,2020-12-11
HEROMOTOCO.NS,2020-12-11
HINDALCO.NS,2020-12-11
HINDUNILVR.NS,2020-12-11
ICICIBANK.NS,2020-12-11
IDFCFIRSTB.NS,2020-12-11
IEX.NS,2020-12-11
IIFL.NS,2020-12-11
INDIGO.NS,2020-12-11
INDUSTOWER.NS,2020-12-11
INFY.NS,2020-12-11
IRCON.NS,2020-12-11
ITC.NS,2020-12-11
JSWSTEEL.NS,2020-12-11
KOTAKBANK.NS,2020-12-11
LALPATHLAB.NS,2020-12-11
LAURUSLABS.NS,2020-12-11
LUPIN.NS,2020-12-11
M&M.NS,2020-12-11
MANAPPURAM.NS,2020-12-11
MARICO.NS,2020-12-11
MARUTI.NS,2020-12-11
MCX.NS,2020-12-11
MON100.NS,2020-12-11
MPHASIS.NS,2020-12-11
MRF.NS,2020-12-11
MUTHOOTFIN.NS,2020-12-11
NAVINFLUOR.NS,2020-12-11
NESTLEIND.NS,2020-12-11
NIFTYBEES.NS,2020-12-11
OBEROIRLTY.NS,2020-12-11
OIL.NS,2020-12-11
ONGC.NS,2020-12-11
PAGEIND.NS,2020-12-11
PERSISTENT.NS,2020-12-11
PIDILITIND.NS,2020-12-11
PIIND.NS,2020-12-11
POLYCAB.NS,2020-12-11
POONAWALLA.NS,2020-12-11
PRESTIGE.NS,2020-12-11
RAYMOND.NS,2020-12-11
RELIANCE.NS,2020-12-11
RITES.NS,2020-12-11
RVNL.NS,2020-12-11
SAIL.NS,2020-12-11
SBIN.NS,2020-12-11
SHREECEM.NS,2020-12-11
SIEMENS.NS,2020-12-11
SRF.NS,2020-12-11
SUNPHARMA.NS,2020-12-11
SUZLON.NS,2020-12-11
TATACHEM.NS,2020-12-11
TATACOMM.NS,2020-12-11
TATAELXSI.NS,2020-12-11
TATASTEEL.NS,2020-12-11
TCS.NS,2020-12-11
TECHM.NS,2020-12-11
TITAN.NS,2020-12-11
TRIDENT.NS,2020-12-11
TVSMOTOR.NS,2020-12-11
VOLTAS.NS,2020-12-11
WIPRO.NS,2020-12-11
ZENSARTECH.NS,2020-12-11
