kdcode,dt
AARTIIND.NS,2021-05-20
ADANIENT.NS,2021-05-20
APOLLOTYRE.NS,2021-05-20
ASHOKLEY.NS,2021-05-20
ASIANPAINT.NS,2021-05-20
AUROPHARMA.NS,2021-05-20
AXISBANK.NS,2021-05-20
BAJFINANCE.NS,2021-05-20
BATAINDIA.NS,2021-05-20
BDL.NS,2021-05-20
BEML.NS,2021-05-20
BHARATFORG.NS,2021-05-20
BHARTIARTL.NS,2021-05-20
BHEL.NS,2021-05-20
BIOCON.NS,2021-05-20
BPCL.NS,2021-05-20
BRITANNIA.NS,2021-05-20
BSOFT.NS,2021-05-20
CDSL.NS,2021-05-20
CESC.NS,2021-05-20
CIPLA.NS,2021-05-20
COALINDIA.NS,2021-05-20
COFORGE.NS,2021-05-20
CONCOR.NS,2021-05-20
CUMMINSIND.NS,2021-05-20
DIXON.NS,2021-05-20
DRREDDY.NS,2021-05-20
EICHERMOT.NS,2021-05-20
GODREJPROP.NS,2021-05-20
GOLDBEES.NS,2021-05-20
GRSE.NS,2021-05-20
HAVELLS.NS,2021-05-20
HCLTECH.NS,2021-05-20
HDFCAMC.NS,2021-05-20
HDFCBANK.NS,2021-05-20
HEROMOTOCO.NS,2021-05-20
HINDALCO.NS,2021-05-20
HINDUNILVR.NS,2021-05-20
ICICIBANK.NS,2021-05-20
IDFCFIRSTB.NS,2021-05-20
IEX.NS,2021-05-20
IIFL.NS,2021-05-20
INDIGO.NS,2021-05-20
INDUSTOWER.NS,2021-05-20
INFY.NS,2021-05-20
IRCON.NS,2021-05-20
ITC.NS,2021-05-20
JSWSTEEL.NS,2021-05-20
KOTAKBANK.NS,2021-05-20
LALPATHLAB.NS,2021-05-20
LAURUSLABS.NS,2021-05-20
LUPIN.NS,2021-05-20
M&M.NS,2021-05-20
MANAPPURAM.NS,2021-05-20
MARICO.NS,2021-05-20
MARUTI.NS,2021-05-20
MCX.NS,2021-05-20
MON100.NS,2021-05-20
MPHASIS.NS,2021-05-20
MRF.NS,2021-05-20
MUTHOOTFIN.NS,2021-05-20
NAVINFLUOR.NS,2021-05-20
NESTLEIND.NS,2021-05-20
NIFTYBEES.NS,2021-05-20
OBEROIRLTY.NS,2021-05-20
OIL.NS,2021-05-20
ONGC.NS,2021-05-20
PAGEIND.NS,2021-05-20
PERSISTENT.NS,2021-05-20
PIDILITIND.NS,2021-05-20
PIIND.NS,2021-05-20
POLYCAB.NS,2021-05-20
POONAWALLA.NS,2021-05-20
PRESTIGE.NS,2021-05-20
RAYMOND.NS,2021-05-20
RELIANCE.NS,2021-05-20
RITES.NS,2021-05-20
RVNL.NS,2021-05-20
SAIL.NS,2021-05-20
SBIN.NS,2021-05-20
SHREECEM.NS,2021-05-20
SIEMENS.NS,2021-05-20
SRF.NS,2021-05-20
SUNPHARMA.NS,2021-05-20
SUZLON.NS,2021-05-20
TATACHEM.NS,2021-05-20
TATACOMM.NS,2021-05-20
TATAELXSI.NS,2021-05-20
TATASTEEL.NS,2021-05-20
TCS.NS,2021-05-20
TECHM.NS,2021-05-20
TITAN.NS,2021-05-20
TRIDENT.NS,2021-05-20
TVSMOTOR.NS,2021-05-20
VOLTAS.NS,2021-05-20
WIPRO.NS,2021-05-20
ZENSARTECH.NS,2021-05-20
