kdcode,dt
AARTIIND.NS,2021-06-10
ADANIENT.NS,2021-06-10
APOLLOTYRE.NS,2021-06-10
ASHOKLEY.NS,2021-06-10
ASIANPAINT.NS,2021-06-10
AUROPHARMA.NS,2021-06-10
AXISBANK.NS,2021-06-10
BAJFINANCE.NS,2021-06-10
BATAINDIA.NS,2021-06-10
BDL.NS,2021-06-10
BEML.NS,2021-06-10
BHARATFORG.NS,2021-06-10
BHARTIARTL.NS,2021-06-10
BHEL.NS,2021-06-10
BIOCON.NS,2021-06-10
BPCL.NS,2021-06-10
BRITANNIA.NS,2021-06-10
BSOFT.NS,2021-06-10
CDSL.NS,2021-06-10
CESC.NS,2021-06-10
CIPLA.NS,2021-06-10
COALINDIA.NS,2021-06-10
COFORGE.NS,2021-06-10
CONCOR.NS,2021-06-10
CUMMINSIND.NS,2021-06-10
DIXON.NS,2021-06-10
DRREDDY.NS,2021-06-10
EICHERMOT.NS,2021-06-10
GODREJPROP.NS,2021-06-10
GOLDBEES.NS,2021-06-10
GRSE.NS,2021-06-10
HAVELLS.NS,2021-06-10
HCLTECH.NS,2021-06-10
HDFCAMC.NS,2021-06-10
HDFCBANK.NS,2021-06-10
HEROMOTOCO.NS,2021-06-10
HINDALCO.NS,2021-06-10
HINDUNILVR.NS,2021-06-10
ICICIBANK.NS,2021-06-10
IDFCFIRSTB.NS,2021-06-10
IEX.NS,2021-06-10
IIFL.NS,2021-06-10
INDIGO.NS,2021-06-10
INDUSTOWER.NS,2021-06-10
INFY.NS,2021-06-10
IRCON.NS,2021-06-10
ITC.NS,2021-06-10
JSWSTEEL.NS,2021-06-10
KOTAKBANK.NS,2021-06-10
LALPATHLAB.NS,2021-06-10
LAURUSLABS.NS,2021-06-10
LUPIN.NS,2021-06-10
M&M.NS,2021-06-10
MANAPPURAM.NS,2021-06-10
MARICO.NS,2021-06-10
MARUTI.NS,2021-06-10
MCX.NS,2021-06-10
MON100.NS,2021-06-10
MPHASIS.NS,2021-06-10
MRF.NS,2021-06-10
MUTHOOTFIN.NS,2021-06-10
NAVINFLUOR.NS,2021-06-10
NESTLEIND.NS,2021-06-10
NIFTYBEES.NS,2021-06-10
OBEROIRLTY.NS,2021-06-10
OIL.NS,2021-06-10
ONGC.NS,2021-06-10
PAGEIND.NS,2021-06-10
PERSISTENT.NS,2021-06-10
PIDILITIND.NS,2021-06-10
PIIND.NS,2021-06-10
POLYCAB.NS,2021-06-10
POONAWALLA.NS,2021-06-10
PRESTIGE.NS,2021-06-10
RAYMOND.NS,2021-06-10
RELIANCE.NS,2021-06-10
RITES.NS,2021-06-10
RVNL.NS,2021-06-10
SAIL.NS,2021-06-10
SBIN.NS,2021-06-10
SHREECEM.NS,2021-06-10
SIEMENS.NS,2021-06-10
SRF.NS,2021-06-10
SUNPHARMA.NS,2021-06-10
SUZLON.NS,2021-06-10
TATACHEM.NS,2021-06-10
TATACOMM.NS,2021-06-10
TATAELXSI.NS,2021-06-10
TATASTEEL.NS,2021-06-10
TCS.NS,2021-06-10
TECHM.NS,2021-06-10
TITAN.NS,2021-06-10
TRIDENT.NS,2021-06-10
TVSMOTOR.NS,2021-06-10
VOLTAS.NS,2021-06-10
WIPRO.NS,2021-06-10
ZENSARTECH.NS,2021-06-10
