kdcode,dt
AARTIIND.NS,2020-05-29
ADANIENT.NS,2020-05-29
APOLLOTYRE.NS,2020-05-29
ASHOKLEY.NS,2020-05-29
ASIANPAINT.NS,2020-05-29
AUROPHARMA.NS,2020-05-29
AXISBANK.NS,2020-05-29
BAJFINANCE.NS,2020-05-29
BATAINDIA.NS,2020-05-29
BDL.NS,2020-05-29
BEML.NS,2020-05-29
BHARATFORG.NS,2020-05-29
BHARTIARTL.NS,2020-05-29
BHEL.NS,2020-05-29
BIOCON.NS,2020-05-29
BPCL.NS,2020-05-29
BRITANNIA.NS,2020-05-29
BSOFT.NS,2020-05-29
CDSL.NS,2020-05-29
CESC.NS,2020-05-29
CIPLA.NS,2020-05-29
COALINDIA.NS,2020-05-29
COFORGE.NS,2020-05-29
CONCOR.NS,2020-05-29
CUMMINSIND.NS,2020-05-29
DIXON.NS,2020-05-29
DRREDDY.NS,2020-05-29
EICHERMOT.NS,2020-05-29
GODREJPROP.NS,2020-05-29
GOLDBEES.NS,2020-05-29
GRSE.NS,2020-05-29
HAVELLS.NS,2020-05-29
HCLTECH.NS,2020-05-29
HDFCAMC.NS,2020-05-29
HDFCBANK.NS,2020-05-29
HEROMOTOCO.NS,2020-05-29
HINDALCO.NS,2020-05-29
HINDUNILVR.NS,2020-05-29
ICICIBANK.NS,2020-05-29
IDFCFIRSTB.NS,2020-05-29
IEX.NS,2020-05-29
IIFL.NS,2020-05-29
INDIGO.NS,2020-05-29
INDUSTOWER.NS,2020-05-29
INFY.NS,2020-05-29
IRCON.NS,2020-05-29
ITC.NS,2020-05-29
JSWSTEEL.NS,2020-05-29
KOTAKBANK.NS,2020-05-29
LALPATHLAB.NS,2020-05-29
LAURUSLABS.NS,2020-05-29
LUPIN.NS,2020-05-29
M&M.NS,2020-05-29
MANAPPURAM.NS,2020-05-29
MARICO.NS,2020-05-29
MARUTI.NS,2020-05-29
MCX.NS,2020-05-29
MON100.NS,2020-05-29
MPHASIS.NS,2020-05-29
MRF.NS,2020-05-29
MUTHOOTFIN.NS,2020-05-29
NAVINFLUOR.NS,2020-05-29
NESTLEIND.NS,2020-05-29
NIFTYBEES.NS,2020-05-29
OBEROIRLTY.NS,2020-05-29
OIL.NS,2020-05-29
ONGC.NS,2020-05-29
PAGEIND.NS,2020-05-29
PERSISTENT.NS,2020-05-29
PIDILITIND.NS,2020-05-29
PIIND.NS,2020-05-29
POLYCAB.NS,2020-05-29
POONAWALLA.NS,2020-05-29
PRESTIGE.NS,2020-05-29
RAYMOND.NS,2020-05-29
RELIANCE.NS,2020-05-29
RITES.NS,2020-05-29
RVNL.NS,2020-05-29
SAIL.NS,2020-05-29
SBIN.NS,2020-05-29
SHREECEM.NS,2020-05-29
SIEMENS.NS,2020-05-29
SRF.NS,2020-05-29
SUNPHARMA.NS,2020-05-29
SUZLON.NS,2020-05-29
TATACHEM.NS,2020-05-29
TATACOMM.NS,2020-05-29
TATAELXSI.NS,2020-05-29
TATASTEEL.NS,2020-05-29
TCS.NS,2020-05-29
TECHM.NS,2020-05-29
TITAN.NS,2020-05-29
TRIDENT.NS,2020-05-29
TVSMOTOR.NS,2020-05-29
VOLTAS.NS,2020-05-29
WIPRO.NS,2020-05-29
ZENSARTECH.NS,2020-05-29
