kdcode,dt
AARTIIND.NS,2022-06-10
ADANIENT.NS,2022-06-10
APOLLOTYRE.NS,2022-06-10
ASHOKLEY.NS,2022-06-10
ASIANPAINT.NS,2022-06-10
AUROPHARMA.NS,2022-06-10
AXISBANK.NS,2022-06-10
BAJFINANCE.NS,2022-06-10
BATAINDIA.NS,2022-06-10
BDL.NS,2022-06-10
BEML.NS,2022-06-10
BHARATFORG.NS,2022-06-10
BHARTIARTL.NS,2022-06-10
BHEL.NS,2022-06-10
BIOCON.NS,2022-06-10
BPCL.NS,2022-06-10
BRITANNIA.NS,2022-06-10
BSOFT.NS,2022-06-10
CDSL.NS,2022-06-10
CESC.NS,2022-06-10
CIPLA.NS,2022-06-10
COALINDIA.NS,2022-06-10
COFORGE.NS,2022-06-10
CONCOR.NS,2022-06-10
CUMMINSIND.NS,2022-06-10
DIXON.NS,2022-06-10
DRREDDY.NS,2022-06-10
EICHERMOT.NS,2022-06-10
GODREJPROP.NS,2022-06-10
GOLDBEES.NS,2022-06-10
GRSE.NS,2022-06-10
HAVELLS.NS,2022-06-10
HCLTECH.NS,2022-06-10
HDFCAMC.NS,2022-06-10
HDFCBANK.NS,2022-06-10
HEROMOTOCO.NS,2022-06-10
HINDALCO.NS,2022-06-10
HINDUNILVR.NS,2022-06-10
ICICIBANK.NS,2022-06-10
IDFCFIRSTB.NS,2022-06-10
IEX.NS,2022-06-10
IIFL.NS,2022-06-10
INDIGO.NS,2022-06-10
INDUSTOWER.NS,2022-06-10
INFY.NS,2022-06-10
IRCON.NS,2022-06-10
ITC.NS,2022-06-10
JSWSTEEL.NS,2022-06-10
KOTAKBANK.NS,2022-06-10
LALPATHLAB.NS,2022-06-10
LAURUSLABS.NS,2022-06-10
LUPIN.NS,2022-06-10
M&M.NS,2022-06-10
MANAPPURAM.NS,2022-06-10
MARICO.NS,2022-06-10
MARUTI.NS,2022-06-10
MCX.NS,2022-06-10
MON100.NS,2022-06-10
MPHASIS.NS,2022-06-10
MRF.NS,2022-06-10
MUTHOOTFIN.NS,2022-06-10
NAVINFLUOR.NS,2022-06-10
NESTLEIND.NS,2022-06-10
NIFTYBEES.NS,2022-06-10
OBEROIRLTY.NS,2022-06-10
OIL.NS,2022-06-10
ONGC.NS,2022-06-10
PAGEIND.NS,2022-06-10
PERSISTENT.NS,2022-06-10
PIDILITIND.NS,2022-06-10
PIIND.NS,2022-06-10
POLYCAB.NS,2022-06-10
POONAWALLA.NS,2022-06-10
PRESTIGE.NS,2022-06-10
RAYMOND.NS,2022-06-10
RELIANCE.NS,2022-06-10
RITES.NS,2022-06-10
RVNL.NS,2022-06-10
SAIL.NS,2022-06-10
SBIN.NS,2022-06-10
SHREECEM.NS,2022-06-10
SIEMENS.NS,2022-06-10
SRF.NS,2022-06-10
SUNPHARMA.NS,2022-06-10
SUZLON.NS,2022-06-10
TATACHEM.NS,2022-06-10
TATACOMM.NS,2022-06-10
TATAELXSI.NS,2022-06-10
TATASTEEL.NS,2022-06-10
TCS.NS,2022-06-10
TECHM.NS,2022-06-10
TITAN.NS,2022-06-10
TRIDENT.NS,2022-06-10
TVSMOTOR.NS,2022-06-10
VOLTAS.NS,2022-06-10
WIPRO.NS,2022-06-10
ZENSARTECH.NS,2022-06-10
