kdcode,dt
AARTIIND.NS,2021-09-21
ADANIENT.NS,2021-09-21
APOLLOTYRE.NS,2021-09-21
ASHOKLEY.NS,2021-09-21
ASIANPAINT.NS,2021-09-21
AUROPHARMA.NS,2021-09-21
AXISBANK.NS,2021-09-21
BAJFINANCE.NS,2021-09-21
BATAINDIA.NS,2021-09-21
BDL.NS,2021-09-21
BEML.NS,2021-09-21
BHARATFORG.NS,2021-09-21
BHARTIARTL.NS,2021-09-21
BHEL.NS,2021-09-21
BIOCON.NS,2021-09-21
BPCL.NS,2021-09-21
BRITANNIA.NS,2021-09-21
BSOFT.NS,2021-09-21
CDSL.NS,2021-09-21
CESC.NS,2021-09-21
CIPLA.NS,2021-09-21
COALINDIA.NS,2021-09-21
COFORGE.NS,2021-09-21
CONCOR.NS,2021-09-21
CUMMINSIND.NS,2021-09-21
DIXON.NS,2021-09-21
DRREDDY.NS,2021-09-21
EICHERMOT.NS,2021-09-21
GODREJPROP.NS,2021-09-21
GOLDBEES.NS,2021-09-21
GRSE.NS,2021-09-21
HAVELLS.NS,2021-09-21
HCLTECH.NS,2021-09-21
HDFCAMC.NS,2021-09-21
HDFCBANK.NS,2021-09-21
HEROMOTOCO.NS,2021-09-21
HINDALCO.NS,2021-09-21
HINDUNILVR.NS,2021-09-21
ICICIBANK.NS,2021-09-21
IDFCFIRSTB.NS,2021-09-21
IEX.NS,2021-09-21
IIFL.NS,2021-09-21
INDIGO.NS,2021-09-21
INDUSTOWER.NS,2021-09-21
INFY.NS,2021-09-21
IRCON.NS,2021-09-21
ITC.NS,2021-09-21
JSWSTEEL.NS,2021-09-21
KOTAKBANK.NS,2021-09-21
LALPATHLAB.NS,2021-09-21
LAURUSLABS.NS,2021-09-21
LUPIN.NS,2021-09-21
M&M.NS,2021-09-21
MANAPPURAM.NS,2021-09-21
MARICO.NS,2021-09-21
MARUTI.NS,2021-09-21
MCX.NS,2021-09-21
MON100.NS,2021-09-21
MPHASIS.NS,2021-09-21
MRF.NS,2021-09-21
MUTHOOTFIN.NS,2021-09-21
NAVINFLUOR.NS,2021-09-21
NESTLEIND.NS,2021-09-21
NIFTYBEES.NS,2021-09-21
OBEROIRLTY.NS,2021-09-21
OIL.NS,2021-09-21
ONGC.NS,2021-09-21
PAGEIND.NS,2021-09-21
PERSISTENT.NS,2021-09-21
PIDILITIND.NS,2021-09-21
PIIND.NS,2021-09-21
POLYCAB.NS,2021-09-21
POONAWALLA.NS,2021-09-21
PRESTIGE.NS,2021-09-21
RAYMOND.NS,2021-09-21
RELIANCE.NS,2021-09-21
RITES.NS,2021-09-21
RVNL.NS,2021-09-21
SAIL.NS,2021-09-21
SBIN.NS,2021-09-21
SHREECEM.NS,2021-09-21
SIEMENS.NS,2021-09-21
SRF.NS,2021-09-21
SUNPHARMA.NS,2021-09-21
SUZLON.NS,2021-09-21
TATACHEM.NS,2021-09-21
TATACOMM.NS,2021-09-21
TATAELXSI.NS,2021-09-21
TATASTEEL.NS,2021-09-21
TCS.NS,2021-09-21
TECHM.NS,2021-09-21
TITAN.NS,2021-09-21
TRIDENT.NS,2021-09-21
TVSMOTOR.NS,2021-09-21
VOLTAS.NS,2021-09-21
WIPRO.NS,2021-09-21
ZENSARTECH.NS,2021-09-21
