kdcode,dt
AARTIIND.NS,2024-05-28
ADANIENT.NS,2024-05-28
APOLLOTYRE.NS,2024-05-28
ASHOKLEY.NS,2024-05-28
ASIANPAINT.NS,2024-05-28
AUROPHARMA.NS,2024-05-28
AXISBANK.NS,2024-05-28
BAJFINANCE.NS,2024-05-28
BATAINDIA.NS,2024-05-28
BDL.NS,2024-05-28
BEML.NS,2024-05-28
BHARATFORG.NS,2024-05-28
BHARTIARTL.NS,2024-05-28
BHEL.NS,2024-05-28
BIOCON.NS,2024-05-28
BPCL.NS,2024-05-28
BRITANNIA.NS,2024-05-28
BSOFT.NS,2024-05-28
CDSL.NS,2024-05-28
CESC.NS,2024-05-28
CIPLA.NS,2024-05-28
COALINDIA.NS,2024-05-28
COFORGE.NS,2024-05-28
CONCOR.NS,2024-05-28
CUMMINSIND.NS,2024-05-28
DIXON.NS,2024-05-28
DRREDDY.NS,2024-05-28
EICHERMOT.NS,2024-05-28
GODREJPROP.NS,2024-05-28
GOLDBEES.NS,2024-05-28
GRSE.NS,2024-05-28
HAVELLS.NS,2024-05-28
HCLTECH.NS,2024-05-28
HDFCAMC.NS,2024-05-28
HDFCBANK.NS,2024-05-28
HEROMOTOCO.NS,2024-05-28
HINDALCO.NS,2024-05-28
HINDUNILVR.NS,2024-05-28
ICICIBANK.NS,2024-05-28
IDFCFIRSTB.NS,2024-05-28
IEX.NS,2024-05-28
IIFL.NS,2024-05-28
INDIGO.NS,2024-05-28
INDUSTOWER.NS,2024-05-28
INFY.NS,2024-05-28
IRCON.NS,2024-05-28
ITC.NS,2024-05-28
JSWSTEEL.NS,2024-05-28
KOTAKBANK.NS,2024-05-28
LALPATHLAB.NS,2024-05-28
LAURUSLABS.NS,2024-05-28
LUPIN.NS,2024-05-28
M&M.NS,2024-05-28
MANAPPURAM.NS,2024-05-28
MARICO.NS,2024-05-28
MARUTI.NS,2024-05-28
MCX.NS,2024-05-28
MON100.NS,2024-05-28
MPHASIS.NS,2024-05-28
MRF.NS,2024-05-28
MUTHOOTFIN.NS,2024-05-28
NAVINFLUOR.NS,2024-05-28
NESTLEIND.NS,2024-05-28
NIFTYBEES.NS,2024-05-28
OBEROIRLTY.NS,2024-05-28
OIL.NS,2024-05-28
ONGC.NS,2024-05-28
PAGEIND.NS,2024-05-28
PERSISTENT.NS,2024-05-28
PIDILITIND.NS,2024-05-28
PIIND.NS,2024-05-28
POLYCAB.NS,2024-05-28
POONAWALLA.NS,2024-05-28
PRESTIGE.NS,2024-05-28
RAYMOND.NS,2024-05-28
RELIANCE.NS,2024-05-28
RITES.NS,2024-05-28
RVNL.NS,2024-05-28
SAIL.NS,2024-05-28
SBIN.NS,2024-05-28
SHREECEM.NS,2024-05-28
SIEMENS.NS,2024-05-28
SRF.NS,2024-05-28
SUNPHARMA.NS,2024-05-28
SUZLON.NS,2024-05-28
TATACHEM.NS,2024-05-28
TATACOMM.NS,2024-05-28
TATAELXSI.NS,2024-05-28
TATASTEEL.NS,2024-05-28
TCS.NS,2024-05-28
TECHM.NS,2024-05-28
TITAN.NS,2024-05-28
TRIDENT.NS,2024-05-28
TVSMOTOR.NS,2024-05-28
VOLTAS.NS,2024-05-28
WIPRO.NS,2024-05-28
ZENSARTECH.NS,2024-05-28
