kdcode,dt
AARTIIND.NS,2024-06-18
ADANIENT.NS,2024-06-18
APOLLOTYRE.NS,2024-06-18
ASHOKLEY.NS,2024-06-18
ASIANPAINT.NS,2024-06-18
AUROPHARMA.NS,2024-06-18
AXISBANK.NS,2024-06-18
BAJFINANCE.NS,2024-06-18
BATAINDIA.NS,2024-06-18
BDL.NS,2024-06-18
BEML.NS,2024-06-18
BHARATFORG.NS,2024-06-18
BHARTIARTL.NS,2024-06-18
BHEL.NS,2024-06-18
BIOCON.NS,2024-06-18
BPCL.NS,2024-06-18
BRITANNIA.NS,2024-06-18
BSOFT.NS,2024-06-18
CDSL.NS,2024-06-18
CESC.NS,2024-06-18
CIPLA.NS,2024-06-18
COALINDIA.NS,2024-06-18
COFORGE.NS,2024-06-18
CONCOR.NS,2024-06-18
CUMMINSIND.NS,2024-06-18
DIXON.NS,2024-06-18
DRREDDY.NS,2024-06-18
EICHERMOT.NS,2024-06-18
GODREJPROP.NS,2024-06-18
GOLDBEES.NS,2024-06-18
GRSE.NS,2024-06-18
HAVELLS.NS,2024-06-18
HCLTECH.NS,2024-06-18
HDFCAMC.NS,2024-06-18
HDFCBANK.NS,2024-06-18
HEROMOTOCO.NS,2024-06-18
HINDALCO.NS,2024-06-18
HINDUNILVR.NS,2024-06-18
ICICIBANK.NS,2024-06-18
IDFCFIRSTB.NS,2024-06-18
IEX.NS,2024-06-18
IIFL.NS,2024-06-18
INDIGO.NS,2024-06-18
INDUSTOWER.NS,2024-06-18
INFY.NS,2024-06-18
IRCON.NS,2024-06-18
ITC.NS,2024-06-18
JSWSTEEL.NS,2024-06-18
KOTAKBANK.NS,2024-06-18
LALPATHLAB.NS,2024-06-18
LAURUSLABS.NS,2024-06-18
LUPIN.NS,2024-06-18
M&M.NS,2024-06-18
MANAPPURAM.NS,2024-06-18
MARICO.NS,2024-06-18
MARUTI.NS,2024-06-18
MCX.NS,2024-06-18
MON100.NS,2024-06-18
MPHASIS.NS,2024-06-18
MRF.NS,2024-06-18
MUTHOOTFIN.NS,2024-06-18
NAVINFLUOR.NS,2024-06-18
NESTLEIND.NS,2024-06-18
NIFTYBEES.NS,2024-06-18
OBEROIRLTY.NS,2024-06-18
OIL.NS,2024-06-18
ONGC.NS,2024-06-18
PAGEIND.NS,2024-06-18
PERSISTENT.NS,2024-06-18
PIDILITIND.NS,2024-06-18
PIIND.NS,2024-06-18
POLYCAB.NS,2024-06-18
POONAWALLA.NS,2024-06-18
PRESTIGE.NS,2024-06-18
RAYMOND.NS,2024-06-18
RELIANCE.NS,2024-06-18
RITES.NS,2024-06-18
RVNL.NS,2024-06-18
SAIL.NS,2024-06-18
SBIN.NS,2024-06-18
SHREECEM.NS,2024-06-18
SIEMENS.NS,2024-06-18
SRF.NS,2024-06-18
SUNPHARMA.NS,2024-06-18
SUZLON.NS,2024-06-18
TATACHEM.NS,2024-06-18
TATACOMM.NS,2024-06-18
TATAELXSI.NS,2024-06-18
TATASTEEL.NS,2024-06-18
TCS.NS,2024-06-18
TECHM.NS,2024-06-18
TITAN.NS,2024-06-18
TRIDENT.NS,2024-06-18
TVSMOTOR.NS,2024-06-18
VOLTAS.NS,2024-06-18
WIPRO.NS,2024-06-18
ZENSARTECH.NS,2024-06-18
