kdcode,dt
AARTIIND.NS,2023-06-30
ADANIENT.NS,2023-06-30
APOLLOTYRE.NS,2023-06-30
ASHOKLEY.NS,2023-06-30
ASIANPAINT.NS,2023-06-30
AUROPHARMA.NS,2023-06-30
AXISBANK.NS,2023-06-30
BAJFINANCE.NS,2023-06-30
BATAINDIA.NS,2023-06-30
BDL.NS,2023-06-30
BEML.NS,2023-06-30
BHARATFORG.NS,2023-06-30
BHARTIARTL.NS,2023-06-30
BHEL.NS,2023-06-30
BIOCON.NS,2023-06-30
BPCL.NS,2023-06-30
BRITANNIA.NS,2023-06-30
BSOFT.NS,2023-06-30
CDSL.NS,2023-06-30
CESC.NS,2023-06-30
CIPLA.NS,2023-06-30
COALINDIA.NS,2023-06-30
COFORGE.NS,2023-06-30
CONCOR.NS,2023-06-30
CUMMINSIND.NS,2023-06-30
DIXON.NS,2023-06-30
DRREDDY.NS,2023-06-30
EICHERMOT.NS,2023-06-30
GODREJPROP.NS,2023-06-30
GOLDBEES.NS,2023-06-30
GRSE.NS,2023-06-30
HAVELLS.NS,2023-06-30
HCLTECH.NS,2023-06-30
HDFCAMC.NS,2023-06-30
HDFCBANK.NS,2023-06-30
HEROMOTOCO.NS,2023-06-30
HINDALCO.NS,2023-06-30
HINDUNILVR.NS,2023-06-30
ICICIBANK.NS,2023-06-30
IDFCFIRSTB.NS,2023-06-30
IEX.NS,2023-06-30
IIFL.NS,2023-06-30
INDIGO.NS,2023-06-30
INDUSTOWER.NS,2023-06-30
INFY.NS,2023-06-30
IRCON.NS,2023-06-30
ITC.NS,2023-06-30
JSWSTEEL.NS,2023-06-30
KOTAKBANK.NS,2023-06-30
LALPATHLAB.NS,2023-06-30
LAURUSLABS.NS,2023-06-30
LUPIN.NS,2023-06-30
M&M.NS,2023-06-30
MANAPPURAM.NS,2023-06-30
MARICO.NS,2023-06-30
MARUTI.NS,2023-06-30
MCX.NS,2023-06-30
MON100.NS,2023-06-30
MPHASIS.NS,2023-06-30
MRF.NS,2023-06-30
MUTHOOTFIN.NS,2023-06-30
NAVINFLUOR.NS,2023-06-30
NESTLEIND.NS,2023-06-30
NIFTYBEES.NS,2023-06-30
OBEROIRLTY.NS,2023-06-30
OIL.NS,2023-06-30
ONGC.NS,2023-06-30
PAGEIND.NS,2023-06-30
PERSISTENT.NS,2023-06-30
PIDILITIND.NS,2023-06-30
PIIND.NS,2023-06-30
POLYCAB.NS,2023-06-30
POONAWALLA.NS,2023-06-30
PRESTIGE.NS,2023-06-30
RAYMOND.NS,2023-06-30
RELIANCE.NS,2023-06-30
RITES.NS,2023-06-30
RVNL.NS,2023-06-30
SAIL.NS,2023-06-30
SBIN.NS,2023-06-30
SHREECEM.NS,2023-06-30
SIEMENS.NS,2023-06-30
SRF.NS,2023-06-30
SUNPHARMA.NS,2023-06-30
SUZLON.NS,2023-06-30
TATACHEM.NS,2023-06-30
TATACOMM.NS,2023-06-30
TATAELXSI.NS,2023-06-30
TATASTEEL.NS,2023-06-30
TCS.NS,2023-06-30
TECHM.NS,2023-06-30
TITAN.NS,2023-06-30
TRIDENT.NS,2023-06-30
TVSMOTOR.NS,2023-06-30
VOLTAS.NS,2023-06-30
WIPRO.NS,2023-06-30
ZENSARTECH.NS,2023-06-30
