kdcode,dt
AARTIIND.NS,2022-09-22
ADANIENT.NS,2022-09-22
APOLLOTYRE.NS,2022-09-22
ASHOKLEY.NS,2022-09-22
ASIANPAINT.NS,2022-09-22
AUROPHARMA.NS,2022-09-22
AXISBANK.NS,2022-09-22
BAJFINANCE.NS,2022-09-22
BATAINDIA.NS,2022-09-22
BDL.NS,2022-09-22
BEML.NS,2022-09-22
BHARATFORG.NS,2022-09-22
BHARTIARTL.NS,2022-09-22
BHEL.NS,2022-09-22
BIOCON.NS,2022-09-22
BPCL.NS,2022-09-22
BRITANNIA.NS,2022-09-22
BSOFT.NS,2022-09-22
CDSL.NS,2022-09-22
CESC.NS,2022-09-22
CIPLA.NS,2022-09-22
COALINDIA.NS,2022-09-22
COFORGE.NS,2022-09-22
CONCOR.NS,2022-09-22
CUMMINSIND.NS,2022-09-22
DIXON.NS,2022-09-22
DRREDDY.NS,2022-09-22
EICHERMOT.NS,2022-09-22
GODREJPROP.NS,2022-09-22
GOLDBEES.NS,2022-09-22
GRSE.NS,2022-09-22
HAVELLS.NS,2022-09-22
HCLTECH.NS,2022-09-22
HDFCAMC.NS,2022-09-22
HDFCBANK.NS,2022-09-22
HEROMOTOCO.NS,2022-09-22
HINDALCO.NS,2022-09-22
HINDUNILVR.NS,2022-09-22
ICICIBANK.NS,2022-09-22
IDFCFIRSTB.NS,2022-09-22
IEX.NS,2022-09-22
IIFL.NS,2022-09-22
INDIGO.NS,2022-09-22
INDUSTOWER.NS,2022-09-22
INFY.NS,2022-09-22
IRCON.NS,2022-09-22
ITC.NS,2022-09-22
JSWSTEEL.NS,2022-09-22
KOTAKBANK.NS,2022-09-22
LALPATHLAB.NS,2022-09-22
LAURUSLABS.NS,2022-09-22
LUPIN.NS,2022-09-22
M&M.NS,2022-09-22
MANAPPURAM.NS,2022-09-22
MARICO.NS,2022-09-22
MARUTI.NS,2022-09-22
MCX.NS,2022-09-22
MON100.NS,2022-09-22
MPHASIS.NS,2022-09-22
MRF.NS,2022-09-22
MUTHOOTFIN.NS,2022-09-22
NAVINFLUOR.NS,2022-09-22
NESTLEIND.NS,2022-09-22
NIFTYBEES.NS,2022-09-22
OBEROIRLTY.NS,2022-09-22
OIL.NS,2022-09-22
ONGC.NS,2022-09-22
PAGEIND.NS,2022-09-22
PERSISTENT.NS,2022-09-22
PIDILITIND.NS,2022-09-22
PIIND.NS,2022-09-22
POLYCAB.NS,2022-09-22
POONAWALLA.NS,2022-09-22
PRESTIGE.NS,2022-09-22
RAYMOND.NS,2022-09-22
RELIANCE.NS,2022-09-22
RITES.NS,2022-09-22
RVNL.NS,2022-09-22
SAIL.NS,2022-09-22
SBIN.NS,2022-09-22
SHREECEM.NS,2022-09-22
SIEMENS.NS,2022-09-22
SRF.NS,2022-09-22
SUNPHARMA.NS,2022-09-22
SUZLON.NS,2022-09-22
TATACHEM.NS,2022-09-22
TATACOMM.NS,2022-09-22
TATAELXSI.NS,2022-09-22
TATASTEEL.NS,2022-09-22
TCS.NS,2022-09-22
TECHM.NS,2022-09-22
TITAN.NS,2022-09-22
TRIDENT.NS,2022-09-22
TVSMOTOR.NS,2022-09-22
VOLTAS.NS,2022-09-22
WIPRO.NS,2022-09-22
ZENSARTECH.NS,2022-09-22
