kdcode,dt
AARTIIND.NS,2024-07-08
ADANIENT.NS,2024-07-08
APOLLOTYRE.NS,2024-07-08
ASHOKLEY.NS,2024-07-08
ASIANPAINT.NS,2024-07-08
AUROPHARMA.NS,2024-07-08
AXISBANK.NS,2024-07-08
BAJFINANCE.NS,2024-07-08
BATAINDIA.NS,2024-07-08
BDL.NS,2024-07-08
BEML.NS,2024-07-08
BHARATFORG.NS,2024-07-08
BHARTIARTL.NS,2024-07-08
BHEL.NS,2024-07-08
BIOCON.NS,2024-07-08
BPCL.NS,2024-07-08
BRITANNIA.NS,2024-07-08
BSOFT.NS,2024-07-08
CDSL.NS,2024-07-08
CESC.NS,2024-07-08
CIPLA.NS,2024-07-08
COALINDIA.NS,2024-07-08
COFORGE.NS,2024-07-08
CONCOR.NS,2024-07-08
CUMMINSIND.NS,2024-07-08
DIXON.NS,2024-07-08
DRREDDY.NS,2024-07-08
EICHERMOT.NS,2024-07-08
GODREJPROP.NS,2024-07-08
GOLDBEES.NS,2024-07-08
GRSE.NS,2024-07-08
HAVELLS.NS,2024-07-08
HCLTECH.NS,2024-07-08
HDFCAMC.NS,2024-07-08
HDFCBANK.NS,2024-07-08
HEROMOTOCO.NS,2024-07-08
HINDALCO.NS,2024-07-08
HINDUNILVR.NS,2024-07-08
ICICIBANK.NS,2024-07-08
IDFCFIRSTB.NS,2024-07-08
IEX.NS,2024-07-08
IIFL.NS,2024-07-08
INDIGO.NS,2024-07-08
INDUSTOWER.NS,2024-07-08
INFY.NS,2024-07-08
IRCON.NS,2024-07-08
ITC.NS,2024-07-08
JSWSTEEL.NS,2024-07-08
KOTAKBANK.NS,2024-07-08
LALPATHLAB.NS,2024-07-08
LAURUSLABS.NS,2024-07-08
LUPIN.NS,2024-07-08
M&M.NS,2024-07-08
MANAPPURAM.NS,2024-07-08
MARICO.NS,2024-07-08
MARUTI.NS,2024-07-08
MCX.NS,2024-07-08
MON100.NS,2024-07-08
MPHASIS.NS,2024-07-08
MRF.NS,2024-07-08
MUTHOOTFIN.NS,2024-07-08
NAVINFLUOR.NS,2024-07-08
NESTLEIND.NS,2024-07-08
NIFTYBEES.NS,2024-07-08
OBEROIRLTY.NS,2024-07-08
OIL.NS,2024-07-08
ONGC.NS,2024-07-08
PAGEIND.NS,2024-07-08
PERSISTENT.NS,2024-07-08
PIDILITIND.NS,2024-07-08
PIIND.NS,2024-07-08
POLYCAB.NS,2024-07-08
POONAWALLA.NS,2024-07-08
PRESTIGE.NS,2024-07-08
RAYMOND.NS,2024-07-08
RELIANCE.NS,2024-07-08
RITES.NS,2024-07-08
RVNL.NS,2024-07-08
SAIL.NS,2024-07-08
SBIN.NS,2024-07-08
SHREECEM.NS,2024-07-08
SIEMENS.NS,2024-07-08
SRF.NS,2024-07-08
SUNPHARMA.NS,2024-07-08
SUZLON.NS,2024-07-08
TATACHEM.NS,2024-07-08
TATACOMM.NS,2024-07-08
TATAELXSI.NS,2024-07-08
TATASTEEL.NS,2024-07-08
TCS.NS,2024-07-08
TECHM.NS,2024-07-08
TITAN.NS,2024-07-08
TRIDENT.NS,2024-07-08
TVSMOTOR.NS,2024-07-08
VOLTAS.NS,2024-07-08
WIPRO.NS,2024-07-08
ZENSARTECH.NS,2024-07-08
