kdcode,dt
AARTIIND.NS,2023-12-29
ADANIENT.NS,2023-12-29
APOLLOTYRE.NS,2023-12-29
ASHOKLEY.NS,2023-12-29
ASIANPAINT.NS,2023-12-29
AUROPHARMA.NS,2023-12-29
AXISBANK.NS,2023-12-29
BAJFINANCE.NS,2023-12-29
BATAINDIA.NS,2023-12-29
BDL.NS,2023-12-29
BEML.NS,2023-12-29
BHARATFORG.NS,2023-12-29
BHARTIARTL.NS,2023-12-29
BHEL.NS,2023-12-29
BIOCON.NS,2023-12-29
BPCL.NS,2023-12-29
BRITANNIA.NS,2023-12-29
BSOFT.NS,2023-12-29
CDSL.NS,2023-12-29
CESC.NS,2023-12-29
CIPLA.NS,2023-12-29
COALINDIA.NS,2023-12-29
COFORGE.NS,2023-12-29
CONCOR.NS,2023-12-29
CUMMINSIND.NS,2023-12-29
DIXON.NS,2023-12-29
DRREDDY.NS,2023-12-29
EICHERMOT.NS,2023-12-29
GODREJPROP.NS,2023-12-29
GOLDBEES.NS,2023-12-29
GRSE.NS,2023-12-29
HAVELLS.NS,2023-12-29
HCLTECH.NS,2023-12-29
HDFCAMC.NS,2023-12-29
HDFCBANK.NS,2023-12-29
HEROMOTOCO.NS,2023-12-29
HINDALCO.NS,2023-12-29
HINDUNILVR.NS,2023-12-29
ICICIBANK.NS,2023-12-29
IDFCFIRSTB.NS,2023-12-29
IEX.NS,2023-12-29
IIFL.NS,2023-12-29
INDIGO.NS,2023-12-29
INDUSTOWER.NS,2023-12-29
INFY.NS,2023-12-29
IRCON.NS,2023-12-29
ITC.NS,2023-12-29
JSWSTEEL.NS,2023-12-29
KOTAKBANK.NS,2023-12-29
LALPATHLAB.NS,2023-12-29
LAURUSLABS.NS,2023-12-29
LUPIN.NS,2023-12-29
M&M.NS,2023-12-29
MANAPPURAM.NS,2023-12-29
MARICO.NS,2023-12-29
MARUTI.NS,2023-12-29
MCX.NS,2023-12-29
MON100.NS,2023-12-29
MPHASIS.NS,2023-12-29
MRF.NS,2023-12-29
MUTHOOTFIN.NS,2023-12-29
NAVINFLUOR.NS,2023-12-29
NESTLEIND.NS,2023-12-29
NIFTYBEES.NS,2023-12-29
OBEROIRLTY.NS,2023-12-29
OIL.NS,2023-12-29
ONGC.NS,2023-12-29
PAGEIND.NS,2023-12-29
PERSISTENT.NS,2023-12-29
PIDILITIND.NS,2023-12-29
PIIND.NS,2023-12-29
POLYCAB.NS,2023-12-29
POONAWALLA.NS,2023-12-29
PRESTIGE.NS,2023-12-29
RAYMOND.NS,2023-12-29
RELIANCE.NS,2023-12-29
RITES.NS,2023-12-29
RVNL.NS,2023-12-29
SAIL.NS,2023-12-29
SBIN.NS,2023-12-29
SHREECEM.NS,2023-12-29
SIEMENS.NS,2023-12-29
SRF.NS,2023-12-29
SUNPHARMA.NS,2023-12-29
SUZLON.NS,2023-12-29
TATACHEM.NS,2023-12-29
TATACOMM.NS,2023-12-29
TATAELXSI.NS,2023-12-29
TATASTEEL.NS,2023-12-29
TCS.NS,2023-12-29
TECHM.NS,2023-12-29
TITAN.NS,2023-12-29
TRIDENT.NS,2023-12-29
TVSMOTOR.NS,2023-12-29
VOLTAS.NS,2023-12-29
WIPRO.NS,2023-12-29
ZENSARTECH.NS,2023-12-29
