,AARTIIND.NS,ADANIENT.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.6503559665867469,0.6370987848514351,0.5908419153005287,0.8053431390539332,0.694770991236271,0.7348629736432619,0.7277670729772736,0.7004659221687154,0.6600852580124852,0.4014437168873978,0.7032723545245337,0.602499944266279,0.5566941202177886,0.5009846639483696,0.7689435014438297,0.7205387910440147,0.3283654061965837,0.3350804936643771,0.7056734175152897,0.6328590721844566,0.6782177174969783,0.5531767860581767,0.6446966766557065,0.5717931021758442,0.630395374312959,0.5293269071875072,0.5167218572198448,0.6109008239705788,0.8485088973412606,0.8721372214072358,0.5148518825060103,0.5841340645475246,0.6663030086502578,0.6547985628417788,0.6321013661863202,0.6821116186592179,0.17397501495897788,0.6805667530242446,0.5812476351007284,0.40838194056064064,0.4985551281342201,0.5770669731015015,0.7189056641452708,0.6308068558415239,0.5136328349290736,0.6431699465662427,0.6916901027354906,0.6459598418796793,0.4867717777285309,0.24100213515744126,0.6618805381384807,0.7523174914325419,0.6259536729303998,0.9455590371286996,0.6782341100929947,0.7056766591123724,0.6232589141682798,0.5695729289659144,-0.7327823984700951,0.7259662689372277,0.7105561704505595,0.594828211299918,0.6837717333857468,0.5093760946450181,0.6704007812980163,0.8442141027294009,0.4401977429614124,0.5134690777155152,0.7515235723086631,0.5757216807048888,0.602604284468793,0.5388379513457237,0.5669406496220637,0.5161390525539854,0.6816404738254757,0.559644310891437,0.5337121909877727,0.6042369966998337,0.6563910193507355,0.7762624180692319,0.5599306016762784,0.6028726641474396,0.7316773025581439,0.6930269614985735,0.5409155578574181,0.595700858588889,0.6766022186059056,0.6270276584263352,0.6987155006671517,0.689088759565638,0.6895546389631159,0.7735196089204444,0.7198012061741983,0.6484072956399992,0.7095664877898894,0.5476096684840219,0.3104222556507955
ADANIENT.NS,0.6503559665867469,1.0,0.8939058843050381,0.8904946237812349,0.8112377814422155,0.8758622782364215,0.8683443258397003,0.8125579006056832,0.8566471028395292,0.5675607646700398,0.6239303603121324,0.8732657379819194,0.8361745482702428,0.6438620091782804,0.8132394162802528,0.8875271336844835,0.8684416054499244,0.5171270921898055,0.5423353904562273,0.842624804754696,0.8521610642115015,0.9060919006707716,0.6720709174320162,0.8983788320518383,0.6627578299383479,0.8837795635637066,0.7647702587079803,0.8295867351873244,0.7959316661024453,0.8168816779670601,0.5198175991451964,0.7346141941452465,0.7518792449347931,0.8342155649027441,0.8449606280865849,0.8064457356448635,0.8068641518236068,0.24309017395114765,0.8377891347337162,0.8600689715886587,0.5454728631722097,0.8132183838396344,0.6397432171489124,0.7988649182884534,0.8862096640753032,0.6146768021320704,0.8415821666579705,0.7796807394750573,0.7686618817999752,0.8313428674469537,0.30374710356667345,0.9104339483716101,0.8058730419603363,0.7931280565993397,0.7467728913854524,0.883450197841597,0.824019452772608,0.8525612298373385,0.7471272193026562,-0.8638650629724133,0.8985405780719992,0.7729061378966187,0.7091873935651744,0.8763396023592451,0.8439050007169944,0.8322356383292641,0.8779126336605355,0.8131678150564841,0.6599270967009133,0.8832840780972435,0.9001035405760317,0.8481015720361196,0.649215569363153,0.8740732763697927,0.8351765600362746,0.7997995503112646,0.6937696074304164,0.6250411131383206,0.7946502784532251,0.703609776912875,0.8562025148210282,0.7130671015236237,0.8155138934566055,0.8632334608130212,0.8833810861761436,0.662590787665655,0.8112031955592549,0.7499265541691367,0.7642109507093733,0.8613368390497508,0.9353527837179637,0.7938761453567598,0.8606909714771218,0.914778376796948,0.8942065441490842,0.8143735375289456,0.849049015300323,0.6405016247038239
APOLLOTYRE.NS,0.6370987848514351,0.8939058843050381,1.0,0.8009264704178496,0.8550559114674817,0.8360348693054661,0.8824825930915696,0.8846903057446295,0.8635630235483884,0.5912251220285965,0.694679488389607,0.9062678168635286,0.7904662868153995,0.6023848976494558,0.6992622239907419,0.8862202764339359,0.8766991131634352,0.5434387583187815,0.7565733822930615,0.8420703194625119,0.8515087568473501,0.9024106553497744,0.6117563629330501,0.8387125555189274,0.6220429994476077,0.7708462675659838,0.916925840212832,0.8174549830624668,0.8153210933706311,0.8176929384863949,0.5091212068245022,0.8585575923518209,0.8067980802404299,0.8235372152265712,0.89450049185618,0.8708714101380611,0.8623981249287209,0.3580170018753007,0.868023859798322,0.7679356879025023,0.5229075717772964,0.7054568570410179,0.7102968650135335,0.861359045808924,0.8240496590950136,0.5125022404171908,0.8282727399614854,0.8248571735941705,0.8331208916425703,0.8100481360738935,0.35779700163183403,0.8745127573016168,0.8916078605009999,0.829913974399213,0.7034718436779265,0.8841611206014841,0.8497096139349524,0.8684827100584027,0.6884714898805838,-0.9121035192547604,0.9241704058098906,0.7621742488337067,0.7431967199010171,0.870457301218696,0.9058062699188167,0.8559538683856915,0.8548348937294498,0.7402696849960086,0.7327230951410814,0.8767893174858995,0.8961398152529889,0.8586049241346019,0.6751217029904537,0.9007030895784384,0.7497137305713714,0.8771915380957155,0.7601809355115069,0.7025574897281432,0.8368531535934959,0.7732381393860376,0.9035777530322541,0.8029410604393639,0.7943593412039779,0.8902771545641028,0.9057273102170438,0.6701045948031485,0.8015457432606786,0.6660461170389532,0.8391832582259897,0.9356464400004055,0.9210782442117398,0.7601884539074765,0.8955080936397385,0.9111614272861009,0.9067076741418354,0.8405050403748489,0.78045842335365,0.7775072302375677
ASHOKLEY.NS,0.5908419153005287,0.8904946237812349,0.8009264704178496,1.0,0.7351191606794594,0.7275764021403354,0.7675715370659159,0.7259371030358054,0.7947210110067421,0.5140435183804055,0.598863772331663,0.8532383225482495,0.7188179221665978,0.6269842641014285,0.920523852511414,0.7890292239258495,0.8629036704426173,0.5714516385912282,0.4858525939908585,0.6896718646095921,0.7250231846596824,0.8244781158219227,0.4355772163915004,0.9284387854298227,0.5957335387116107,0.8830992579572879,0.7167039000264792,0.8917030031931052,0.7941635301170789,0.6364990812021093,0.4603902588379445,0.720970833086899,0.6670135658523808,0.740189493362021,0.7947118409781033,0.8239106721970592,0.7473869166781911,0.19856965096767898,0.779587292764795,0.9449380843809645,0.49650420962711994,0.9332389560009785,0.5910144302037974,0.7804962541672316,0.9336518381564267,0.4432827965137815,0.7164592931849926,0.7210615791048633,0.7096753581151282,0.7290377867614424,0.26586078392723494,0.9105684592508227,0.7565982941878885,0.7205544298511551,0.676191319339292,0.8458089201119968,0.8221943346051003,0.7185559701286363,0.6724859662712863,-0.7742329607737539,0.7577450228436392,0.7217621787903875,0.7140136678561257,0.7480516411578383,0.6635107537490513,0.7665705221340641,0.7726273845157174,0.9118852045555252,0.5113790040025635,0.8369491124678115,0.8636109440905292,0.8960743719324165,0.652171620973366,0.8979741618865721,0.9417319679782105,0.7170803552080394,0.6096228891145594,0.5457666572549601,0.7492509976160194,0.6398060549119006,0.7575331729658151,0.725728663437789,0.7815076638076488,0.7682375830725628,0.7923433613498893,0.5993021068176301,0.6488852689708148,0.7093580166888022,0.7118319774018947,0.7796014714288236,0.8960410790332428,0.6492449826199378,0.7636707349253719,0.780987781601513,0.8909698296880829,0.710043895598888,0.9279636334158503,0.6952834452628208
ASIANPAINT.NS,0.8053431390539331,0.8112377814422156,0.8550559114674817,0.7351191606794594,1.0,0.8478560452774586,0.8925245589464883,0.8855242764044773,0.8553086102962825,0.6656539276501608,0.661677534569814,0.8634616390655291,0.7385753865621253,0.6406666886580983,0.6507795904122674,0.903665932522885,0.9178842291978353,0.536172601700466,0.5290252200162516,0.8798108983043511,0.805717118858364,0.8463529237046092,0.6967286272190247,0.799203834154399,0.6562468303991399,0.6973201708284718,0.7562962900032624,0.7134084526155142,0.7969216585208352,0.8674114001047509,0.6328584901413978,0.7882673627579373,0.8858639364938798,0.8315991024306939,0.854893700057745,0.8331132802915374,0.8502523344629117,0.4458684006268656,0.890411560406299,0.709690292950491,0.5711697058812553,0.630773955961002,0.7447933650991339,0.8692289783146676,0.7930962912275136,0.6017109582216936,0.8581956068118985,0.8538018009314858,0.8425545891370729,0.7238842822015441,0.501807507964024,0.7897816605153276,0.9336169727604587,0.791193832773296,0.8197024106625334,0.8897237596757098,0.7779994969977411,0.8429189406200952,0.7350735723347197,-0.9487685500569422,0.8925553329871881,0.8128022306872154,0.7862578742550669,0.8118168837287497,0.6865071232732662,0.7665971074285843,0.8316548253646965,0.610060700180482,0.652650604835886,0.940770608620203,0.7726780771453413,0.7900435037844808,0.7707317854160799,0.8066602154604375,0.6884863574087438,0.911678657209282,0.6899139069671051,0.7012611610728903,0.768287873751097,0.8636965861703264,0.9277807502711974,0.7874846962080031,0.7670296485350916,0.9191958066130707,0.9078518015090729,0.742857236267954,0.8323656871786931,0.7644459119452032,0.8983171239253998,0.8819916205202858,0.8852605382120713,0.8217662768232913,0.9371069619481517,0.8784407468154993,0.8322279057209305,0.9021459103915628,0.6792755313049891,0.5640248396678964
AUROPHARMA.NS,0.694770991236271,0.8758622782364215,0.8360348693054661,0.7275764021403354,0.8478560452774586,1.0,0.8194027789736431,0.8414121145352373,0.7765096075032096,0.5518207813786816,0.5874306800435127,0.8167704434247259,0.72592738914665,0.7049973932103958,0.6619137343894906,0.8484886963476949,0.8303967074789881,0.5019184843723342,0.5915989865032366,0.8636687052763734,0.8603391291216751,0.8120764049664922,0.645045020209877,0.7765671788426786,0.6993103742737216,0.7983380012052237,0.8153275820280154,0.6727757725048671,0.7942680207717113,0.8182855270993232,0.4815947926630286,0.7641788780476203,0.7820554711200701,0.9037233152741792,0.8089984570204909,0.8165073012137479,0.7991476685059745,0.32109956435210696,0.812055632152736,0.7070389838379071,0.5209627780047085,0.6433364409040295,0.6850825463971335,0.7978240482784491,0.7898620798359774,0.8494255139057113,0.8329326944153359,0.7569099924462714,0.8007636037524176,0.7007229873375478,0.34296991972191987,0.8239865948689102,0.8191177888304554,0.7513317714128668,0.7532805349926296,0.863503438909342,0.7437170314590488,0.846178004049982,0.7917526962660618,-0.8888859466863188,0.8582903104679406,0.7532822227426563,0.7554396401050752,0.8366971248136205,0.688058838471694,0.7153416964832585,0.7853881750417475,0.6150686712546897,0.6520758150934308,0.8513413897915061,0.7605027650913453,0.7804433698840719,0.6754131509834346,0.7518978579479139,0.6866450020257319,0.8764316288855818,0.7284173131825007,0.7918007946381932,0.716523849082784,0.7007494312531486,0.8582013922344878,0.7043887953639648,0.7686522801965433,0.8880576821521802,0.8919348035095966,0.6275047195606775,0.7998816414242232,0.8138976474365973,0.7783011668123634,0.8538117428569462,0.8569078318929524,0.9190627845324112,0.8729783147352322,0.9002991049555318,0.8190953176177621,0.8120008850277678,0.6944999661813354,0.5917440619430571
AXISBANK.NS,0.734862973643262,0.8683443258397003,0.8824825930915696,0.7675715370659159,0.8925245589464884,0.8194027789736432,1.0,0.9344147205974654,0.9193395494994353,0.7117444884150215,0.7496903352363626,0.9077666903336994,0.752165993594368,0.7026698311171529,0.6658760847125549,0.924494030585812,0.9203717652641861,0.5448739615767292,0.5995808118939671,0.8967622747716587,0.8323560010631064,0.8800781189141644,0.711110210774639,0.8284137099507817,0.6652094600493506,0.7253046966900005,0.7289927973476488,0.8379817989295418,0.8784689874386863,0.8315990790615537,0.5888721747271513,0.8415562176778779,0.7957001494087931,0.7941508789090441,0.9493027310160688,0.8581128877113965,0.87156729297526,0.31978614355529394,0.9409251825802941,0.791159513220849,0.560764590958916,0.7502698108961633,0.6616486414992051,0.8087653038289565,0.8327514117168118,0.567925420248134,0.8493324071127654,0.8744528278798721,0.9363662729457433,0.7339007546172679,0.31762955992984865,0.8051711493545863,0.8844764777447961,0.8193674401651991,0.777357602235046,0.9026570261733627,0.8130476225154455,0.8377224547429014,0.7749618379014014,-0.940700397960837,0.9456162633829563,0.7506203193637166,0.8010343456935881,0.9036688144939061,0.8203694992095327,0.7992278903930121,0.8248528320742191,0.6853748918884531,0.7865785434315301,0.8942967333314602,0.836051632885888,0.8236366026015425,0.7780710970074765,0.8316284229598898,0.759918682278522,0.8497519756335877,0.6683419812981547,0.7082030917366616,0.8615536577537755,0.8112922105022091,0.9692174493640318,0.8174859702723886,0.8133615324068659,0.8729949351416728,0.929293197499397,0.7164265964616083,0.9056364502706156,0.6940870034214535,0.841792426200018,0.9146078221890772,0.9076401951561825,0.7649963243419904,0.9132031158350068,0.9162106890377737,0.8759983963059266,0.9164896004234016,0.817556486534575,0.5636436920364617
BAJFINANCE.NS,0.7277670729772737,0.8125579006056832,0.8846903057446295,0.7259371030358055,0.8855242764044773,0.8414121145352373,0.9344147205974654,1.0,0.8948639923704316,0.6043612314458378,0.6582466458917503,0.8639800882606069,0.765714615269279,0.7050883185794679,0.660364181581522,0.8934951870113671,0.8574619570650308,0.5876125006655164,0.731796592275773,0.8715415338212705,0.8737408813042158,0.8412852239352689,0.6726347417255601,0.841032168428236,0.7286967563698136,0.6632990695462452,0.8294950944809312,0.7555211265275136,0.841293512202525,0.8081062684439748,0.5458927682359594,0.8466318025843864,0.7507046522501298,0.7513847387543773,0.9311241290760848,0.8665969745725398,0.8491804921218918,0.26854573501688783,0.9281711495025373,0.7609104774584734,0.5715273647179935,0.6726029974580504,0.7230154003770342,0.8866459496400885,0.8382838518912473,0.5593409072097054,0.8625815235432396,0.8724205599870372,0.9067166278213196,0.7317620131801068,0.2935262426172549,0.803048555310173,0.8951382191523145,0.8256466649824075,0.7392965532000916,0.8918149690838736,0.7956570785906543,0.865477939039309,0.7289665116558885,-0.9605323651085114,0.9075476544127663,0.7430265873660223,0.8245012220788246,0.8636380976526687,0.7883707795403863,0.796306573738648,0.7633285579694647,0.693610805136635,0.7458798354416715,0.8455475387006118,0.8105839111017952,0.8052441832522693,0.7655749806447194,0.8358948186811779,0.6543464333499138,0.8621723210521032,0.6363035308536851,0.8060125990926267,0.8534046984980542,0.8056648099871975,0.9619995189089426,0.8952312551087291,0.8479428347718058,0.8624151382351423,0.9064518625422339,0.7504113092053708,0.8405678290623819,0.7220220960284717,0.8208687090123603,0.9132998966157245,0.8921538979938781,0.7455177534516247,0.886570820617228,0.8911838787342143,0.841200477618052,0.8388693027449687,0.7655480413638617,0.6609840642246313
BATAINDIA.NS,0.7004659221687153,0.8566471028395292,0.8635630235483884,0.794721011006742,0.8553086102962825,0.7765096075032097,0.9193395494994354,0.8948639923704317,1.0,0.6299741363843259,0.6948690745798171,0.9040803536382257,0.8683681402964405,0.6743064335044151,0.7016030423333193,0.8682477973691581,0.8835821979844223,0.5632306320701713,0.6189062309579925,0.8939619280084113,0.8444640390339012,0.858124586122121,0.5883722185605633,0.8096208356867105,0.6466186165833334,0.7721062114393995,0.7394922914531594,0.840533785311167,0.8636026774336379,0.7972625682811736,0.5172431807943086,0.8089051187244655,0.729676469297658,0.7932977166227461,0.920653418423686,0.8645271903636468,0.889104972895402,0.2338582537747112,0.9262034098060152,0.8505729122163037,0.717218805741375,0.7597234924114761,0.6821467819135002,0.7693566718394361,0.8405930876722957,0.5494610708781031,0.8707497835982043,0.9652151978021326,0.8864959991945436,0.7424546212090288,0.2847841636191059,0.890116731616655,0.8539498197532825,0.8136500163074023,0.7408048498209359,0.8939450725617515,0.8831479130553338,0.8599632325703613,0.8397657233608299,-0.9254564159956766,0.9092362201530125,0.7621596765998466,0.8037333190610574,0.9027792498380369,0.7977247899489327,0.8500656654566012,0.8027512396921819,0.7913084031590822,0.6787667232727627,0.8551625277031456,0.8981591316458858,0.8051060790785047,0.7405161400340671,0.8667377124808583,0.7374696635896318,0.8314430575454728,0.7259025726270888,0.6607828889241675,0.9012710926837796,0.8613611119021428,0.9198710431416098,0.9059633704783382,0.8086445608827314,0.8366650707699991,0.9217186013093307,0.729148920196865,0.8122479173553661,0.7264036750935399,0.8300127061242816,0.9267003628175945,0.9393561135835858,0.7408573123272528,0.9252087579033151,0.9010186207937109,0.8988561605699881,0.8139608543816746,0.8021976829927633,0.6072809884724609
BDL.NS,0.6600852580124852,0.5675607646700398,0.5912251220285965,0.5140435183804056,0.6656539276501607,0.5518207813786816,0.7117444884150214,0.6043612314458378,0.6299741363843259,1.0,0.8028999382076678,0.7006634964894044,0.42457492213166215,0.745581843755227,0.44084611677950364,0.7293940972956336,0.6724699350081164,0.1896054010061699,0.367558983801707,0.5831353002575127,0.6035673892311565,0.7013267808676642,0.5144897232164531,0.5745040562397297,0.5663055542731514,0.47164497691259266,0.4045119119002993,0.5106858774661798,0.7527212690192507,0.6835991617381482,0.7132071001671537,0.6859399219543381,0.5438442511221917,0.5761238668233182,0.6179394716954753,0.6670156845210854,0.5007430556269261,0.3133823934510919,0.6708868609175387,0.45817353822504864,0.4664818614214066,0.39483748036086935,0.4465473891593934,0.5931805001375582,0.4950415789863448,0.3557462242047829,0.513483150263972,0.530472546736311,0.6938398206553573,0.5346217449619409,0.1478123309611934,0.4511059356047184,0.6937865276239786,0.5801744071054659,0.690627213379366,0.7142004830020566,0.48715150564134635,0.5201657763987031,0.5534212829372621,-0.645926321598392,0.6389625684331466,0.6378848693782572,0.7552394376783984,0.667770659726697,0.49071331615249963,0.5443125219013515,0.6378169177244833,0.39471916110517224,0.5030468412476609,0.648516991308661,0.5126568407065804,0.5226870154749224,0.750145048971171,0.5670891322589191,0.5844986514965876,0.64739888375258,0.4737937850229345,0.5384538853575267,0.5223618330622076,0.47228028417291923,0.7041752890367299,0.5609569985654014,0.5522586840193103,0.7136005903065042,0.5866993616729832,0.42299385645564164,0.7355259011791024,0.3378681933395276,0.6383174255637011,0.6200819525059441,0.5470533131284074,0.49762279113279323,0.6608500267749173,0.6908193634745904,0.6049169928025051,0.7775713321443256,0.41772028975430936,0.2859263253592252
