,AARTIIND.NS,ADANIENT.NS,ANGELONE.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CAMS.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAPPSTMNDS.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAILTEL.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.5424353220249478,0.6098474148750755,0.6053556470485375,0.8189467787654422,0.3936100857438784,0.7084443130849556,0.78854086648747,0.7141563815189026,0.591335415764461,0.33775974671372394,0.5238453931030657,0.6367184315734699,0.7569066373476863,0.596663906535333,0.687488259802657,0.4932439359822478,0.6633528991316365,0.39012718848414135,0.40639702534123684,0.4924791165227152,0.6461078718683182,0.7565687545760468,0.5569062334842451,0.7750038149001323,0.3778192012483112,0.4195505455375917,0.6817438314112146,0.6218365645011803,0.6254634127220735,0.8126674342464122,0.5675089902105039,0.7344615676961858,0.6309282572246065,0.5774902707092567,0.6873162390316827,0.5254372729157502,0.6624518084503844,0.6820836675769819,0.7338973879074842,0.6495435432638339,0.7129994507163774,0.5898821066509632,0.6192884626912873,0.4626462760945265,0.6381700416640498,0.653341385562996,0.6423789038112374,0.5790628042893696,0.5403643577127379,0.6470957122024122,0.6365549235439705,0.6333784799782801,0.5720432323666328,0.6082346237551105,0.5853065401976459,0.48619858936577626,0.45437025261856423,0.6517403795628732,0.556520093414086,0.829475790417952,0.597037712440846,0.7987219640559469,0.6122685578554052,-0.7549953072225006,0.6201630112418972,0.7744409013133675,0.7145365682501311,0.7211769374965316,0.700824954599772,0.5420082302333118,0.734236993367683,0.2633914387247272,0.6167126479574427,0.518984145738405,0.8775988502301137,0.3843674448635016,0.44843996999002234,0.5522468430277393,0.7458433664228625,0.7274443853261592,0.4939620624641083,0.6310913006734854,0.6742111435648808,0.6244902014473965,0.3333719598719166,0.5743392659664318,0.3799807836229086,0.23383637094234186,0.593245708346523,0.6162457696419109,0.3127318671302204,0.5291341922272303,0.8791182945161586,0.5334837037838612,0.730441821398168,0.6750014238678037,0.6849412451192812,0.659913979319642,0.5503510518722255,0.6532415934688979,0.6119456848629872,0.6907657331964898,0.38677823073980644
ADANIENT.NS,0.5424353220249478,1.0,0.45974826521987233,0.5910035407867922,0.5843375213749373,0.4784127683562469,0.5258717445878126,0.8103763769777214,0.6985838796627283,0.5585145222899106,0.3935519712493402,0.5354058267970704,0.657533824342251,0.7662966523019155,0.4630891783054463,0.6890484563438718,0.9396792204454468,0.5618786894809414,0.5486167768738055,0.865665927074752,0.43560121254551926,0.6122752294606972,0.6271958736935779,0.531298261812296,0.44506217478955984,0.4773019639466644,0.883692215826914,0.7099627509884879,0.5699015489242398,0.7028819839100187,0.7305076704483771,0.5653802937998562,0.5118396008797907,0.7200101244246433,0.6777575459551507,0.8273293546308818,0.4787356599975724,0.75287776612188,0.7453926729133659,0.6029924339360312,0.9099732750082927,0.774111876627505,0.615972175252883,0.49563223696729114,0.5024303741633002,0.602788952055858,0.7852949005968016,0.9016934286384672,0.4360129786417191,0.6838119133038573,0.6434187775323676,0.8157778436445856,0.5442404600534242,0.6429914839953812,0.39323292004650723,0.5540627116935988,0.6151379404128293,0.6219950604465069,0.7624870746713939,0.5340035643841674,0.4838287051328028,0.5084461839478651,0.5713740214339719,0.6791261808589123,-0.7003481490765181,0.6317633854162411,0.5337125479869871,0.8308603835407522,0.7050010241059863,0.5240596765904144,0.5355351164082482,0.6411272956068157,0.6659189618546768,0.6538874188301347,0.7014970914759765,0.6939727910455007,0.4611646922749141,0.34733454333376357,0.5975602360512989,0.5041203804200062,0.5132535224363837,0.5588995106187401,0.5486870142737742,0.5800619790493409,0.6342375333409326,0.9255468524349282,0.6528343964731326,0.5951032330123025,0.3247933888203111,0.40394059929155407,0.5265045787618038,0.4725071965626457,0.49867772500605356,0.727388926721451,0.5306364373177015,0.6189491274621378,0.9086130217735904,0.8787175020348146,0.7363721288318281,0.4007151553322706,0.7248845070179596,0.5058300214534718,0.8545984886789327,0.4958451181631585
ANGELONE.NS,0.6098474148750755,0.4597482652198723,1.0,0.6238428074664681,0.4674416687125149,0.35969688600904703,0.7137768381078512,0.5484843282087011,0.7416643362772448,0.34316635235096105,0.4463565966606292,0.6071204303622068,0.7028831053541812,0.5390189608510957,0.7267514219955319,0.7732632497345339,0.4552680806466234,0.4147821834704648,0.25495257115333503,0.3614416511758728,0.4380504416557552,0.6743802918164462,0.7201677822787511,0.5950657091271545,0.731551465888918,0.2868573449892243,0.29447558685796893,0.651275493968971,0.5991980361334256,0.4320365998798191,0.6238544421279906,0.5247222262506491,0.478924317375617,0.6221603265434182,0.35143143886096145,0.636694619463023,0.6022662084385931,0.6328861228525253,0.6767836914775504,0.7714033077362561,0.6097920850077976,0.6255636236612818,0.6456851541595419,0.40061622278834547,0.7926263529129375,0.6135941734694486,0.6401111495499644,0.6157860525193607,0.43942912107297605,0.41913958820659525,0.7005431533859897,0.5791473005599904,0.4984087218461156,0.7256686153855028,0.645095447354257,0.398772230078922,0.3638748407434593,0.5326536644683847,0.5815103444130245,0.47995487140672305,0.44925415686494236,0.5199178341652374,0.6176870049921757,0.6098724795994155,-0.6842298013200007,0.49680244089398023,0.8333588173460519,0.6633395797221768,0.6565875444782775,0.27078184052878235,0.5270046313408505,0.7677476391442606,-0.043580473588572075,0.5997563794320232,0.3183164368258904,0.4435123245012102,0.3356578257173773,0.8503066525984012,0.5370639308307786,0.5786747819447403,0.6204996868256396,0.4558467930196611,0.6916462776133874,0.7048669131410861,0.8027707014041686,0.22544766201962427,0.472136228650674,0.2779861767717336,0.2936445617195829,0.8267900504644303,0.6183660465628181,0.5281418043084164,0.8568955297366587,0.6628219214993206,0.8371344223229853,0.8086366403584195,0.6093324522288631,0.727044133222041,0.5720483596466907,0.5847287177627002,0.5688308042404603,0.5604575381961752,0.7231643000133683,0.39912836969878374
APOLLOTYRE.NS,0.6053556470485375,0.5910035407867921,0.6238428074664683,1.0,0.7157853179018913,0.8807096959930909,0.7090808239093046,0.759946500982515,0.7819108874202582,0.658976875547835,0.533331775886559,0.6796817348005836,0.7392918987239182,0.7165431643662158,0.7545291262452566,0.8453483809104669,0.5463154241734819,0.6547641352303065,0.3725582037709717,0.5293261436013779,0.7416142929066605,0.7932014935980961,0.8544292859079249,0.7408062907518148,0.5215005270530815,0.41988545647355524,0.48503964134319627,0.7399392893305679,0.9541900331789146,0.6158596303832252,0.6804998713566853,0.9005824327845761,0.6838887131890844,0.7517694178573522,0.5889584187966034,0.8166143067274713,0.6408784872706833,0.7863636387200772,0.6691791011262086,0.8949798316752929,0.7668625169016245,0.797149731694361,0.7329826988825362,0.5482056972135253,0.5711333470056992,0.7444122209081151,0.83165360480842,0.7687941127086618,0.8382820379325321,0.7832672623036127,0.8767595955487472,0.805592075563328,0.6398114594387115,0.7037807607394656,0.5758428306366574,0.6047769005921091,0.5487021486191649,0.5660621522714171,0.8189069456919268,0.5426965971092031,0.5460937150401146,0.6903290250204114,0.7832841207646557,0.7161949734362228,-0.8390819818252174,0.6651656394967028,0.7653797141799257,0.8431463423029569,0.889508807689829,0.4900894911323293,0.7741270685419093,0.8473302357101332,0.11517379820643833,0.7433006124877518,0.7460069396008786,0.6721978960117335,0.8864906910454526,0.4287539108017786,0.6155004591882695,0.7241060567484946,0.740860681478197,0.5755788999650493,0.7273898639224117,0.7870057391890215,0.8709557655681653,0.37024400874490554,0.6915008036842923,0.41930948158284626,0.4780538294988071,0.6201241616539541,0.6624233226979774,0.5852137600169764,0.6755668366293501,0.7505946391666641,0.6471864271589474,0.8738928064273475,0.7736565126893458,0.7564794470949242,0.7706903419378401,0.755590731081484,0.6678505201410764,0.8792156606388547,0.6906980820727037,0.49578293465797496
ASHOKLEY.NS,0.8189467787654422,0.5843375213749373,0.46744166871251486,0.7157853179018913,1.0,0.5353704514900617,0.6158256082080642,0.879268272918796,0.7889970677518212,0.7488154266491982,0.4055921934788841,0.606211806719344,0.7890430328738587,0.9288614187536071,0.5936385552025887,0.675034892764175,0.5094167425092323,0.7443006781665511,0.4478973982670946,0.48139907041087665,0.5840150759007507,0.7449365327052722,0.7324195838586508,0.58348840280945,0.5635961039945525,0.5479070380423223,0.520375055370249,0.7233001506444995,0.7032265304870562,0.7225097701293965,0.7376911469839065,0.7421511471496283,0.775870348163946,0.636349888878983,0.7480700368591336,0.818575797797342,0.5228558752862761,0.8227344966444914,0.6723282361199395,0.7794755985358376,0.7049227336342399,0.8123333519503707,0.705599272836711,0.5886509625965601,0.4936230866530132,0.7056480417130533,0.7681558179226787,0.7119693422238915,0.708085088471136,0.6925312614839746,0.7020424788232135,0.8162608855045658,0.6725181665291351,0.6213147991237512,0.4082726782150964,0.7046072554125645,0.6569806529978335,0.5371966052993628,0.7806169878211471,0.5137540475681307,0.7245220249732099,0.7217509943109895,0.7600482896560568,0.6544422137564043,-0.8112080729094564,0.7458985073058829,0.7308820040991387,0.8038318701619576,0.8334836070492508,0.7530464794950262,0.6729887429969684,0.7684661515502027,0.31207300063919907,0.6839555979718177,0.5961554476433385,0.7697676923448309,0.5520591302520594,0.3721663288887685,0.6474849097975411,0.7993872081965805,0.701510795238322,0.5660429987254647,0.635521334953585,0.6944809660420354,0.692605801976184,0.38361819495487504,0.6931971947806199,0.47727444370663136,0.32636855586398533,0.4649803866486461,0.5403414920634869,0.39570864056432814,0.5295313610487139,0.8744742104209813,0.5944716432847846,0.7374248981231182,0.7392368325863801,0.7170178977281544,0.8311634312996306,0.6141789513444322,0.7753852665732435,0.6840461000102731,0.645834214092029,0.4285830686793246
ASIANPAINT.NS,0.39361008574387835,0.47841276835624696,0.35969688600904703,0.8807096959930908,0.5353704514900618,1.0,0.5503155229107766,0.5570262754778743,0.5108140236585331,0.5723190197008617,0.32998811783822285,0.4405698010520635,0.4793492968850013,0.5131992798507492,0.5120169831684886,0.6266928733335986,0.4360431042381573,0.5625117229169617,0.3312495053301455,0.4439518774898996,0.6607907510158784,0.5525071857938797,0.7154231261620183,0.534674845056667,0.33674410724845405,0.3727849184383195,0.41456247206666474,0.5128747257567188,0.8632747261546488,0.4745794198695147,0.4931186386837885,0.8031103056338765,0.4674053454089737,0.6409368191620112,0.44626846195974623,0.6481904105068885,0.42727995975919986,0.5677485626980271,0.47439288479783603,0.7076002179428583,0.6205272986452564,0.6050434686657472,0.49411729861257125,0.46289275452384554,0.3271566970241885,0.6263638532160736,0.6596719076742756,0.6003402763887135,0.7241804500119834,0.7889183844808122,0.7378668768578488,0.5913268176466198,0.5158188011271654,0.4829349679399851,0.39444355129315917,0.5274822118292819,0.40740309156754345,0.33463682756671825,0.6372281101545316,0.3612832447680181,0.38293525057562544,0.4601818087653246,0.6191126501702431,0.6259853041445048,-0.6367426215011751,0.516476624719406,0.5162098368885563,0.7169471481724629,0.687469465780111,0.3959122597902485,0.6259823543971201,0.5782754170467796,0.20192322930696552,0.5044028035439001,0.7340143734937601,0.5652115084574519,0.949522814447733,0.26603543830879095,0.42945391746456535,0.4838556509192237,0.5475787063438069,0.4714506748143181,0.6008747455963636,0.550741172984461,0.6653233363641943,0.3589260316160992,0.5082009220398205,0.392389087824029,0.37971555526853296,0.3783759791336295,0.4477960435609276,0.3811145249512429,0.4390395954083024,0.5568611770030093,0.4506445897557466,0.6681407101578293,0.6206651174883773,0.5831804815228542,0.5776993372876733,0.5388013839427791,0.4779165455088089,0.7488914252155962,0.5256667569946891,0.37725086442894984
AUROPHARMA.NS,0.7084443130849556,0.5258717445878127,0.7137768381078512,0.7090808239093046,0.6158256082080642,0.5503155229107766,1.0,0.7070865831754466,0.7809899316515594,0.4790929318970908,0.4390891831882793,0.5967706690514148,0.6645674915788473,0.691902398804414,0.7107826448295708,0.9084119279740811,0.5310185603827572,0.5760488393480895,0.34723791134608945,0.49581187012443473,0.5892318327090514,0.6626151140409543,0.7790252524924389,0.6523626565898543,0.6504141822957736,0.4285046888586527,0.4817176760400669,0.7292953335952868,0.7644496425295608,0.6053540183104941,0.7828690834174489,0.6966151358050481,0.6124229669053008,0.7013199139596852,0.4969596416245951,0.7305745196041034,0.688317014375836,0.7345266322063436,0.6626527510837756,0.762802514780263,0.7328279537836816,0.8121611886801893,0.6505424316390062,0.5210658432064725,0.5355052719379914,0.8563722792523073,0.697569020587497,0.7308146048004717,0.5781560064223432,0.7601456629585261,0.7535317801474352,0.6751352660458908,0.8688437948597487,0.6148200255716951,0.765232185408118,0.7560114154857811,0.577035962000869,0.49882868554520343,0.7584653865831549,0.560768993906511,0.6635686894956164,0.632122476975129,0.7175871699558103,0.6588572910268581,-0.8389236959046138,0.7070010437636167,0.7576047006160863,0.7352192220596077,0.8314042907163317,0.5444706609901316,0.6586636391594873,0.8291162036737889,0.15838879873093098,0.702410839121648,0.49743798582160104,0.6425706223907562,0.50370742953985,0.4791218064569136,0.6811747918319873,0.6125279623116117,0.6442401204292516,0.7407110492809816,0.7788132214222958,0.7463984036910637,0.7671649463854726,0.3314136779194894,0.5622460538305288,0.6334884139760755,0.4027557585005036,0.6384969475309697,0.8218637791281884,0.5065737977742557,0.6644776157273191,0.7946462240733851,0.6468571192779301,0.7823968752764281,0.728641217386422,0.7641511914281408,0.6796530172299607,0.5645937435912186,0.6833469258944584,0.6936383214325366,0.7545936389654139,0.5017833243819886
AXISBANK.NS,0.78854086648747,0.8103763769777214,0.548484328208701,0.7599465009825151,0.8792682729187961,0.5570262754778743,0.7070865831754465,1.0,0.8405157613348208,0.7345269411957303,0.5576718097664959,0.7392765366764245,0.8721789226829832,0.924007592366619,0.6823485563915083,0.8134889828995105,0.795411498749398,0.80702844164571,0.6233137702869037,0.7649245765075504,0.6947966332000706,0.7995685199736917,0.7856668459028916,0.7225753174436652,0.5843637293693208,0.6502289386909494,0.7752536705628896,0.8976350690168151,0.7507509969457556,0.8913225696053558,0.8783578660931551,0.7700809300790152,0.8217640029220751,0.7973989440808373,0.821914147677896,0.9286201697474442,0.6973425501471806,0.9393066509672634,0.8228609823343886,0.8187429064275357,0.8967951044285384,0.9467213778068777,0.8484462975283201,0.6883992383008347,0.5573013796168078,0.8340177486204544,0.9097569166746894,0.9032399410865494,0.7032717976483387,0.8081172400537889,0.8083198783896294,0.944519787555909,0.7745278155192883,0.7334909567319864,0.47021501537863614,0.8134449156840734,0.716443829624844,0.60576148192855,0.9005980773747811,0.650055002719676,0.7692142454786772,0.7477124626518933,0.7936460595814826,0.7764948519647549,-0.9269755418462603,0.7976100837189237,0.7177336482395339,0.929132831050425,0.92684155882414,0.8056941942580156,0.7092615369308605,0.8539229084103261,0.503000589048577,0.7439049632710866,0.773499691029466,0.8458108617782746,0.5799120621245661,0.3881918132817734,0.7825649889346165,0.7919040291302979,0.7643450187808325,0.7505275798311373,0.7249780232944748,0.8281622268612594,0.7782891702749201,0.6435076291011911,0.8451157652445797,0.6828822112591916,0.426303055502674,0.5028972711868807,0.7372654818736917,0.5758507587960718,0.6093245952508128,0.9342770796869818,0.6273471217392537,0.8069905854219973,0.923012019226794,0.8756720338094494,0.8738365712207162,0.6171521218908231,0.8714232188104986,0.7220454636524193,0.8047674050745307,0.545261758684148
BAJFINANCE.NS,0.7141563815189026,0.6985838796627282,0.7416643362772448,0.7819108874202582,0.7889970677518212,0.5108140236585331,0.7809899316515594,0.8405157613348208,1.0,0.6409762810316741,0.518171714362971,0.6115200375379792,0.8668805112253675,0.8549997145713217,0.6675817045199861,0.9131480035882175,0.6206368246939612,0.6270246839571497,0.4202983450733299,0.5567506424815656,0.6251946925266206,0.8070878401915355,0.8034263548681398,0.5843641339688854,0.5326260242566242,0.44408834218160087,0.5476812024896339,0.811665666309811,0.7439400256201782,0.7132067420589582,0.8043241721761845,0.7598442698382998,0.6595445333292894,0.7404666992909258,0.6506340211197729,0.8845753136278192,0.6579486465027025,0.9008167915811431,0.71151258240565,0.8014582171229558,0.8112390355324789,0.8835214440954733,0.8124897895871726,0.5212696970938278,0.8122199562827409,0.7713332991165694,0.7900473797102127,0.8052172246091487,0.5881097580099627,0.7026765419950068,0.8009264977182154,0.8976418220509992,0.733689522671427,0.8623542462038317,0.6489346613292639,0.6703096694598416,0.6832995799097861,0.7562262903044079,0.8564772305744472,0.5278258051297965,0.6485284151746487,0.6615359153681217,0.7391643866771314,0.6738772341028041,-0.8853221840547262,0.7214171844477041,0.7763991225591776,0.8589640597145067,0.8909102989354288,0.5642473425753923,0.6263458970072516,0.874304608589878,0.2188326936337967,0.8689981183902784,0.5474413811091823,0.633078936799658,0.5208207528345546,0.6094353259523224,0.7809136035901333,0.6781356588596625,0.6491131444373067,0.6806233661802298,0.6715021039575989,0.79622156680011,0.8933080319428577,0.4162341548614759,0.7079732127419204,0.4788164262476423,0.3486208137605401,0.6544962741295632,0.7379820811359388,0.494130558285842,0.8400647247865402,0.8326110203549368,0.8518227206823907,0.7997113404781914,0.8080303373146924,0.8751757630486128,0.9175823238935119,0.5850646716608474,0.8291546932918668,0.6823860891546168,0.7667542992878291,0.6003064777753495
BATAINDIA.NS,0.5913354157644611,0.5585145222899106,0.34316635235096105,0.658976875547835,0.7488154266491982,0.5723190197008617,0.4790929318970908,0.7345269411957301,0.6409762810316741,1.0,0.3989160028319485,0.528313526691058,0.5951415683001839,0.7122185811960018,0.4839237405841303,0.5722707283854526,0.44889108479448786,0.6185602303817636,0.49786143472430544,0.4845005195809256,0.6197738069513266,0.6675921162050009,0.7264688427680246,0.532292525326838,0.3998241878511185,0.46304463691033004,0.47373283742711975,0.5711933020524247,0.6793799412880429,0.6176946481242401,0.618825187699255,0.8310405864125707,0.6180545229383829,0.6006304291432997,0.6921991156054367,0.7804233897054911,0.3892706900001133,0.7013457324510044,0.572264804855997,0.6278641280240571,0.6016998064240271,0.7557951825284792,0.6278128349617003,0.41726566343702326,0.3219329176555339,0.572260307493026,0.7701539579947383,0.6458901676724775,0.6880816890835935,0.7019958382655866,0.6185435991011126,0.7435824894111391,0.6683451781058817,0.49970236130859075,0.31308799250593383,0.5365594870345495,0.4956627877491868,0.3300581779722828,0.7623988862575545,0.4516645351774134,0.5196354869390448,0.6615587218672289,0.7131925366365125,0.6368776773677798,-0.7118917881140854,0.7076166438573283,0.5468577337348944,0.7355071607673692,0.7152555307184968,0.6183495206223656,0.591361661408043,0.6153627364998685,0.3090103491738154,0.5782992783379659,0.6580887458686135,0.6491411194879037,0.6984539778175376,0.2369662422471492,0.6706556912026825,0.745192619764277,0.5877735119772635,0.46121319763556745,0.5250123466684743,0.5710621022339843,0.564158553775476,0.38949187183159206,0.7594853981965769,0.4470109737265521,0.39726520955647904,0.3117634470005596,0.4348018500997461,0.3594703626435911,0.41289981567821227,0.6989042006532795,0.542380741831954,0.6174452093737549,0.7150869689248254,0.6189085399306227,0.6764739481633295,0.5785055985658971,0.6788020918268435,0.6912771890657916,0.5106707540495782,0.5846757112622846
