,AARTIIND.NS,ADANIENT.NS,ANGELONE.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CAMS.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DATAPATTNS.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAPPSTMNDS.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAILTEL.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.7114272350215743,0.7814366793549535,0.8915167193399836,0.5833156855001936,0.8467897293708759,0.7600410281132176,0.7885573078814317,0.7992324440526514,0.8465559350430232,0.7427422374148105,0.6853845034869941,0.7311785576967564,0.8655388489968628,0.6868954542143164,0.5966720305314345,0.7920913425909294,0.5778569832077121,0.767900394468204,0.7484736767965392,0.41041145068890295,0.7508211094564986,0.9037329140589664,0.5840944656046284,0.8309859013385251,0.6683966719458987,0.8024756636074734,0.6567523581772188,0.7358955929743809,0.7283090112705001,0.8251040711990856,0.6622283744553038,0.875687634470753,0.49182873175944725,0.761615707599717,0.8461660603750142,0.7885513195341449,0.565184460599592,0.8889964230133814,0.681516016818113,0.7713397525445442,0.8023249614923225,0.8492595434889966,0.856860076191384,0.3114381108554945,0.6323543674150605,0.7468228256337682,0.8477759196099232,0.8052236779650878,0.6935770219735706,0.798189227012793,0.7105282772874802,0.6463565209919806,0.5388580699748553,0.7384644249230908,0.8967308207348135,0.7803937396778375,0.7157320362141902,0.7879722340141808,0.7913593130674111,0.7139980005677149,0.5863410461734055,0.5029540879890071,0.7996864657759566,0.7626796300118281,-0.882078046805043,0.8707122294812654,0.6264783379301994,0.77009190524854,0.8198955119683746,0.7174671794212715,0.6981393021999613,0.7306406804581745,-0.7871862156358542,0.7438007297484921,0.7871855949089404,0.7406763743898359,0.87331023704012,0.7290513929692745,0.6009513357729129,0.6317325830855692,0.6290936202103398,0.7498731363540865,0.5356161576020002,0.5641269505450586,0.8131893134555134,0.8490636841440221,0.851138429992304,0.33439504269437764,0.8406464982375944,0.7497099915325651,0.8166925502833512,0.6861982904794849,0.7203371738734763,0.549771700288949,0.7610237985699385,0.8143749561177348,0.7677368580116631,0.7996628736333922,0.7713795223746106,0.7478962582029056,0.7114254285048058,0.8516848465802412,0.6256987560844173,0.7159962977809153
ADANIENT.NS,0.7114272350215743,1.0,0.5638085875842246,0.7388658840199593,0.6051443971773893,0.6261975530439504,0.8047094720959498,0.6096977181718184,0.7314568244381081,0.5760742214938176,0.6381388680933558,0.4569233224426534,0.5684582585475019,0.766361874519604,0.6445732410905207,0.43362492424165733,0.620066735639259,0.396018541415201,0.626969012911554,0.5623692939809882,0.27592502124702845,0.6994755876279377,0.6872732356261941,0.602979167151371,0.6183389874656762,0.41663776736301156,0.6245650261287383,0.5916587967101463,0.5659847086335126,0.82951967778113,0.6918234649459651,0.5070916944785617,0.6559669369078901,0.36774965717192354,0.4251967043042941,0.7368559189681689,0.5966603021343644,0.3384246172098086,0.7898577949622675,0.5849785233957961,0.6224361029875287,0.6559170855295958,0.7625209180026354,0.7410749480084463,0.18601703280472467,0.4660268226168966,0.6584608393978539,0.5921659632107522,0.666608840376758,0.45137287453573893,0.6873528437547165,0.694549635291643,0.5367368668828656,0.5120929956683493,0.5381084825410724,0.5941145546844365,0.6187782523945251,0.5727791441140243,0.7734991233861874,0.6622026483974325,0.6700582672586783,0.4751694349743646,0.3254442269102121,0.5613440738763443,0.6370736833318624,-0.7134398459713173,0.6473582420192049,0.4314328402802422,0.5513124106880004,0.7471986971084236,0.6033374215407038,0.8595718716852493,0.8601555531085607,-0.6160650391122673,0.5413197825912772,0.7449765056467484,0.5669591546945185,0.8015939689174204,0.42169868514534004,0.3407453788697821,0.5036661402832818,0.536857779522252,0.6447467976263673,0.5291515474198498,0.34102625699412237,0.6199605168466292,0.6949379217099712,0.7388726853803491,0.3177158854734311,0.6975986414849518,0.5558437836268905,0.7116606001603567,0.5135528375467687,0.4644743997710085,0.28740925720589766,0.5658074696794239,0.5710389248140842,0.631973569408449,0.6697974371045865,0.8019563242063236,0.5117706273193111,0.6239872555905384,0.684504797477413,0.4946901843230688,0.5097531978820962
ANGELONE.NS,0.7814366793549535,0.5638085875842246,1.0,0.7298425791282305,0.5827555750809554,0.7534239129190021,0.7005194255766094,0.8182279137638664,0.7749867017096383,0.7066896456413905,0.8497876641089112,0.5268302474473434,0.7878899261352487,0.8072140172519703,0.7609251292891245,0.45836924883881686,0.7423832945152431,0.6295552820740592,0.7672763523479655,0.5700901877137987,0.2936942591909945,0.7734018091016247,0.8400512053568692,0.6754314667907999,0.8159798030977198,0.6672072092832442,0.786670609092874,0.7135981382949235,0.7506683507755985,0.6806899527467172,0.7340855991948946,0.5871837900646435,0.830362768589288,0.5622107637675424,0.5380192771829647,0.83215856843267,0.8274890119390219,0.5213257474812155,0.7227311901515251,0.7326959100143271,0.8070190870233221,0.7465263117536468,0.74430805917078,0.684823297217017,0.34942173115843284,0.7138332020095309,0.6915288564171319,0.6743313578222949,0.7706565669535121,0.7475338223953355,0.7232403909409374,0.6567386337675895,0.6368060107604733,0.6306007027132723,0.7065697664941467,0.5712792511165081,0.7921268165630871,0.6710036191894244,0.7421397466893319,0.8044970963919638,0.7600559396111547,0.7808352057321793,0.29899915856422754,0.7529605671914432,0.8571281901681579,-0.8721219905230673,0.6619283558809055,0.5607164493221456,0.8216205340900903,0.7490275883614272,0.7181536350339899,0.4985670441951498,0.6237753901919085,-0.670516855762012,0.7875735637401367,0.6515529464091601,0.7097679684807908,0.6593377186668926,0.5328787695608169,0.6504878702974379,0.7503694401178106,0.6835787345728499,0.7393989685784103,0.6022410827105146,0.6815080407221618,0.819746671100297,0.8621530167825363,0.805971230392391,0.4666250380121347,0.8133275806232267,0.6610664922750075,0.6698687294550448,0.7756188561364298,0.6905651761060194,0.48777999806402894,0.7915525294898199,0.7901348144786404,0.7503521449171374,0.8306829062782928,0.8012044739762839,0.6751961309556822,0.7874698347986663,0.752312563217133,0.5968034857063461,0.6944986179236524
APOLLOTYRE.NS,0.8915167193399836,0.7388658840199593,0.7298425791282305,1.0,0.5469246965188144,0.8463024413479631,0.8108893320047262,0.8027792266345309,0.7791783999214932,0.7968448875020845,0.690554232122501,0.5273533762336695,0.6991963188778823,0.8495716272153706,0.6852670049201873,0.5727507149849799,0.7959977634018864,0.7141105835123529,0.7197561068079694,0.7112605776369642,0.306388466128027,0.7265466043976128,0.8650566724906158,0.6138684574514585,0.8024756719014692,0.5932933597227177,0.7310330415453625,0.5994000679974117,0.7228113765960169,0.7935418769529377,0.8189687843995741,0.6140909204770637,0.8415379194540169,0.44352053849522705,0.5744419341679242,0.8415288048598955,0.7807568551439064,0.4662922774801403,0.89062683868542,0.7280631828078891,0.7238671729859711,0.8094120241649914,0.8841946445567713,0.7858155925608047,0.5481915615833299,0.6003594743893406,0.7698752659613782,0.7715739095403971,0.7670843541044774,0.6846934288079478,0.8061926624421248,0.7467706157804904,0.7635465222698564,0.5216570776193521,0.7685585826037712,0.7368715137561389,0.7826376823299307,0.8270312315045222,0.820364510032263,0.7539152010705326,0.8102160090107615,0.524364870867594,0.4710918105077624,0.7701734055594287,0.7867025331844514,-0.8805044959264423,0.7689303616551253,0.6779421500013618,0.7827316775198078,0.8289329055265715,0.6657739045797394,0.7490557887640956,0.8165109351203534,-0.8043266327549042,0.7088342007194944,0.7296511831908112,0.748906611731344,0.8767583189302216,0.5950360497765222,0.5767671312806277,0.6751849105289672,0.6637571316856772,0.751280372027064,0.5062923419988432,0.6211514952021115,0.8167713887441223,0.8712698316725762,0.8786799091563777,0.46257499227308446,0.8656083427575889,0.77751465429839,0.8465318782099945,0.6898027410611717,0.6104412759746526,0.501789377837232,0.7370372474408976,0.7838376333234581,0.7671094301427162,0.7798184774335678,0.8170584153093705,0.6773216659139543,0.7288683155832909,0.7893571963090014,0.5957915232202334,0.6522090690370774
ASHOKLEY.NS,0.5833156855001936,0.6051443971773894,0.5827555750809553,0.5469246965188144,1.0,0.6840821764869968,0.6079081069739742,0.6865314602401832,0.8932836364321093,0.6725155016128995,0.8389640815070842,0.4796828197932738,0.7559831476098451,0.7071409395506774,0.832331522184263,0.492392613533357,0.5847053501653885,0.5224515034534857,0.58748646935701,0.5793321913748134,0.29817376719371874,0.7951438291483296,0.694783415444451,0.5318666140839242,0.6250294650177317,0.6307808947828137,0.6945004546189177,0.9136577967418084,0.7448321345089679,0.7915516960994375,0.7237154209127049,0.7238729840749595,0.6860487030598225,0.647704254441494,0.43561423612576333,0.6764621903488756,0.803949403957933,0.5031010013995971,0.6370898627810127,0.7027851997422355,0.7527718966524498,0.7818964316926805,0.7165901002824674,0.8202752633233432,0.23788900492327247,0.6834396236030686,0.5993464578735331,0.51273125739744,0.7226972287650868,0.5700711299193896,0.7203339592125185,0.5606834226281922,0.5860293925472876,0.7613188918321004,0.6826131998652433,0.5073836093459023,0.6428422253564555,0.7055800380776832,0.747430942976189,0.8083305374338994,0.5687498329892116,0.7780524320847404,0.346304097902587,0.7225462907581152,0.6917962489857162,-0.7519867852968231,0.6380046377184473,0.4282232596242725,0.6805175277279192,0.7705754918003894,0.7319199061000748,0.6382934953682967,0.5867597062247488,-0.6324772041178931,0.60071536888059,0.6595409825879784,0.6818203033263025,0.579340745351019,0.44472932231343065,0.4535195880096919,0.45265638142447434,0.8097528305497969,0.8446241642593338,0.9063010942706324,0.4814626706241124,0.737943583658282,0.6063751238392429,0.7637564013422035,0.17058620240439087,0.7135774488570139,0.5546075565673015,0.6769247946175603,0.6167228472501345,0.6071517881891617,0.425864033591587,0.7257583647432311,0.7009484643009241,0.8562533392768052,0.8278746960343238,0.7497146974648896,0.5213863264394589,0.6443494812598254,0.5509104927199215,0.8903721679971303,0.5656259013203917
ASIANPAINT.NS,0.8467897293708759,0.6261975530439503,0.7534239129190021,0.846302441347963,0.6840821764869969,1.0,0.7369812857151483,0.8577544075600955,0.8931489641764087,0.7985786254194316,0.7399420138044862,0.4571881949154798,0.7860157364066855,0.879134198675832,0.8040512033448475,0.7357236278919003,0.8533340134900195,0.6584600578605977,0.8141137378836011,0.8013462665693984,0.38077014384981245,0.8176571163407143,0.8964419149025021,0.6121218171145821,0.8795201046864999,0.8230468536961244,0.9222554832905763,0.721705649380343,0.8815526711221597,0.7808004304016009,0.9014278564846754,0.7446283572823624,0.8777273363700895,0.6239966236301154,0.5320001985809858,0.9282853092016644,0.9063232753556262,0.6140924031872834,0.8325768912403553,0.8268137705082871,0.8137323043816357,0.9138681069464439,0.8451045858015855,0.8423939048780665,0.5276786187079449,0.8076405559122901,0.8733364880918896,0.7641210287079296,0.8861575155797072,0.619450279655901,0.9312171979795995,0.7056655660986713,0.84541925653764,0.6317937185758247,0.8848533729601662,0.63017717192286,0.8319396973382637,0.8493918640401686,0.8646679816346885,0.8960163873836351,0.7943182344296322,0.5962981958323105,0.5704290420671299,0.8585026628156099,0.8004349994097609,-0.9208360497040454,0.7987078264242788,0.7546374246809604,0.8188816583697294,0.8547360484442729,0.7575812132462796,0.7285638285187929,0.7368178085200174,-0.803409816997587,0.839377433516151,0.8965534984378258,0.8397549541642979,0.7605483979192956,0.5199478628002799,0.7028445301182186,0.5829614190277705,0.8095096582591883,0.8467090513629362,0.6620048658754568,0.5385816067573552,0.8769438451361692,0.8460689879880606,0.884823482021992,0.25558619547011885,0.8171666856678884,0.9061700260232619,0.8244567689021505,0.8142270768983562,0.6777651956736477,0.7095366786305289,0.8153598962070568,0.8395308690337087,0.8763286237526331,0.8723951138072791,0.8666774584506204,0.6228548827685179,0.8207295675718946,0.8431001129895607,0.7657347226213429,0.7086718793904152
AUROPHARMA.NS,0.7600410281132176,0.8047094720959498,0.7005194255766093,0.8108893320047262,0.6079081069739742,0.7369812857151483,1.0,0.6906870842922608,0.760728588552935,0.6984100351946748,0.6981060234206246,0.4074964906709457,0.628393650491352,0.8473562176333075,0.6692277261590364,0.544996674601303,0.7779264903196792,0.5288747290528268,0.6712394574765681,0.6847036288107271,0.319994880714237,0.7065444056468452,0.8095046046581288,0.5720392146738238,0.6606095864059487,0.5268061826030782,0.7016444509858952,0.6143572503668557,0.6899931037963443,0.9033703636516631,0.7097673129029182,0.6591009225137654,0.7503682481761695,0.3971756305279394,0.4046192498824477,0.8289873917466725,0.6910461858296889,0.40416267049783766,0.7377006180092968,0.6523676461121095,0.7085423111282837,0.7469091731379347,0.7621807974464909,0.7811702104338939,0.2488009475607309,0.5243716790814754,0.6803669859822514,0.626450897427726,0.7079156507009732,0.5073759970965628,0.7214427787791395,0.611919496932598,0.5916622294815617,0.554666881834203,0.7154943655596246,0.5760186803699203,0.717173611485367,0.6120703035963797,0.7590339419658632,0.7399488097756511,0.6616715203182293,0.49141126076856656,0.44565538855847936,0.6923841035005496,0.763779384338829,-0.803245156012521,0.6797240386928357,0.483981734406382,0.6388267909335893,0.7751672436682423,0.672954210286187,0.7044007563583096,0.6830868956181959,-0.7833608315413417,0.6143556467678133,0.7767552505403928,0.6149263626998092,0.6854778018632448,0.40766351862012795,0.49237555738356803,0.5250769474247687,0.5897566723721166,0.7507636147157469,0.5169196442713284,0.4491047406854101,0.7161469688211531,0.8428496608122614,0.7636279620303645,0.6385764425943273,0.7066603441387869,0.6485848148916519,0.7078149631500403,0.5309788528054876,0.6041723498191729,0.4330919436070699,0.6321671240134998,0.6827458934695323,0.7235189520554691,0.6946358200113141,0.7927309691555035,0.579942899169088,0.6103223836542394,0.7549131937050423,0.5734481346041783,0.5578838697792264
AXISBANK.NS,0.7885573078814317,0.6096977181718184,0.8182279137638664,0.802779226634531,0.6865314602401832,0.8577544075600955,0.6906870842922609,1.0,0.8559121745770344,0.7528212377663817,0.8294754008389703,0.4320845621890257,0.8442337274558046,0.8614380465725087,0.8697487603629276,0.592670615871807,0.8793195207644638,0.8253931124674877,0.6986777567054211,0.702430566594318,0.39475004463984475,0.9031089066837156,0.8959133536235818,0.8032005198454516,0.8308374129339399,0.7798312866541021,0.8792337725739762,0.8413862515738751,0.8847974297518741,0.7666948886834389,0.887525294618124,0.7807765789655738,0.9183848558145273,0.628552884344008,0.4560211087782972,0.8649058998126,0.875091200555909,0.4071170044227232,0.8600344619461242,0.8905192605510286,0.8949770928463543,0.940885696465946,0.9111913680392854,0.8265322802825874,0.47947530014188045,0.7833267310203624,0.7763545471223636,0.7751367766545468,0.8702957400467056,0.7960496533488415,0.9136496835656717,0.7820433993045371,0.8541164005567845,0.5857136102387537,0.8943872833487025,0.5772505475875445,0.8826332550946763,0.8580748152861021,0.8712290561554381,0.8801675970379158,0.9096738073332351,0.7657444036130355,0.35680934153513183,0.8800879223412983,0.8130087708698149,-0.9414557366864457,0.7278462735797292,0.7053310860893407,0.9561081479680592,0.8444892724949218,0.8726235264386782,0.6759943886518481,0.7817601831561437,-0.6750112420914025,0.8714836707362772,0.7344680770880222,0.816939244623395,0.7814940462727491,0.5245717539711766,0.8190498408401256,0.7296810052804097,0.801399098042862,0.868950398543818,0.7035289412975203,0.7281473615570226,0.9295405304576851,0.8123654226782947,0.9426281659589306,0.23186847236942962,0.928030923393566,0.7905448147552296,0.8208169758717772,0.8960910365693346,0.7944570431038123,0.6942829541361107,0.8548553563627327,0.9284532606445092,0.878035410554889,0.8588069501461272,0.8874149145640641,0.7070146105708579,0.8302221215740895,0.7089918799494824,0.7907461698146715,0.7819322630030164
BAJFINANCE.NS,0.7992324440526514,0.7314568244381081,0.7749867017096382,0.7791783999214932,0.8932836364321094,0.8931489641764087,0.760728588552935,0.8559121745770344,1.0,0.7985069663523623,0.8825124054065155,0.504596595312238,0.8737273552004661,0.8854775757540168,0.9286366809068455,0.6714163536584765,0.7801820643677043,0.6342041098617003,0.8090214759627439,0.7487449522132971,0.3344809152757723,0.9177401169196053,0.894683019636265,0.6911238198295792,0.8344540593251079,0.7599645506993885,0.8886949264087153,0.8999625173204093,0.8705666063912946,0.8759846864569081,0.8892282339974986,0.7245548957901727,0.8679747430009024,0.6760017506917364,0.5283101907075105,0.8963325090958347,0.9135421717514074,0.59453768977306,0.8395827099533273,0.8403519189216403,0.8612464764115174,0.8936667825076835,0.8854112203371872,0.9181508896284231,0.35171617551613915,0.8140751445370801,0.7903623751862492,0.6858885929874805,0.8938738892562983,0.6878722571093014,0.8854285213420555,0.6948696522449844,0.7581624556734639,0.7801349837418354,0.8334319380324059,0.6258317318404156,0.8363838134445655,0.8303010730180067,0.8699736601415905,0.9375154839504701,0.7734933116300471,0.7790326864068228,0.49336873384994245,0.8869867183105917,0.8571858594510536,-0.9305824692568943,0.7535595868338698,0.6271146289268248,0.8229714374688657,0.8946675143940052,0.7819580678115123,0.7591079952162918,0.7400582489488516,-0.7825789780783249,0.7903053749868444,0.8295079004623929,0.8068839250043023,0.7866004325812986,0.5057603840860346,0.6168762583532645,0.6284281236981419,0.8634066550356557,0.9049877157409039,0.8648340943510745,0.5992360550332423,0.8839531399313164,0.8236166641160668,0.9039594007381203,0.29555671954611207,0.8578727177162514,0.7628450707116269,0.8413703074081156,0.7859706418671827,0.6799768269954384,0.5739453352672913,0.8326667324071879,0.8379587905702499,0.9205106579956103,0.9244463977849698,0.9294874656429737,0.6931699944958052,0.813933980251384,0.7604873393048491,0.8239946730561876,0.720622506831113
BATAINDIA.NS,0.8465559350430232,0.5760742214938177,0.7066896456413905,0.7968448875020844,0.6725155016128995,0.7985786254194317,0.6984100351946748,0.7528212377663815,0.7985069663523623,1.0,0.6781767034762791,0.54896920154734,0.6854379917578004,0.829439785095275,0.642865007244044,0.5200243067334959,0.7329085202194006,0.5238590658791215,0.7065351980120007,0.6772284369003065,0.6197398639892633,0.7402444248872668,0.8790482170102356,0.574594804898989,0.8756751429417603,0.7654350757572191,0.732358771862448,0.6945815788630831,0.8088148288128771,0.7740093293161755,0.8231288226618445,0.7935811578589391,0.7727885866126892,0.5125698853291446,0.6123879507719301,0.7644184648310177,0.74639361631638,0.5045210579768241,0.8125371580139811,0.695583216989664,0.7871152725619955,0.8266417119496738,0.8440507675045654,0.8627721628034982,0.2634206926499956,0.7236735494955678,0.802347337040881,0.7794749885944797,0.7073827403100335,0.594993659772698,0.7943200607534935,0.6860050906711311,0.6386532431635953,0.6537215905302416,0.8278390883748001,0.7314510770167469,0.7047293401548299,0.6764841160515148,0.8070965994044362,0.7788424738190866,0.6585624712031244,0.5384340542172135,0.3463975422434312,0.8697316691096625,0.7216681484123286,-0.8571269651281748,0.7880791612602229,0.5853396299104535,0.7381866729488281,0.7713676040573527,0.8009132946630891,0.640887930313543,0.6707645125749604,-0.8401665180600484,0.7296664377500657,0.7449823267692706,0.6900138950446798,0.7716065917348771,0.5679356495360525,0.654862230137778,0.5645655905908593,0.6584109735588128,0.8352020446264479,0.5819536355497689,0.5284828576517017,0.8340193599424988,0.8281213257951714,0.8076619213694036,0.4371405833042396,0.7892010239538203,0.7110132585668103,0.8270463346518052,0.6146977068717981,0.7564264972913407,0.6393366478235953,0.7490033615592327,0.8523256744446285,0.780416346929795,0.7125632181861388,0.7544065155780831,0.6282043041927173,0.7088513075102613,0.7161659277434653,0.7316504414714292,0.6979002053753698
