,AARTIIND.NS,ADANIENT.NS,ANGELONE.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CAMS.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAPPSTMNDS.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAILTEL.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.6146406403547249,0.4726605326210096,0.539211402020377,0.520661780292146,0.436565876382313,0.8427911562660484,0.3541548774169987,0.5457554944172712,0.717529941761733,0.36447919821798885,0.5060706702613997,0.6288203744156108,0.7566442035893506,0.4388568985190919,0.4237436076155757,0.6509129192657461,0.6937383776031123,0.5791792133282887,0.790429398545507,0.5050500257511229,0.6324370939671499,0.7556776182719425,0.7203858430569963,0.4782849586012546,0.654513392859419,0.5883541993901841,0.6295836773829655,0.5440388615930636,0.6338463272091809,0.7286404697288884,0.709607579939151,0.5080818569200034,0.6153405560747063,0.40520248166244,0.470569947848756,0.8054071774329404,0.574211246700068,0.5708340001472402,0.6343164746995955,0.5150867819096371,0.3244409600211473,0.4773339712880055,0.40278506580603934,0.44796027527083854,0.2833069566004191,0.8162098567979633,0.47999987214028,0.3310098409422118,0.43210307288939676,0.6428686633258224,0.4281712675274327,0.5707272413861527,0.49165299186469275,0.41517431485268247,0.5374217040910857,0.534062589203406,0.5423012247812102,0.554537156264019,0.8214248861017645,0.5186219217150627,0.43361602671087845,0.7042113046673592,0.4755737454312725,-0.6777542374620182,0.41377287069461455,0.6834757620227727,0.5893060371844617,0.5328897434293531,0.5477618856094509,0.489653129950532,0.6653296484685884,0.05739413424314904,0.5414786180263041,0.5172986938313051,0.6878764312376399,0.5721079412693736,0.5740523002896624,0.5426206056653834,0.5199653644402551,0.5816687115606469,0.6814301650865582,0.395675686628763,0.23389087458964675,0.7037666603567362,0.5413664097193305,0.5825510015523927,0.27093778644144356,0.534538100507655,0.6686325279390131,0.6804917622424133,0.536461521533071,0.4473679243014758,0.5219741266020178,0.6091473160660934,0.6648624208512791,0.4167372181402798,0.41943671599049276,0.488065879987065,0.4993074423036489,0.33020937614370555,0.5721818497306345,0.3219847562155488,0.3903013387202197
ADANIENT.NS,0.6146406403547248,1.0,0.6927486252739792,0.734360735809682,0.7985311270165508,0.6787091751450568,0.8172933075426004,0.6826525589926777,0.7955963098140707,0.741550542857774,0.44599219296354653,0.7164892493747834,0.753272392901985,0.7835537627078472,0.7120877081553564,0.805829999860004,0.7961559926545922,0.809061931105259,0.8751060997481482,0.6421917283173297,0.7666318624356325,0.6926941034856439,0.7064783572422122,0.8160540926958397,0.7780656114293886,0.8281168084529104,0.6347403029625057,0.7120484078922439,0.6662695747093387,0.8632970462867975,0.793017164154254,0.8753382961783741,0.5664622528024301,0.8792191597047783,0.6172590241714275,0.7340417606424565,0.811741288254146,0.8708158771098071,0.8335792433132625,0.8686473944011476,0.7471476118435968,0.5330172187835318,0.7780286139316056,0.5731819359381751,0.6802413765222184,0.5672677229125834,0.7079072936923194,0.8560563045701228,0.5024980309598231,0.8729586554695858,0.830170311112175,0.6624379742192854,0.8315003265379122,0.7928552896376454,0.7469887241108448,0.6883650870760221,0.6576091486387602,0.651909406706426,0.8268871336321375,0.5831398052060779,0.6581860493729411,0.6024197484186983,0.7717487605862428,0.7531862518950106,-0.8883486209175346,0.6204909093684089,0.5913961280337688,0.6820015043033899,0.9062093814115508,0.647417942265445,0.5800005827331887,0.5759807854731674,-0.15173722043402807,0.7841052061138728,0.7830393248688445,0.7921405080874075,0.6756806338801448,0.8158975486774805,0.7067184847836114,0.6700536315225692,0.6364947481770207,0.8514818599704732,0.5585409355432389,0.4569309904620111,0.8784604895428765,0.8111175453907755,0.8670705296692813,0.5949071122045788,0.5628114524368698,0.753836544814827,0.8109847776131618,0.6099202578952467,0.7757047943982873,0.7109468373910701,0.7515246297270457,0.9151541007338263,0.7264134158668584,0.6186787884509964,0.7181947208703141,0.6936101977873161,0.6349282221611939,0.7053616789318808,0.6930142670695272,0.5717708886683337
ANGELONE.NS,0.47266053262100965,0.6927486252739792,1.0,0.5566841771772378,0.8166315628086325,0.5750616066665242,0.6489094286160462,0.37423097264273136,0.5571234709802745,0.7201602751870788,0.3673591331359866,0.4699530301860543,0.6762278643662679,0.621596146335863,0.9063892980466433,0.6551474932024418,0.7323278338075357,0.6361750004798652,0.5724598051951325,0.6159161579683546,0.581001696197979,0.6191807865117067,0.5142138845554993,0.617454388876192,0.5616764514147772,0.6574674047501492,0.5290207082375314,0.6348802901672084,0.45441646991269413,0.619473137619524,0.6177811701680352,0.73007014240333,0.6763394642594939,0.6348687702446032,0.6985391266637063,0.5927562992177622,0.5545749237200455,0.5464275149314959,0.8093799885496549,0.6478894752934332,0.6032465150030344,0.35350689903221905,0.5355674625687186,0.5031665009978196,0.4271034771306632,0.43652206711828623,0.5709791767742677,0.6837860909496041,0.3157028980044607,0.6718044347119624,0.6915108739202361,0.5543238596160361,0.6502586793783941,0.5327768503145699,0.43324456741852385,0.8499167727102772,0.5710904436720109,0.5213681884559894,0.6447293894335211,0.5017930702839345,0.7520418528628603,0.4216329666759331,0.7211306057318501,0.59630093304104,-0.7213445884376829,0.5887956528349173,0.5143934470026301,0.6048088442090054,0.5914459735876205,0.5816818263864915,0.6383349558968993,0.3992908398478329,0.006642855888193484,0.5554175208193716,0.6436494100525969,0.7340641592552439,0.5389264198705316,0.44441194063957107,0.6270985997286681,0.46794405444519965,0.4416155068038097,0.6891519240477307,0.3904296347380745,0.3523634967828375,0.7082461742596546,0.5414666043096796,0.6564666489589084,0.5018314514340738,0.41654812217501525,0.6678682781834961,0.7618971117280703,0.5360461564678575,0.7673178878507356,0.7285184291740463,0.6504063769313944,0.7770458892394211,0.6200652764138019,0.45000062345311026,0.6043002977443687,0.600076382961162,0.36769407081376376,0.5822411283266828,0.5164117341977493,0.3802614634348359
APOLLOTYRE.NS,0.539211402020377,0.7343607358096821,0.5566841771772378,1.0,0.7677469885725968,0.5913500395855467,0.7158531242968084,0.5916703580967649,0.7275344274293957,0.8133944262847951,0.6157229838432993,0.7303246734197437,0.8820231971417036,0.7310735983319163,0.673448149915486,0.7016797460846811,0.8104068989955716,0.8190743869801713,0.8053092985865841,0.5416902841109034,0.8519801782198996,0.7046232285771004,0.6747955248425616,0.7797327526018802,0.7893605926435613,0.8107690333807257,0.4316349007450024,0.849822864148874,0.6656403402074325,0.7800728946136457,0.811709475567102,0.8566505726774982,0.5828284269570427,0.8327413082002466,0.5384521593920224,0.8279429189552945,0.6375708700768294,0.8704601557305748,0.8523942100669699,0.8416703900107078,0.7496249647196829,0.5446618911137094,0.7465791896812571,0.7951245987699659,0.684591362733623,0.5892578398279719,0.6549644667009114,0.8288256653377605,0.5001107480432406,0.7551296031101857,0.7880616048897134,0.625850176888558,0.783781924133879,0.7365118510601244,0.5798683155448441,0.6614676013938962,0.646153110529776,0.647950513743383,0.8233074684931013,0.5485073822321055,0.7200381621143394,0.8350380450384016,0.7473942375826603,0.7840059589328553,-0.8051625175410602,0.5940304912131662,0.6551920757585808,0.7661735963643427,0.7368597439914918,0.8169018445176638,0.4795207772851435,0.5452206790577415,0.16207380149699477,0.7018967616099095,0.7501570662121617,0.7942382569012482,0.7751124038131398,0.7705104365763793,0.9069928186449077,0.805842684432093,0.7380067859532585,0.8513663568325697,0.5699488575068582,0.467674181232993,0.7418685227559371,0.6829982094686969,0.8278964572339008,0.3309145553175566,0.583553386412671,0.8225066743879604,0.7732354070674048,0.7756954442247572,0.5838709551924879,0.7476657764545063,0.7696916232345404,0.8237016685460408,0.874992802760758,0.6588012953209739,0.7679085466223918,0.6563693857459958,0.5233794311820802,0.7525089481231287,0.5175608282123171,0.5809465507193261
ASHOKLEY.NS,0.520661780292146,0.7985311270165508,0.8166315628086324,0.7677469885725968,1.0,0.5674207359868607,0.7052063569640193,0.5385736725311491,0.7088884604924396,0.8185641452146969,0.4627399517891877,0.6209255577642352,0.8394161929239105,0.7032843828761894,0.8521251793165573,0.7425357574942558,0.7605576303914922,0.7009638371709198,0.797247453398351,0.6126399484942013,0.6996618904445057,0.6855195319003503,0.7384964157424384,0.7108826515145011,0.6286822699099126,0.7626187351959269,0.5248595661047897,0.6686195424775797,0.5664486667715907,0.7483523928278344,0.7940033432413469,0.837265430899732,0.6681161735612442,0.7554913818249314,0.5043698193001347,0.6924103516179565,0.6454531448233943,0.7609721718595186,0.8393978612322627,0.8029148423634545,0.6523216312474215,0.45373129800889167,0.6978584577955765,0.5601984136596485,0.5250327249701685,0.5352321342372827,0.6293450546552318,0.7619841866410811,0.45051868153602076,0.7609840265573259,0.8058965759051165,0.5663374060674006,0.7685372094062104,0.7247493787022525,0.5732776136943902,0.9437124832410616,0.71218465588917,0.5932485245293807,0.8805347245696986,0.5359483476591684,0.6461744973394112,0.6123885719083872,0.7888366131689799,0.6804993617053441,-0.8239918591483576,0.7200745814324597,0.5371095795206418,0.6523228686935296,0.7082614961769651,0.7374470927018283,0.4722801227333354,0.5702379175367097,0.233335783777217,0.6563755082439674,0.7356151499178079,0.7111396661723419,0.595661901536654,0.6876837621574121,0.7952437307113773,0.7103542776780504,0.7926434877180879,0.7448340480993985,0.5538839745542949,0.4046868241109077,0.8285810321505972,0.7255772809370894,0.7329067391396207,0.667515685760959,0.492777567803275,0.7147308942719629,0.8567166670568265,0.6489414903769433,0.8642982140777132,0.7247679592913716,0.7332323887469201,0.8693781590697517,0.6472597445100206,0.5460874386252013,0.8651422650354057,0.7676166847116689,0.5315697391539578,0.6719648024840297,0.5047539025515998,0.4925432753657131
ASIANPAINT.NS,0.436565876382313,0.6787091751450568,0.5750616066665242,0.5913500395855467,0.5674207359868607,1.0,0.6341398786331347,0.8084665105772941,0.8082583954657986,0.554155842987949,0.41541665873878125,0.4301964548442287,0.5497273134553302,0.669706081944206,0.4995449487687576,0.7902347094349378,0.7378609822460347,0.7691882383178765,0.7085167354744099,0.48973207403862967,0.585856549619846,0.5281246897601913,0.7061544184560334,0.5395590357855614,0.7040309147144508,0.6965475776587199,0.4858536031192778,0.5821686423157507,0.5426114193656595,0.6503898742495946,0.6351100817516724,0.6735004877705635,0.35854749000518843,0.7315971636414896,0.8132310401114228,0.5415167564302371,0.6521057381189442,0.7192615223886989,0.6975054077042073,0.7869109396157293,0.7386058251904151,0.5918059751451464,0.7760382249281562,0.5170486545229652,0.744736964777073,0.39149219340519564,0.6652106592522989,0.6436018108785317,0.6207498516028847,0.5821262494133563,0.7536013629139723,0.872241491316026,0.8804532874149746,0.7372896920055388,0.5352140394660527,0.47300210971376894,0.6476037415971068,0.5419400854126049,0.65822474541248,0.3398151944656879,0.6404588429789608,0.4156572999890529,0.5881357406070826,0.6831936053196738,-0.7602464980934206,0.6061387746550845,0.6227376892703724,0.6338741353068129,0.7101357022408893,0.509330886239904,0.7725609515006667,0.5075577540655046,-0.08931964151805467,0.803285329412084,0.9007093481595821,0.8133290908217341,0.67267784384518,0.6242648161970942,0.6796397555427298,0.5904215381437583,0.4542310838524888,0.804223967789284,0.5551778148543913,0.6932999533667262,0.5996592300242318,0.6042722290520046,0.762964666754416,0.38353361056758345,0.3943588006761854,0.6235847285749648,0.7027603644498531,0.37194259459840157,0.4439841034045322,0.7827216213589087,0.6425096615689454,0.7286340625962724,0.5643857736726259,0.6465569861495091,0.6110880920375967,0.49284067738167436,0.5693468595600196,0.7483029296124099,0.3689111595234396,0.5667735375198929
AUROPHARMA.NS,0.8427911562660484,0.8172933075426005,0.6489094286160462,0.7158531242968084,0.7052063569640193,0.6341398786331348,1.0,0.6377192256002155,0.7928719085178884,0.8145644058431255,0.4400709741737406,0.6189891462853553,0.7642497249408117,0.8334535680510424,0.6626922086353755,0.7122490472383076,0.7811170927614471,0.8721782514834728,0.8205414269875754,0.8796056745401124,0.7544016134115126,0.7788009134481473,0.7989571698262212,0.8428150079984026,0.7198550188740162,0.8261921358253058,0.7836282393525947,0.808879226635755,0.7679702269825027,0.8423953129471368,0.8627446072675025,0.9030923833398405,0.6722848279922914,0.8259430103266256,0.5263756028459372,0.6643866430692724,0.9243470561501266,0.7957069608793921,0.8134500460259185,0.8226388636024172,0.6848512309695587,0.5324107487759491,0.7505593318433228,0.5788821432666595,0.6570558845972604,0.5661622571463262,0.875213076113638,0.7170176673846461,0.4842769486004137,0.658277434493494,0.832108942041423,0.6729988649953675,0.8008867915049169,0.7343620006205777,0.7028726763885811,0.6887067414656264,0.7870555877878078,0.7123320821178539,0.751245048007158,0.8232716395978448,0.6592309773380124,0.62216920598559,0.8729530611861743,0.6933141422404409,-0.8980573958971835,0.6780869642411602,0.6295171236564768,0.7135034512529779,0.8170319821517769,0.7620100138478355,0.5943330329245883,0.6461242441549359,-0.07466966652446308,0.7469467165661006,0.7769270859873342,0.8548907196944258,0.7242489198068542,0.7285656439445696,0.7389877413328637,0.656696269499608,0.6330535386565321,0.851487185833157,0.5321410948853175,0.39795895446911034,0.8528996043105244,0.8185090092378366,0.8450491624949026,0.3582034115888619,0.6046592464038035,0.8729810045585411,0.8994234620606463,0.6820711760521788,0.5697583732524912,0.6412198588718157,0.7660034444292536,0.8891225905828691,0.654585665072911,0.6444798667778197,0.6371761681508568,0.663038455610893,0.5844938366068958,0.7127647645604059,0.5028148686731981,0.5689774489851
AXISBANK.NS,0.3541548774169987,0.6826525589926777,0.3742309726427313,0.5916703580967649,0.538573672531149,0.8084665105772941,0.6377192256002155,1.0,0.8756596714345576,0.4679161219754818,0.3855679105132999,0.4046121341097766,0.4782319166518996,0.6524269483198945,0.46275775263900754,0.7528158721852616,0.6535491606931622,0.7662934424669516,0.7665937170925511,0.41473488453991053,0.6751444894052009,0.45906586610420697,0.6794426059581801,0.5074869559795893,0.76929868425087,0.6589666793389689,0.4400721356651473,0.5399765649587209,0.6291771248437756,0.6951426148293193,0.5466088511245686,0.6773588018378429,0.3290493058571732,0.7054168003558069,0.44441686704217276,0.5413913437610868,0.6552884679606231,0.7590187432462018,0.6335580668403911,0.6911930421715026,0.714126183494566,0.7798643587534159,0.8083875257113975,0.489137854951985,0.764812805150901,0.5536473290950696,0.6007630287758302,0.6080750173513707,0.58611467910472,0.6184200145865282,0.6331761025147725,0.7547384807731596,0.8723035204685592,0.7032684316959865,0.6948065826963968,0.43848347540012966,0.6108852445382776,0.5449757335633156,0.6719726118760029,0.30445696418368273,0.4149974460842859,0.42746529061463356,0.640349323600703,0.573767194399106,-0.760861493989516,0.48546284821083724,0.4558109259034761,0.5951604492872548,0.7510423198569403,0.44703872445660436,0.44557637420531293,0.437527045416188,-0.19499786840676483,0.7784311020789417,0.8139589859999112,0.6781265316941881,0.5524485896746375,0.674645431848759,0.5964597058424702,0.5114148903757875,0.44353546185715687,0.7277657070144185,0.5480852682749676,0.4615728379862316,0.6134282870690563,0.6824225246647081,0.831925306008238,0.43646219700337086,0.43170400433113276,0.6362291947587942,0.6661553896961869,0.3613801252034963,0.4518964581471185,0.5575764346481832,0.5707966592532605,0.694223787759687,0.5400566960183939,0.6578924782050757,0.5692458241759882,0.4597005002325751,0.5228130427373521,0.5736850532906753,0.39929464218285743,0.615822852961678
BAJFINANCE.NS,0.5457554944172712,0.7955963098140707,0.5571234709802745,0.7275344274293957,0.7088884604924396,0.8082583954657986,0.7928719085178882,0.8756596714345576,1.0,0.6648354192764113,0.4778807838803122,0.6627495450187082,0.7192604168436268,0.8029344772244632,0.6529369848030531,0.787586627351481,0.7897515722827818,0.9053575865634736,0.8430621441816499,0.6101233565632036,0.7842311900990218,0.6337458329565689,0.7916126192962207,0.7667861755666595,0.7865021591983353,0.830740424956528,0.5657527496354663,0.7100972549063954,0.649716363078395,0.788667146371005,0.7536494185631533,0.8016449475116952,0.5444225205801667,0.8481922515099476,0.5018976645703007,0.6368588118747016,0.8342850356467633,0.852950301442253,0.8087209584774895,0.8284647433154942,0.7836789638103899,0.6087915675134716,0.898033353799441,0.6237808222531099,0.8753492826473381,0.5035147944875117,0.776221369211093,0.7505076240423717,0.5992620612478184,0.7450976532290012,0.8086892446919205,0.7644896577520104,0.9586753088126828,0.734376020758936,0.6287031453008445,0.6471303219112199,0.7477796368226998,0.7707546940888026,0.8227338057936375,0.6052733998223159,0.6113558797652225,0.6031813271937059,0.7588706163593879,0.7527542928301383,-0.9096687267961859,0.6503592984066364,0.612860769938936,0.7389488837189653,0.7894369724127718,0.6577639385123869,0.5245747976163266,0.6343902892004047,-0.04346431635895434,0.8671523969029254,0.8638282786473928,0.7801081664128189,0.6749491980805713,0.7424100366872454,0.7660817479884057,0.7174546252911462,0.6456823435864188,0.8092059688426788,0.6528159987392158,0.5150314690848798,0.7576669724106639,0.7461452415599494,0.897293001947624,0.5670692319405938,0.5793423309487488,0.809014222514424,0.8169086962864348,0.6625959629092681,0.6338904071647196,0.6683142369173073,0.8074595310862094,0.8641771530044331,0.6840562137900863,0.7528458149000632,0.7144179800192769,0.6290320130646657,0.6256160058224394,0.6535467878817496,0.5278708848646657,0.6926519703789467
BATAINDIA.NS,0.717529941761733,0.7415505428577741,0.7201602751870788,0.813394426284795,0.8185641452146969,0.554155842987949,0.8145644058431254,0.4679161219754819,0.6648354192764113,1.0,0.4666390799278041,0.6904013707193215,0.9050488111728349,0.8397169861015688,0.7279277390235185,0.5987867090467811,0.7665726033989226,0.810931906423731,0.8232947989063748,0.7449667203127782,0.7294885671362025,0.72451382094487,0.7807640091569789,0.7827143168934741,0.675159227198204,0.8176997834524414,0.602510433240105,0.8350228761562176,0.6000822076360152,0.7850904067474013,0.9152892226664079,0.8477148314876799,0.7103003594079055,0.75907386178199,0.540293059346417,0.7015715445361758,0.706685359932409,0.7274192037972865,0.8369007685534557,0.7599066668871158,0.7158959138862214,0.40767135805609234,0.6255200767087397,0.6379498654605822,0.5105931675010301,0.5006107340513959,0.8402141270764804,0.7534766001567095,0.3635137547638047,0.6880490676183522,0.7419119297264435,0.5418466831191076,0.7400395857471832,0.6705807094914074,0.5154233068352317,0.7758294277722686,0.7436022758953633,0.5575277535020315,0.8174367739348035,0.6042469200537047,0.7726559869111508,0.7031903136942915,0.8630954654948934,0.7096317020297326,-0.8065158502112353,0.6954362257935882,0.7342492749448345,0.8265356141065214,0.6751430937269721,0.8669283410780455,0.530194340242522,0.5998485457267873,0.28994579121181696,0.6866139882244677,0.7715514493238688,0.8298812413672496,0.6683993889103567,0.6016805329228467,0.83076796710009,0.672382452208821,0.7406356697586598,0.7918266447819892,0.4225355679701034,0.3335635592020189,0.719791261813039,0.7016587396516193,0.7787563613810192,0.5033984134123617,0.5181041503937919,0.8106023615775149,0.8605460756325307,0.665235783433454,0.5707842812875604,0.6464251395687062,0.701664386214747,0.8055730599547478,0.7011450226532453,0.5493469349413941,0.8031681359005195,0.8293147717003463,0.46165032090443164,0.7504095044869974,0.5459704834944065,0.5391834165951369
