,AARTIIND.NS,ADANIENT.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.5265568419206309,0.543517192511677,0.6028555121693395,0.5020363079641389,0.4542660464251846,0.5546874768069728,0.8739284047539688,0.5053276989932335,0.22544015368115977,0.462881818898649,0.6275672677735723,0.5132920146407373,0.6390353985627154,0.7087728255072993,0.6749183474664754,0.7018024916497378,0.24564190935146668,0.5579843476216662,0.5490406546293124,0.4707764588199083,0.596897349115233,0.7520723455992362,0.6562826106992145,0.7929126320395666,0.7292391322785012,0.49168729126252586,0.7797456136060376,0.7043389648449735,0.5097458739052291,0.4962009674015387,0.24157478117676653,0.5724595762405319,0.5053872899429633,0.5920323153149254,0.7151468946431705,0.7186161077702415,0.6329811201059169,0.5786909439754508,0.6920133494492419,0.6074748842877462,0.4492215806299208,0.6191618441813754,0.4034856793350096,0.6149167114134542,0.8834852887935183,0.8430488278585796,0.6454221630565031,0.4528720389847078,0.6272374098019693,0.3931956476535176,0.6102799709165547,0.6676980045532233,0.8134771788301901,0.639511963388637,0.716739772521424,0.5580876158295834,0.47717813686643756,0.3552767318679205,-0.7003394521692801,0.59053904911804,0.5408036701261958,0.5382907041690745,0.582100581783843,0.6561329807235097,0.3525091007315257,0.44046331063955757,0.4976953843566938,0.3809394042054369,0.6557707540515534,0.529164896072518,0.362397202673101,0.46705292835079026,0.28814426768740886,0.3346541696196829,0.6960886552684814,0.8781482540807574,0.8714034633226693,0.6824299911279569,0.6036315751704693,0.23823706252563925,0.6260030813739517,0.7723671077453653,0.6829023770164093,0.5383151720407174,0.5959514017883815,0.5375572331166428,0.500460996860492,0.7191386319715686,0.5934438264784412,0.7188687076403911,0.6080490677793198,0.608990466933069,0.6166223168169339,0.6036586529815904,0.5190666176712674,0.17104611323804902
ADANIENT.NS,0.5265568419206308,1.0,0.8680965515787473,0.7542092897800248,0.6993521247806996,0.5569168839199334,0.7815113150251471,0.5877177975256647,0.7742862239593289,0.32658553970862714,0.5654583401892803,0.666520893606262,0.8178577208420744,0.8065930580482013,0.8218060107927514,0.8127721686377422,0.7579106178144623,0.2618156595322229,0.5258979195430435,0.8721711191428216,0.7206284148866807,0.632837897826425,0.6593614608026028,0.7739977371352085,0.30692314924087066,0.6770485281089953,0.6156856653750488,0.7989657484247021,0.7173863451658372,0.7320858346123481,0.5593500662680678,0.5037717236800587,0.781075678949648,0.7648490462838072,0.8614861223225054,0.7479988011356723,0.8449825068720839,0.746539345029099,0.8397500884183842,0.7146118562422843,0.663095426048801,0.5973421397296719,0.595954396208053,0.7875762842039157,0.5722530593136608,0.4027725333624905,0.7192670159270963,0.7474049472561374,0.6972056408287606,0.8156411024579173,0.42570211185692625,0.7429601743115132,0.8090087377682934,0.7027432383636337,0.6251381983675636,0.7677617834110704,0.5114686899355675,0.7380999036324265,0.4719908691560251,-0.8226164990337388,0.7558112260421403,0.5955737451866553,0.7748879065349863,0.7376717733390292,0.7163143363280308,0.47422082945388205,0.469794872554935,0.509144046067458,0.5866162067529838,0.49853894463929116,0.8429163703289915,0.4859551008210063,0.6779710540793751,0.6232500990157966,0.7770372939097333,0.8299051378952033,0.6815461491670003,0.557975434222745,0.7698769959976114,0.79653660484174,0.5498870183127937,0.8929411555238267,0.8063928568593625,0.7292180629876482,0.6615047302846818,0.6455249009448246,0.7850444207510113,0.42222459678222246,0.7252399697553938,0.8182232005107491,0.7704389095031714,0.8093107479776378,0.5577759761066583,0.9316636588170035,0.7888424395826938,0.6251774393389028,0.5571051287460002
APOLLOTYRE.NS,0.5435171925116768,0.8680965515787472,1.0,0.7978118726429653,0.6840147381862204,0.5627161157729286,0.768910611334661,0.5236283793945388,0.7009757956867446,0.3202704568315956,0.5841702214562415,0.7522422859798296,0.8027359992494872,0.730358261221542,0.6394625770241054,0.7603016248859547,0.7895829757197208,0.3014488566516438,0.6869485078433043,0.9274706264056904,0.6702041583101466,0.6427747903883587,0.5817101256662994,0.6848046822114742,0.1804462712157989,0.5946306775618472,0.5126122441887773,0.7708215407820761,0.625288118483361,0.6577138447429954,0.6950375489114947,0.4421691297188323,0.7617153364204485,0.7670563171933344,0.7900041247592149,0.7591524492415532,0.8340789630018505,0.7851153653160272,0.7625169287243284,0.6938387642803554,0.6930182512635391,0.5776854235675513,0.5349714028209466,0.8051423262302998,0.6586185259300096,0.337279559656008,0.7398844009639576,0.7138667529496484,0.661624483138867,0.7466334716785709,0.4608800981737451,0.7832455124212052,0.8289119159502872,0.6339863817389533,0.6797829251422325,0.7426576581358644,0.5791553511293452,0.8050828525908816,0.5756140008579702,-0.810368833354898,0.7050773925123046,0.5009829296685748,0.7293497617925814,0.6914369076574977,0.8161741829794386,0.4590579067431789,0.49803045817149344,0.5430593471485616,0.5343290635237038,0.5335342365605696,0.8559505190708485,0.4999178167614525,0.7114956480341779,0.5699861914539047,0.8077014763294019,0.8291601381823279,0.6021911821092225,0.483111223225247,0.8221796849853592,0.8393985102374146,0.4430894780728369,0.8145540158498891,0.7738475337613651,0.7285388208303304,0.6641700713161147,0.8542548241102209,0.7675144680730678,0.5848665852829189,0.7626011752042628,0.8280672349254582,0.7265925566774215,0.7397941807570048,0.6976469070373851,0.8942470940766006,0.7817431935309677,0.7386323243239207,0.3164457049736498
ASHOKLEY.NS,0.6028555121693394,0.7542092897800248,0.7978118726429652,1.0,0.8956132963742752,0.717233621993384,0.8597186702428876,0.6370036403333317,0.7520230897744703,0.547811320326088,0.7659232036061443,0.885359158864822,0.8479382592988748,0.8891625781658852,0.6979458002006081,0.8454088035757304,0.8542078223640894,0.3314493892655725,0.7895854516758987,0.8755418301362712,0.7069491617204992,0.7512006704856485,0.7064848799789842,0.8068062086214618,0.2253938411285424,0.6589606966062245,0.5708038511202075,0.8287332042953351,0.6207579627353371,0.7383799380731288,0.7755292038675664,0.6710475079636047,0.837446121774273,0.9008280539230334,0.9071582478642634,0.882693912312992,0.8837888751460845,0.8621872427303778,0.842729185662869,0.7476205863567484,0.8270327917192297,0.7653263890079618,0.716731336548244,0.7597207651499971,0.6593016769154787,0.4329785162631083,0.8373294462844079,0.7945043195480345,0.842200817096224,0.7936054366121226,0.47488117479696557,0.9038436656415656,0.9132467276506429,0.7548879398892543,0.7036616960708547,0.8642434261195864,0.7284801790166249,0.7410053592375889,0.6897311658077044,-0.943154930288828,0.8512463442459368,0.536235618985719,0.8195890594409506,0.853028658428039,0.8820242809639649,0.5683838674975649,0.5603732478188213,0.7077607129967286,0.7847321781089666,0.6407102588800262,0.8357050102241379,0.6989155547094146,0.8337541081432019,0.7868531476818144,0.6603961959833711,0.870034436946106,0.7162144764499091,0.5818795161135533,0.9324132894238998,0.8360751266231303,0.4808211465024912,0.8156259185592357,0.7960899494711944,0.868660386923399,0.692161563427743,0.8014822600910723,0.8566424231844829,0.5851214213090269,0.9081700329959685,0.8877620081539938,0.8189472986374764,0.8411141031080206,0.7948870472175894,0.8907076314254647,0.8042248778148097,0.7795044766163843,0.3729462174350023
ASIANPAINT.NS,0.5020363079641389,0.6993521247806997,0.6840147381862204,0.8956132963742752,1.0,0.7660848820592706,0.9120115257677468,0.6113870330391871,0.7182640307541182,0.7557588509681022,0.5975147673015062,0.8200648792946553,0.7451806030685832,0.8866833789720137,0.680181761313708,0.7750808967412882,0.7379787188423514,0.34336664409783985,0.6574556419023067,0.7817262162770633,0.7621865692057985,0.8071897773064048,0.772224800246805,0.7702768018087205,0.23471739793815793,0.5474262034710756,0.5055980557029244,0.7198835433618461,0.6611749334624011,0.7010941999688619,0.6084509510556302,0.8779792139116013,0.7775134422206856,0.929686245767789,0.8752799055393391,0.7647922666925985,0.806210348837744,0.7479894289367693,0.8123264092974012,0.662969642227174,0.7353791949340387,0.7611923558094843,0.6136325525182216,0.7009185421547393,0.6424301156261246,0.38363683310033675,0.7535574094753961,0.711838032286754,0.8234254532665762,0.735014537947011,0.47018364591909245,0.7305656486213598,0.8232862395394095,0.6515510591316815,0.6606195294243384,0.8309986581891452,0.6034715862780301,0.5830920350046987,0.6643437988239852,-0.8864475130426055,0.7849831649554692,0.4220939078239455,0.7087305790135106,0.7502140296705416,0.7558899259296611,0.7173982715217054,0.5999281779289756,0.5378212761115647,0.8711560172874555,0.5304964632712098,0.7052098258761649,0.8952422946249845,0.7215558290874592,0.7041393111718476,0.7349792736369913,0.7432837352228324,0.6130017549652371,0.5648424480202432,0.804097795290656,0.7656785552376206,0.3737565582034807,0.7052372831650049,0.7408735762486686,0.7505450089074582,0.5471536496460143,0.6597983287585569,0.8576699246826501,0.4870797669753999,0.7861146052360686,0.7509039089743121,0.7808922721549503,0.7860674497016487,0.6266741672104158,0.8161720725145603,0.7739986641361114,0.6407845907050453,0.5667513317082876
AUROPHARMA.NS,0.4542660464251846,0.5569168839199334,0.5627161157729287,0.717233621993384,0.7660848820592706,1.0,0.7204757409622499,0.6935900535471266,0.6675202433674501,0.6184852813936482,0.4238789385010386,0.5840473089962543,0.5373570469004556,0.7347623625873584,0.610770866126578,0.6422195963938073,0.6562981132313274,0.28098431550646874,0.4746333541644572,0.6685421581552304,0.7455451849171092,0.6715548470739836,0.7573408817194714,0.8010056451737928,0.21350657320924823,0.7125541212417359,0.5257154225474714,0.550239141078077,0.5648993044869588,0.5228438558208145,0.5530275906261845,0.6343175361892933,0.6418878836521271,0.7435745983224661,0.7582196878707349,0.7534578414528418,0.7321603690297125,0.6036095333388476,0.7293096517944687,0.8559175201173669,0.5386325062842345,0.49492425904363757,0.5492282546653791,0.4969759722413357,0.4486566389945815,0.45212619072595167,0.6636395466270056,0.6309917107863953,0.6001943826409323,0.596013003892012,0.44789134856064855,0.6114382039446153,0.7565975732367558,0.6336767113948183,0.614683593468361,0.6941679948637203,0.7943883189379723,0.5011942189418472,0.5115763706945354,-0.7673651351976486,0.744605820010378,0.4118693761910754,0.5708561073190127,0.8188486478204922,0.7334328482844324,0.6257812082773239,0.5751969724521269,0.38742751295713695,0.685529809618588,0.7176773501132498,0.6031987965287982,0.6668633647781534,0.560759719226668,0.4785865399741294,0.5492951789639959,0.6779670523382116,0.5215153032014597,0.5825457677031576,0.668207755575576,0.6530953046103952,0.1274744640021692,0.6215006942103798,0.6154978683854219,0.6478394071384876,0.37230962958595487,0.5952019544076587,0.6048853734170432,0.4482345727819917,0.7506677666474768,0.584428092860854,0.7356776973175071,0.7181002269468975,0.703882824395639,0.7552817124990835,0.5745522575362995,0.5708711889435537,0.45574937051133807
AXISBANK.NS,0.5546874768069728,0.7815113150251471,0.768910611334661,0.8597186702428876,0.9120115257677469,0.72047574096225,1.0,0.6675292333900383,0.7886617324946658,0.5511274180978367,0.5977130913563858,0.8070457723282137,0.7440416497757765,0.8889850820388331,0.7677899721701722,0.8600715468027773,0.7787297823143471,0.36938795023791376,0.648515325908602,0.8657054937195092,0.8979864123143383,0.8272371944708753,0.822969593731719,0.8721378669574067,0.30600419559396014,0.6207180813422394,0.6025518835329488,0.7653492897365008,0.8305111033347201,0.722957869874771,0.6605665716584622,0.7031362184967836,0.8955532306306909,0.9164056512337743,0.9107309274613473,0.8079762811598469,0.8589363444235126,0.7719195009551133,0.8856403182161391,0.7059895520092393,0.7040648344091075,0.7978661439870706,0.6666843913814771,0.6518559805667852,0.6818307869844198,0.43941213622893566,0.8015067570126272,0.7673098603208082,0.8241169799776782,0.8039967112880998,0.5405432957789498,0.7899531097374917,0.8652968348273168,0.7368849698632461,0.7087061255812016,0.8558059946726344,0.5802898502720006,0.6526454893283219,0.611993730179086,-0.9250367172625917,0.8219812885253245,0.5158240313756469,0.725790191542992,0.7796444888570293,0.7779729098628467,0.7689056177465575,0.6334738261602504,0.49322513827187486,0.7781810598735668,0.5440627124470572,0.8007547007856007,0.7905108223480591,0.755126936020637,0.7702538946088725,0.8371337768541806,0.8200463037901773,0.6645770938867687,0.6707254731381264,0.8349891977231683,0.816327907656682,0.3512521083431614,0.7931659526758154,0.824786864796545,0.7879764737603667,0.6009706767122035,0.7047148815406792,0.9363930038408161,0.4883126232134392,0.8341417070535452,0.8251439775503198,0.8720710508717315,0.8853848819933918,0.649664050062189,0.8725274235081739,0.8352540949297074,0.6616890552967578,0.6096035495440174
BAJFINANCE.NS,0.8739284047539688,0.5877177975256647,0.5236283793945388,0.6370036403333317,0.6113870330391871,0.6935900535471267,0.6675292333900383,1.0,0.6133439642293288,0.2972683512535928,0.3585134575194204,0.5772658210334468,0.5442202844805925,0.7200611666430229,0.7752680817062341,0.7903459438667018,0.6674330111721556,0.3281454306053151,0.41091969905982945,0.6162861911113129,0.6237902352209379,0.6854947299241156,0.8972142003266916,0.7823760623673828,0.7618568356718791,0.8994836189506206,0.5175609094383928,0.7819927061625848,0.7381173164675935,0.5648737584166428,0.4661050070564873,0.37578645705811314,0.6632549556981572,0.5718594679051562,0.7090478669365828,0.7640460789054869,0.7812284793188362,0.630938546619781,0.6871446429203231,0.8725364306321828,0.506164798576607,0.5837137964079899,0.638478899181391,0.45983119658941823,0.477564621691366,0.9068103214475502,0.848216409777761,0.6798259654299611,0.579607440355668,0.6657245404750469,0.5202405285894237,0.5819978482589189,0.6966435774778157,0.8201442738522181,0.7004054123401156,0.7455266502179622,0.7306055528496614,0.4147124816733274,0.40647765901394245,-0.764517396552562,0.6519755523554627,0.6332454105646336,0.5781789644866366,0.7107641249615512,0.673776406759685,0.5597617950555294,0.5909354711346523,0.4994437788249973,0.5112416936994658,0.6965248854622901,0.612145214365084,0.41207782587195796,0.482717211872526,0.3967953398017938,0.4270578034544987,0.7688470646510044,0.8481674537279935,0.9552117203428547,0.6761079437126868,0.6918022763627124,0.16810622240056455,0.6281179860603656,0.7812667448870227,0.6656434009919384,0.44681332536360757,0.5254705282446115,0.6141514643275261,0.33210344415017173,0.7530492832611205,0.6666982107268729,0.8513692490990087,0.7096588509818503,0.6288620564921297,0.6922751913463955,0.6180570175748964,0.4656286860142202,0.2944803062785733
BATAINDIA.NS,0.5053276989932336,0.7742862239593288,0.7009757956867447,0.7520230897744703,0.7182640307541183,0.6675202433674501,0.7886617324946658,0.6133439642293287,1.0,0.36712575233228983,0.5110398499801865,0.7316540605270176,0.6344596528709684,0.8834359204701422,0.8872030168029714,0.7536590376101419,0.8458861234220574,0.24433610147719353,0.6275089925527404,0.7545823083973849,0.800120811244252,0.6280412688331198,0.7481074649095799,0.8316350011758197,0.3358502897956116,0.6057278813812805,0.6257370469879114,0.6988958875638142,0.7784095933829476,0.6903829501413467,0.6396426620349043,0.4611186969985983,0.7156270705212621,0.8322453657278659,0.8066350166641699,0.8407894252235232,0.8154547880174103,0.7145799693809386,0.8632479621027452,0.6605664066081218,0.5511528193621378,0.6193048407804964,0.6505494979717376,0.5214966926349933,0.5518929508086731,0.4414002118541531,0.7493719824834887,0.8335776302082661,0.6841803144511216,0.8177793443835528,0.37959607741449153,0.6761284222105973,0.8369574444599425,0.7364263570468097,0.6210895043909219,0.7515777593095461,0.562639654604556,0.5332745479104816,0.7520996613384919,-0.8518965884307818,0.78761898435304,0.48569921392329235,0.6665728928485434,0.7447686184395828,0.7686315672457772,0.488761554988048,0.48747177011691584,0.6961503187049053,0.6080818447669847,0.5023516415139749,0.7426632604056765,0.5030541962426982,0.647979088837871,0.6003148698305785,0.5217165270295512,0.7355131280862519,0.5942015544409386,0.6127070192151777,0.8076011347336365,0.679416130909363,0.3586691528645525,0.7935240946043547,0.8029632086031386,0.7031671533522101,0.499915997600681,0.7457602548715317,0.7207402152714474,0.4505834372674313,0.8215304480673246,0.7187501172574609,0.81806033403935,0.87595400438172,0.6273584752452466,0.7969808902444536,0.8183432138363739,0.6195956024484633,0.7103198895567944
BDL.NS,0.22544015368115977,0.32658553970862714,0.3202704568315956,0.5478113203260879,0.7557588509681024,0.6184852813936481,0.5511274180978367,0.29726835125359274,0.36712575233228983,1.0,0.34452673742313467,0.4001286895812869,0.32779584343849294,0.4900163392988118,0.3487643304254697,0.37104497663143504,0.40396213190951424,0.16680192507349204,0.3866447671790338,0.36740222817142804,0.39304448197100206,0.5012834624115117,0.4861547073566203,0.408920063829234,0.13210285062873525,0.20081170220014874,0.22253041205127605,0.3195844219318775,0.24808653404251813,0.3705169142828515,0.48533892730967293,0.899484994739378,0.42853371916595584,0.6766983550427016,0.5449468080600156,0.42600254643395435,0.46444135880792786,0.42872739575640595,0.43426868387404066,0.3299008783525101,0.4976371157474991,0.3119059887071826,0.2487200423651719,0.3496766292012667,0.3771826829599821,0.2166227871492648,0.39346844685479054,0.3059030045259435,0.4875480466718781,0.28264137662822,0.2017450878225581,0.36534039161759285,0.42336896258620454,0.3063940375424807,0.2934802775392242,0.5317900588799442,0.2343582129629765,0.3361852143864733,0.3900775393886879,-0.5109614283132259,0.4528248837386619,0.13396902456208434,0.37946591443425937,0.3958976479782994,0.3568181735097,0.4826021468364143,0.3595514421810034,0.08848647463832157,0.72234797900892,0.21848570790409538,0.26844622843244736,0.9024554825566704,0.44155568515849075,0.3635984348272024,0.431987461708308,0.34964908481697426,0.33122000749077085,0.22620356194025515,0.4257223149836376,0.36688301102079385,0.12498583611972114,0.31796300588266035,0.32356677843179427,0.40220572810430594,0.312794424715874,0.43193290784434524,0.49376661830226193,0.4036881393807976,0.41561131856416106,0.36349469579201454,0.40222292913501617,0.3972040494821827,0.4091779887159541,0.44346025417161117,0.29111913600133366,0.49382083313268227,0.4214503621060389
