,AARTIIND.NS,ADANIENT.NS,ANGELONE.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CAMS.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAPPSTMNDS.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAILTEL.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.6183901681480874,0.2250991550440568,0.43689532716337887,0.4648236163041979,0.6694751965412762,0.6103228702886584,0.5062550743018449,0.5014566897005125,0.45721718789481697,0.27563176034966913,0.20850753445224107,0.6030729882549691,0.4431975643278055,0.37860370710830354,0.42599138933970504,0.13759034149136706,0.4820077882403994,0.6059372614812017,0.3099281009416867,0.49658084759732973,0.3526928562962438,0.7208196998408907,0.46739661893342166,0.30462479501461354,0.3257857804204976,0.348475795693508,0.6312651090845064,0.5042814743318779,0.5306114134741101,0.4435738257778323,0.4928830476610752,0.2763651754025604,0.3562144282332388,0.39035219877844257,0.42781561984204186,0.327666871558049,0.5082803819424797,0.5256189859183559,0.6064907009953961,0.4507977745535722,0.5426811005032501,0.49870612828774,0.37664613004418235,0.22298669984253153,0.45062731213723567,0.2748273384254482,0.4767226551660247,0.24196105344485852,0.37245249796141683,0.4867792087071121,0.46150643342693976,0.3401456658016165,0.3600326435332054,0.4683254194109271,0.5143709976357098,0.4542201341869581,0.5324140602142794,0.4334056995177615,0.25544739254402793,0.3569648087011183,0.39962719244974576,0.322232687369434,0.3647645498843737,-0.485724412346062,0.40780164775717764,0.3630266977542259,0.46609025521847675,0.5961596282681279,0.3052462458417579,0.2965499618271849,0.5029685621834102,0.4759278135033617,0.43035073766372656,0.5436243575781459,0.4343491208678526,0.3985816228448183,0.3857051593093944,0.5706831257586841,0.2513924074565861,0.30391430208026643,0.4879164171923946,0.3278315928786893,0.908409248351658,0.45260395646314416,0.2446307636756842,0.5350023838396578,0.4471643490920121,0.5654334284740122,0.41800040618993256,0.5531019607259917,0.6244649380722939,0.4133694083353568,0.24864598325707174,0.34539276209877534,0.5432177790845432,0.44310645121799186,0.4473373952540342,0.48382960599335256,0.29960176576943737,0.4528970040456267,0.5055138235911625,0.3358948086674911,0.47032607296830475
ADANIENT.NS,0.6183901681480874,1.0,0.4145422105501987,0.6337895434545504,0.634276242407302,0.7089123605966609,0.7824009642436089,0.7452518311111623,0.7272248173762208,0.6242108034457984,0.5396647159417933,0.39664025138063563,0.6668867330179612,0.6016408846808045,0.5153132513218794,0.6963269534409805,0.23027555293379334,0.7109049625599475,0.6901002083545962,0.6219951640793758,0.6722164298786769,0.5534406033758884,0.7600709418428071,0.6302206054825931,0.4651554055339847,0.5383840326548521,0.5597766984441598,0.7658684786865676,0.6585936583648615,0.7282816834772001,0.8085846370951539,0.6722014750369597,0.4479259265551696,0.5370189193346545,0.6120756461925301,0.6512370056741339,0.5233654463353917,0.7355350057817933,0.6960471049760689,0.7421056068828209,0.6591529651786711,0.7953255980659737,0.7216145364335808,0.48836451598525293,0.22305054669004667,0.8539093435863729,0.35358994888885714,0.6665734325725678,0.37908099085828983,0.5464951310646174,0.6901088279097786,0.6928063123329685,0.6185071810998714,0.4767063644679313,0.7018654927013082,0.6721013499246477,0.715694922167664,0.6654302361637032,0.6495541527514537,0.5449174619699196,0.5313142585096899,0.597857837436544,0.4513516574165617,0.5317676576380771,-0.745149045185365,0.5344038192970549,0.4844319553053703,0.7002111969278134,0.7781315845674991,0.6194600353392935,0.3431850171713578,0.5978027448080323,0.7600920521496101,0.6247665703197212,0.8793151551081347,0.6741353706185877,0.6336509118091582,0.546196581576603,0.724252368732846,0.3869773270141634,0.5723930964792153,0.7055878647482908,0.4488931076601689,0.804422251045621,0.585208280200705,0.3137368613894873,0.7317323854761748,0.8047781176025532,0.7144756760422039,0.669391799911744,0.761783423815638,0.8144701657247648,0.6270207344667023,0.325656602243738,0.5043162210769462,0.7005508268552519,0.6868243522650957,0.6924790356142352,0.7385245631785784,0.4770613028790872,0.6467138154582571,0.7094848657780015,0.5529039266022536,0.4336042596768677
ANGELONE.NS,0.2250991550440568,0.4145422105501987,1.0,0.7241514778856567,0.7198444962940512,0.6612199564972426,0.6823802252297603,0.6949320816239669,0.7713937087292112,0.7705085030392,0.4220206529071636,0.4418135972789218,0.6003789907468836,0.6052944976891583,0.7854967361173131,0.6636391406818059,0.3626117845690553,0.681117954735091,0.6197120978652622,0.6935383935360813,0.6059851607008664,0.5621085137128946,0.6228621400391648,0.705517705268727,0.54695569830515,0.7889150091292592,0.7337506697230332,0.643277107344605,0.7153116050313453,0.6510408983551957,0.5692047192367771,0.7411079292703299,0.36997537472110953,0.5601703152312056,0.6803217471936769,0.7552940208786628,0.49482319727923624,0.7129563014254827,0.7454333037434389,0.7242845072530923,0.7106231948719801,0.7121400990254646,0.7254897300173506,0.753520901228226,0.41814972834401737,0.6152277634682329,0.5170713869126133,0.7772443152402521,0.4799853750202641,0.6783865831406088,0.7494623469795835,0.6497396283044298,0.5985875939087907,0.7090423453799837,0.7232574680770473,0.680482491135334,0.7329869545466193,0.6874338477164238,0.6897833621657354,0.7987725630478167,0.4835363388123382,0.6590347701057944,0.6623657447545993,0.6127599325918558,-0.6977093867165313,0.6309842991197888,0.5823872216116861,0.7191190653868677,0.6827540976940327,0.6112133443729388,0.469799836855745,0.6234052774994134,0.4642932193385661,0.6392166007816555,0.5698204649848883,0.5278166731217435,0.6869832384807844,0.6211085443503184,0.7417627274131562,0.2836252820337506,0.5764910716791237,0.7023735478115931,0.380405898613774,0.3994951461921863,0.6640421830595029,0.2316039384044944,0.696448823718426,0.5592352266572495,0.8232532793636862,0.7400354383708886,0.7122833282040387,0.6685519416907834,0.7344416902094429,0.3648635329514936,0.771802657886913,0.6779052547421961,0.7431926825725084,0.7528923283549693,0.7337645826885195,0.8388772248114399,0.6347370956873397,0.7438179415843745,0.566698586887111,0.40767004606825713
APOLLOTYRE.NS,0.4368953271633789,0.6337895434545504,0.7241514778856566,1.0,0.8793224585269502,0.8159906575731893,0.8749892982297559,0.8816830256311934,0.9257392567092331,0.9394975862437219,0.5937272979452449,0.6902996792167205,0.8994814641714106,0.8752148844179578,0.9112558308340254,0.7571763322305826,0.41300432526897324,0.871445453815985,0.7415033693285887,0.7782013589212607,0.743144301677057,0.8541954755339868,0.8616978179903854,0.9180946095536587,0.6234446602414591,0.7983602877432254,0.8988944437698824,0.7208805454205194,0.8803027542248442,0.9013785760809792,0.6579137721866279,0.9041104218303522,0.5805650738153467,0.7476758507656633,0.9562291752894589,0.916439645023397,0.7930558421371753,0.8369008207586249,0.895325208429516,0.9125714613094897,0.8458824504387841,0.9130268517174482,0.9147690296318247,0.7260682886426969,0.50743671013191,0.8461304528339406,0.602357438780536,0.9039587286858229,0.6996037234670512,0.7221680386870671,0.8322217933270759,0.8875627508620826,0.6197831739507697,0.861955711669287,0.8330598142080043,0.8872742921027352,0.9303014362808254,0.9262872642157572,0.9239441261680904,0.7630781623665789,0.811702983474642,0.7489826825361213,0.7974859853075064,0.6823142979879816,-0.8688609432288897,0.873888483102107,0.6713858357326653,0.8765312383719471,0.8404824799077637,0.7452632967512008,0.6851448434343737,0.9292200072665624,0.721730377193428,0.7883606910152502,0.8312071878456013,0.8749743944418282,0.6675581755818782,0.8006102364263946,0.8457737304974287,0.6206165016882694,0.91824007638368,0.9348384332286651,0.663515253774489,0.5672244407368197,0.8175799274869938,0.3476172964895392,0.9382417711191997,0.6905689686348583,0.8404319926016519,0.8831639312675067,0.907172595303955,0.840902653231349,0.9156158776621881,0.41731547197476665,0.8875994302869884,0.8071214363655569,0.8738033923654379,0.8762080560616454,0.8219007984429784,0.7989262101818287,0.9195201671778367,0.8725820018280787,0.8927985636658531,0.4969504746436951
ASHOKLEY.NS,0.4648236163041979,0.634276242407302,0.7198444962940512,0.8793224585269503,1.0,0.8439224769685504,0.9263277966701262,0.9016151965572012,0.9354823418839685,0.9149957530922075,0.5998538570422648,0.6295947156010914,0.8930473396447934,0.8578661164321636,0.8715711864076202,0.8108072298880319,0.43326300463309053,0.873857708862009,0.7727558345867038,0.6946432707095387,0.8114798833406105,0.709716412482662,0.8905138350795616,0.9242414999901459,0.6861079592692627,0.6964501779045158,0.7672557074180183,0.8921343728725334,0.9224790730081048,0.8684507089324215,0.7956459859749411,0.8798056107514902,0.5700888007811022,0.6775508254798394,0.8858820442982666,0.9355434857638585,0.6453852911065014,0.9068955034223861,0.9525388954543677,0.9479439908746652,0.912837981164302,0.9315555456730324,0.9015644320740296,0.7487029739003035,0.5204652584875719,0.855765115145202,0.6464309499751711,0.9242840840782658,0.4434585324088141,0.8826605341760213,0.8345765307704738,0.8674658034286136,0.6944570681657257,0.7189968557451162,0.8754867809709288,0.9052212102652982,0.860997364577392,0.8864346620540227,0.9139227378302166,0.6645416155856958,0.664195517978005,0.862923793742572,0.6386635795115856,0.7699887463297835,-0.872325169609564,0.8079696229492558,0.6901879832790343,0.9256883139309614,0.9144645825273697,0.7586027279422544,0.6717492754027607,0.8912429554892347,0.6107448330430302,0.7680640116034136,0.8357064067916965,0.8063049789359571,0.7870590731183943,0.718787492905273,0.7759261047867999,0.5032469080930996,0.7332466536452857,0.9257968488030193,0.6328304454344923,0.6231512268552171,0.8656761003149037,0.5240732264250435,0.9231002808117889,0.6862038948701196,0.8769017330330572,0.9081924221158841,0.8790307981443969,0.852509952618583,0.8834253716738961,0.48770861707644714,0.7974951095905968,0.847246966326555,0.9094850975506816,0.8900065164735382,0.8076506389348638,0.697921451520273,0.8710384880525035,0.9435239567011271,0.8098006497490551,0.5056769569181467
ASIANPAINT.NS,0.6694751965412763,0.7089123605966609,0.6612199564972427,0.8159906575731893,0.8439224769685504,1.0,0.8890820188813673,0.8794914704110705,0.8969823494205631,0.876089079246168,0.5419415042501643,0.5476806272340682,0.8542198081971384,0.8302667362579105,0.7522106264019897,0.7987509035849162,0.35412972335002796,0.8719156268185931,0.9032954837432674,0.6646271112647146,0.9326048077242939,0.6540411094185453,0.9520818088324294,0.8794656443673424,0.7532220699175359,0.6867955360138325,0.702168464880256,0.8121219468882507,0.8828537105199584,0.8224727263704725,0.7673219691695446,0.8367754401340344,0.49954213706759304,0.8065032312657793,0.8460463371991562,0.8934027143198768,0.6030170985996901,0.871715009940043,0.8662338964541116,0.9041940806464412,0.8915520955499936,0.9105146285297582,0.8710137773843646,0.6975835570595406,0.5628301605862008,0.8191784063812838,0.6920663175027842,0.8920002861064859,0.45305175586742275,0.8013150866924991,0.86755704437517,0.8513500660936278,0.8390585086420939,0.6749828157044039,0.8807717011210041,0.8701119405342986,0.8299889778403914,0.8814879161089563,0.8390080689606042,0.6648337729210296,0.6104807350696131,0.7820760363687932,0.6347950068312374,0.80868661693778,-0.8598875232834786,0.7552620207663908,0.6611838693576805,0.8999109619208344,0.8783912952713523,0.7509888093905277,0.6615849542160384,0.8514183116442794,0.7011491649115333,0.8506105251475605,0.8778114732906606,0.7745816996098666,0.7635931907190887,0.6558693436305559,0.8509636573188422,0.43837838007512664,0.6695144309302106,0.8917375908291214,0.5622385405979662,0.7979641112435142,0.8568202177074701,0.3893300035924863,0.9093047374727036,0.7497378274013299,0.8424386365916009,0.8379243793848786,0.8736863172549351,0.9381325123032416,0.8147121964553274,0.6584946110724128,0.7546339891881083,0.8642193355976077,0.9253251167058567,0.8852487682145095,0.9174384555952116,0.7138071295313907,0.8222018269115081,0.8903475412742742,0.7379553391276624,0.7849008650746514
AUROPHARMA.NS,0.6103228702886584,0.782400964243609,0.6823802252297604,0.8749892982297559,0.9263277966701262,0.8890820188813673,1.0,0.929345633878337,0.9526329488383765,0.9100097508312898,0.7143690803158288,0.5829104771884567,0.903937272572312,0.8636011714347813,0.8229249961717838,0.8566347819096951,0.33061540117778954,0.9137773982229336,0.8717227957464916,0.7794747997427811,0.8357360646061408,0.7494453652509095,0.9560536909125588,0.9284550336683726,0.7331848111482515,0.6701524855617504,0.8120438274462102,0.8827961644451613,0.930875063523665,0.9038517125732144,0.8624094718055573,0.8842099023159868,0.6147635788232433,0.7378419161829457,0.8536567283926423,0.9302401316524034,0.6767126152438638,0.9146473808825605,0.9513070616745806,0.9507701385457367,0.9242268026518413,0.9547820236402749,0.929452155455894,0.8002128925133836,0.519612491684678,0.8926554328474996,0.6395605204097042,0.925895850399098,0.46285164021455516,0.850990772830084,0.886024821004119,0.8418007594433389,0.7544624886217914,0.6748777249380494,0.8710522324462401,0.9094914503288755,0.8966597662149359,0.9373346996811736,0.8842796579429365,0.6510195935343404,0.7124531409590811,0.8517227641698877,0.6114718887133256,0.7878080647821621,-0.9042085402583298,0.7909051723510473,0.6920080022156231,0.925637279104156,0.947367151338081,0.8154914254695054,0.6481890951810562,0.8667354929730132,0.6965345425695596,0.8270099404082949,0.8883189265534057,0.8131910221326935,0.7728570158664345,0.7780794807953791,0.8789633958255872,0.5495948036474465,0.7286601029534038,0.9416366618060605,0.6404191819483944,0.7561320404185335,0.838372706226947,0.49778455777871206,0.933739129166483,0.6902608472145606,0.9392048465075218,0.8991440569928144,0.9225247382663831,0.9390549422377608,0.9111106932769186,0.523792411123007,0.7718608484435677,0.8552724871711814,0.9222254298214845,0.9294098492100193,0.8629984933423729,0.7430323517095317,0.900498923094679,0.9775051362985699,0.76528072451045,0.5828385372313541
AXISBANK.NS,0.5062550743018449,0.7452518311111623,0.6949320816239668,0.8816830256311935,0.9016151965572012,0.8794914704110706,0.929345633878337,1.0,0.9614649153420904,0.9263990041315561,0.593272131342442,0.6597286142640593,0.8686650564473282,0.8524236680723387,0.8395489344942031,0.8879994047638414,0.4587174043396808,0.905946711816249,0.8292688846579486,0.7605855621116497,0.8120382610211507,0.7421325069559114,0.9328718473729881,0.954117211960422,0.7526919135042145,0.7794969179004393,0.7999219815044621,0.845339244082145,0.9100826129938259,0.9113968810525224,0.7981268593842957,0.9299193476176123,0.5948526031522854,0.6873360688765663,0.8788106315667804,0.9307726330410852,0.6753645313621668,0.9516016729146627,0.9280098899742798,0.9217764087596626,0.9226951129895844,0.9834958022955881,0.9309167307551733,0.767962096031484,0.48813532824154987,0.8673219500856302,0.6429333174794218,0.9447214731506647,0.5331578968906446,0.778968953613798,0.9463687986302224,0.9470780113567032,0.7846220293910565,0.770838273703251,0.8943903728913314,0.9172341440457777,0.9143659754190085,0.9075795351461031,0.9229522395389783,0.7206122596627749,0.667648349485382,0.7523440705793921,0.6758908116570014,0.8139374928059149,-0.9265689541982569,0.8253095654116274,0.7649606637681527,0.9441391700011688,0.9463055199596329,0.876211186943986,0.65848019255902,0.8913856773049058,0.7602181019790589,0.8169381747761001,0.9017113244859455,0.8120600513275269,0.7743046261945805,0.7741886647625249,0.8645307451133277,0.4959510042217991,0.7835566385433327,0.933185851684232,0.6132678914230186,0.6655551235860732,0.9057991289266518,0.40963540513020685,0.9499373967528428,0.8079335208783109,0.8562302948835737,0.9007319823427224,0.9066869630055893,0.9265484751867621,0.857834791269605,0.4457074043448761,0.8228660266962331,0.9074697441128534,0.942989080182246,0.9551719577301396,0.9243215701411979,0.7571464814539631,0.9250292248417896,0.9338473051243086,0.8153549332930785,0.5154907641637
BAJFINANCE.NS,0.5014566897005124,0.7272248173762208,0.7713937087292112,0.9257392567092331,0.9354823418839686,0.8969823494205632,0.9526329488383765,0.9614649153420904,1.0,0.9613689992143285,0.6524535559505575,0.6501870957037222,0.9001255285148964,0.9121671564302807,0.8858130558435027,0.9144777949628936,0.40110526556967463,0.9179369500211559,0.8520913541841896,0.8002808336786422,0.8352999763790749,0.7878019966974812,0.9284443992633361,0.9579880952162992,0.7457297077815412,0.7874223010750637,0.8616696863304478,0.8518236595185714,0.9417774836507873,0.9450213536817008,0.8283631067393374,0.918148058981986,0.6329405038517978,0.7416973177616902,0.9175816452766026,0.9649613744555733,0.7186501972807642,0.9266213836187773,0.9633425960990746,0.9591404600886642,0.936108809661455,0.9753045503903841,0.9537471192990905,0.811861646615917,0.558116648751562,0.8777337346966518,0.6786161355123694,0.9651528929392512,0.5438291031832997,0.8248623695651419,0.9328645553394926,0.9087728532935331,0.7551232936075364,0.7843648699211058,0.9323091855888146,0.9523066338426698,0.9322323126366822,0.9391123752993313,0.9310917475451099,0.7663822156889014,0.7433296805365289,0.7932994137237119,0.701731106407858,0.794260720923869,-0.9285309486188147,0.8494711086351626,0.7368809268015811,0.9481880319771543,0.9423821893858467,0.8527708296942094,0.6975639980839867,0.8994689101557611,0.7194131717600382,0.8808652186521346,0.8996720535463091,0.8436741603742068,0.841174982051865,0.8307672124231823,0.8984820331384764,0.5742811792510875,0.8008084926573086,0.9648212010242901,0.6645400058518702,0.6759269204704355,0.905638761069124,0.3716901813163163,0.9593389980778351,0.7632657965809204,0.9084256976685986,0.9319292650132212,0.9298148452432708,0.9364807791540354,0.9271656058761261,0.448796105878495,0.8433455509538537,0.9185054447363258,0.9579946566830873,0.9680124488034194,0.9065304042021085,0.7913396897175661,0.9344818524537899,0.9550608922441124,0.8249852021868987,0.5507462775791109
BATAINDIA.NS,0.45721718789481697,0.6242108034457985,0.7705085030392,0.9394975862437219,0.9149957530922075,0.8760890792461679,0.9100097508312898,0.9263990041315561,0.9613689992143285,1.0,0.5717518045042524,0.6341803451031391,0.8530178004122999,0.8889498455457624,0.8442445593135974,0.8463842653694147,0.4040158376917041,0.8951571300928723,0.8244942273735666,0.8162207423780837,0.8253118090446814,0.763193368669253,0.9005888185884859,0.9548273374243709,0.7233800506073335,0.7339408383454878,0.8851282713757467,0.7983836682917083,0.8890784409525551,0.8904577101588551,0.7374020953127736,0.8983092150402724,0.571931077806732,0.7561912859637543,0.9377211935497556,0.9421216826133424,0.7255477403982061,0.9058626294231469,0.9378024178517593,0.9345211372047934,0.9197006781844326,0.9389446827306867,0.9339945344854036,0.8107553949889137,0.5867178574392022,0.8124333731164516,0.7071644286917245,0.9344408797055653,0.5115869125284991,0.8047696517840301,0.9177874826685664,0.8984111909042097,0.7349968695149451,0.7531551047412888,0.8868901701091111,0.9188149981201813,0.9274608485379965,0.9329038865333663,0.9461602599695247,0.8042456114346412,0.723725936479131,0.7757396602348512,0.6606229592165347,0.8038413590993243,-0.8858420644456881,0.8381993773924162,0.6961939903688065,0.9237450736590895,0.9164035671048897,0.8111495878125449,0.7411973999653457,0.9136962681825526,0.6424495194913873,0.8323594312395328,0.8513866929840551,0.846778962887335,0.7736067843764589,0.7979565328671224,0.862430476596364,0.5286080835167384,0.8338132637917376,0.957084246770749,0.6259218726430619,0.5987775918091616,0.8950517248523107,0.3977885701754949,0.9642586268585417,0.712503860206841,0.881396357144868,0.9234719691215512,0.8697120526712899,0.8742613254662713,0.9110174513598857,0.4821423738773859,0.8249626674577083,0.8849916838820409,0.9336691368558824,0.9163616958271487,0.8978674813088683,0.8180742366503952,0.9210225939089152,0.9289391594810992,0.8782245672569716,0.5717865000254686
