,AARTIIND.NS,ADANIENT.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.5199513298656359,0.5655607511117319,0.5621621524031539,0.8163484444777087,0.5363122721916734,0.627235871023283,0.6103543997884252,0.6480683575607045,0.47926163789193504,0.6589929891467555,0.45398663351561047,0.3697720088626271,0.8279974825035252,0.5783133291943156,0.6795266862260214,0.614533453345199,0.4016407346714006,0.5159513819061089,0.7840456123184245,0.3714499819369255,0.7215750711239579,0.3568497602073879,0.361526907659315,0.5988214909643779,0.4766407857654599,0.5958333178149798,0.623322280428183,0.34413273180905896,0.5534543719236159,0.5613261525317854,0.6197038089192097,0.6097269006830004,0.667991686505526,0.7140465355531801,0.6661502839138678,0.6435627464872106,0.6823100625179173,0.7031726175222612,0.5833810042368188,0.5109790031314451,0.3666476279335162,0.42351552979139695,0.5006454113318012,0.6686131338696552,0.5172278282979907,0.479666153435773,0.7116213449149487,0.618722998017529,0.6505653465026046,0.6696103155736811,0.48471760789399654,0.5769424149476469,0.49019215595523274,0.6092383374009586,0.65250542218476,0.5395917993858597,0.5566346672291665,0.4577558955530156,-0.6489673646816837,0.6260454765303136,0.5843912225901756,0.7402377046966983,0.628648576500339,0.45793467744718763,0.8806670485065106,0.5235568739568686,0.831526174992514,0.6662897951601752,0.5914053545598237,0.5706592998258793,0.42943621354229194,0.6065089898820852,0.5104469498418767,0.6009852779164789,0.5920533655448247,0.4406465268456647,0.38994369854580163,0.6170284679108017,0.5621634311908611,0.638927990454837,0.386305390812638,0.44494911469234927,0.5979582689897861,0.5786202353586297,0.6782030951134702,0.6526086734030161,0.543098002332389,0.5137798401883293,0.591506813503898,0.6223292550284674,0.6852425155588493,0.5090856227610842,0.7184999713940324,0.5523059285155196,0.6914950675982233,0.6516944041344546,0.528875092554312
ADANIENT.NS,0.519951329865636,1.0,0.5131933584195749,0.44225796167316683,0.6885133703346749,0.525892748807651,0.6036511215576353,0.7437734220247598,0.5139800931913343,0.3015709877642269,0.4890171080656336,0.32644673149807796,0.4425294493890655,0.453051895605799,0.5949808927728053,0.6211706366279507,0.5742385857107479,0.4194209118218337,0.6468822801566781,0.6015080555271838,0.28269893415409014,0.6147917716934453,0.27105191644911714,0.3238617386070547,0.5591771734593085,0.40523408649738896,0.5375223403649361,0.6033590304314946,0.4761453239044013,0.46714140965727136,0.3911945147239182,0.7149321506384214,0.5457359595891454,0.6716297925839797,0.6232377987253401,0.683070222860751,0.4687337515030112,0.7119708029708688,0.6967056274300347,0.602752889005551,0.5878713564676207,0.6659929189393169,0.35460690165360836,0.4824023481718979,0.6111238281822613,0.5416979710771386,0.5133059794777993,0.5792295778097175,0.6824478288961475,0.581309617175718,0.4185179601863442,0.4853312375979119,0.5629284876785591,0.4631580806717614,0.6168950381725004,0.6346800652305299,0.4211558760985183,0.6578711788668109,0.4345243920722527,-0.6478177874148062,0.48602595319244607,0.5691308243455354,0.7191826524549304,0.5918296652383064,0.5254799625159347,0.630447908274399,0.5806856824205212,0.5292843165032793,0.671079127240157,0.5868767802240358,0.46020131263331115,0.5390089165753731,0.5717733425544899,0.5076365608319906,0.6184841478378095,0.5534041398968562,0.4351855288981539,0.314685641882197,0.6063847649497531,0.4829569663255104,0.6968497438445724,0.4227016967859295,0.32663133244014997,0.5265566178307256,0.4639191997555677,0.614617857779604,0.8474711477030863,0.3422713943583917,0.5694738542083482,0.47062579221069456,0.6031691554892211,0.5959229937232547,0.39352356861369386,0.5903978208429909,0.6429869547422795,0.47993251501697987,0.643005905407475,0.5251806181016317
APOLLOTYRE.NS,0.565560751111732,0.5131933584195749,1.0,0.546656586544197,0.8385328880311078,0.8080872231445112,0.7271168717877782,0.879448725202388,0.8228818787191163,0.674305163134048,0.7257224311670543,0.5287017545363452,0.39993208257368706,0.6259029717769045,0.8680674352158602,0.7718802805614017,0.8898026417812888,0.5607940813056279,0.7537629223453388,0.5470061776176072,0.5672023267719325,0.6920199585528531,0.6523529969254231,0.5450915599916604,0.6141302881303479,0.7876086485976248,0.9102997089735396,0.5632031272837583,0.564845819273884,0.8087968999508577,0.6353194581061465,0.7206274192255552,0.8320983305767534,0.7818134875304242,0.8208124848903882,0.693762292065448,0.6897511095958202,0.8383653837509845,0.7190772068874579,0.7574109574975337,0.6284645551192881,0.5579173229392473,0.5121346545374392,0.6088624044007555,0.8486997374775628,0.6867285257387589,0.6927178743394513,0.751662260296976,0.7305192087553394,0.7723542391551464,0.7420494030097227,0.689088915605804,0.8660612166557518,0.7524064819855879,0.8088309283820143,0.8724184238777815,0.7626068485667866,0.740680805794385,0.825779734044807,-0.8356600322480282,0.7179459739471407,0.7078540611701646,0.7855289829261508,0.6157485980655751,0.612555568054564,0.5191264276557357,0.5452699956980563,0.4996628194345528,0.7178046242200551,0.884004401084785,0.8453599114431368,0.6278044755224221,0.8263204353603429,0.8374176313630165,0.6536151912294934,0.8041037986665135,0.6090970300992352,0.4251841666373741,0.7229683638690122,0.6727886900974506,0.7512262091029742,0.5975975414778024,0.5378531495157407,0.8407564472979325,0.7247315444216864,0.7406859732224836,0.4042164291801027,0.6589511772539888,0.8172417917147335,0.7361508247347487,0.851749670872966,0.7834506980146217,0.750290975400601,0.8084080234989166,0.7197808762290885,0.701828494815546,0.7548159777653471,0.6439192193161608
ASHOKLEY.NS,0.562162152403154,0.44225796167316683,0.5466565865441969,1.0,0.5392778112778477,0.728649601967582,0.623211635439982,0.5911986207674897,0.5013503136080415,0.7861356365538972,0.8265524724961459,0.8946710839259276,0.395711287459854,0.6567676022280505,0.6721042304025509,0.652257540785178,0.6587540897847743,0.46336493792206873,0.5002335896521606,0.6000051395842763,0.48095635008918614,0.7004736330131114,0.41782236638292686,0.5593437084509806,0.8633489096081245,0.4295057503237137,0.6268405684544087,0.6028371537289146,0.35030124119387807,0.5850781932630099,0.5668893459178311,0.6408335205628971,0.688818434044752,0.6517090122417609,0.5662424843384024,0.641745925966731,0.7299022658239025,0.635376519282866,0.5946671864938624,0.6530669176691972,0.47151935441140336,0.4128599306885385,0.8772885853752058,0.4915623677720537,0.6006645227863819,0.526747999300123,0.5048309051752341,0.7668864291780363,0.5850324718191077,0.6228019288965616,0.4637492949928473,0.6491218902702259,0.5947833843166382,0.5118087818420106,0.6434037564483539,0.6594139182340836,0.4922051482817054,0.49211377635264,0.4668701042526558,-0.5865414893734229,0.5695482899818295,0.49363435267333927,0.6100067002180724,0.6727805741068246,0.5615703713618224,0.5552417315952367,0.4483893590753058,0.4759060315144811,0.5194831780302772,0.5932526790547752,0.5013280295887469,0.6184099441165687,0.49500131556633553,0.5416371215207542,0.5536369162674252,0.5343159622974313,0.6063465558904676,0.6636516440964844,0.44962317363471976,0.7120487362774849,0.6341145413742192,0.5144320621038694,0.6894496088920619,0.5795866459183386,0.5528381260171854,0.7247976034056242,0.42753207562022416,0.546061229816091,0.5239643883710137,0.7107391552926074,0.6477723688505858,0.7782424531070103,0.6388162121548119,0.7481970285125755,0.539341555736111,0.7674594052295263,0.6936485337461497,0.5485353922472789
ASIANPAINT.NS,0.8163484444777087,0.6885133703346747,0.8385328880311078,0.5392778112778476,1.0,0.7295470609136651,0.7647687643162941,0.8630979497329004,0.7895075576679027,0.5155188434056303,0.7044944123303302,0.4577441574656222,0.48491396635695494,0.7704905908880016,0.8072171731608879,0.7622063396198678,0.8272027893725785,0.5469951896956096,0.7381837848939383,0.64280706305624,0.48616983705285016,0.7704498476105767,0.5526106224050562,0.5039633435626237,0.6752161067352194,0.657077703886963,0.8102323348244045,0.7440312409828944,0.5193598323920797,0.7241595463304906,0.6562037976257161,0.7608775576978944,0.7680247068257996,0.8608186243463668,0.8318428328546027,0.768525126604523,0.6893361312810272,0.8560324100482855,0.7942892253410742,0.8250805039842483,0.6834890216140498,0.5794528290869856,0.46331045937582394,0.6507398273212511,0.8316132226171917,0.7122137847777699,0.6914790641175856,0.8103815870565079,0.7769574784932735,0.7656874897427286,0.7393098635895089,0.6605365497721983,0.7996220259373765,0.6586496853738634,0.8214461160006562,0.8355397217868183,0.6436101361626392,0.7368486928249591,0.6924450827077173,-0.8281514370367382,0.6640847066634109,0.7804567356142667,0.8502079266090812,0.6433466316823213,0.6320207749040394,0.7854762433555892,0.6258999607714482,0.8288486008475814,0.856376384514575,0.8376610259474423,0.7775582939710837,0.5879568280949832,0.7372912890334546,0.6958176135361717,0.7056761253331927,0.7374702942408435,0.6467279271281231,0.43007163104983015,0.7865384904943971,0.7136861647144688,0.7915865351943597,0.6183605921332523,0.5175980487446918,0.8625766538047224,0.7011582151858905,0.7795391899378247,0.6750530103650155,0.5509752349264954,0.7143108183093204,0.7119697165454278,0.8077162587890419,0.7619655902669233,0.7118050797063873,0.8247226441553984,0.6905072368794956,0.7260741230753234,0.8014683141993787,0.6749973569037652
AUROPHARMA.NS,0.5363122721916734,0.525892748807651,0.8080872231445112,0.7286496019675819,0.7295470609136651,1.0,0.7401378727483646,0.8760003018075108,0.8209299567127508,0.8057023088392694,0.862364424016814,0.8118401414769957,0.47808436425001477,0.7023744687863135,0.9028967559635465,0.7123838825404389,0.8462770054535599,0.554059368612086,0.6260109640998422,0.5974011258592425,0.7527697240682355,0.6593783836980653,0.7097950057036034,0.7832360442837043,0.7437909721766939,0.6512892524556864,0.8709855439081569,0.6220654588938871,0.3751836532431451,0.8368177677519532,0.712794805199534,0.7487573968248237,0.8795870227847987,0.8312482788310844,0.7498652005528558,0.6342110433299037,0.7494260997000466,0.7960940936393873,0.7145967510467863,0.8075172799211097,0.689044577490683,0.39865586509994355,0.7675019565077371,0.6384109741448579,0.8021945121751093,0.7975017558339728,0.6761704473790865,0.817724780017508,0.7058944973565288,0.6482823636768945,0.7337647153414515,0.6996527756485631,0.8768317171546509,0.8355918981656728,0.8717194026986526,0.8423284745521801,0.6447228239078506,0.6132645579703473,0.7854271514688224,-0.8349212051729331,0.7620625146380001,0.8215909306074449,0.7195147531511358,0.6160049203394599,0.47543446347963064,0.5317906617133304,0.5587301777027943,0.45652337333248816,0.7987289569863218,0.7646007992601817,0.793838856984404,0.5431144867983123,0.6997105061581018,0.7884962475170855,0.6195590584771403,0.7060665064301642,0.5837815538954435,0.4452841019447238,0.6442355150274737,0.7674163234270982,0.8183874026776496,0.7601620578154307,0.5803290580369106,0.8319739585818582,0.7337651000055478,0.7652235926027079,0.45789367753427934,0.5709052524181649,0.7454487913012462,0.746924287216855,0.8376334196770099,0.8526628299272033,0.8490469505376553,0.7895552512594923,0.6517326501724925,0.6811575490359371,0.7850437523956774,0.5526686688757386
AXISBANK.NS,0.6272358710232829,0.6036511215576353,0.7271168717877782,0.623211635439982,0.7647687643162941,0.7401378727483646,1.0,0.8638157476686145,0.7431597388734789,0.6694434803323805,0.7760094724933244,0.5629004835769249,0.6765755365967344,0.7998353244556022,0.8716323733690096,0.8519009360132486,0.8398705022910847,0.5132265130022862,0.7502076264742583,0.6375973888826846,0.518413365781017,0.8430842151215637,0.6204034669611489,0.6224958211442264,0.7726948970558332,0.7425274728904457,0.8526088818889793,0.686248293388235,0.5479789532381949,0.7562272897023894,0.7361447228637972,0.8339546636854012,0.8369146553455928,0.8610221173434937,0.9017550568483496,0.8277368428901006,0.8224216307827482,0.9320406428662529,0.9401199008354216,0.8961261136936326,0.8440686009611731,0.5619139161208737,0.5772922448000183,0.8952172175488674,0.92797998154072,0.7619259562207196,0.8763322962364949,0.9408438870850306,0.9380150617095803,0.7411880105198517,0.7271091329279963,0.6462326767771955,0.809424735171781,0.7163865256689422,0.9089252526849791,0.879837309767504,0.7535313655277849,0.7401251378052652,0.7780472771091652,-0.8782284842312181,0.6929982646255273,0.6874102751979608,0.9189140298061828,0.7954470461005827,0.6313264292450503,0.6751008406182566,0.7728528000505198,0.519074904418431,0.7937662422831272,0.6986665416636493,0.7586223031490953,0.7050775326588745,0.8117752033807558,0.6632368609030774,0.7543562444630907,0.8588868776814131,0.6908951995755058,0.5734031995981218,0.8905278702855095,0.8189821280246049,0.8938290839076055,0.7390265335265837,0.650612942783953,0.642604673507958,0.9371306732952956,0.8695143787798607,0.5384241311935963,0.628267624808553,0.718805730534271,0.8555151133474774,0.9186975912934391,0.8907759574512727,0.7592113199180157,0.8782349161034553,0.6638826068565815,0.7676997754603835,0.9127333429483688,0.8581788767570161
BAJFINANCE.NS,0.6103543997884252,0.7437734220247598,0.8794487252023881,0.5911986207674897,0.8630979497329005,0.8760003018075109,0.8638157476686144,1.0,0.841447617173137,0.6649872678256596,0.7804211599282714,0.5633811536301053,0.5635127096846881,0.6575000347895865,0.9393356947883528,0.8667141338696349,0.9281982522062769,0.6026459308907787,0.7567434682919438,0.6698510144228716,0.6174140270735895,0.782141603579988,0.6943296051000978,0.6434411041420602,0.7482261247686667,0.79099058670988,0.9282665933705987,0.7413939273884222,0.48554410796088154,0.8474021926067982,0.7192478882240831,0.876613366377477,0.8783851349600396,0.9233539067213136,0.9094205838715068,0.7970007080753242,0.795695514957977,0.9384084484552788,0.8610806525654336,0.8695190282082869,0.7713738893059279,0.5716942896109646,0.5654243791986202,0.723810770473459,0.9368871908544729,0.820836550760896,0.7779192008456003,0.8740634312395626,0.8549530323058554,0.8101652352388768,0.8039414161062101,0.7268193674936495,0.878704169976081,0.8249606541894854,0.9398401228684764,0.9423967180902811,0.7987894957276528,0.741947026004429,0.841840057986837,-0.9254943143441168,0.7822498537922372,0.8363461135916083,0.8756931717339924,0.7456053689113983,0.5416483968497086,0.6617552595856865,0.706654246771903,0.5259040587719973,0.8864458316650258,0.8623469346359357,0.8716924505961413,0.6711183368688507,0.8375672916648765,0.7869721316577905,0.7351651736605883,0.8815957737690325,0.6792124819145436,0.4731575244025973,0.7920976432561377,0.7609521515771812,0.8745869711047404,0.7431974229954743,0.5787503160745573,0.8439355496059936,0.7927379852391306,0.8333468678791836,0.6554341648376912,0.683571324470497,0.7924211310158451,0.8084104165534564,0.924014582486215,0.8919361666203105,0.8122985377863154,0.8839512020096502,0.7520655531922387,0.7257786023611984,0.8879435427848469,0.7084347438771782
BATAINDIA.NS,0.6480683575607045,0.5139800931913343,0.8228818787191163,0.5013503136080415,0.7895075576679028,0.8209299567127508,0.7431597388734789,0.841447617173137,1.0,0.6176410156291118,0.7360175691705106,0.4965242923274171,0.3492780345299635,0.6805728736897055,0.8287555811584452,0.7189344815073796,0.8378609831683329,0.6774375355433822,0.7665127153490363,0.6265116433763606,0.7414666712133889,0.6370527186591062,0.721260764868562,0.6692194175469011,0.5614607271944805,0.7530808649081986,0.8456463745446879,0.5660017610301,0.5042416574181277,0.7755204741661751,0.6307197387268992,0.7703427049694371,0.7425630920825083,0.8287264200755137,0.7971564991477896,0.6307864101593691,0.7538533856640776,0.8104638974045226,0.7612902007944338,0.7055206345546166,0.7714730292447025,0.4994150366144502,0.4078042471858651,0.589992536862554,0.8344877092219612,0.7525189291011816,0.6643368829129958,0.7601334383412506,0.7222363803521522,0.6159175623147202,0.8212408012996646,0.6140445567253137,0.8553791656215133,0.8055331152620171,0.8039280363214945,0.8916448550011383,0.7115447058594776,0.7067662523448539,0.9066781626530535,-0.9006543696864651,0.8013978586772854,0.8472534167385406,0.7804553946886159,0.6361914903813428,0.5678619754931961,0.6153324265092063,0.5247254099152484,0.5200050175371622,0.7786868398362692,0.8448852077078148,0.8375053410241929,0.5194143442532064,0.8574128393877094,0.8936184073216251,0.675674840058823,0.763125393080527,0.5301240465454699,0.3038864448470135,0.8081524511742668,0.6217368181077395,0.738449636986685,0.6877286650168134,0.4226570641265417,0.8102783160130366,0.767446269535861,0.7356325577864831,0.48139151143701875,0.601652093363732,0.8788436303806144,0.7356946087443365,0.8536644525073823,0.8159430337208982,0.7662726922278822,0.7200977548505892,0.6236032184277371,0.6237543760469447,0.7352676956591445,0.6302784469979769
BDL.NS,0.47926163789193504,0.3015709877642269,0.6743051631340481,0.7861356365538972,0.5155188434056304,0.8057023088392694,0.6694434803323805,0.6649872678256596,0.6176410156291118,1.0,0.9088159163751669,0.8478451934120014,0.3537993414580945,0.6746701921093429,0.7744838043300328,0.6660310510037953,0.7013967562847717,0.31410885472560607,0.5303807840085052,0.4729573666025794,0.7471373492239584,0.6388740246107747,0.4406713160357597,0.7579746152544878,0.7402442553860324,0.6718309279854507,0.7979006263382696,0.5035514624678904,0.26749370286214424,0.6183004706629905,0.6661595811457912,0.6405955545590252,0.7234046483932834,0.6617181916799244,0.6934347114126918,0.607363803584368,0.6676356921556208,0.6517858021189954,0.5688382007177278,0.6323041078570518,0.5515207037938548,0.3044736058768271,0.7419261725756675,0.5771792860182149,0.6549640865912084,0.5266713027705655,0.5460419953591596,0.724094352270956,0.6317941834221273,0.6181541964876246,0.7031425397272733,0.7377137692000314,0.7527747344034168,0.5589073501125095,0.7010025704141517,0.7007435033770676,0.6602048217147298,0.46561512070377403,0.6404646326082519,-0.6461846405563264,0.4995922430971064,0.614460836488144,0.5848281847983222,0.5107451743052221,0.4163162946985918,0.3735506922820387,0.3654890157268611,0.31224924955405264,0.6081611032400115,0.5340526424229883,0.5744538602801829,0.6226586281167473,0.5392128657127405,0.6142703677235409,0.520048245231223,0.6647208557100708,0.4955952574198086,0.6009382510965348,0.4968904774124429,0.6457788115069666,0.6322687276276308,0.63022190591515,0.7401856789457981,0.6240720727200038,0.7343486032156437,0.7264760901148687,0.23670017343806724,0.6173489671339037,0.5447827381255621,0.7371170712796922,0.6586094991093346,0.7480621911438634,0.6929490111251739,0.8084526410232615,0.5397647934097082,0.7812160581002675,0.6227355166602352,0.6136279700339102
