,AARTIIND.NS,ADANIENT.NS,ANGELONE.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CAMS.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DATAPATTNS.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAPPSTMNDS.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,PVRINOX.NS,RAILTEL.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.7943397628521521,0.7834485080931639,0.7436819182128077,0.7826509225438182,0.660479192695734,0.6697191532720147,0.8211881005752577,0.703277192805274,0.7936477465613018,0.7653466375913478,0.7245978132671634,0.7642601010088051,0.6630970329097441,0.73943926023522,0.7619479518436174,0.7651005409840309,0.8587575961178123,0.839582281602601,0.5876021373829776,0.5880263143246512,0.8744367616147004,0.7742817654163451,0.7308663260893256,0.8207864320205153,0.6230271676457951,0.7556813231697211,0.6492373352824621,0.6079687861588299,0.7468752922087056,0.6448156252642685,0.6507604893866865,0.759165420211125,0.5110297758311741,0.4535363179122774,0.600865450435874,0.8463892203027986,0.6172296567991601,0.607428196292705,0.7021165857534849,0.74766892590081,0.6931951758919185,0.7954627961642384,0.8884036379722312,0.836401729111835,0.66251699441502,0.6948375189641623,0.6868518464776289,0.8024380777319724,0.7180144740469585,0.8473199953993075,0.7680788632746125,0.7987921871028595,0.5317460203317321,0.7594400054683388,0.7164331979660039,0.6005080477839815,0.6966241851479694,0.8411900903577926,0.7531483362236968,0.7733754718912388,0.5302698894856611,0.2272548437281918,0.7266519644326254,0.8622311215933518,-0.8263449295231355,0.7606605578318532,0.16408425210432787,0.8221214519975495,0.7581216234565831,0.8134293191900538,0.5810291495874456,0.8214102827041356,-0.3404940511892178,0.8666879477297343,0.8252258147791602,0.7168615326783925,0.725328260575287,0.7960932241565691,0.7037008525896252,0.8325351509561213,0.6546438792190866,0.7211210394102663,0.581252206965288,0.7218294374752722,0.7656161448450794,0.8747518185600648,0.5843598839723657,0.7890012793437798,0.6012452435170813,0.7713278541385337,0.7686423403402012,0.7803377382062361,0.8644710947420021,0.9410975743134999,0.8231940979711608,0.9373300757542903,0.780227072307959,0.7706527416079418,0.6951209072699716,0.7395003726700565,0.8378206818297367,0.5569709147993313,0.652835593448998,0.8378348006018365,0.8140828306885957
ADANIENT.NS,0.7943397628521521,1.0,0.7233188779711663,0.608580474645076,0.7338768025393443,0.5178669154005573,0.5272037728150911,0.7482267439205745,0.5814268307885233,0.6287378900014049,0.6688932654179166,0.7501149267937967,0.6416556491560458,0.533839985779981,0.8123514744950076,0.7345318761305731,0.7245819124790062,0.7235229430939232,0.7892461253396157,0.7714805615708245,0.8130163499375744,0.8755925130215855,0.6487436707341416,0.697545950052534,0.7907513581888933,0.6899793980437554,0.7834982120069861,0.5843810748207814,0.5476510804607129,0.6608162590942611,0.5152721663647979,0.6024366435074807,0.7449180850909165,0.5034919463578472,0.5522050474406683,0.6430156005817174,0.7428872155574882,0.6679667031220051,0.5013870808284407,0.6374038206379733,0.678403196210038,0.5953186938987877,0.7050735920809628,0.7972081566060849,0.8877585633426873,0.707398716330531,0.5495978181208623,0.6036723254510687,0.6856855128494115,0.8358512222784038,0.7690528508623685,0.7097958819196178,0.6612996663089025,0.3749461879225619,0.7049080393603561,0.7361629102216273,0.4751050944221454,0.6483125438768237,0.7740024580917851,0.7680303806855497,0.6166603174724067,0.5818931482275429,0.24430708663618694,0.6444436983896791,0.7039651972444887,-0.7553630265299145,0.632132142668893,0.17054461012391756,0.6652828141365897,0.6675200905993608,0.7903039919855139,0.49601997788730384,0.7695486547558237,-0.3321763717303842,0.8317454077496345,0.7882202935326247,0.627382711437806,0.605101588782707,0.6964889668006258,0.694675170529162,0.8465803316132238,0.790328447402956,0.5143560370199751,0.5440597850233547,0.8670407639122895,0.8516828416318528,0.817107368118195,0.5326570073511708,0.7073380519451248,0.3924687790212252,0.7764159921192848,0.7107382402531327,0.76753436190957,0.6972482610952025,0.806363180383834,0.857691441263143,0.8348680015738449,0.6994950171999389,0.6898129748400946,0.586083438056566,0.552957805173029,0.8283541693818347,0.5354954849715342,0.7275119225739277,0.7107482211744269,0.6303587023004841
ANGELONE.NS,0.7834485080931638,0.7233188779711663,1.0,0.7988549843782711,0.8448187915495118,0.776141484965667,0.6781958839895251,0.8442544029690686,0.7316398441980456,0.6851876944471441,0.6698292404859136,0.7290931781310555,0.8273688862174776,0.8298754783552718,0.8303676754416333,0.8147446110277982,0.8100579963683804,0.8698950153062479,0.8352142228719122,0.5408216841117474,0.591291597295069,0.7290349565301754,0.8226357822600358,0.6287115395603806,0.7990150195656267,0.6636582927026424,0.8156089076729808,0.7208882530797666,0.8363549088252158,0.8147451435188644,0.7354210675581432,0.6329131911706264,0.8732848415725079,0.4621237338394617,0.6139156707429687,0.6184275626649015,0.8298035974604661,0.8712951293205882,0.7606968427919736,0.7685579473382039,0.817676880291699,0.7597486106724618,0.8264971232612092,0.8756839675657372,0.7582435189905726,0.6719549413416595,0.8011915771108156,0.8494708253274248,0.8503848292757645,0.6052413776495638,0.8866487197990327,0.8900543004730379,0.8214868504883475,0.6390959958651272,0.7316330543368637,0.6973606285549412,0.7032799918670256,0.8805990494617227,0.90987980541705,0.8548253591675807,0.7934299406987666,0.5272696021732917,0.47367198322300574,0.7999065560036503,0.7992952859785067,-0.8706066149975794,0.8880806912182787,0.26777920370503727,0.8371396571568643,0.8082929673060407,0.8562014952933718,0.7924827421378459,0.8962630532911169,-0.2252871674532259,0.8214246547039539,0.8472809350704269,0.7785057797105027,0.8269328577318199,0.8021357874473926,0.7413404662095671,0.7228699731907763,0.6965302801281827,0.5104011223067764,0.6953332934903699,0.6511797501749527,0.6092643281036711,0.8231966655373522,0.7369277387767342,0.8279778025874545,0.38422480326801295,0.8897697914362138,0.7985455820123728,0.8814905962475795,0.8649444048395433,0.836541899618713,0.8717051050954417,0.8268610109989202,0.8682728728917899,0.8076813940623782,0.7920969101300388,0.8212829531470596,0.7550363250112504,0.760271067727109,0.5681610783178888,0.8024002479307125,0.7057642217864988
APOLLOTYRE.NS,0.7436819182128077,0.6085804746450761,0.7988549843782711,1.0,0.8398753912625988,0.8346015197679336,0.6237209177806501,0.8648274174672571,0.7807679193981729,0.6226815231564079,0.6848838835265207,0.6137655428639169,0.8901763175802501,0.8773258303297425,0.6223275487841992,0.89362180320671,0.8334876119000254,0.8876006428258825,0.8576793186209083,0.46735116463719345,0.49647438895460233,0.6934454025450683,0.9071257984990723,0.6084859567614747,0.8302656399417128,0.7321491008117218,0.8027629612604301,0.7228052978255842,0.6667721413434813,0.8722071410697895,0.7926298090982491,0.7173665281273336,0.8255418726863044,0.48393481612807365,0.5410260354118552,0.5773661173908065,0.8919331923165491,0.7749209771118395,0.8579561962050892,0.9078692271250334,0.8095437460555115,0.8569721572328154,0.8757299726191639,0.745840283419161,0.6414275747023254,0.6657792961925498,0.8428005935007629,0.8575116424975485,0.9303674696899052,0.4871984690724801,0.8895439945576583,0.8893336296704654,0.8809359161621356,0.8431231618093481,0.6776186729213175,0.7112728313670313,0.8542079960608917,0.7018633031502262,0.858249489039781,0.8476769390605755,0.8210876169222638,0.5393424835930327,0.39222683247645634,0.8915874836659167,0.8071649528132492,-0.9018006260140972,0.8127258794704068,0.22683671061914662,0.9205531125983931,0.8807695226967288,0.8118094862461659,0.6931839065501191,0.8609321847951458,-0.2972713019775087,0.7967635955417819,0.8218422833973125,0.9085179015478967,0.806833765801946,0.8218196576461622,0.5527441594961287,0.7179627755443954,0.47040029986541343,0.5014070844020017,0.7126577011626918,0.5037082620789579,0.49093032600650577,0.7610071364646056,0.8049727840625426,0.9162552933676472,0.41553480298778817,0.8958860383774248,0.8648352945713759,0.8473924493563378,0.8982788599859234,0.8189440680315802,0.7735058163889529,0.7917994730445508,0.8994426827377379,0.8429219048514126,0.848043991547778,0.9123854698584714,0.6033526774676934,0.697451135998745,0.6721672256468587,0.8266906856512269,0.7176079883184586
ASHOKLEY.NS,0.7826509225438182,0.7338768025393444,0.8448187915495118,0.8398753912625987,1.0,0.8620941287661611,0.7384274535209422,0.9083127349536232,0.892004864871972,0.6653819335587451,0.772397148478168,0.7999381533139112,0.890767260385066,0.8514802286303648,0.8068837576720322,0.8308055936465052,0.859302615549589,0.9087869534645916,0.8854909656111773,0.5862939742535012,0.5912739472963463,0.7965043011874137,0.8565365503483937,0.635764996532506,0.8201179374452756,0.7532294535226534,0.9472844994399522,0.660006120786121,0.7618583257297318,0.8600919583582589,0.7773842969222593,0.8577655608236833,0.8769849516543,0.48246610640155296,0.6352449657100605,0.6767879892956232,0.8238197139962117,0.7853187084083973,0.7445263598353221,0.8302356343758907,0.8499710765251558,0.84984531230926,0.8935011453052741,0.868258188125032,0.756486500672494,0.8487802918148579,0.7894700026776699,0.8568334445098066,0.9151165548218446,0.6969955217984878,0.9163967604767547,0.8959346797068535,0.8808889014275243,0.6992444781409229,0.8754188362270388,0.8235391674040463,0.7797709229192882,0.8362386683629216,0.902648797342054,0.9185158903965546,0.8656049432593307,0.5635554791152693,0.545075800839123,0.8940967555787392,0.8411193968544937,-0.9308629688587369,0.787931925071033,0.3260042951192721,0.8561110421663076,0.881072884901585,0.92632501756085,0.6933103894933814,0.9022723451265494,-0.32493841621118963,0.8804691511004524,0.8995116579544022,0.8485414278724247,0.8761809160676052,0.807142126341408,0.7530905366887083,0.7428973178184075,0.6250417000311408,0.4376698078673947,0.7314851005665424,0.6755399257692593,0.6622172118104654,0.8141818205367519,0.8153613079014063,0.9054241083186704,0.4318303168074027,0.8957935989372721,0.8961846428465906,0.9334215076494716,0.8613077197381372,0.8661504984669426,0.8838121717027231,0.7904292323531363,0.8567038400420219,0.906710860063577,0.8344237931936728,0.8369963509220851,0.6638741580824375,0.770589865271483,0.7664034966793388,0.8477031970309454,0.7393923604842474
ASIANPAINT.NS,0.660479192695734,0.5178669154005573,0.776141484965667,0.8346015197679335,0.8620941287661611,1.0,0.7766306455459547,0.8939656940318149,0.8272150032738976,0.6744081456304847,0.6980132457808114,0.5636090463837224,0.9088396391502225,0.9300576525799124,0.5978063695717629,0.8259679959814102,0.7640427322329802,0.8862940042480457,0.7880019982723534,0.40813216787372697,0.42611831379881226,0.6126151968814103,0.8393514529989531,0.6060483009312118,0.7809225797622488,0.6890657194015167,0.8707309036756613,0.6348563770681926,0.7416465792933826,0.8644622230193888,0.7452351942346871,0.8041035992496862,0.8768486347659925,0.47106075222878097,0.7172021486993475,0.5513725727807776,0.8185922364064844,0.8099162287119976,0.8101060401955413,0.8044099753383651,0.8373879109006956,0.8201354239632098,0.8353527752968247,0.7416630609977902,0.5226550398630554,0.7419777091351241,0.8220361428633527,0.8837194273871832,0.9154278825445462,0.4511521702841329,0.8481923897509762,0.8842617847955233,0.8946195821619187,0.8003474520922976,0.6735374067019362,0.6944932762571473,0.7760977313360914,0.7400177517325854,0.8378349775317484,0.8259340802383225,0.8244224394979036,0.4846810413386278,0.7295624205788773,0.8551945424956118,0.7972442950728517,-0.8784159798014318,0.8048288723497626,0.4739262583927507,0.8747914280891558,0.8846215615402859,0.8352753324282367,0.8423072546550598,0.8516470106885575,-0.0023437168152703443,0.7961356888199274,0.7956927010745901,0.8587859846639752,0.8568245258133752,0.7668741571180687,0.533252042505687,0.6716982692725664,0.3843483393923285,0.3485637211234309,0.7348955516731457,0.41035306914860686,0.43964796790658967,0.671453936823774,0.7300278828318718,0.8574346688993121,0.44577168218008983,0.8489811305871162,0.8476858524034707,0.8418051596679101,0.8064003074132347,0.7812275005155956,0.7601578832006343,0.6827401687429137,0.8048208876801908,0.8359239708740935,0.9489939872088831,0.871365664022231,0.4568935245431333,0.8471853960814808,0.6123232525213057,0.8512824551729782,0.6626392833764273
AUROPHARMA.NS,0.6697191532720146,0.5272037728150911,0.6781958839895252,0.6237209177806501,0.7384274535209421,0.7766306455459547,1.0,0.7648265134436165,0.6337739899785779,0.6733942145268653,0.5953378625784785,0.610747094165187,0.7051234514216063,0.7184836323467844,0.5490559412400814,0.682531035774857,0.629439134655615,0.7239022138443685,0.6867990935584531,0.500643415144718,0.48830249267162285,0.5522699648775801,0.754324338783219,0.537060362304491,0.7321140522470726,0.6546019783661076,0.7459198514893665,0.5446645671070904,0.5547074346195384,0.8057517657639737,0.6051186514323432,0.70261051412622,0.8309334202706068,0.40694015851677084,0.4517062929807103,0.484821776705703,0.7255590418726388,0.5609129241935202,0.5997627033068971,0.6534404759374863,0.7492682285397958,0.6645286999869012,0.7026633667406775,0.685431397022678,0.4835696333652202,0.6276593554135107,0.6972447532466904,0.7146104507241131,0.7805217952419752,0.5296969561253551,0.741227451471819,0.664732850078497,0.7344634859519134,0.6716864180699219,0.6837753005783493,0.789520785269612,0.594653853906994,0.6557785479323833,0.6769873167162574,0.6525919162329067,0.768220278782574,0.42627089589564576,0.6826555212474197,0.6928729129064252,0.6552351460284681,-0.7619677444473656,0.6161492205914396,0.758663964324481,0.7159709613444917,0.7267340334990374,0.6808492706549616,0.5626045103963911,0.6939000538296433,-0.2365264092917925,0.7539959021587286,0.6378718660111482,0.6223947055347429,0.7427485825248855,0.7058476230453095,0.5934525833490576,0.6420407085338098,0.39445464038086525,0.35914612442064026,0.5884295498989045,0.4773930680592725,0.5204808163205215,0.5929271618872493,0.5398097729914403,0.7156031218911828,0.3000445669898598,0.6942025996497487,0.5907755120563138,0.7547185413175219,0.7153956896433296,0.6827022262872687,0.6630926012211107,0.6652476912250879,0.6338091179059581,0.7561281474634157,0.6664151806242126,0.7173439762257517,0.43994052735983596,0.5199625747201407,0.5739862101981754,0.6961491604558021,0.5478276990848723
AXISBANK.NS,0.8211881005752578,0.7482267439205745,0.8442544029690686,0.864827417467257,0.9083127349536232,0.8939656940318149,0.7648265134436165,1.0,0.7999622619703605,0.6942841196831586,0.7573265154619981,0.7177305649221455,0.8646265051198816,0.8577037595609988,0.7337149012932929,0.8831633852034168,0.8845408604731771,0.9199036618900313,0.8874985521480087,0.5570079242893896,0.582262507042304,0.7677651959278463,0.9049005050026854,0.6935784342841181,0.9062164224734743,0.7541557126337334,0.8981224187391189,0.6802422830362427,0.7357336663975006,0.9041949910555794,0.7397529140385731,0.7464289811272288,0.892899510945502,0.49718062453267764,0.6764677692732333,0.6388402602514966,0.8519794120067274,0.8245341851384671,0.8135548597645057,0.8062574028211608,0.8299428061497881,0.8132578206710088,0.9756661103616482,0.8939215258949473,0.7078020192080615,0.7660422016266457,0.8370232056950726,0.8544888204263669,0.9187107117817052,0.5960410763910953,0.9250594657623014,0.9055602738075736,0.965899599755477,0.7463672032445581,0.7609028282960856,0.8244522388528843,0.7816522010852073,0.7763516343551664,0.9268732973286077,0.8832608992665494,0.8330437435163716,0.5385620084956078,0.541024407466269,0.8675290022460806,0.8047469140081347,-0.9341610398125636,0.8117385352748073,0.35302989804772755,0.8819094222874407,0.9244753714428561,0.9248263380641076,0.7689568742067463,0.9178346843160714,-0.10398523230665363,0.8974123491782321,0.873103130691539,0.8820198803118066,0.8995690641005902,0.7908566204898605,0.6976079610017613,0.799753150923199,0.5606610597970367,0.5020483218479443,0.8107358367089086,0.6085904331178209,0.5985503700159918,0.7842406991739934,0.7368405049496166,0.9603046196357614,0.4169320121265863,0.9178281883746101,0.9001223847206047,0.9412756232505964,0.8853274444524502,0.8765078559621422,0.8627645192061383,0.8254414977283785,0.8367925265745817,0.8560265973963407,0.8842799074021592,0.8968446268936094,0.6766847892694485,0.7998422641622449,0.7986811790700582,0.8552802762267504,0.7538442265947374
BAJFINANCE.NS,0.7032771928052741,0.5814268307885234,0.7316398441980457,0.7807679193981729,0.892004864871972,0.8272150032738977,0.6337739899785779,0.7999622619703604,1.0,0.6068775164235563,0.7712975801247649,0.5903738192741053,0.8336960357155645,0.7833703833916676,0.6206975592694991,0.7191189594766145,0.7570656215888324,0.8982861841359994,0.7618911520804355,0.47464461569121835,0.4940303226014355,0.6640532571023083,0.791575320127552,0.5913467941785042,0.7099292872812402,0.6890441459454881,0.8872056332846654,0.524906845931857,0.7661410917796233,0.7815258216236752,0.7394943444101296,0.9251881598144817,0.7754235124477333,0.4588602188809967,0.4815850589035884,0.5348414350284278,0.742953463919856,0.7035903779620746,0.6955035475500622,0.7740246606896057,0.7507803827209357,0.7499618608791587,0.7741724830414657,0.7493941029849961,0.6308742266701222,0.835628409623824,0.7034565248015117,0.7238738366721333,0.828714665836269,0.5513263763398765,0.7810407026664357,0.8168344433333744,0.7728567410675337,0.6921102040843252,0.7232386451304971,0.6812569089066814,0.7522807614633843,0.7380675658027124,0.7935449901389448,0.8250121172085095,0.7855544089817921,0.489848703730165,0.49931528658690005,0.88844348957907,0.8669258604643469,-0.8715928094223748,0.7648271553416641,0.23504778031356688,0.8016723350038102,0.8016815193122081,0.8395458596400922,0.5919727652939699,0.7737440458824184,-0.3927809587545234,0.8235679188579564,0.7514803421328288,0.8631573715965434,0.8408513598689498,0.7107949072012546,0.5637952941042845,0.6523107724596802,0.4509304756266721,0.5319840837368315,0.7039389778701701,0.528940162098404,0.5177794983092434,0.6711950420331172,0.8328879641447887,0.7837884614435386,0.31169422292362386,0.804430032353878,0.8672230420926498,0.7842640648278697,0.760156988065662,0.8063033489480345,0.7524772936087005,0.7533507622178903,0.7639535856228644,0.7861305022274364,0.7499444148173677,0.787315959312701,0.5688441079219902,0.6680442730229773,0.6484676736717293,0.7556549527619169,0.7173913644341922
BATAINDIA.NS,0.7936477465613018,0.6287378900014049,0.6851876944471442,0.6226815231564079,0.6653819335587451,0.6744081456304846,0.6733942145268653,0.6942841196831586,0.6068775164235563,1.0,0.8780569130597022,0.6684125877411281,0.7620507295529364,0.6872970132873544,0.6228220234818039,0.6398823465179538,0.6633367946269094,0.8149987406718018,0.7747413429433134,0.5063916869567237,0.45653455298919116,0.7977429401207937,0.6374882050446449,0.8720564188473454,0.6738823179933432,0.5679117355025902,0.7131903068741655,0.6384660911913235,0.5801847509652247,0.7329202465869051,0.6010333681520785,0.6709606757516188,0.7126916218968024,0.7262696472578283,0.4291233579147978,0.5307270556062911,0.8102702287762127,0.6296599074962665,0.5719635491744394,0.6643679835178955,0.691363024908898,0.6948639890517966,0.6560717379029501,0.776429814068717,0.6013141763203754,0.7059709610223865,0.6374841399343996,0.6826502126983856,0.7314905039655474,0.650852991523252,0.7729259265117232,0.7588705483880427,0.6738482317443302,0.487803606126435,0.6069584479469545,0.5912616256978431,0.5829893095720909,0.6831588960013564,0.7265892509849052,0.6808999809778402,0.7630526128508575,0.6549660361583433,0.27324367715116094,0.656481131563009,0.6958642503297786,-0.7683509175550184,0.6149916945465322,0.2051298334703497,0.7413199692191227,0.6719619386917902,0.676851921343877,0.5023017472908897,0.709149787314333,-0.16919608602485747,0.7125927047340175,0.7087543077338468,0.6806252575867591,0.7034104604186474,0.8452636031567158,0.5885111171895643,0.8829835408100447,0.5635869826668125,0.285916055794491,0.5559215061454451,0.5452856035713174,0.6872206100598754,0.7672931978455696,0.520638315475769,0.6756876726082198,0.5275899016209417,0.7054874003349115,0.6732760023953598,0.6915438156886607,0.8239456959439637,0.8070806092789237,0.7635227618682358,0.7770642634652529,0.7116835417756469,0.7324847384808947,0.6772965833828426,0.6965450688961524,0.5203908564092794,0.5313853594884793,0.4756834321598197,0.7442523439152896,0.5553695917098017
