,AARTIIND.NS,ADANIENT.NS,ANGELONE.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CAMS.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DATAPATTNS.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAPPSTMNDS.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAILTEL.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.8839353475263788,0.5268264037266153,0.88810859972109,0.9165611883184396,0.9087794939775485,0.9548034690650015,0.8214026264187331,0.8472905563207508,0.9249551266183419,0.595248298954759,0.7460671870131127,0.8835612353390392,0.8937842305824206,0.8840086806919508,0.787708343814418,0.8615831952007692,0.9344603131956996,0.6451581871032798,0.8223316149957449,0.8804365609236907,0.6687639157600207,0.8838317699105024,0.7334969445166221,0.8687458490338167,0.8345551477901992,0.921458373556669,0.6800447518375855,0.7698581170648359,0.8705368151251293,0.8747999356790466,0.9081831212819368,0.8395949601403861,0.4190427242854211,0.8810495875326748,0.7967536804285232,0.8683091459551333,0.7158358943907389,0.7366385397014719,0.8560848771596513,0.9217159423101854,0.8630769988365283,0.9226305415029745,0.8539956934972184,0.8352682388115908,0.7404835460386066,0.9244679787981885,0.8821540483213814,0.7354962755478953,0.8574466561449676,0.8840535877214749,0.8678355038134645,0.9099720000378804,0.885673964179943,0.7741176416777231,0.8463501429515081,0.9577309619093017,0.8589183119657785,0.9014886909925305,0.8893499278009821,0.40028084437555006,0.490745391690271,0.7398137859490123,0.9188191988064095,0.8321613097548697,-0.9452751052503343,0.9196704124236346,0.8383396603327766,0.8037259041788491,0.7475066456031613,0.8409627700982284,0.8334290945900923,0.91799395809503,-0.8794663763260904,0.7521447040457255,0.8209242773030277,0.8199694174540343,0.6517694336333745,0.6030490930307617,0.6973481913683579,0.7569300598275889,0.7727481709303947,0.8722203416960842,0.37342360127854035,0.6446079342113685,0.8523615389196803,0.3466156336973148,0.9334845563433362,0.43535016560163164,0.9003120330669305,0.8626374336065572,0.8536603821085083,0.6741513301512705,0.9076345253420525,0.8553729628256738,0.9048210069634579,0.8940280668541025,0.8559250021824861,0.877003772839355,0.8572300276820453,0.9270851237358677,0.6806909037675769,0.8431393843268966,0.885044548321938,0.7043564502339826
ADANIENT.NS,0.8839353475263788,1.0,0.5309073985979156,0.8248831249295128,0.903844821499804,0.8629498909524141,0.9077162646556314,0.7696105678284728,0.7522766863706535,0.8091720221477892,0.5524684914685914,0.7911209999687625,0.8971874651969123,0.8299358694438814,0.8152238386587018,0.7375816482619255,0.7411034623892339,0.8446244757912889,0.7506409696714702,0.8578669123259446,0.8671545628050553,0.7623839073824682,0.8815199530095742,0.7037499779767437,0.8670066073521515,0.8177796921215006,0.8376893134504957,0.6934316812111708,0.9061162406252666,0.8572886262858685,0.8687324796212988,0.8794350408010707,0.7820270759976594,0.4801500035895,0.9037907403587384,0.9402023530378453,0.783516082544947,0.5758339672774964,0.7041270300311401,0.6782732460205867,0.7968773077884532,0.7659570884997551,0.8135359026673226,0.7744740441339536,0.8192395985719042,0.7171183072093735,0.8585236835215135,0.8078307961319038,0.6751070517498985,0.8584928957882777,0.8511812764898156,0.7916965586987492,0.8677402461457133,0.8858829003973295,0.7310615428905144,0.7742943280432523,0.8551777312460352,0.822068197929534,0.8420365393971947,0.8424474538002868,0.33262119725044265,0.5370858980564075,0.7903106509008152,0.8602946037176169,0.8162285055044081,-0.8963798040191792,0.8408946575978934,0.8509765358066215,0.7646248706653817,0.6355634127022111,0.7804716348281802,0.6853393708189478,0.8701718487942248,-0.859367437802714,0.7134580829558429,0.7892744971765199,0.824395447074154,0.6621853019118393,0.637748349588191,0.6606539719491151,0.8243998374239092,0.7613686406625056,0.8297575779110967,0.4488255479436426,0.6219857449519034,0.867741536946042,0.6388128940052631,0.8735582607988963,0.4707706999991113,0.8930957373915643,0.8534668498416831,0.8980775413352271,0.6928607911052754,0.8552051781813664,0.7645794690062446,0.770699893791274,0.8735893747170795,0.8730819642311208,0.8731319974567378,0.9128237300790918,0.9034690763275451,0.6628571222084237,0.9303092892514988,0.8753748554435716,0.7229818507985534
ANGELONE.NS,0.5268264037266152,0.5309073985979156,1.0,0.632321373500927,0.5436665026899173,0.5290148734677566,0.5034316749759278,0.493209353146693,0.4227430703587631,0.48011549413796895,0.45635435007341324,0.32599873419949593,0.6109080230519981,0.573099691598621,0.43933839856013346,0.8723974154910971,0.6222860326666317,0.43368675160896647,0.41358817018160887,0.5881890561012086,0.5544355640647756,0.3303454965205147,0.5733577371188081,0.6615788874085566,0.5821216935533146,0.4741818612758875,0.511643954862029,0.31526844790466657,0.42244296649154955,0.6133628942989742,0.6783646720124902,0.4381440207725631,0.4594248487029325,0.40933101464993726,0.41778517908563234,0.44272418279541087,0.6731314687759993,0.36346684206053986,0.5406624916027863,0.31757809828255545,0.5606048000428463,0.617129461303015,0.48909180495973137,0.38847539084030763,0.4469024461732912,0.3912105793314613,0.46924953621615434,0.41684382543869464,0.4697266736712715,0.4644558638200171,0.5524088728687054,0.46994605458504995,0.5837811858437832,0.5255287663690169,0.46768311065973395,0.4954886173325916,0.575440578516061,0.4950807276596877,0.5485351899796259,0.7282062875000348,0.09133801978582082,0.3820895451366742,0.5755922842187714,0.4696694594700956,0.5135351377629488,-0.6050927180584114,0.5188834236108318,0.5144824280963858,0.8578250682398989,0.3049030486881216,0.40107249961699304,0.5129058239087152,0.4366261227381549,-0.6646918985774646,0.4382704556667381,0.4785089942562493,0.471459088969546,0.826597453808595,0.3036405487348484,0.4319471548846438,0.5915285397525575,0.3966478599545392,0.6420338012921221,0.16630918306689838,0.7752342411419886,0.47456796793048595,0.24696778422668522,0.5583027825821716,0.05050122373221482,0.4855341974984852,0.4934548011961249,0.6108354643509447,0.4249724744184496,0.5150457813027485,0.4191852902581692,0.6628922128742339,0.5836181020228328,0.5319404999616979,0.6226987283368071,0.4921445440863657,0.5261313253064525,0.3182058955942722,0.509917847053999,0.5769128682558671,0.7913582880634147
APOLLOTYRE.NS,0.88810859972109,0.8248831249295127,0.632321373500927,1.0,0.8478195782951259,0.8770400522547133,0.8019942850119427,0.7265324408187304,0.8690079898080414,0.7828684317964231,0.6060893835212117,0.608521164143195,0.8883750753444198,0.8017399613990767,0.7127887377959681,0.808710452843504,0.7835780238823548,0.8102161676814209,0.6090881067879005,0.7224073231473054,0.7807560075908159,0.5441947044477328,0.8200915718171449,0.7178825067571794,0.758685533240514,0.679164941417922,0.7773983893175024,0.6035581084973364,0.6356262764839011,0.8054450101665208,0.8410817915514147,0.7640617957150768,0.7107151306419041,0.45631410514012866,0.7346941881995851,0.7384361662672863,0.7649301351345672,0.6396462614375975,0.7032413157259626,0.7317005545655386,0.8187446321512262,0.8169577237131976,0.8248050402809632,0.6773821168144029,0.8011075554392842,0.7416556947514733,0.828949424310702,0.7824357640220845,0.6642487105395951,0.7507329004946661,0.8454386905743454,0.8023143991043137,0.8343102074965832,0.8719449647585843,0.7202929638796072,0.7254602873988583,0.8583046302461289,0.7554372757033259,0.8548461804533961,0.8846725682921732,0.22414359998736422,0.519740531974005,0.6285884018997301,0.8454850678415485,0.7697415095288349,-0.8628258443175995,0.8628784403144423,0.798151256931697,0.8607174387314199,0.5702923795375106,0.7515809741860425,0.7042636605766411,0.7569887868856284,-0.8568540853705888,0.7357742239316923,0.7370823505090426,0.7311304338851035,0.6304167801359624,0.5279269580728467,0.6773160521919696,0.6420319005247425,0.6501417572931304,0.8741794383700477,0.3689699564438094,0.6709928561940073,0.7552753175132036,0.2684115987047978,0.8173428590387664,0.3780567727063708,0.8515166543452014,0.7913815178868226,0.8224991893750814,0.6139234601456649,0.7637983946762641,0.7935507803159751,0.8229262333569061,0.8307940359834017,0.8072496085048203,0.8720979529620088,0.7636623345478815,0.8320510220811594,0.7076881224012967,0.7832090091517419,0.8222221201513001,0.7348182902151508
ASHOKLEY.NS,0.9165611883184396,0.903844821499804,0.5436665026899173,0.8478195782951259,1.0,0.8791493084358911,0.9330184070879844,0.8915861039091969,0.7358737923643027,0.8629733397540915,0.630616632063003,0.7463585143597061,0.8946023591327629,0.8790963845441013,0.8360406100338038,0.7548688794756062,0.7720903296356835,0.8534814283309177,0.6842954064771836,0.7835275986487232,0.9337141866133809,0.6761334003471174,0.9169659026941309,0.7161892969049132,0.8712162997113899,0.8326878163862733,0.844899138191326,0.7074896943922708,0.7728511287966144,0.8956478389266372,0.843436181605524,0.9112870198352886,0.8228582470413611,0.4598343347370122,0.8622503589059737,0.7923063182745287,0.8039014111031844,0.6750958512042906,0.73431320284829,0.7669950408530016,0.8414594586609864,0.7853130226351256,0.8327511908930283,0.8374235907825417,0.8174824500322615,0.6940097009669474,0.869931614341845,0.9025765242206989,0.6823906697265476,0.869833809248349,0.8795564755936874,0.8520326918461608,0.9078922320719525,0.8472495550648022,0.7652025962815721,0.8321135955878327,0.9168830782761054,0.8283587016809865,0.9222579654678831,0.9232856641500079,0.35418081598470025,0.5402311674185348,0.8274458453003386,0.8215804459580114,0.8249193985930264,-0.9201289845163353,0.8300474934322994,0.8345712396494394,0.7497530996109112,0.6929605747041603,0.8369424207290891,0.7418788145063621,0.8858009917835683,-0.887630143588877,0.7064786745093289,0.8241486360348862,0.8229208993148804,0.5882195411910661,0.6098816320129335,0.7584395644843323,0.7506112198214541,0.7812975634451896,0.8206259663025953,0.4349761509078819,0.5754813651018033,0.8370989682192678,0.38934704480344856,0.8970141910713151,0.5121556908304677,0.9721598499459797,0.8759215430431179,0.9190509906736738,0.688012126619924,0.905441247805639,0.8292398915664689,0.7932755925869261,0.863174276014115,0.8638957545177461,0.9050665068735867,0.9072986486103197,0.9002840364646958,0.7176303965174329,0.8346418283375321,0.8970844629761255,0.6853537564214003
ASIANPAINT.NS,0.9087794939775485,0.8629498909524141,0.5290148734677566,0.8770400522547133,0.8791493084358911,1.0,0.8991630002538019,0.8441233542578317,0.8308027024483126,0.8340273767277517,0.5310009928320498,0.7070587030350756,0.874622682101555,0.8992147306589414,0.7781322431886059,0.771142751099149,0.8112796289577393,0.9210108589460693,0.6452223964627054,0.7976922092325639,0.8474558776401917,0.6651143174014358,0.8758691358080807,0.7279874616928204,0.8390660862125752,0.7366045816595764,0.8673653376937006,0.6174054776554765,0.7536110280823569,0.8532751385459665,0.853630668247184,0.8475318171812557,0.8223846949016395,0.4293900917071291,0.8234373768415317,0.7734070244418355,0.8275298958814024,0.6603293067871566,0.7285824422458759,0.7196934400106985,0.8945097769741167,0.9191187138604775,0.8932293106889906,0.751104077864427,0.8810673960743669,0.7815588956919328,0.8458325143236254,0.8165188713916781,0.7580980396138481,0.7553145290193953,0.8772126462224753,0.8332502036278101,0.882823893106658,0.8706825973603591,0.8489270073286718,0.8106503432155402,0.9232811198239304,0.7480747129123524,0.8589382613598114,0.8896348956738158,0.36872137026921925,0.4931597497608039,0.7649638939586775,0.8107751218352737,0.8707858787530074,-0.9193255219683121,0.8854717740846711,0.8859214026158653,0.8379872105180481,0.6171568221819228,0.7707021363088185,0.762075414056373,0.8942030306550167,-0.8623303289612064,0.8678798282460476,0.8348086140239098,0.7867596307995688,0.5670411470491619,0.6324441169504913,0.7699408676053933,0.6975368170623715,0.7004689143670357,0.9028092519921821,0.40979670435276694,0.6224697486462328,0.7982587578907279,0.30920125607282695,0.881209514535539,0.4532306701083422,0.9006029111683708,0.7926906407473516,0.929149380353584,0.6298951295051192,0.84208063819847,0.7584665947888327,0.7999677613420354,0.8650453824021945,0.854129622887878,0.8624205430061839,0.8509608803382569,0.8825512627435684,0.7389808947688701,0.8280311827823003,0.89168604623822,0.7082319960048178
AUROPHARMA.NS,0.9548034690650015,0.9077162646556314,0.5034316749759278,0.8019942850119427,0.9330184070879844,0.8991630002538019,1.0,0.8613476553366205,0.7766600946869838,0.8918349443455948,0.5833233834205298,0.8014639637521666,0.8902023944384022,0.9118105267261408,0.8700056106129489,0.734937982081999,0.8321494005938835,0.9141513685325828,0.72197369246696,0.8365456196939972,0.915708579864523,0.6981719290067185,0.9074257440285155,0.7430785505010429,0.9055272217198599,0.8608259046944823,0.9034653499253845,0.6689353183164165,0.8351833618058077,0.9273205284591611,0.8888594721767058,0.9254667235768855,0.8739968710963214,0.47986140165820024,0.9083571288120638,0.8138451624862365,0.8393354479879181,0.6349076051401261,0.7286913316809626,0.7856884120489326,0.9045946917287971,0.8395220148678157,0.8914224870892444,0.8605106771533225,0.7954504540140075,0.6888219583836426,0.9225054827059543,0.8623615729129158,0.7350603869806046,0.8852445065289231,0.8723153404220524,0.8753311678642551,0.9048377077064458,0.8680356963233407,0.7891335870970072,0.8469058304882711,0.9474358225166739,0.8575422558700984,0.8926587894436737,0.8800824651791099,0.5047235582155735,0.5419207739976196,0.813604612729578,0.8466564499753457,0.850287201617657,-0.9343159417899741,0.8638969260004431,0.8436052185192118,0.772011173183021,0.7324749472570876,0.8020966778544188,0.8403606215441504,0.9468318127892549,-0.8563853712683381,0.7463601253761144,0.8529669210676106,0.8928466531307963,0.6348524520852636,0.6207143388536874,0.7333066161015855,0.7883424059076486,0.8312352711494873,0.8653192921300215,0.46817620618301664,0.6383244710616973,0.8426775351174018,0.43119447786796544,0.9268409896429427,0.5208594020208177,0.9073723330000157,0.9016521548946614,0.8806096231266675,0.655538741492248,0.9156647433489038,0.8370790436119914,0.8896552618066941,0.8784041352494745,0.8906108852480571,0.8674413136191863,0.8790509448294908,0.9082930374733392,0.6347928141281116,0.8475798245068261,0.8918640863081954,0.7301601747670553
AXISBANK.NS,0.8214026264187331,0.7696105678284727,0.493209353146693,0.7265324408187305,0.8915861039091969,0.8441233542578317,0.8613476553366206,1.0,0.7519455415559156,0.7507593130025967,0.48368441222840497,0.6498865732831692,0.7710009515539027,0.85418459107905,0.719635313543772,0.6559332825467016,0.7113533255518106,0.8080801073711685,0.543171943137384,0.6768997479531268,0.8801732254480297,0.5975414670454479,0.794303875127397,0.6501935386464024,0.8060164006301933,0.7055305823152582,0.7382330756455461,0.5277043322028093,0.6688523823645366,0.8478402959454552,0.729736329450531,0.8119555391621605,0.7918406095804937,0.3326094384644538,0.7584626992883119,0.6846734489308917,0.7112533303224953,0.5884148234822485,0.6658338103202215,0.691385865318491,0.8050940528290329,0.7952966343716371,0.8089322172340702,0.7381655349343444,0.84683413913247,0.7062055456116264,0.7700941115782448,0.8141118017631208,0.7069492338600444,0.6945779408764959,0.7672220982203766,0.7480626371615278,0.8663558441935244,0.7767467462555796,0.8260722728356127,0.7399928998488209,0.8298273293693321,0.6772474978238768,0.851646043858989,0.8713879580003141,0.420294613933546,0.40144214568982234,0.8979774325340933,0.7759169377017938,0.8341325210251792,-0.8305507131880563,0.8048666029772527,0.7180157942070813,0.6996290999866072,0.5871180723781187,0.6668952578376511,0.6761506525477742,0.8370694791858219,-0.7801695275470412,0.6854333896488388,0.7485800689471558,0.7168267550254532,0.4400659186674999,0.5015228852268793,0.6980807352314689,0.6194021226333761,0.6509358297615249,0.7909324682166268,0.3413495741439066,0.5153021333715369,0.7300570302395342,0.26492368029067065,0.7998876086536306,0.4539976315454204,0.8527523022607296,0.7133438203544317,0.9037670396307018,0.558150572797976,0.828923900611257,0.678890877644963,0.7347442629628635,0.7943950715430873,0.7727073423543012,0.8161535902880248,0.8098226740446158,0.8153901805600634,0.6212014521502617,0.7565276513107352,0.9037121736554218,0.591574076341337
BAJFINANCE.NS,0.8472905563207508,0.7522766863706534,0.4227430703587631,0.8690079898080414,0.7358737923643027,0.8308027024483127,0.7766600946869839,0.7519455415559158,1.0,0.6771472877107835,0.4231624920762771,0.549162376104944,0.7554102097833129,0.7739056375085459,0.6640230332117866,0.6154111221915113,0.6889734654179757,0.7586800218295607,0.5144790603498166,0.609376333096338,0.6990771628367235,0.5482796911071869,0.7041821607737695,0.6181428264581426,0.7094780318341514,0.6117769209975297,0.6870952420524099,0.47945745641818827,0.6358253206229152,0.7284270434825166,0.7653989441461606,0.689139956406071,0.7253712155110833,0.3063823460142495,0.721482249804627,0.7382675915667689,0.7192823488713,0.5708112879671948,0.6267433545174361,0.7575531332954094,0.8376624878066582,0.8320529041527518,0.7973951879109231,0.63859136993326,0.852131428580506,0.786450619119489,0.7915219288530256,0.716286888756181,0.6683071567399816,0.6178939121623966,0.7393356463850336,0.6997207253659323,0.8040141892363488,0.8591663844479213,0.7922164761205978,0.6781957392428759,0.7471090340460048,0.6591598908110451,0.7622423071352283,0.7569311279938907,0.30710028017212687,0.3554745167881205,0.6359644305518025,0.8716094747123365,0.7548012480480341,-0.7945835464388498,0.8708515142689441,0.7089369400595882,0.7307560401807,0.5253120431043237,0.6354011729384669,0.6923401972940559,0.7338840159859822,-0.7683376335746075,0.7664226646588975,0.6810817611034484,0.6460914772874824,0.4560305217244814,0.4375756384429366,0.5585143109749297,0.5563917548205689,0.5586226838437588,0.8556371336731129,0.2806912432412217,0.551435313948667,0.68335363185442,0.2918012540877645,0.7583373045254936,0.3983801792109703,0.7243988713888455,0.6546824816382433,0.778676720237735,0.4914837234623348,0.7136282956781441,0.6182206635135086,0.7918738948205167,0.7761422989820106,0.7208661185726751,0.7420171903563556,0.6869126871552524,0.7983577668754076,0.588850969100909,0.7498884949827535,0.8046148865132956,0.6113821241182279
BATAINDIA.NS,0.924955126618342,0.8091720221477893,0.480115494137969,0.7828684317964232,0.8629733397540915,0.8340273767277516,0.8918349443455948,0.7507593130025967,0.6771472877107835,1.0,0.6447857068538547,0.7764800882056899,0.8365472168314697,0.8893889007627779,0.9273291306726079,0.7653489012864109,0.8761418493054411,0.8964029841506351,0.6549538341957074,0.8096920926608899,0.8898510787345238,0.6666637090134785,0.887685520077136,0.7590989890131282,0.9040841334718019,0.7963541756103064,0.897934264165359,0.7489242628427327,0.722988427089387,0.8241341151789765,0.8197421412222661,0.9052795844231869,0.8570138586698143,0.44732384397554975,0.9192092425524153,0.7297276681825298,0.7844689414725686,0.7081843984043094,0.8061722128960526,0.8099320518230974,0.7989670556600952,0.7650860515738925,0.886917754884305,0.8910776293086666,0.7389478782115677,0.7195087223949801,0.8736468927349308,0.8700907736481717,0.7580671907557888,0.8872188093498347,0.8515386520074276,0.8811889967296357,0.9077130928522199,0.8535931007587335,0.7000188447937548,0.8561792846827714,0.8836910478613318,0.9062190566574609,0.8200718330228013,0.8218731056242514,0.29512623861065673,0.540020396887702,0.7194582918600454,0.8173300382772063,0.809162244192399,-0.9151563991998175,0.8494852062583379,0.7808848383480291,0.746657305009762,0.8406102502165856,0.8616683202352966,0.8575164326339209,0.9148963147762755,-0.8455059923663079,0.6956160917076079,0.8147025964796931,0.8386366048578973,0.5448898801414547,0.7120786958617803,0.7040895525133636,0.7869380958503503,0.7801087179179894,0.8202848889641541,0.4056869154041401,0.663805275276469,0.8514276811776981,0.25093301917762373,0.9422561236152004,0.5386573896955241,0.856572547340852,0.8634054640739016,0.7915055186375404,0.7700538152125554,0.9045189360854049,0.808346846222279,0.7993302359178728,0.8651221708958431,0.865361590901941,0.871663493353739,0.8825982440982308,0.8767375334661012,0.5865712675408437,0.8224401249008388,0.8508230606996369,0.7310450764687099
