,AARTIIND.NS,ADANIENT.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.8920046755973552,0.6027536411191987,0.714699698487768,0.7384204163215837,0.534743995141842,0.7568656046740839,0.7296805144478207,0.7085961844986983,0.5975090003905954,0.39093388894010284,0.7771128100576711,0.7580493634534191,0.766303798068164,0.6866501904644747,0.8704820937834457,0.7027306999789651,0.6281457361225375,0.5894172642970781,0.6532175428438878,0.8037259365980087,0.7398853200782095,0.5861142001478087,0.6879359781665131,0.6989919569529908,0.8548520177663207,0.7583061873321986,0.8264607019964475,0.7948445368561914,0.8095198290510602,0.6016622233801353,0.6888603615403227,0.6180122473669558,0.7398634166241146,0.7703660823140974,0.8107561821542159,0.8604388736156728,0.702071409298424,0.8767704566984497,0.8431881600932888,0.7593975255189558,0.7007482186968151,0.774759355947239,0.6250336034050556,0.593469814384683,0.5242031379433322,0.6934503879449169,0.7612269489188844,0.8078759672755789,0.6979915085949748,0.5791925017337367,0.6365231106717285,0.5678830329082281,0.5620152153772554,0.6384829037619085,0.5832656034124069,0.7694549312761788,0.6244136488421381,0.5511781655532642,-0.8289591231594703,0.7835441780470683,0.8639240293831822,0.6831800981136814,0.8137707092943889,0.7002373091037521,0.6120930778403069,0.685324941243324,-0.6480365567446696,0.6487534755568726,0.8162463387512747,0.749190213782939,0.7317990872798442,0.6424442364160085,0.6437791874257032,0.29251951299004963,0.7743282739603935,0.6101113281459087,0.4972385800705931,0.696089197758588,0.77567738431148,0.5539331349799074,0.796062889229782,0.734392295426761,0.6669699821895282,0.7750299913048406,0.7993569612218077,0.81231828129989,0.531309241036668,0.8265579713904506,0.5323101444740563,0.6530243883098827,0.6481374441111839,0.8468553149405534,0.736063555433902,0.803517099200018,0.6061422498731093,0.492600566695589
ADANIENT.NS,0.8920046755973551,1.0,0.6768178772768898,0.8354732940914604,0.8148579242075665,0.5779164613622038,0.8489716144900583,0.7834433796840706,0.7278593562752446,0.6116945916988826,0.4109756116261029,0.8550842884113353,0.8867555821555122,0.8208778039149212,0.8338999600810082,0.8584921330748216,0.773853993099183,0.7484178046590001,0.7431888579798407,0.6457921943842808,0.8658525394109742,0.8867064558877137,0.6313903023579581,0.7821682434414354,0.7663400866797755,0.8809634343712459,0.8207284508171798,0.8770762803976448,0.8785130367299727,0.7825249465175895,0.6302520002477847,0.7675332220214336,0.7019993498915964,0.7769014355468074,0.8034901456778287,0.9065205122814776,0.9300673210556428,0.8023251237155056,0.9131092903661688,0.853835637285589,0.7447366540141737,0.780660332056178,0.8303792726032887,0.7287731396813315,0.704648280127104,0.5580510642468758,0.7751430992150827,0.8922166045506393,0.8477894357883997,0.724389758204516,0.6775847402597326,0.6637734000878787,0.6005195098964823,0.6810721343223738,0.691617043893869,0.6410782764552163,0.8111941951849972,0.7404900667140558,0.689214265358674,-0.9067113736225847,0.7497525678660338,0.8585901821114164,0.7785674276059207,0.8560576884852564,0.6955643366075885,0.6979634063797004,0.8035828394686663,-0.7887221333002622,0.7102177270400247,0.8341824780387722,0.8027860737488501,0.8309836472489973,0.7583626370264589,0.7878589789412898,0.30212833773277015,0.8491418438224637,0.5890503276049857,0.5273277021184385,0.8100921977847785,0.8096384246808135,0.5451222245019958,0.856295956486407,0.8941316817520113,0.8062674503195147,0.8166800090473884,0.8036622570442427,0.8530565934399946,0.6467512413349966,0.908219086571551,0.63218502631335,0.8226501313664382,0.7046098275287702,0.6453310962591666,0.8651700351872865,0.805183200245769,0.6268793100047162,0.595437339840337
APOLLOTYRE.NS,0.6027536411191986,0.6768178772768898,1.0,0.6154500724222578,0.7185060651938979,0.7077106093461806,0.5460532315271694,0.5968797239268362,0.6341940358551938,0.49469903257948933,0.31914325133479315,0.7000843558467121,0.6762901688623191,0.606385764894605,0.6598255266343186,0.6760716194528453,0.7260336978623253,0.6282458837528911,0.4145915245540873,0.5526013416648423,0.6496903578892229,0.7047923891507578,0.5200611451648917,0.7382564333629605,0.7718272005711662,0.5704748138076412,0.647040128138944,0.7431223485561588,0.4496498153138786,0.536282686341958,0.45757817494734776,0.7399423568819088,0.8233115327008425,0.7430701738737338,0.573995831316496,0.6422068091307372,0.7007452354582341,0.6590895794817877,0.6544058594578923,0.5896942263745197,0.5686716531464601,0.5881207268674008,0.734110845896841,0.5775152322732022,0.8467695368277592,0.48922139947518417,0.6797939760594861,0.7632889439228473,0.6861919071105522,0.7433455395720675,0.4822991317177351,0.44612160031294834,0.4989753020662942,0.6331279232842802,0.5439730852739235,0.5666177925892779,0.7019154771450573,0.635762676772796,0.8092949254442235,-0.7490459437531602,0.5784065861175711,0.47232552936751593,0.5175891293446797,0.7323135713398649,0.5096076597526293,0.6025644288636167,0.7355692590082633,-0.4591794933385346,0.7321113124207427,0.762650073908301,0.5994666270534386,0.7309385957496781,0.5876421423968585,0.6728365949933717,0.2310181988952549,0.6710602505383435,0.3955534317416707,0.5096214715348618,0.7166306179168533,0.7491552224244679,0.5471687009591008,0.7760603560138213,0.5509349153018407,0.5896405278437734,0.5097064258734517,0.7437098160147246,0.6460543920296308,0.49513900632911756,0.8233390907812788,0.5743590132032469,0.676949867589935,0.48324163728619407,0.3466461579166563,0.5769760078028907,0.7322033513239804,0.5378415794138032,0.6777218890780712
ASHOKLEY.NS,0.714699698487768,0.8354732940914603,0.6154500724222579,1.0,0.5962397558897801,0.5847019985110744,0.8418147060910857,0.6776297774059703,0.6778065382901366,0.5917868672999742,0.4159243795542838,0.9224718173557537,0.8339053387930521,0.7241436415291411,0.8997076235281383,0.7583848817274509,0.654931513697399,0.5408927699748246,0.5372787779970275,0.5333016705864776,0.9221449529733134,0.7838495548057325,0.5660064584854629,0.7229444724829014,0.7427283163287214,0.5799722110542694,0.8015264731678367,0.7494652958238341,0.6295479198848316,0.7741330357029025,0.582405703366941,0.6675830086944875,0.627465263263211,0.6864705240854919,0.7671675341002667,0.7518734449568174,0.7754105695563627,0.6826152649364113,0.8434917863964077,0.8483259094320834,0.7312663821075186,0.6543770461813808,0.8363825902823935,0.6003585042366947,0.6391243601468117,0.5531403666071129,0.7046476992169914,0.7773429583784406,0.8038669876770907,0.6254378108722477,0.7382897387341504,0.5515988743088791,0.5280678435558948,0.7183504889628667,0.5771728694555153,0.5711285493459637,0.6670975130124427,0.7420277589209218,0.7399619691951127,-0.8194112881233109,0.6975955886895524,0.5449320606066123,0.7624719072428786,0.840416252215167,0.6610246032547139,0.6456448204900315,0.7320326786892875,-0.7380002343894377,0.5961772440485289,0.6884244625164586,0.899558817575786,0.6634484834421747,0.7374608017462111,0.7249471476834622,0.3397188421006763,0.7846432556175252,0.6233843078353506,0.5039678404300306,0.7336383178221845,0.7950462350983415,0.44607994448792004,0.7224536746137833,0.8091064782169892,0.8766179927917975,0.706282425336468,0.7176947905911241,0.5462241231945871,0.5626987106611785,0.7938926130314883,0.5587316119240611,0.869878164458364,0.6456997603071564,0.3965042832651956,0.7111266386493539,0.7273048894773549,0.6835638489414991,0.6144648799621918
ASIANPAINT.NS,0.7384204163215837,0.8148579242075665,0.7185060651938979,0.5962397558897801,1.0,0.6359673792855866,0.6707947721711053,0.6850832565476758,0.6910928267951709,0.49274293477163805,0.3285424461442699,0.7203165903245933,0.7752010690142758,0.6699144006945458,0.6833729477231699,0.7765585664001806,0.8734610715816242,0.8792420096234452,0.6584681299245093,0.5644947892222316,0.6913999435672499,0.8128624303829487,0.6369682872534104,0.843196352549322,0.7352683314213447,0.8261759276767187,0.7525762970516806,0.8443841681032367,0.7031396189610308,0.6123055438636265,0.48951606139519804,0.8673877416704042,0.7695591844345913,0.7772952709652184,0.6712341437239672,0.8465035412403844,0.8643013188769874,0.8750487820753784,0.76922192074951,0.6477861174311269,0.6580177170289471,0.6749222261680287,0.7683498687849976,0.7474897128167821,0.7442722501603537,0.5001741192734213,0.7234708036689025,0.8473846894974738,0.8261897117929318,0.7431737900781499,0.45690544362903773,0.509792131452933,0.7137576235364826,0.7871389082625667,0.7449248306342244,0.6104283652091411,0.8144500560438087,0.7229177966139132,0.59723158326831,-0.8414192308158304,0.8294832879476599,0.7400044813925312,0.6389987263428981,0.8144717235810869,0.644565691596128,0.7418685317185892,0.8284774153882186,-0.6352124679160434,0.6995971830085895,0.8546753684214023,0.6305927608690617,0.9180472349071956,0.6091373598726639,0.740054858385622,0.24019217333605675,0.8125139768013618,0.4434568045410938,0.4996154360679195,0.7595035988819808,0.782407270972573,0.4774648572566327,0.9237205460437795,0.708610417092906,0.6299640821745015,0.6696638683799414,0.8048442898727506,0.7799657488364359,0.6988855436964004,0.8442914428061051,0.7364822288538769,0.7297506610727846,0.5448722792992426,0.49565412386534907,0.7769417604428926,0.7618674175497634,0.6476313311899556,0.6540711667284811
AUROPHARMA.NS,0.534743995141842,0.5779164613622038,0.7077106093461806,0.5847019985110744,0.6359673792855866,1.0,0.56463016750834,0.4727422649833087,0.5300127196150709,0.5627060182684415,0.503345744926584,0.6644553761208989,0.5914468836105784,0.5756083810398209,0.6592642006078605,0.5031554241869981,0.5536048954857467,0.580548659578785,0.4580205013389036,0.5324810520133499,0.6421950049179687,0.5360424142005719,0.4308132125159521,0.6952281624534522,0.6493186738011902,0.4757559769743225,0.6873656343282459,0.5402895154967764,0.4873763780620713,0.502979325200783,0.5134087825226304,0.5289068791173946,0.8142775775937667,0.7927675764926526,0.6292847250676009,0.594089013275984,0.5929924552726091,0.5381493445551933,0.6536412542841319,0.5871584265824288,0.5780449275213538,0.59368069668792,0.7724124707574043,0.44651764022863444,0.5052868066585842,0.570581768038595,0.5293630770379288,0.6233066744221849,0.6867173158596034,0.6899042687958726,0.4841960825386634,0.48794100142166147,0.47634258464027485,0.528566798003097,0.6116466016178445,0.5729106648797828,0.5756825434320607,0.4511729181519552,0.47064679140059595,-0.7044779171682967,0.47912982883852456,0.4418579837382022,0.41752173167784257,0.6862989991572255,0.4283673445252348,0.5561716595262116,0.7663037496661835,-0.4206907467970527,0.5365547015915211,0.62696270674483,0.6032432748122549,0.5649621424377655,0.5709809830092919,0.6223998529835837,0.457746642195089,0.5763222167246684,0.494940589863947,0.5313406986078827,0.7683599672173003,0.8161250946017261,0.4832568454975655,0.5847106800580807,0.46211859538012945,0.4979272430081779,0.4421672306438791,0.697079590028016,0.41644305166915985,0.4738703669585821,0.6345287711051513,0.5163561889273763,0.5295638018138445,0.46960827976696906,0.28240749609047006,0.5314314319582624,0.6703054875147388,0.4726142096098779,0.7329414630161433
AXISBANK.NS,0.7568656046740839,0.8489716144900583,0.5460532315271696,0.8418147060910857,0.6707947721711053,0.56463016750834,1.0,0.7013217475099545,0.7200848851710104,0.5164682594750727,0.3565760161948578,0.7346042265701769,0.7846315328487552,0.6472202670042396,0.8311351737888767,0.8222026052408684,0.6827059316166303,0.607430724028777,0.6400658290732759,0.5516629226394917,0.8653601134196106,0.752491673290356,0.5245902995866601,0.6597309849592887,0.7129373520286503,0.6828109701303817,0.7790719609107303,0.7081098864008466,0.7335806553376089,0.7928003699037929,0.4973153952829245,0.6732734035767001,0.627124926111488,0.6746866750362733,0.7573766079999241,0.7471404079746041,0.8175472461361063,0.6623198720468271,0.8855469342588487,0.8628167081886305,0.7862304890754592,0.6763844565808854,0.880610779716997,0.6074788973395349,0.5808416315646698,0.49274533718142216,0.6619540128184297,0.7553163050815771,0.7690085891706251,0.5625824555823757,0.6600794811434058,0.5150446436016527,0.5587339504730895,0.6771563949598711,0.6141390603134047,0.5813767921300187,0.7642572883292759,0.8095203218001723,0.5821205281153874,-0.8264618366270797,0.6324908629481935,0.7188075172834684,0.9180932811192271,0.7835574320783619,0.588848933329269,0.7729259823368005,0.749383040712037,-0.7378603333338294,0.5556092650596534,0.738282540845227,0.7269132149494356,0.7033009014345617,0.7020328874016779,0.7556766172417232,0.2653151870765412,0.7653818444396903,0.6055644747620232,0.4235195040373947,0.747034195569896,0.7785429231599703,0.43178808097127835,0.7328512405429053,0.8381067732716554,0.905545822132111,0.7742684359167905,0.7031440789948071,0.65214803748818,0.6185550547873062,0.8141006627553181,0.6065995842153485,0.8014862658225397,0.5758370693907243,0.5963865450833621,0.6926564614062227,0.737039506980148,0.5910312614357804,0.5344783406679996
BAJFINANCE.NS,0.7296805144478206,0.7834433796840706,0.5968797239268362,0.6776297774059703,0.6850832565476757,0.4727422649833086,0.7013217475099545,1.0,0.8791399740002885,0.6784962687335064,0.4361218704091314,0.8038548958506758,0.8077020837717439,0.7931253686521564,0.7662146270235959,0.7437205519439932,0.7462131276431468,0.6127055762467841,0.6514003021876014,0.6191927445634158,0.7638388583657494,0.7299689681365428,0.7555550689126569,0.7449989419492946,0.798264547988922,0.6803647196324144,0.8574089112960328,0.7941383566136584,0.6535401781686455,0.7791558444144234,0.6948282074273711,0.695898613308314,0.7079290687204772,0.7430321207969364,0.807499941210313,0.8947294081032688,0.8114513171135329,0.8381220253900202,0.8459224582190664,0.7827211200981431,0.6691592234464033,0.7489350127415985,0.7300610981663964,0.9385663187946501,0.6763021484267564,0.591027251891387,0.9005251764474463,0.7881206761463901,0.8103550477307235,0.7050751204568328,0.7508190718611474,0.7048371277834417,0.5711361087963593,0.6970440216031135,0.7077136689632456,0.5648274376845257,0.8344229029475257,0.6109572085284868,0.601609336459348,-0.8473720623755951,0.7587506613546742,0.6252571706429132,0.7202547079743693,0.8320950666802656,0.7211435296027829,0.6484811843863263,0.7470197079209814,-0.801415958103479,0.6707886270723261,0.7514133266743616,0.6635166841695243,0.754559767598071,0.7289675764232623,0.8048542433526422,0.314138805836411,0.8348798323071303,0.5354536266731488,0.5182936813559104,0.7876490343112803,0.8101603186583072,0.46061263361660465,0.818950281668249,0.7971589335235528,0.7980710395951975,0.7840146069181438,0.6918461287261692,0.6602494726410388,0.6507984170690275,0.7901247392188662,0.612034762037201,0.7192525621552641,0.789266267393822,0.43303101039746095,0.75080112672419,0.7722648008170218,0.6096940323684847,0.5406234558044652
BATAINDIA.NS,0.7085961844986983,0.7278593562752447,0.634194035855194,0.6778065382901365,0.691092826795171,0.5300127196150709,0.7200848851710103,0.8791399740002886,1.0,0.5749347664481953,0.40663599520501875,0.7444134466863009,0.7015807999996675,0.7850581193147759,0.7269734858022527,0.7860731616444566,0.8511785935196512,0.5771394336603112,0.5238385568214756,0.797291767538145,0.7445674653106864,0.6708235420998806,0.6481524944636711,0.7459668115513731,0.7742322824001873,0.6141851735099211,0.7959690712937872,0.85728523340925,0.5869050880172147,0.7532875135793132,0.5573271928052526,0.724135113141142,0.661882351623794,0.7154366731250468,0.7642193903542043,0.8322586794269018,0.7876301539020977,0.817727054149806,0.8325640289104754,0.7771116072476802,0.8019800709668532,0.7186023824022991,0.7305798437906917,0.8369589331907517,0.6580773883069255,0.6128811220173735,0.8696642325086138,0.7680477173358637,0.8058231047032002,0.7776448369619319,0.6412462568786457,0.560920179627983,0.7520819679973191,0.7496127541524262,0.7744075184829295,0.7884106560969694,0.9007969209985384,0.6259733644502201,0.5495328998899216,-0.8487287318650775,0.753661830797741,0.6124573042371676,0.7508116907811206,0.8546188071324494,0.6986009009248482,0.6308244557634332,0.765444197408112,-0.7473004822057701,0.6440565959968213,0.8485486171511178,0.7135915018532373,0.7508741350571759,0.8359478887845818,0.7572704302350337,0.3448687233015034,0.8033335719311379,0.5177673361371392,0.7268502642504283,0.7719960571381278,0.8167748177926853,0.44165167189673815,0.7968930716390363,0.7271819830496606,0.777409424635035,0.7242606516885487,0.7721842137531648,0.6075716421020128,0.6819141105008177,0.793451593689735,0.560225788602188,0.6464736325885447,0.7777970040340416,0.43552754960077483,0.6851808829846747,0.819339645798638,0.5863960058094687,0.4652788359453088
BDL.NS,0.5975090003905954,0.6116945916988827,0.49469903257948933,0.5917868672999742,0.492742934771638,0.5627060182684415,0.5164682594750727,0.6784962687335065,0.5749347664481954,1.0,0.784495120060418,0.716504242921979,0.7800582164827383,0.8012366630567043,0.8013750479166664,0.47514867920793064,0.6052678278651924,0.44527701394646163,0.5374448437062779,0.5465712521898847,0.5777707562842574,0.552595388440212,0.6293353894187712,0.702445660835663,0.7131516717217323,0.50635534752449,0.6540835168050593,0.5768385252803775,0.40415998235127293,0.4589016744238232,0.9765806660437955,0.5997206296671667,0.6846004895605803,0.5788793938660327,0.8498174415097463,0.7109713339789017,0.7017306243342684,0.6247271009853097,0.6545529945594523,0.6999539469928805,0.5754019589785783,0.8006697208015633,0.5830360129280581,0.5914871239831315,0.6179840347171079,0.7281172332216214,0.55628120235921,0.6790569321489487,0.7002808164919931,0.6995292405270407,0.8046683154650845,0.7953895876090884,0.462562205440462,0.4658684546586659,0.6951568880078556,0.4858793270401284,0.5172803644795757,0.41563150870219157,0.5232501407067272,-0.7656705924443905,0.5037245235524953,0.4582906082020361,0.4423640994040639,0.7443869052601749,0.4392250852397642,0.4359849300953404,0.642597887453945,-0.6918517774881945,0.7106170824327547,0.6757006479937318,0.568403100755278,0.5812522187191015,0.7212564544521195,0.6974286056365187,0.6744832542307554,0.7058454287023769,0.5893199438499788,0.6318335292994636,0.8275135887897428,0.7835957802940021,0.33753062219527297,0.6247684447735606,0.4619536832663826,0.60832789889005,0.5373420569956292,0.7180879173765516,0.4310955567346622,0.5610478920289724,0.678755436699818,0.49825302903598484,0.4678439535343019,0.5474185548750549,0.23715339335938365,0.7083503242536083,0.6706736891540772,0.5584583264967791,0.38421590653909654
