,AARTIIND.NS,ADANIENT.NS,ANGELONE.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CAMS.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAPPSTMNDS.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAILTEL.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.8394048985475815,0.7927923615269497,0.8720574670827249,0.9120866863547175,0.8478261359417137,0.8730524121560057,0.9401328496325122,0.8511213219904414,0.8151457984880114,0.722264959914319,0.666280761631699,0.7773489516418026,0.8869094562260624,0.8164404049878433,0.6984102802614135,0.8076158496968521,0.8955857346334154,0.6689247580462235,0.500874330136506,0.7747693490063445,0.8519060779337018,0.7694338285825911,0.7388541507028411,0.8621193469310064,0.8043021515318781,0.7481128238900285,0.8196963055712626,0.8611058847590906,0.8262992206534986,0.7856134360441307,0.8734368707745875,0.8414912455210241,0.6768807756166572,0.8920086708132532,0.5597629747298595,0.6063345691696754,0.8651056859324938,0.855619553362747,0.8248642942814903,0.8108064504053313,0.8977157537139865,0.7633336045933444,0.6354361020569596,0.4635661611667154,0.8919968791593931,0.820426291025886,0.6461716140848971,0.7446797891611585,0.7819477015750173,0.8264429366725735,0.8703114678869506,0.8451880514189287,0.7658849400292137,0.5426177643557065,0.8544310567056579,0.8526208397669947,0.8405340076478939,0.8542970901987508,0.7397553933570251,0.823929048390844,0.708116854806605,0.7303203694314707,0.7960024538953756,-0.8966968101369728,0.7913107111856036,0.6849846212336793,0.9126120975215704,0.6187846692050174,0.8590919375042938,0.5162956263575245,0.8597237785125514,-0.8264234508415969,0.6602301176322908,0.7076747213900638,0.6281546982295901,0.7476649714123361,0.8408750934043693,0.7157279887662048,0.6988563933611873,0.6815846522154008,0.8007008383809235,0.8353530805889419,0.8215088989563976,0.9349630441098825,0.6515667456798018,0.8370846688063978,-0.27023450190472526,0.5804989048518581,0.6546347209125127,0.7580283416897708,0.6098347255961102,0.8016377627301827,0.6413622124342868,0.9088675649167928,0.8980133910962057,0.7985828552492611,0.8317859021352743,0.7574208081448238,0.5660369285510194,0.43497527011176484,0.8396396029040413,0.4578688015090752,0.6198987250130733
ADANIENT.NS,0.8394048985475815,1.0,0.8030955396605406,0.8987147382020679,0.9139247747400641,0.9322427242274898,0.9184762596865255,0.8807433111809115,0.852627537206723,0.914372485082579,0.7929003893202164,0.6451824601025444,0.8794109007742451,0.8514948637253698,0.9092252904820259,0.7355590837364689,0.850564062600566,0.8868968980587362,0.7097594195735406,0.2814595050991979,0.697605291128567,0.9162941840543288,0.8071139814658018,0.7926633303736564,0.8665576221474512,0.8819961128167193,0.8545882090209631,0.8510986731477496,0.8557004951728935,0.8527355413395278,0.8440989517029385,0.8481892816752232,0.8841115539703821,0.7521352652957809,0.8998360393865612,0.6632673199864096,0.6742914414826974,0.8687842807230612,0.8981046231343793,0.7845857909280914,0.8455553051185034,0.8459509111089318,0.9327954094842594,0.8098449754787593,0.3696491364852819,0.8750212871170855,0.8188516247934754,0.7053489205744594,0.8220313969325596,0.8405632933264785,0.745348135289683,0.7761973098357515,0.8152922845002678,0.8845984488459026,0.5063229340006286,0.885368178259325,0.9009566405953363,0.9000865878022638,0.8310606158713435,0.7916553765187017,0.8362350189837312,0.7342884634219814,0.7808080796624879,0.8216803854888912,-0.9421215226535663,0.7929334219719139,0.7183535145460069,0.8812734687846031,0.6967610454591613,0.9414149428096544,0.5946731048825921,0.8895512439507142,-0.8783298671527381,0.7065756981614247,0.7989691403679337,0.6390196778300702,0.6866558248940613,0.7849279404959097,0.7953276816804287,0.6199102362511099,0.6694071535951254,0.8266903513329521,0.860987165158113,0.8338373988647081,0.8754065662624658,0.7480624856973855,0.910401728486751,-0.3207415981358862,0.7382364046049142,0.7085443516150686,0.8325761256092307,0.7088196946430786,0.9518066319246685,0.5922752189120263,0.9077031833461081,0.9191141494055536,0.8764153764284334,0.8912866712617138,0.9067669069395696,0.7680593308853769,0.3963375190035383,0.8359496949868834,0.5599225092655611,0.6767064269160327
ANGELONE.NS,0.7927923615269497,0.8030955396605406,1.0,0.8858192925250228,0.8425207867955,0.7100049176741674,0.8764466171966155,0.8804764221034798,0.8991087557732036,0.811933478510848,0.7451146919596411,0.5069962511312638,0.8635577661840445,0.8976600571499846,0.8220042661368335,0.6876473676995164,0.8761527988792011,0.9088024389960044,0.7500736431455259,0.3770997429861952,0.7824916325208457,0.8524286441715833,0.785905030396284,0.7093586421964609,0.8092348805130304,0.85814808212873,0.6726587631829956,0.8666827514842949,0.744215938748979,0.7913174732831183,0.7951025317473956,0.7913432513408022,0.8291106451611102,0.5283414438582242,0.932741476282293,0.6349856603305081,0.6813329332191957,0.8776851797755821,0.8889224678868894,0.715518184483807,0.9177350909878651,0.8212679868455394,0.6800081300522631,0.6550592279012063,0.30831166777415075,0.836314932044294,0.8530806005424179,0.7375164171841325,0.7989861309445118,0.8209338799505054,0.6341414566883228,0.8099365972442976,0.6938788526759482,0.6841452612281382,0.6448854096299004,0.7950039598477929,0.8770247605873358,0.883407458604958,0.8526166026183275,0.8338848387105685,0.7936631633849582,0.7395803965794213,0.7662784499255009,0.8131871372699819,-0.846819027268637,0.8391844158414157,0.5331729159901736,0.8688216559365167,0.7202003685312296,0.8424498382452353,0.5107228266267515,0.8621009939553765,-0.8101810495992983,0.7822128454697258,0.6886389307026527,0.7239042215589413,0.6911723091018523,0.7555323777847083,0.7313812047988038,0.5435332720635474,0.7270000822741834,0.8344124882119979,0.7785195000101465,0.6828922603043682,0.866229965442573,0.6346815421458567,0.8594071384320984,-0.07474186125747491,0.45958646703244493,0.778217734548233,0.8429379914756495,0.583815092015171,0.7624186876781082,0.5401082415413253,0.8828452303089521,0.8900773943863727,0.8445341259885034,0.7606673774072619,0.693721419023207,0.6143930784697599,0.4252553744729946,0.698866079469302,0.5989394911824806,0.6936910789022723
APOLLOTYRE.NS,0.872057467082725,0.8987147382020679,0.8858192925250228,1.0,0.9147805331679401,0.8043991367285369,0.9360843800105207,0.9050358244463101,0.9199403884375829,0.8905738266028996,0.8430065015631301,0.5426117308703828,0.8846101765379006,0.8958353653602374,0.8862005706461237,0.8177731714747971,0.9006134353942042,0.9328321424437266,0.8120078695002085,0.3793947778183165,0.7637543839780448,0.9105156529147418,0.8536360745090136,0.7429899832101673,0.9087251080265821,0.9075722440112077,0.7158168310775745,0.8821000630478197,0.8820636597028474,0.8790536687011714,0.7998982569216277,0.8653560370359614,0.9068081795312145,0.7029657849546828,0.8959797683457322,0.7468420879150551,0.7183463661219878,0.9245722202369815,0.9329962125716704,0.810325091362738,0.9295422770343622,0.8681463707785582,0.8273359813812472,0.681630460428184,0.334459918466047,0.8430599700771116,0.7873535305219386,0.7630306644122417,0.7768465298773252,0.8143378523065974,0.7129511347118608,0.7859894087956482,0.7835142483404822,0.8313007183273076,0.5492683930160006,0.8531707705596558,0.8936281483987366,0.9091343378184908,0.8806507170502268,0.799719732891022,0.9120919586920059,0.7562681839608079,0.8399458745767799,0.9059986197576664,-0.9362470371166093,0.8556228770845888,0.6680549356999846,0.9103576741512344,0.7799229756396617,0.8974047050878239,0.5927196402387703,0.9167214674732959,-0.8959423588877329,0.7756366907218156,0.7012378633178872,0.6431234756413123,0.7445323268025166,0.8210376802902248,0.7872380117270316,0.5538382002090079,0.657583495621564,0.8640930984042559,0.8832860423160709,0.7667755758494025,0.8970077312896552,0.6168852025462609,0.9213004933773744,-0.22794495607499113,0.5573266846544521,0.7843964367653486,0.9053146137831509,0.7196935073077207,0.8547910313428676,0.6482861675669973,0.9072115120500561,0.9162177720923504,0.8966527665030224,0.8790916906888142,0.8225842768899292,0.6328433527393922,0.45161469748040356,0.855754137649691,0.5986063811274936,0.7901567970822332
ASHOKLEY.NS,0.9120866863547175,0.913924774740064,0.8425207867954999,0.9147805331679401,1.0,0.8763564185032522,0.9391538851343493,0.9391881988651628,0.8941974185234108,0.9119005282267117,0.8102802411798463,0.676215095994062,0.8665497498207569,0.9212183471708446,0.886050078551329,0.8049251620432625,0.8795012104835214,0.9559665182929202,0.6690612735525542,0.3496828146681178,0.7750711580081381,0.9159146640234482,0.8105562276683999,0.8017553742735865,0.8373236929262902,0.9291801386498328,0.7890682785780083,0.8128752335601573,0.811305425291476,0.8744727431860653,0.8481992895461599,0.91805006716051,0.9161973421201227,0.6563679242967294,0.907613638321086,0.590312095201467,0.6502233215103471,0.9434175298668538,0.9090411517303364,0.8531411599503307,0.8517737110341412,0.9439397171051659,0.8068163616489861,0.6935563884681694,0.5901051222207228,0.8807165775958101,0.8791482152987705,0.6933890211233502,0.8084820809656422,0.8326725006095711,0.8734902662293622,0.8552712449929815,0.8661438155816757,0.8210165183521313,0.5342796160871962,0.9076739801605156,0.9139832974956913,0.8544983142152,0.922009127127845,0.7379339141488446,0.8462963122493125,0.8516878025748187,0.7769161480136212,0.785784993252259,-0.9237955240841457,0.8271350806965156,0.6256565663355255,0.903782396437411,0.7115657969669485,0.9256599363024874,0.539760234723028,0.9098402310799651,-0.8031562010475738,0.7149962366938736,0.7232539412285405,0.6039929917579915,0.6925345008861102,0.8472786391554483,0.7750794267544207,0.7323645821637023,0.672595007520984,0.8347265189151633,0.8720885404429481,0.8864271035565047,0.9403930336690989,0.720095619766134,0.9220997043423746,-0.2589628383518212,0.5706430425622963,0.6717827606465586,0.7982420812520407,0.7014401415657495,0.8782842117887807,0.6134326067452477,0.921556959205593,0.9640308623574746,0.8532580883055911,0.8242480588307051,0.8391791137987288,0.6546542974091343,0.4105550021763886,0.8563683511412454,0.5384686926396088,0.6753847270736193
ASIANPAINT.NS,0.8478261359417136,0.9322427242274897,0.7100049176741674,0.804399136728537,0.8763564185032522,1.0,0.8461809678986317,0.8761029044904647,0.7886474853003466,0.8426959757456411,0.7302379849931483,0.6905341699379778,0.7607893316854616,0.8257439847978895,0.8366855050184099,0.6955530041964947,0.7469587195181884,0.8463467702540555,0.6458230168645297,0.3504231917707818,0.6929081131803295,0.904990020431509,0.6584409615816255,0.7259606738995589,0.7947963726526671,0.8339727684478432,0.943776454658728,0.7891412026518905,0.7917293164386336,0.7701095195826303,0.8166426131840437,0.8446804693833294,0.8082622088171545,0.597493676454528,0.8770181147294005,0.535730005522373,0.6459758277404498,0.8308322864986692,0.8318131939926899,0.7913684574314898,0.763312915748968,0.8546808996806049,0.8460280244846565,0.8271858557834252,0.41626170868123585,0.8883474530448086,0.7723300666473298,0.6449558149793528,0.7669238729213819,0.8165172542094175,0.7956552688265521,0.8086346141329771,0.7699601184942939,0.7941972880421528,0.4540222001526773,0.8686448427112914,0.8655096821402093,0.849216198721514,0.8233004254512009,0.7110057858451556,0.7390527210515604,0.7250463458849729,0.678263805333037,0.7399507409691535,-0.8845227098400131,0.7615605664461956,0.6078385472038618,0.8629591245436581,0.5524111856787822,0.9136135203470968,0.45379804602635576,0.8511980848056979,-0.8003434369561846,0.6284275991688727,0.8254137393513071,0.5453586974856666,0.6875491781976238,0.7793453696180314,0.7743925299794792,0.6282234961497588,0.6641996540694467,0.7505797841106574,0.7673197793998304,0.8280252140168195,0.8823920169606768,0.7707215412871065,0.8244046874532969,-0.3195198127043629,0.8202891824912377,0.6377692003257599,0.7137317695251384,0.6820486959182271,0.9302338524013986,0.5380231699837222,0.8739214443548009,0.8894983143196611,0.8018616166263705,0.7716814586346032,0.8664998270547656,0.736959236270668,0.3770504320873364,0.8129872420914953,0.503890660203435,0.5888680221608382
AUROPHARMA.NS,0.8730524121560056,0.9184762596865255,0.8764466171966157,0.9360843800105207,0.9391538851343493,0.8461809678986317,1.0,0.9065239054927399,0.9376470079404502,0.938593715559553,0.8347766643243907,0.5480362582804992,0.8160083214404158,0.9191941397886922,0.9084267056127378,0.8033195139458349,0.8963455131088709,0.938869838231504,0.7412406041079339,0.2425431757058617,0.7787971605379682,0.9133187814755696,0.8395122997090603,0.7195496597861549,0.8521539623260468,0.8831594654636358,0.7627804910970124,0.859504069579343,0.8387330373532236,0.8969560914747149,0.7931594339128657,0.8593381795356404,0.8920597511969958,0.671564229817537,0.917191388511704,0.6488175966738676,0.6977270375504664,0.9393054445639402,0.9435221811128781,0.8323497889137452,0.882046350737004,0.8721072739343664,0.8313341267856298,0.7408583624542983,0.4764183110281799,0.894667148290714,0.8501371267531904,0.7457983439476604,0.8570215941809243,0.892555031292649,0.7349598278779845,0.8759723276868514,0.7997379484962392,0.8373190808853924,0.6447454570853366,0.9259979825193113,0.9282255714400599,0.9079032574009865,0.8895416789164807,0.7812793178911381,0.8565567508059095,0.8236120716718545,0.820909477983314,0.8495333534666227,-0.9547416134825988,0.8696476288091305,0.7083875635012054,0.931996626476695,0.7007837944777567,0.8837796226439414,0.5337938964148448,0.9104488521990964,-0.8799386950277824,0.7401981099754549,0.7228397635139783,0.6820474623554013,0.6542667484366014,0.8232214178322887,0.8064442190545974,0.668696521800909,0.7692773165044839,0.8501676281770464,0.84478004727715,0.8431359095937329,0.8897049684627855,0.7713682925905878,0.8932759424932146,-0.31463323117387104,0.5775161945209738,0.8072131061184007,0.8928287082103138,0.7148061371035556,0.8775992992784815,0.6585520232765042,0.9390687298909581,0.9214412434755233,0.8859942554714498,0.8515351036481122,0.8524176568040722,0.7192363606417095,0.5251983727216044,0.8186539810719579,0.5784949543651298,0.7731020730329019
AXISBANK.NS,0.9401328496325122,0.8807433111809116,0.8804764221034797,0.90503582444631,0.9391881988651628,0.8761029044904646,0.9065239054927399,1.0,0.9246029460147295,0.8670932466279189,0.7668788069016877,0.6992374147978496,0.8676178007960351,0.9470347235459747,0.8768957323394193,0.768518654200503,0.8444080131124984,0.941315389353642,0.7450147831891839,0.487641576365306,0.8303239740671119,0.9272797645882737,0.7823287449066818,0.7662378539878247,0.9053760376829195,0.9020597800348338,0.8169560394584456,0.8838369101986315,0.8206810173064407,0.8091625737902761,0.8624823948246023,0.936479202689414,0.8862223099918926,0.6109220762125542,0.9472863863005943,0.6384195989503374,0.7012766843011965,0.9291784278536044,0.9118437988613536,0.8878041478507958,0.8826525322064691,0.9427291571361693,0.7658119691440287,0.7233745331185967,0.39590503124357157,0.9291746388874103,0.8566532483250285,0.7385712805143476,0.7674156209383507,0.8137595030892757,0.8339623584825812,0.8910091039920215,0.807830102065157,0.7434031237526307,0.5566177531197225,0.8826132743441928,0.9110065593120508,0.9108755690629236,0.9289731556206013,0.8198404531200263,0.7997505562147924,0.792484769375965,0.7626016201264749,0.8303644160593991,-0.9274905056222921,0.8425981614995124,0.6405014493479987,0.9447267406962921,0.6590315098928197,0.9269995161088136,0.48479187283397635,0.918135389704434,-0.8489042598449457,0.7714214637559904,0.742518095314768,0.6743639900209318,0.7861714269398173,0.8459276052477255,0.7863645867588853,0.6042341107205497,0.6960563192419877,0.8265753512967504,0.8765846052988833,0.781103388145041,0.9774081247236301,0.6514412785737537,0.8950731831598218,-0.25947806208495133,0.5957859174893743,0.737985662918939,0.7956606376388247,0.6287738788931114,0.8127527913260554,0.6259912841638655,0.9236360616334425,0.9670489940514535,0.8777793421967274,0.8354380266588728,0.7921037362405712,0.654006954832851,0.47704523765280776,0.8598372236593498,0.575180077895364,0.6720434160193514
BAJFINANCE.NS,0.8511213219904413,0.852627537206723,0.8991087557732036,0.9199403884375829,0.8941974185234108,0.7886474853003466,0.9376470079404502,0.9246029460147295,1.0,0.8864656809350773,0.8520826355421206,0.5202163585630599,0.8550711056671477,0.9593799119158237,0.9305895212441195,0.7720169507656394,0.9335674364485901,0.9227628644027746,0.809730028325494,0.3621219199783303,0.83358887672417,0.9295429791354867,0.8486863424729509,0.7198183662571132,0.8626910701713574,0.8996410578974148,0.7184422587687187,0.8786412795132854,0.7985042531042735,0.8483948731369466,0.8172489729786411,0.8899217582827732,0.8885329979457355,0.6042839845469872,0.9340275622907508,0.6642392864951601,0.7856342033031058,0.9693799939942812,0.9797143946586037,0.8047697655287293,0.9200215567015598,0.8500040559817215,0.7473009881367916,0.7604719234955131,0.37752556304561385,0.850806603088412,0.8626768792581208,0.8062311720207179,0.8049412815251548,0.907364977309375,0.7031029546924438,0.8322588266234193,0.7361862285675862,0.7152864728911394,0.5562770510777709,0.9266458997367691,0.9183445108661131,0.9019603560984283,0.925170276257025,0.8327536275621571,0.8468413523894122,0.8177402091064199,0.830285305519129,0.874620985815621,-0.917083065970599,0.9012313297120692,0.6585574410612887,0.9485650489403776,0.7777831124708072,0.8900536979460265,0.5170805508621872,0.9459823738489253,-0.8430506066313932,0.8232276144132153,0.7417345163438563,0.7640176404074815,0.7496822636985427,0.7541030249482141,0.8475785798326106,0.6062878571087746,0.6888550722254309,0.8364089192909754,0.88104156212182,0.780658602874074,0.9118116874713161,0.6913887464054764,0.8821828852339155,-0.14200013069138667,0.5299105161565575,0.8162893189630629,0.8975079667300548,0.6393234041486746,0.8170625815148642,0.5862856408585035,0.9124645932958644,0.9141095683262624,0.9251161969144065,0.8273031814787429,0.788203439023027,0.6814082783189139,0.6570208511605794,0.7604663373338714,0.6658828358706528,0.7877200526171695
BATAINDIA.NS,0.8151457984880114,0.914372485082579,0.811933478510848,0.8905738266028997,0.9119005282267117,0.8426959757456411,0.938593715559553,0.867093246627919,0.8864656809350773,1.0,0.8043351488732562,0.5014743772467857,0.7926327491507362,0.8692996659458836,0.8890941753264058,0.7113261238742942,0.8562912430057606,0.9246795145243474,0.6207835255690602,0.298654046786129,0.8242406165419368,0.9055006552270215,0.7925766158032382,0.7242461015329035,0.8010549367002593,0.8577812795092082,0.80246455517,0.8015825373769075,0.7860508644951758,0.8307851884120016,0.7621107703584408,0.8344241866041576,0.8386840381624895,0.589310579948142,0.8457334630929843,0.5378339778066686,0.6529623079804369,0.905702554872528,0.89508711080333,0.8279697548303118,0.8419240489072355,0.814175360406036,0.8919221435990176,0.8212388536702513,0.41651291420745834,0.7868534737999211,0.7979336007934462,0.7044383630161848,0.8525166560636981,0.8647138978885116,0.6874826789606397,0.8362934035320638,0.7792498604782977,0.8111654682411238,0.5958397290932472,0.9101787786914576,0.8736940308905454,0.8752845291660719,0.8753661759203872,0.7145352705123884,0.8415244512840369,0.8477548261661226,0.8214954129036555,0.7868958797885655,-0.911705476666069,0.7657867053164403,0.6143044235675784,0.9088457194037755,0.6951787421746467,0.8545029615540105,0.5878823585359927,0.9104579281957708,-0.8217290923184175,0.721063907011214,0.8171824378950377,0.6787077236534054,0.7149021107710045,0.7979260446507581,0.7315281520323995,0.5827747147335064,0.7616298602089259,0.8304173126565585,0.8703054463023863,0.8217799060127334,0.8754028461569244,0.7746433186387363,0.8809896155879259,-0.1973228894939576,0.6586058363897005,0.6754428306971002,0.8437188194165981,0.6943052440236039,0.8545805765267173,0.7367178905081548,0.9029460812407765,0.8874063024582337,0.8360747801340602,0.7993322470994337,0.9155496005416205,0.7714034122991266,0.5647644673401622,0.8444123727054638,0.5511291574070123,0.7329593984876221
