,AARTIIND.NS,ADANIENT.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.7430493903997292,0.7539965553499506,0.8794937761073912,0.7899655171397508,0.6895256155238634,0.828679112273834,0.7331019968986644,0.747655021722186,0.5550849307831193,0.5498038286905418,0.6507066153787102,0.8745147935263264,0.7739858013906289,0.7991160757248348,0.8216822157656248,0.7899231110315399,0.7393309943226689,0.609977338521013,0.7059070552760707,0.7745098231011551,0.8718599997932027,0.8598286879285579,0.712317373512546,0.8593198883345695,0.8463145398526496,0.833728827706908,0.8334019289562805,0.5350496991411579,0.6048352698778096,0.726841672483152,0.6985602479696211,0.8970732261555681,0.7285616717519388,0.875493756546708,0.738089172920708,0.8200085719982593,0.771600010356007,0.8607228771678219,0.9031061850114113,0.39290267349187535,0.7415552522772844,0.7056186375880257,0.8182608077983942,0.846949024566064,0.712558655138072,0.6694475568578903,0.8653341231202178,0.7677376917124484,0.7171904547173145,0.5017543063747442,0.6489069040860586,0.744505564733688,0.6660343496478122,0.7936090558430775,0.8751945417231678,0.8150057970133021,0.7881801289691694,0.5116560584732424,-0.908752081922192,0.595297386263062,0.5683438964560782,0.8328390478348215,0.5008141581389942,0.6678218062741585,0.8586967857597892,0.8369750325439492,0.4896642997786761,0.716332886376996,0.7730799891541833,0.8749871712459705,0.8551141052016122,0.7447050591485043,0.6996955960586806,0.9097059201874922,0.8819508295538024,0.8211101357004451,0.8217187194064517,0.8773219429531033,0.8738615829063469,0.4432757380060501,0.6344399312961235,0.6483499717286816,0.8006823834172462,0.5777241265028673,0.7867474635911922,0.784948195756129,0.7093385653303695,0.8279568042791509,0.853963970769148,0.7935149314500629,0.6671807408370354,0.8779239867944074,0.6617702985445197,0.6886378835001347,0.8145782024260347,0.596939386881855
ADANIENT.NS,0.7430493903997293,1.0,0.8469858235643352,0.7976418351270622,0.7313551147599795,0.5551854794172754,0.8327523441913709,0.7157840149196404,0.7193506975244541,0.5103354554257106,0.6712939787936696,0.7594172751866799,0.8174422473774551,0.8191075583164528,0.7050165302314855,0.9216845807447966,0.836247284463931,0.6387061351913574,0.8009462031213305,0.664158721853507,0.8450000660983131,0.7246041454509956,0.7059906508286763,0.8259942741215002,0.8133179367962367,0.5666627470896377,0.7442008661979158,0.891301912039572,0.7139003957513771,0.4868082826527499,0.6305322702943124,0.6339915394229627,0.807008459766315,0.8799824238338294,0.8192172399607607,0.8866760432103755,0.7743104623209582,0.7200832867205748,0.8173168065375126,0.8297444828624797,0.3715370056320582,0.724397304765334,0.6606020120711459,0.5794555725694337,0.8021259207120802,0.4798700932274325,0.6716374570590479,0.852843404475527,0.6805182565168533,0.8164480504365802,0.5283822509292583,0.8239351698580748,0.7826883187697754,0.6454467105178211,0.8598081880066974,0.781167244853519,0.7419962194151211,0.6997455648713553,0.5381271284703264,-0.8628750623508259,0.33170913878852204,0.3436457946913049,0.7320099164581462,0.38824155026515117,0.5975305832659196,0.67714947493484,0.6506156930002692,0.31822869715959745,0.7622485505853787,0.8026295299485399,0.7615600097767447,0.7684359452754459,0.7767803329688895,0.7925933398690616,0.8013629644456193,0.7663258492700312,0.6833607611797489,0.6608798490257406,0.8591984990078807,0.8047381344873633,0.3641001897777138,0.6575711223276605,0.8422084291917182,0.7386121877185681,0.5391714554903454,0.7440081318643949,0.5694207632494418,0.6890646109659411,0.8774438205114593,0.7978270008018495,0.7079425995220138,0.7199162389704399,0.8134407923984355,0.7046847233688598,0.7065071617494273,0.8160486214552831,0.4875582071241963
APOLLOTYRE.NS,0.7539965553499505,0.8469858235643352,1.0,0.7734476529884202,0.7857019493470071,0.5451662814686626,0.8024393153041979,0.732088405096954,0.618825968922738,0.542898365079036,0.5786197224128747,0.5999134188955783,0.8201550361491232,0.7104312229590825,0.7077728040686012,0.8728906313918762,0.7423098690316914,0.579774763728386,0.5880519068770552,0.5774272235056538,0.8255103865768144,0.6622156936985721,0.6929109003946425,0.9350698667306757,0.7564609793318534,0.6526354494525654,0.7563237451738479,0.7681704729252179,0.7543226320808749,0.5052679120446434,0.7144415919258804,0.658508591487169,0.8044930831149388,0.763102369358436,0.8369475880726818,0.837318272685888,0.7850811590780042,0.6935055429307218,0.8263047797614319,0.7836543551083136,0.3740838114784269,0.49663208369398804,0.6112594685145497,0.6024960005543445,0.8251826995352367,0.44246006965621465,0.6546591565774574,0.7808923488749495,0.6315460742671416,0.6063868060520475,0.4463347417402881,0.5947082224241973,0.7054210416020954,0.6206627920571897,0.890622270493586,0.8176290518553659,0.7332303527823671,0.696816937748742,0.4587938829877047,-0.7910635269563128,0.429069891692873,0.5311285410013107,0.675555028791269,0.5159438212740747,0.6997129132333514,0.6404627841286632,0.5946528920444768,0.21342373231537298,0.6776680327279466,0.7211307649426201,0.7424926066174973,0.7771072214743875,0.8031011013317486,0.7776828873435719,0.7791913549385224,0.7748068920512201,0.6195707832985159,0.6496247466492431,0.8414592138965157,0.7304260212087417,0.5353443466796817,0.5272312630065256,0.8174188341734869,0.7350455738627917,0.4315212318227326,0.8014769876797021,0.573355147750487,0.6752540156989786,0.8060914081304124,0.7932411472370874,0.7014115785942265,0.7475958130899403,0.7577420090046962,0.7054399380395157,0.6227831901780898,0.7992392892801102,0.5599909222766899
ASHOKLEY.NS,0.8794937761073911,0.7976418351270621,0.7734476529884202,1.0,0.8497679859750171,0.6693243366346036,0.8877748803798519,0.7766298334454508,0.8369004427621692,0.5852797579403464,0.5709126391788564,0.6851579856428057,0.7625563138463883,0.7964738320226994,0.853428041000647,0.8237299100712746,0.8439842112464695,0.6607933100848993,0.7057643356142098,0.815612689311314,0.8412352131535524,0.7796281664472594,0.8481216678482606,0.7901712832033774,0.8423440677858707,0.7297081663321054,0.9325788014866816,0.8901992945132033,0.6177584969171692,0.6767547739256047,0.7602883097078849,0.7295699490074498,0.9110679093985009,0.7875626533803174,0.9049586581363611,0.8449800957259198,0.9106241619587702,0.866792946208695,0.8975187207097333,0.8544989213706469,0.40981449259105085,0.8075710945691091,0.8257498589095457,0.71298745505884,0.9032263893818998,0.6489196673566924,0.746534474137031,0.9269936062741897,0.7056494775920436,0.7913278934257211,0.471882382304369,0.7819751233911989,0.8114583560971114,0.6725398408625302,0.7765104511787184,0.9262183039002148,0.7675174746048632,0.8482047138362049,0.6272914320050278,-0.9319939137753691,0.4774072185138206,0.6014125981840999,0.8789320348430587,0.606147014003349,0.6895908867452574,0.7095714330103411,0.7130161691731989,0.2969070177831145,0.6712847244039181,0.8178330853761184,0.8309908522104145,0.8623261048670835,0.6944393001564402,0.7525377261595045,0.9030991677690182,0.9005463065364322,0.834136763559067,0.8293536138988936,0.9017307248603168,0.884990158795255,0.4042706257026082,0.7115825484276691,0.6951957286510481,0.8930268560886906,0.7116598731000492,0.8827019523766155,0.7728130653476206,0.7161439537827006,0.8917279888578564,0.9011783266942021,0.863881549660224,0.7744760468145968,0.812872179025239,0.7817870723642621,0.7448484206235158,0.8749077357850017,0.5816915722246736
ASIANPAINT.NS,0.7899655171397508,0.7313551147599795,0.7857019493470071,0.8497679859750171,1.0,0.5210040292770386,0.9578204575030379,0.8802495227301911,0.7109425467950813,0.5241124911720537,0.5731425169525278,0.6515556820744525,0.7437170753118298,0.7939044102798472,0.8285881445717064,0.8243004981218496,0.8705622101168136,0.7766448224268483,0.6005917767582308,0.7594069783931645,0.7552626585475463,0.7501610415845451,0.8109099689800866,0.8459264270659771,0.8357920877565105,0.7584765149824754,0.8436219964744944,0.8279800782357378,0.7488902377237051,0.6389968592028744,0.8741905629404673,0.7463873591513416,0.9125617574842597,0.7649717751936113,0.9185761824078887,0.8162147831026499,0.9034284912767447,0.9255042756146096,0.9571118040790101,0.8756357630265595,0.5108694396523018,0.5914006957344166,0.7633608399145688,0.6478609151409058,0.928109906057724,0.4314401206225766,0.8965705468439756,0.8951789417296343,0.7574547251707806,0.8147964478625436,0.5135498264759708,0.6157963975158944,0.8159508161868357,0.6625394907011235,0.8019095972045379,0.9207641472373603,0.8249471660349398,0.7378224875797006,0.5534769038087018,-0.8644070208568723,0.3640396826603991,0.5174573702792207,0.8830595904280049,0.7251846386503499,0.752894186171814,0.6996501591865267,0.6979709614474966,0.27435358348679506,0.6712171752163234,0.919775133623905,0.7729513167387552,0.8303591512985404,0.7200293245381116,0.8764970832137096,0.8353797255570695,0.9418427182978069,0.6253668749271682,0.765255056388104,0.883785187203977,0.8672522960106607,0.43183227484936565,0.7491143567714533,0.7327114233797174,0.8056768537167268,0.5585142218453525,0.8247392481718826,0.6120215688631518,0.7556619791959877,0.8838562154342677,0.9490605146496579,0.9257513765561945,0.786475401750058,0.813957185827366,0.6347327028464904,0.5932788508769212,0.9386795584140541,0.5253377758050399
AUROPHARMA.NS,0.6895256155238634,0.5551854794172754,0.5451662814686625,0.6693243366346036,0.5210040292770386,1.0,0.5886537245076248,0.5391551814218404,0.7079330783296524,0.5739915642765742,0.41253668597755966,0.4921080243797271,0.6005197635381038,0.5741973272326026,0.6189679101723286,0.549031665526509,0.6242727667899268,0.43691392167184295,0.7016644763026526,0.49064024783083837,0.6318668974421326,0.6553062699672436,0.6490020625267199,0.5220803905080277,0.616457408482469,0.5675422170971497,0.5389856112588972,0.6188321484041641,0.30427934675561275,0.5988206891983913,0.5377972179774836,0.5237749180119474,0.6563363514636298,0.6956819039176003,0.608898459696474,0.6389453007972382,0.6302661972325725,0.4953875108474702,0.5587452665636201,0.6431377509015298,0.2783875545902227,0.6388676467763864,0.4381352799410956,0.7431582445524105,0.5721908998790242,0.6017915444971201,0.4126719967620915,0.637501327121471,0.5525764907215344,0.44471726276607476,0.27966234462648953,0.6309044897728805,0.5174618075609468,0.5454462321246029,0.5671417822131313,0.6800317121707221,0.6349498680647218,0.7015431403719716,0.5488582659264426,-0.7157631905467926,0.41769772829068763,0.294036975585995,0.5427477985429606,0.36822411947690675,0.5767463127566331,0.7170277519250575,0.5523453618810159,0.11811772529427111,0.4182924687819183,0.48633698305085626,0.7001174798165964,0.652633231897216,0.5006129490648684,0.45133765969834816,0.7110079274840068,0.5772994163302617,0.6270039961038321,0.6945748488312433,0.6945456567778948,0.6163045715086126,0.6276396027318857,0.4191323025088143,0.4591160529356837,0.6873528468173511,0.3824299638418107,0.5288800313083409,0.6118524075966372,0.5716875820416283,0.6158415913046538,0.6099949260742158,0.5135729466989906,0.45531808517012334,0.6582436624891432,0.4297531004832215,0.8602761337863963,0.5714318778744258,0.8480853916508112
AXISBANK.NS,0.828679112273834,0.8327523441913709,0.8024393153041979,0.8877748803798519,0.9578204575030379,0.5886537245076249,1.0,0.9297438091914159,0.8056008716860799,0.5706527692343962,0.6551037153678536,0.6961017336050286,0.8039479717004313,0.8190257114291831,0.8282010459938381,0.8792512350684587,0.8970485615840272,0.7849835057361574,0.7086544576867099,0.778476433203247,0.8318012776957975,0.8147522216358607,0.8549180047079913,0.8739241007558404,0.8884567918897271,0.7520501789392453,0.8909190225015071,0.909237231691624,0.7273205234500963,0.6152094214785849,0.8125090481718753,0.7596634137648856,0.936663398303629,0.8679246711677365,0.949973272890097,0.908148555143863,0.8998783508618715,0.879712585799669,0.9708000856217424,0.9355048273398273,0.5104626002796855,0.7184080596079073,0.7985480410068247,0.6605644398636973,0.9558691926139861,0.4913028683199965,0.8777277236135242,0.9321958191159425,0.8167208083830423,0.8669375867538058,0.5724101950860191,0.765658810374783,0.863261032054225,0.7251055489512795,0.8568103369227267,0.9341866388121538,0.8547328962557431,0.8315174661143114,0.6197483841042425,-0.9194103944482683,0.39182103278569946,0.4522053890689558,0.8742498960512257,0.6962957134391053,0.7750038553272189,0.7715708276160317,0.774880277776427,0.3067736785037433,0.726777126020466,0.960682950860008,0.8611843087181498,0.8662021045798078,0.7923019784217343,0.8957928953640647,0.8884926074880239,0.9510073947728392,0.7050073419115707,0.7811920103267118,0.9264904858536394,0.926375138431762,0.44634831697523275,0.744880324885391,0.8120435450906496,0.8313908637582755,0.5381498023514717,0.833448075945185,0.64083692444153,0.8004362988095486,0.9268958017278162,0.9633565680532773,0.938311740926467,0.820508288045357,0.8626704059541362,0.675908383838389,0.7165098881268528,0.9586325993631164,0.5439741654086131
BAJFINANCE.NS,0.7331019968986645,0.7157840149196403,0.732088405096954,0.7766298334454509,0.8802495227301912,0.5391551814218405,0.929743809191416,1.0,0.6641970109624007,0.5357927703342075,0.5586962099412576,0.6601095483288808,0.703875171328884,0.6998151354927075,0.737299063924392,0.7430591519150187,0.7992267968691923,0.6495704843487777,0.6095729612429543,0.7085860679618137,0.7232781028764423,0.726004320421883,0.8156643414435008,0.8477061682987224,0.7821401131636008,0.6754070399369012,0.8440491990408453,0.8375408366220971,0.5801564162404191,0.607839562350463,0.6654082717548992,0.6926087958718836,0.8807888877066833,0.774084245176487,0.8852046803832719,0.8012967914570035,0.8162598739427372,0.7776120771273336,0.9011610459422876,0.8518026517786893,0.4889978289614411,0.5811924991078166,0.809199330848333,0.55832629790056,0.9283893238966049,0.41390830240534443,0.7247303411245538,0.8321303149347797,0.7584046495859916,0.7379640077250633,0.49889115171875725,0.649175620079801,0.8225613969430599,0.6731312175886242,0.7719428023034451,0.845073043122499,0.7649384420391351,0.8141711822572423,0.4426402091978766,-0.7895913390833418,0.3497883551645457,0.3775129382404565,0.7421531867536945,0.813675031933325,0.7870326199838091,0.7136189479872247,0.717620373188749,0.2632325124586469,0.6810414720409836,0.8422657703234694,0.8248594754918029,0.8315033570624278,0.7341491752566681,0.7538149647279618,0.7766664531049295,0.8790568518799501,0.6108856354196224,0.691132986691906,0.8427509749812365,0.8282284498141714,0.5406226063184307,0.6446845180185452,0.76147721841862,0.7297260274886777,0.47651874693303353,0.6983435334352268,0.5875329375359324,0.720213368454808,0.8675660885629314,0.8755646275285189,0.9175063352808955,0.7046357301301235,0.771221918484276,0.5998652090844088,0.656672236300285,0.8726322057602035,0.5312003231224862
BATAINDIA.NS,0.747655021722186,0.7193506975244541,0.618825968922738,0.8369004427621693,0.7109425467950813,0.7079330783296524,0.8056008716860799,0.6641970109624007,1.0,0.4521790671550213,0.4978662881629398,0.5993527862913575,0.6630737318438412,0.7249241890728771,0.7711513382581241,0.6996847025596047,0.7809705443626113,0.5604067743337522,0.7561980730848552,0.6379881169855186,0.8215101555069566,0.7264852317049721,0.711569629408467,0.6558242011205372,0.776138911892247,0.5715053056785843,0.7325149202632263,0.8219517351876693,0.4960994678417555,0.4951700191902208,0.6374676924849173,0.6842022888240651,0.7932843273524779,0.7737772942492446,0.760742293420537,0.8869788891950409,0.7888590388357677,0.691373764575691,0.7552097864221499,0.769302526265381,0.45155527859403805,0.8415106020071479,0.6733413142029111,0.6204070462125364,0.7363653627452036,0.461295464895923,0.6733377287537748,0.7803673960586164,0.6263541991607807,0.7265692490087614,0.36145705903469877,0.8840685113791117,0.741215169302118,0.7063884416910173,0.6822172250273788,0.7945662117266115,0.656472995476049,0.8045028444809034,0.8749523854518088,-0.830786492683622,0.42413499720384945,0.4729920347108381,0.7156778213902717,0.4578501220694103,0.6018094853464417,0.6255273329096779,0.6503984710982004,0.2319044265064583,0.5323188145289528,0.7585703014142601,0.7497183280062613,0.7030406028861425,0.599175091079906,0.6479549495757939,0.7965089726141864,0.7565520811159546,0.6175850402615992,0.6107970684482588,0.7858196643891832,0.7507629902443576,0.30821752415810555,0.5912888600048181,0.6696254265938038,0.7916764034042181,0.5570708630523177,0.7951933580638695,0.5551770547095322,0.7261976358972344,0.7739841946038762,0.7905248580866782,0.7125329911509076,0.6801676751685353,0.6773401582948988,0.644405347182226,0.8953409453451757,0.751794445281148,0.5138995453787115
BDL.NS,0.5550849307831193,0.5103354554257106,0.542898365079036,0.5852797579403464,0.5241124911720537,0.573991564276574,0.5706527692343961,0.5357927703342075,0.4521790671550213,1.0,0.38648118379331625,0.37570113302273794,0.47982533430018437,0.46793747080539994,0.4712883571073772,0.5112311620902952,0.5726544068277651,0.3195329165601012,0.45859133304290545,0.506913987452292,0.5967274193814419,0.466312083910905,0.5085437498557929,0.5743948688553526,0.6143286446063372,0.43122285756308676,0.5261266044527823,0.6349362800040581,0.2928116758874926,0.4132351478909716,0.43767828362949973,0.3866984392260331,0.5882111407174054,0.5823015913245758,0.634015709297665,0.5083057782406865,0.4976065752610018,0.48876112542982386,0.6373929933286417,0.6009418143091102,0.13228943961244277,0.3869596798172419,0.4687885292886976,0.536923256218426,0.5515783065239668,0.4895773137173877,0.390045102803748,0.6133492429743712,0.48554914332569216,0.4070080626116848,0.20155159552273408,0.43143580187465885,0.5316048674569137,0.3876034443963424,0.42844834150274763,0.6842516093133485,0.5433233140897619,0.49236959233483335,0.26583167334515273,-0.580919905772127,0.30310768856428977,0.31901379673435004,0.4772685694389819,0.42802784380703784,0.4680895406041273,0.5374038615424274,0.4594969430118854,0.06876055937472608,0.37262189456730227,0.5471823758097597,0.5450394643573355,0.5751674398078545,0.44988114584215694,0.5100121507412454,0.5109060271244967,0.5471208204979356,0.6891381274722215,0.5707857664558895,0.5874609483646707,0.5581159141471645,0.7168053672137916,0.41668606958957055,0.359768291569706,0.742130643806892,0.310560669976214,0.5378461129196617,0.4290682226726175,0.42239655796105363,0.49213413747650486,0.5268729560976199,0.4897506003979014,0.5257891609560716,0.5018828707006859,0.46780584107504414,0.47796589797251343,0.5988063586591554,0.6066604002450502
