,AARTIIND.NS,ADANIENT.NS,ANGELONE.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CAMS.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DATAPATTNS.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAPPSTMNDS.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,PVRINOX.NS,RAILTEL.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.6071347491453938,0.6793639391387435,0.6416965027070303,0.5855057016132351,0.7148595012545929,0.5303182168319034,0.7577044089660632,0.6734165346950097,0.46331266604915067,0.4581225919398156,0.4949968933875169,0.504594514944342,0.6690036114571553,0.6326270890636875,0.24647282011600224,0.7066730769905619,0.4708625281295314,0.48183210816553296,0.7425904357872888,0.7178705710423205,0.6465030559005215,0.4805267316223522,0.6358104642424961,0.16823027177119518,0.6693481305192284,0.5106688593139045,0.7366517322867673,0.6221614261370343,0.781645663274209,0.578788111679677,0.574493204456652,0.6106314179915633,0.613499116416328,0.3619310687563999,0.6128169057199906,0.35535144307852423,0.5686532251966577,0.7073334642216345,0.6317607291572785,0.7963427159340971,0.7524028486236422,0.6191340294210256,0.6953800913920941,0.581688964547636,0.4902211899411908,0.6622643526363908,0.837376517465168,0.6976573109220836,0.5807512997437285,0.5813928774462289,0.7214752593490941,0.7467945357227279,0.7619661793111377,0.6756716245466594,0.44729029343263554,0.6952123756858984,0.8321338765952022,0.8180866216988173,0.6744552022335049,0.5931387196796547,0.6779411794478241,0.8378368936895166,0.7715233473104328,0.5694199933183315,-0.8031437741443104,0.798203907513575,0.6280166477141114,0.6273882966206987,0.7335579235883474,0.599763589598028,0.46438380481654157,0.6958831225075052,-0.4614009525442693,0.7172483631639494,0.7583894311098209,0.4482291855021521,0.55919620037497,0.6792546790020141,0.6257831083402536,0.7099182471035108,0.5424575488219269,0.646346989863246,0.7058175072750205,0.6371412276164315,0.6207362159430468,0.7490258990813514,0.6860510826262463,0.6874858992177857,0.43040167267810947,0.5920321385719303,0.7270370825346282,0.664538035416427,0.6233041696308669,0.7536933259305271,0.7257573745511665,0.7259798114915285,0.7862655608500272,0.6574333510999169,0.5947692503689509,0.5556924610915897,0.7228887702131106,0.7872470547927237,0.5400716657189256,0.7480938081503632,0.5605399173926195
ADANIENT.NS,0.6071347491453938,1.0,0.70814710185147,0.8343837460878257,0.9009129759123735,0.8488344642753943,0.5497612839936119,0.8192334161169278,0.8512284200500162,0.3868004417308657,0.28801256500454253,0.5801099385186528,0.4755070140037136,0.8277715079675576,0.7869407450606475,0.5279538525675661,0.8109569491933559,0.8066660351457793,0.8786316180037337,0.6434538096292766,0.7854189737228175,0.5519589173313223,0.655600481709564,0.6633299325798216,0.2715317177878676,0.6958488022984894,0.48979554623628696,0.7172722709099851,0.7080626660133376,0.8757489458086667,0.6261252411259375,0.7396016562558905,0.9232721569579543,0.685505234902795,0.30240724800388513,0.7005705624546957,0.6680209602871309,0.5624999251911429,0.7990812454583316,0.7255666801680583,0.764944916145819,0.8335742603241385,0.7559414122993173,0.8526587685403878,0.47992341775990505,0.743105847280667,0.37180521938749095,0.654560307364196,0.9194330983031029,0.651664340378451,0.7620957730184718,0.845717419836316,0.8350257650564153,0.8426428764378036,0.759410798295218,0.5271366381082473,0.7402961562168927,0.827383188114696,0.8314276114986492,0.8039840231321302,0.6405840819505904,0.6894601254308742,0.7044186264085471,0.8735723576297201,0.5994485737669119,-0.7942490016706251,0.6929760282830837,0.5534046463458154,0.6072281965756342,0.7039570153267918,0.7195569320092379,0.4381897764431822,0.6548956306592552,-0.5712234136699835,0.7353122400081309,0.7841586393803777,0.2956571208538044,0.6631309774468216,0.6262581491003439,0.43515489391942214,0.7182118555108731,0.789495130850986,0.7294653735414487,0.8263400717724009,0.5922711006920037,0.7119846319047386,0.8162525721014147,0.786047525222117,0.8882234188514145,0.5131975981436994,0.5844192658540042,0.6961021891441275,0.7944560008982463,0.765817985996044,0.8105331161404691,0.8313092650663416,0.8568211858297589,0.819054679089453,0.8753680026331782,0.5106478285584446,0.8899980091033745,0.833890257672234,0.6783159791840112,0.52310127165007,0.8654625058705807,0.4711539804822825
ANGELONE.NS,0.6793639391387435,0.7081471018514699,1.0,0.6761696081710766,0.7118359267303598,0.8488062186559758,0.7259250036525761,0.888464213467771,0.8048619104812157,0.601361168749127,0.6290677941034238,0.7533430308528773,0.5451883082259102,0.8745076043746739,0.7179590516840597,0.512294821162957,0.7940077875269986,0.5752321990815767,0.4766876450672195,0.718725537588724,0.872004987920177,0.7476562045218214,0.8010095590237474,0.7465397245125419,0.23130285118403301,0.785287416212843,0.7153054727836962,0.727761232222375,0.7449062271039454,0.8231312765756045,0.6598926701175636,0.7029474518554052,0.6860656156786278,0.6647502901143378,0.5846955764618043,0.836263179488487,0.614179565736559,0.6844862794277556,0.8533663690653219,0.8331409725514182,0.8558761535011044,0.7894179897263883,0.7989910338141474,0.7909831055308938,0.754748764833654,0.5571823818694943,0.42720027912005903,0.6636315706223936,0.8641408098851179,0.7787588446774659,0.6207978965982959,0.8437917409895362,0.8613099792646813,0.7932779889655462,0.8289127588315873,0.618302485009569,0.8590298162105661,0.7672104332233216,0.8015051908284627,0.8689379757721375,0.5757803811162364,0.7444696795224304,0.6298152935575216,0.6861768561226143,0.7003737172265514,-0.8864348354307613,0.7579980818518792,0.6774883099687189,0.7178188241974791,0.7573759502772223,0.7631047264100885,0.44135122975887664,0.7768903766774691,-0.5928172295316003,0.7833772352566671,0.8736567580790913,0.374627754037503,0.7525596745763697,0.678041130291806,0.5521155038252819,0.860548890190357,0.7854879273581794,0.7581575487156287,0.7955017534491402,0.7671063531749107,0.8158559891105416,0.8588109511829556,0.8555266877797472,0.7556852379251123,0.8157593211492031,0.7205001730992435,0.861664244844486,0.8720424578530017,0.8458327424048457,0.6834411372621629,0.7467576353799233,0.7989069471530409,0.8557998389350758,0.8659998202690656,0.5884469114238509,0.6641774078339028,0.872814288358149,0.7769963932121501,0.6919665288369212,0.8424928179049184,0.769456663164993
APOLLOTYRE.NS,0.6416965027070303,0.8343837460878257,0.6761696081710765,1.0,0.8171147185198889,0.8001579677252153,0.4829567033648466,0.8014658123942353,0.8588734111342319,0.46538769664596463,0.40621070650705143,0.7735199194842218,0.4968539782222513,0.6979940300536766,0.7700963537825175,0.2951608833715499,0.8111393847316507,0.7139825928716327,0.783533224823096,0.7199367486345507,0.7234887812484413,0.5403514777930164,0.5898718940591017,0.8617816682627023,0.19061020381018381,0.7224864094617267,0.4029861299525808,0.8755389614042847,0.8515640899530423,0.8210370447843539,0.6162658082038062,0.7361641935306408,0.8888075858581365,0.8109982204838422,0.38751253115865325,0.609984902839023,0.4096222767110715,0.543484962112071,0.7773321647773384,0.626699083650855,0.6969630202871739,0.8080067106986253,0.8636432607706038,0.8351812810774648,0.4824858879812609,0.758391778021823,0.47171490379874875,0.6790261209878459,0.7951298245987743,0.7762780675912971,0.8423271699602147,0.883991680815587,0.8115384483161763,0.7765560771087423,0.8986896870987592,0.36065755687821555,0.6992945405198221,0.8680147266396444,0.7318322249928799,0.8496991325528818,0.6594016277038011,0.760756495478981,0.6964677609878552,0.8319171244419764,0.4664572667038899,-0.7703715993148068,0.7387447915243344,0.45697266803022435,0.6230008525637026,0.8013905323810679,0.7210981973829398,0.37661834771322417,0.6557843710913442,-0.6146783989016429,0.7479748224533697,0.7840907146158353,0.3678250558194962,0.7634825999127679,0.641501951902302,0.5048312219853152,0.6565548173846485,0.8111830156820974,0.7517284096089139,0.8051318653798186,0.7438547043709525,0.8016289258240087,0.8376494743253625,0.8452888152339378,0.9108592318960409,0.5807772322187844,0.6815680716751967,0.7346302213476804,0.8459016137682804,0.8888207740376781,0.7735424761501821,0.8913907573760792,0.8563851594035679,0.7803780349075125,0.768055151646897,0.527357783371347,0.871769159246746,0.8494909405844804,0.7099640302589832,0.46048287704333674,0.8012446959937632,0.4647092071857555
ASHOKLEY.NS,0.585505701613235,0.9009129759123736,0.7118359267303599,0.8171147185198888,1.0,0.8678469237497347,0.5622640455304208,0.854854954789337,0.8623541968161285,0.49678870503129574,0.4065704727121237,0.7019161162292507,0.562911946840613,0.749335594137835,0.8024787914616259,0.3931525245088431,0.8796660870430547,0.9321713595526474,0.8821149754935794,0.7182243066573594,0.8158306568019784,0.665596759095564,0.6160257019731061,0.7566748118965149,0.2952372404643228,0.7942822453817509,0.4683872693783889,0.7292732981735986,0.7844226044741698,0.8431819505575486,0.6743224637354146,0.8467203502386074,0.9408986216883968,0.8071378094402627,0.35591593539281446,0.7157243445534999,0.5388188535541618,0.678302767169981,0.8688122996741466,0.6901810098088852,0.7012287697521284,0.856482463256076,0.8376714678758328,0.9468808741491779,0.5392819012156073,0.8886513880179895,0.43476610349593947,0.634724519227856,0.8764225161830118,0.7104977109506804,0.8729452032646925,0.8854642126345169,0.8711951073483116,0.8040882006239627,0.8311228803428925,0.5240938247177276,0.7917971323028319,0.8410187849571213,0.7642254445907816,0.8597513352578554,0.663484397319863,0.7877037701926201,0.681821751762074,0.8959374174463435,0.609290375586278,-0.8313689179896844,0.6879428073287354,0.5059724960184825,0.6608540647125559,0.8041366522154704,0.781987709070097,0.44973612769983556,0.7340672279321252,-0.6977282138633528,0.84256052233528,0.872804581151107,0.3862872369221842,0.7954420553101759,0.6340065122006421,0.5439630688620105,0.759029816360545,0.8074500840644273,0.8660067621202017,0.7980434385675731,0.7550292481137364,0.7674142104725861,0.8716403334920105,0.8446705378183064,0.9403984123659916,0.5835457139444773,0.6323537085701688,0.7571098346248066,0.829277982215288,0.8455019560680211,0.8807185438122727,0.8510409610549022,0.8533130049057988,0.7708005626029697,0.8260482446870179,0.5828903463852965,0.878626383908305,0.87511316778048,0.7387592959046595,0.5744853863092902,0.8844421462128461,0.5163125445682546
ASIANPAINT.NS,0.714859501254593,0.8488344642753943,0.8488062186559758,0.8001579677252153,0.8678469237497346,1.0,0.5836323952124044,0.9415250904045397,0.8306811799598666,0.5789096567454668,0.5816289234833641,0.6825676872435031,0.6420402792998801,0.8681945789596549,0.7802667050575275,0.5873855008786758,0.9083843147698664,0.7282751926166688,0.6858227786274586,0.8083957358864367,0.8179217947088401,0.7392137219779902,0.7468677131347591,0.7948377094074821,0.24170259745243658,0.7961636530535008,0.5779978803056671,0.7775004408557455,0.8207243675462305,0.9034782995291539,0.7447953485260059,0.8793715972402911,0.8101403342781247,0.75847614622564,0.43185016581095387,0.7805892454130081,0.6853501181840241,0.7477323092859706,0.9724685313536183,0.7810383536523254,0.8284937311939813,0.8685276212843989,0.844062347573872,0.9270388831426595,0.6417973814977284,0.7002281639847077,0.5282851966157971,0.7446212663339014,0.9173631839138888,0.727895818658202,0.7745627754576487,0.9094287021867002,0.9176662136859601,0.8969050794090405,0.845621608079887,0.5268419091530323,0.856958186038546,0.8660832173454643,0.8578055875017431,0.8888610396737078,0.6897867993147898,0.798234919808436,0.7639693477468213,0.7928665024511494,0.7059957069266873,-0.9016159908245991,0.7779414825907652,0.592615694597661,0.7611596454933823,0.8346117066664469,0.7690852181520857,0.47321813315057465,0.8693267254530881,-0.7056357077708368,0.8276885083660858,0.9440592029211113,0.47975664065109874,0.8096528407248315,0.6927039587604551,0.6927733781307236,0.8242134148022314,0.7919146975770135,0.9031836326404555,0.8643275609027001,0.8520952368963557,0.8794004508526259,0.9247536219760287,0.8680515678054747,0.8764995924894383,0.6511315197643597,0.6931076995140888,0.8015374708391104,0.9207188464292958,0.8382360869002013,0.7877418852247471,0.8509161676412196,0.8992923203809953,0.8335766319145078,0.921839281666544,0.6631268198005669,0.8449268309586461,0.8839472630717619,0.8027344934062698,0.6086531943221812,0.9168369364153347,0.6905788039424994
AUROPHARMA.NS,0.5303182168319034,0.5497612839936119,0.7259250036525761,0.4829567033648466,0.5622640455304206,0.5836323952124044,1.0,0.6037239218657143,0.7013305291431848,0.34122812056466867,0.29989288180237,0.5768102127898225,0.4268841246485766,0.6363571962808976,0.6094111338965114,0.26838478197139065,0.5561865668130976,0.4160791971957991,0.4251373263747491,0.539773434107129,0.7513295794845418,0.44293655342975996,0.4416838704575314,0.5764169075278296,0.3177734586132145,0.6503850541655972,0.5200989089863375,0.4993301507530291,0.5590216366946867,0.5782612562086263,0.48802185516354946,0.5341997002275525,0.5480618563205892,0.5881633629790016,0.2711277529002717,0.8873724431008874,0.4235561431270078,0.34466464046113066,0.5657739859218235,0.5993906542653138,0.6338362566776361,0.6775938646036996,0.5829934664392402,0.575924545836683,0.46819438957433784,0.4611484675172841,0.31164031733229636,0.6777399627625027,0.6933404045876588,0.6337501519384298,0.4804950858634825,0.6008965723296585,0.5775315807438478,0.4881475910050425,0.627788199757754,0.7646916210520809,0.7511851640449437,0.5699595554296435,0.5873456183517851,0.6636838837985657,0.4879213090436926,0.6287173670214264,0.5711088349343939,0.5726231882348336,0.41361816457856837,-0.696131228403988,0.5648357229682225,0.7429338295661974,0.43338413924486946,0.5753362537402961,0.6050215719614082,0.43800294343546653,0.5276394297751564,-0.26051466361382314,0.5644295503313523,0.6671051685657925,0.27585337426399553,0.46571685003902513,0.551430564292651,0.35547132425228173,0.6623738183005703,0.705222979870868,0.6194356798802396,0.6199042292526153,0.575425360993816,0.5689117939063671,0.5961977241917579,0.7045564777887758,0.6066952629810418,0.5293384088418871,0.4644165804211761,0.8308992717494907,0.6231217346933884,0.6401636890198916,0.533743799427516,0.5591743856479886,0.6221743269285931,0.7177277322185656,0.6325926155123128,0.40154569491350556,0.5092715027204677,0.6671365342250751,0.6404302318655186,0.743134807475077,0.6415655074631958,0.5157256802545295
AXISBANK.NS,0.7577044089660632,0.8192334161169278,0.888464213467771,0.8014658123942353,0.8548549547893369,0.9415250904045396,0.6037239218657144,1.0,0.8541301565628482,0.6585400525051128,0.5986420907069558,0.8005748767419705,0.7071837901423818,0.8787660447079123,0.8667986317693426,0.5635626879385305,0.9378925895650305,0.7347663770463932,0.6586731691620855,0.819172505533005,0.8469348188134898,0.8008345222723434,0.7736894464854223,0.8670540874451843,0.3037136406194655,0.8547816631153127,0.5615824882790484,0.8614827594993255,0.847646675032167,0.9060188740090923,0.8144130726255442,0.8264942616822305,0.823111833715903,0.8277399272092083,0.5002612287067587,0.8104637331894409,0.6731646547120381,0.7028979871280469,0.9450678279920477,0.7973611286692817,0.8142235255945919,0.9224699991078451,0.9261747799168226,0.9258418717134473,0.7542612433449134,0.7453118176148937,0.5610901886128978,0.7631299333227762,0.9246067743538712,0.8031471038514222,0.8168233860858632,0.9325526372567666,0.9619366683952333,0.8979638797394659,0.9098398014379021,0.5935301357435301,0.909795725606533,0.9001147696201167,0.9269535301306013,0.9356586076726384,0.7012345534389425,0.8608535887707179,0.8036065328693704,0.8123719276988612,0.7541797042867542,-0.9524340104559622,0.785800411522143,0.6308026797042651,0.8033736730145188,0.8977243355057851,0.7835395574664084,0.582590060680296,0.8592798122677666,-0.7745996032258367,0.8962451864004024,0.9446788187241899,0.510278519240895,0.8563802198308808,0.7785784879606394,0.6425007438809409,0.8747252303087978,0.8325743525202532,0.8663640580950297,0.9035856586517154,0.833416700062468,0.9032048103310315,0.952445717134478,0.8996966209364896,0.9104935708768891,0.7569330990601829,0.8154906586122906,0.8669016183450409,0.9530897529952151,0.8680641684004643,0.8000252748081748,0.9026703573521857,0.9308960743007796,0.861991673662322,0.9366769965579711,0.6964024760699189,0.8195730279793301,0.9526439353946335,0.867755824375861,0.6532681555102178,0.9345598134884608,0.7484012689457247
BAJFINANCE.NS,0.6734165346950097,0.8512284200500163,0.8048619104812158,0.8588734111342318,0.8623541968161285,0.8306811799598665,0.7013305291431848,0.8541301565628482,1.0,0.4324323770890346,0.3838018740118794,0.7788118545871336,0.5271470892060779,0.8186910168307402,0.8107562303236119,0.3237665378843838,0.8394173844463714,0.8050225551186194,0.7341999942721068,0.7188564237198615,0.9157684565635921,0.5753437096024198,0.569630959149786,0.8433776146640063,0.26072497036563064,0.8178837662963886,0.6320102216145644,0.820497954130112,0.8811943375602862,0.8764722727250742,0.6601728332939077,0.7496695968742427,0.8469813024982463,0.8334108571393645,0.32584961069315765,0.7841025783986847,0.4930358742025595,0.5291511574962326,0.8218187246639018,0.8343928636052058,0.7935345264703372,0.8752269638715503,0.8758505985635825,0.89117056066521,0.5416899260916551,0.8645639886825603,0.41678554941317947,0.7570741511688082,0.9200773369352312,0.8975847174332687,0.890127983703282,0.9033443893641563,0.8465964325137645,0.7334246606927122,0.913338483052015,0.5657174484100277,0.7916338184778384,0.8863681454623437,0.8014884271634855,0.9355940597226917,0.6280581378387664,0.8080982970416489,0.7350272166459356,0.848729073406689,0.495681076848519,-0.8383580206740338,0.8132099386011663,0.704844866329143,0.6104133411864188,0.8096961443626849,0.8599991247046093,0.46430401543896194,0.690118749982067,-0.554217698583672,0.7769219959560895,0.823720848700405,0.33950642645435153,0.7824350333761786,0.7302075417249635,0.4289154926863274,0.7062236056206511,0.9313998623462635,0.8290529052662358,0.8351646488734501,0.7613532785107773,0.8649137341518521,0.8872390404076406,0.9355045887658735,0.9373108343366868,0.6478888577383938,0.6836742844655742,0.855102773971597,0.8758661278557242,0.884998632680906,0.8314948137939215,0.8939932765607739,0.9128413686667611,0.8941647930954172,0.8550102892714372,0.5209754741171903,0.7661241517386458,0.8999124260961604,0.7109757769227566,0.6010387745477206,0.8629891822355377,0.5625638107551303
BATAINDIA.NS,0.46331266604915067,0.38680044173086575,0.601361168749127,0.46538769664596463,0.4967887050312957,0.5789096567454669,0.34122812056466867,0.6585400525051127,0.43243237708903465,1.0,0.6465950280564373,0.44773021520466555,0.8125631857639697,0.5718560446344033,0.553455953850238,0.31167009903913145,0.6136296337572495,0.39605015897923707,0.3382333803098228,0.6635378327076096,0.5737933317740461,0.7284355869838585,0.6448673944440703,0.6672260733653139,0.22732537835887692,0.563014970319575,0.3762167871523498,0.45888317659086636,0.4537680254087898,0.5424816694726425,0.806294774980698,0.5648063762638289,0.5258632389984442,0.4932074090488249,0.6735039278844083,0.5377518758981421,0.3244316511696582,0.5618187672610727,0.6019112500380444,0.5867240017249059,0.48061364938853124,0.6508892172330808,0.5897499715676524,0.5632361524700625,0.6363978481198346,0.3993766562992569,0.6125221197820672,0.34583833522306706,0.5292534880305849,0.49803792037622235,0.38570236532218755,0.5261725518510775,0.6771931447864576,0.5859318590176157,0.5829393233176566,0.386157690972137,0.6277064635088172,0.5078413898541038,0.5547022689886444,0.6844751371811305,0.5341873793690081,0.7062296661957921,0.6140987520232061,0.47143255299598646,0.5808778991585581,-0.7191489871481748,0.5212227597949374,0.5189589923209629,0.6137393728815125,0.6404927076203205,0.436617479794014,0.4946114517874603,0.6977519106851605,-0.5754997967354066,0.7204750248667003,0.6528586997920262,0.7769733788904417,0.5454740791975234,0.6348380646705502,0.6393613282995572,0.6166680194094191,0.4188946111789031,0.48204516976994016,0.7538648439363237,0.5542218889592723,0.4978747552440868,0.614395402850597,0.4960072334626502,0.5193708895869349,0.7011118407640606,0.7868530513128604,0.604449163608741,0.6584152187955397,0.6278924806753876,0.49444162713951384,0.4892746378638662,0.5927025304992968,0.4912942016460333,0.5974250195471807,0.7690547352992217,0.46091769201919863,0.6247795603465731,0.814806246475926,0.4476778541232521,0.6615841889907546,0.5520065744209491
