,AARTIIND.NS,ADANIENT.NS,ANGELONE.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CAMS.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAPPSTMNDS.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
CUMMINSIND.NS,0.6158886141489917,0.5040079777563293,0.9054461479955088,0.5277126585204577,0.8140363571563477,0.6052370138345982,0.5936297749757993,0.768852576400775,0.7580375129455358,0.3901873782646576,0.20583924797557587,0.5233586307592438,0.690275494575738,0.3474289438189196,0.5557691719891609,0.6676833890007114,0.6285558986023995,0.5895868811448104,0.564907739417358,0.4436760742580523,0.4152740191517837,0.5141571357424665,0.7336414165640158,0.512044627074441,0.6944032130667541,0.4699315087395452,1.0,0.7380836512687032,0.823377206894592,0.6974314376959261,0.6260682971722551,0.6990151987582919,0.37414973606714524,0.40223435085996884,0.8313418147429031,0.7574247756210413,0.710932482219066,0.8312229163529433,0.6915509894698113,0.6069132714805967,0.7522282222893415,0.7901613089283502,0.5339935244322553,0.47213899508595025,0.5260437647548363,0.6998605282699014,0.4192529300711048,0.697293297742978,0.22761866362544939,0.5532205446148598,0.6895372899110076,0.6170034516474799,0.5432748549587954,0.7080740527860394,0.7021238171080141,0.5208419742355387,0.6119417919406501,0.6675919816940911,0.7559933121441013,0.6209361199808048,0.49592980338698567,0.5522865657671906,0.6706799519535079,0.6794739095791504,-0.5242372503621384,0.43280865675972535,0.8120382344461219,0.5398436446133876,0.7839751480227175,0.6127716673194786,0.5581855732100623,0.6061838220514593,0.4786856470421993,0.5431680344682593,0.6882839180094408,0.5533356947690644,0.6888579835992992,0.5118276290812187,0.6447422251593378,0.37147947745069915,0.7929286630968997,0.46396399304853897,0.6556533330709728,0.7072586210254882,0.5724598789407214,0.6949079084091645,0.720521593536585,0.7992013468137454,0.723893531506031,0.7212058673450068,0.7074240950020252,0.47295311060180983,0.35659378089876453,0.8390452723828457,0.6135088382592925,0.6973410423719556,0.7456361191940143,0.6182475156758631,0.6147383393030096,0.8901912009897701,0.6090280966490829,0.6422171042975778,0.43562504960813575
DIXON.NS,0.8843878417490967,0.6881595697807925,0.7840868559514147,0.6842888180565874,0.8746040378479953,0.8654291489409929,0.9206764792713391,0.9040206294744615,0.9010025329774042,0.6536492496291249,0.40319776104329036,0.6653321678940052,0.8756720266784941,0.48930876603236156,0.6673590090091296,0.8476467753515666,0.7589465412229013,0.8657584654481588,0.8726382837167488,0.7836129609974054,0.6004485924454005,0.7890812870115036,0.8936236707519727,0.5580973155526279,0.9431808259039969,0.7067966723271711,0.7380836512687032,1.0,0.9095504749785175,0.8509697268031098,0.8790291989510748,0.8351998324216815,0.64642211939093,0.5129602169031918,0.8433128026904573,0.9130454098698194,0.9214138065251356,0.8936665497439263,0.8729421440984924,0.7615155305550453,0.9079131314499987,0.8460121018540342,0.6702740968032592,0.7322997368764134,0.782186128535343,0.8643496021108054,0.5880351282941081,0.8566187458551199,0.5878980470777883,0.8646991203507277,0.8356654300242526,0.7671348662601034,0.5095719579612684,0.9257996267997189,0.8048741890211194,0.8133593202326033,0.782898249044755,0.7365174929708018,0.8238849904176666,0.8284440386890786,0.721520290533917,0.8603701786971492,0.7977281072111482,0.8225126195291987,-0.481443823088325,0.7913362196739765,0.812229107512815,0.6321759134863774,0.8036801140709053,0.756800318805222,0.6686810608850212,0.6879311395855783,0.653351419877559,0.7936633285021945,0.7904352820630466,0.7563149725723273,0.8694619942596915,0.7124973945251657,0.6947924531525851,0.42885296180874255,0.9091027473417774,0.7987114892234858,0.7919327943077538,0.7483800603356581,0.7774305808818321,0.8574161503572723,0.8190843133437989,0.8256902308657567,0.8605885633537749,0.9128444578747165,0.7897445195845947,0.5977377204334398,0.3642710298598496,0.8235432196337551,0.8316904319338079,0.7923747302690796,0.8857727756367209,0.8595742658761253,0.7736778458637613,0.8346700376312842,0.8740590657808304,0.873767630261429,0.41973912612338343
DRREDDY.NS,0.8334996197358956,0.6119809201738952,0.891727209832666,0.6470824711685635,0.8625584336162795,0.7684741657036352,0.8151661001369535,0.9098682131377966,0.8917343505506468,0.4473154456289362,0.22611251209329886,0.6411958988122824,0.786870673638984,0.5173422875833897,0.701816900390293,0.8376938154946837,0.7164227818555381,0.8176879825954847,0.8422597570893698,0.5943236626685905,0.543721478217963,0.6066907378527633,0.939828986020768,0.6100717056222105,0.8890683256440255,0.6259360330643093,0.823377206894592,0.9095504749785175,1.0,0.7153677276006876,0.8258148502087198,0.809351366261749,0.5811798369502575,0.36103443646112326,0.9066763914650257,0.8807163900626326,0.8977315220652176,0.9325374174029413,0.8375333556457079,0.684570273467282,0.9013070037270904,0.8786198731395007,0.6427895365689704,0.5088712933847938,0.7565832306517388,0.7745494358127086,0.5888580991282866,0.8517630838099152,0.31193837062231766,0.7603805712836803,0.8232126446322273,0.7993606536280911,0.5235366722855485,0.8470398694917298,0.8636205023526293,0.813104387243296,0.7378708093801849,0.7822638667035252,0.8647636471755645,0.6890300976614548,0.4987391954890091,0.6688953354617903,0.8122994417488232,0.8349372863206731,-0.6509147791269497,0.5463516974068344,0.813960905424964,0.6162534613403587,0.8887183729853395,0.7647104930615761,0.5966402998474938,0.6376617628355228,0.49368212744702034,0.7242070893702308,0.7607217778770352,0.798447529283104,0.8233162335320151,0.7131423455513078,0.6126595103991972,0.45060354483560955,0.8717849468549095,0.5478988937502081,0.7307402016101933,0.765404129507209,0.723813972171641,0.8611263942130201,0.846134256303093,0.884780685244412,0.8947136367646188,0.8982687762659192,0.7928971805394908,0.5871579755065189,0.3813916509360672,0.877250293627398,0.7365467758434558,0.7912406991733362,0.8594323443819747,0.704279038456948,0.7405691163261789,0.9194980617860591,0.7359748552557889,0.7727301237923724,0.46348533746457243
EICHERMOT.NS,0.7656372989801272,0.709567864579207,0.6369083984368246,0.5681839941370724,0.7740785909598282,0.7381924471487908,0.9054674138556502,0.8105195958251,0.7917336032517885,0.8503354405478231,0.3998901601693245,0.6137107736933124,0.8503533021870088,0.5142778365732655,0.5829405321028288,0.7765036808019623,0.748799033934669,0.732492296574177,0.6658394957609053,0.810252819613365,0.6047773618078159,0.8535364597649634,0.7443861908959117,0.5867093828424853,0.7680642203890152,0.6278642054704402,0.6974314376959261,0.8509697268031098,0.7153677276006875,1.0,0.7445511111251424,0.7628516507903899,0.5451504311659463,0.6273439390783422,0.7736926949917777,0.8331061422936485,0.8007045232189632,0.8250081618962002,0.7570280333221154,0.8863070327064969,0.8193072590449566,0.7912792060065125,0.732918345889371,0.8960863522408345,0.6431791232172516,0.8151803254797753,0.5893272298268769,0.8215925764731997,0.5694219747825444,0.7194830781613719,0.7857604255669843,0.6452767103178533,0.5745766643792043,0.8324490524246042,0.784231213714242,0.6196126226899256,0.7330829498647635,0.7826295183886297,0.8173357956448125,0.9042603837963988,0.9297139450611545,0.8409044515280779,0.8003447972089458,0.7258052540662117,-0.29227182546790936,0.7835620766348455,0.8661888836151631,0.6727046038306543,0.7625208597349132,0.5931392940019221,0.7033301539182685,0.7017597210853365,0.7131534143628352,0.7206290368200464,0.7921851746727768,0.5194013565791934,0.8233812876061006,0.5819796940530647,0.7253779380887418,0.510233579364593,0.9323139435848941,0.8586551477493815,0.8148333488844128,0.7177003220510004,0.7226764590012837,0.6940831706946795,0.5920232155309403,0.7591243022363073,0.8221711284286165,0.8114769225165495,0.7477119043748958,0.6911109304441372,0.4588150017770943,0.690087576325039,0.8049710586161207,0.8057791315386201,0.8359732258858728,0.9439576153601308,0.7497922604398692,0.6688816860935582,0.7832941152529233,0.787401872228224,0.5538059906723342
GODREJPROP.NS,0.7611664498255355,0.7182351650168534,0.7054911346536978,0.8085052416986712,0.7559245324177764,0.8389846370303943,0.8432406812959582,0.8946602827358512,0.9262822207701646,0.551551657159915,0.2864727029942704,0.6882153318217425,0.796156095561036,0.556696171618204,0.7733991461871378,0.898771185362421,0.7237866330093761,0.8415445633269651,0.8865442988128732,0.7606774887375701,0.6561494399852298,0.7342865005419875,0.7700741170722075,0.6493191254057729,0.8645415441877197,0.6747520600086858,0.6260682971722552,0.8790291989510748,0.8258148502087198,0.7445511111251423,1.0,0.8317150471320771,0.578553346537685,0.4097759834490544,0.7621607400925244,0.837788819981066,0.8578143545460889,0.8784287455593769,0.9231473729725291,0.773763364556389,0.9019173328476144,0.8253048627210882,0.6787486307444787,0.609322948313587,0.6057616250004397,0.8374540216036458,0.5962176358897269,0.8152879576039763,0.45458335782954423,0.8891326539264023,0.8459789649656871,0.9262400734561055,0.4966925466403452,0.7722799292053825,0.8006206113350097,0.8935891566862355,0.8605315198236506,0.751945734690276,0.8221601200747459,0.8004596097828038,0.6330377229831904,0.6838454149162609,0.7881096344517105,0.8617195499710683,-0.5676410909724339,0.703931922582977,0.690865729803333,0.6158924223550213,0.7650049147521504,0.7193770480749331,0.7266816340931159,0.7329274162109654,0.5498964339038119,0.8709009614687536,0.7778995027842157,0.6566110160696654,0.8072590391998975,0.6973102377436075,0.6854112368000259,0.5009091935135875,0.8425474854746822,0.72682427580616,0.7778692415265797,0.7117706189294126,0.8138066315158914,0.9310754196952432,0.7158782085092323,0.7909750979086624,0.7729238665544808,0.7795399129081461,0.8731180749842935,0.651517731664147,0.40103701226408517,0.6939025725628567,0.8330751183195845,0.7786451815512515,0.8017974429742077,0.781993114933986,0.7999182026270508,0.7201979537754608,0.770804323889725,0.7550872122682696,0.5192694969775699
GOLDBEES.NS,0.8270135216804397,0.7674851085607226,0.7844764867053147,0.7362753158619871,0.8279107939771644,0.8124295892080831,0.7659683195232925,0.8833966648108363,0.9046838314130186,0.45995922596417765,0.37480395324222815,0.6707435266426808,0.8134604860395566,0.5474051132545698,0.7345028978546909,0.8688381235547892,0.8442297368967103,0.7856340947441037,0.789842335649726,0.6462452788231751,0.62518535511949,0.7000353271154197,0.7792298962999663,0.6145045729352586,0.836666990535057,0.7994659193822053,0.699015198758292,0.8351998324216815,0.809351366261749,0.7628516507903899,0.8317150471320772,1.0,0.6316633457620037,0.7134389200186602,0.8070027494046293,0.8737293049107306,0.8585498217600013,0.8585257501936197,0.9096866994289146,0.6923239703893883,0.9194290397642408,0.8678078618713476,0.8301133489902206,0.5438062299514147,0.5740119026161766,0.8529206776912998,0.6368602766457638,0.8319738002068198,0.30516001846990837,0.8051014327060412,0.7931919777625845,0.8030578554133632,0.6877659200200041,0.8285112529494182,0.8595883310108348,0.7710969381411028,0.7893064228086767,0.8051420378922198,0.8222823113925726,0.7860128353250831,0.6230284519163739,0.6632595005314816,0.7856832879398363,0.7138744210127663,-0.6303993230093404,0.6089449000226624,0.712737800900641,0.769389502078041,0.7973311241105223,0.5788214678032874,0.812392785868704,0.7906267410836048,0.5229814948215519,0.7406119368360796,0.8008237676327647,0.6558571434780324,0.7902815602853445,0.6219436612557672,0.7639647429804327,0.6071878070112056,0.8476357606735393,0.6443392809978159,0.7367032987326655,0.7303339265604767,0.8114864997523853,0.8778234634636942,0.6770059329483726,0.8148046781735256,0.833793661969774,0.7875355320903081,0.8185272497085763,0.6643151073809815,0.4322913620518771,0.7572047242249427,0.7290359087934101,0.8682118751787897,0.9134035818276921,0.7819623539331974,0.8923030251168385,0.7373335611281123,0.7644622886324619,0.7707438020161402,0.573213801223734
GRSE.NS,0.6519485633537048,0.5994438443696759,0.5263775666450788,0.42411342209041536,0.47883797104843345,0.7303721356472709,0.6506540324326879,0.6051291829673622,0.6048762562418086,0.4353667437956183,0.2729566162599404,0.5803035752675729,0.6257842053477275,0.3161819187821564,0.499077972797455,0.5385792168193707,0.635073453035273,0.8641941733690971,0.7225296019410823,0.7489477611567971,0.5353882382379755,0.6462608392751814,0.4555569192154211,0.35448900364886843,0.6704234583385286,0.6611185806012734,0.37414973606714524,0.64642211939093,0.5811798369502575,0.5451504311659463,0.578553346537685,0.6316633457620038,1.0,0.5171414932411976,0.5727202940962468,0.6705081240319187,0.6512553451125282,0.5923957170483557,0.5954592638286234,0.6414236249467661,0.6980766203706151,0.5463029123770573,0.5902354705238196,0.5180204933597166,0.3417239166036236,0.58990412355814,0.5184309490558565,0.6371463749190034,0.40490910533806634,0.5040666662561385,0.6646800456457211,0.44758725162763147,0.4856010663246825,0.7057594521769365,0.5937402539538292,0.7476797017415593,0.5113457245085218,0.5730479312994636,0.5457882221845395,0.742654786484836,0.5242882373748573,0.5592557121397954,0.5739801231720604,0.5795715287877018,-0.5165169136320752,0.5268699769799752,0.45372837618449685,0.6371760223355454,0.5767543684111417,0.42350060137731743,0.563077119490529,0.5671026145705347,0.44495579547775466,0.5040845395035912,0.6145752745125257,0.3656468148474379,0.5296595652010916,0.6559317660493814,0.48108902426460703,0.4191445418767399,0.5911533542033756,0.5438692974810347,0.5487899736348875,0.469549211896383,0.6046552339768083,0.5508035049218237,0.6702786259514063,0.5603758245696696,0.5221781160435242,0.465092367561021,0.5314743761612466,0.5308444710873036,0.3127302961735024,0.48813906064285373,0.6028917414710075,0.6575219864073495,0.6334697863795118,0.6726022356337985,0.5680707678001035,0.4161570115230884,0.5763552229516421,0.6932620533731938,0.4151814071161775
HAPPSTMNDS.NS,0.524951908985595,0.6753817293942629,0.38239951659395965,0.2682520337889063,0.5617871042157996,0.5268234924345284,0.4892813285541153,0.5274933551890328,0.46939508838831573,0.39635948945028737,0.5865503749299751,0.4937565161023264,0.6680239970179793,0.30217677024057166,0.44972962911890835,0.5360478660907011,0.6352123244427406,0.45169183308031413,0.42372770072640925,0.48974034797694277,0.5746542100094474,0.49169997296625456,0.3427053653362394,0.41425029038200384,0.49857246390412635,0.6954378514326967,0.40223435085996884,0.5129602169031918,0.36103443646112326,0.6273439390783423,0.40977598344905436,0.7134389200186603,0.5171414932411975,1.0,0.4644456545167152,0.5888893082209241,0.4657884402076785,0.4826297265169363,0.5260861042940023,0.5598032486628768,0.5658869353066821,0.4970538752689415,0.6272342706898443,0.5129713020247619,0.24452304223246318,0.6545307298797312,0.4471747258860775,0.5538660277865695,0.22886076511034106,0.46582911073861843,0.5303277920938206,0.3709821632006646,0.6430837254337336,0.5619207842691288,0.5705164191593334,0.3247632144249493,0.39764298714883833,0.5971432872083249,0.5114197543132294,0.6708468460925747,0.5666529727549019,0.5518688797670999,0.5748191428602084,0.4549325201498964,-0.3713991155176568,0.49269855630374837,0.43711045601692783,0.6918808227406965,0.43495102003295827,0.2822987525168414,0.7535585994744769,0.6729159510077346,0.35363295611476,0.3370989947056718,0.5477679511273873,0.2556110040434969,0.5012352520133513,0.3477734416544778,0.6793102797086918,0.45533587666098296,0.5623088585782001,0.5332546400761181,0.45000496637688775,0.40679626889665504,0.5885694434502897,0.425502297665451,0.20023251057126093,0.5250294035865288,0.4891627028197998,0.4739939917655774,0.5369640916335653,0.5126730324341171,0.30531114089429745,0.3155236943542602,0.48483280574255044,0.7058577446072584,0.7034233842436527,0.6144018049788198,0.5473308236275921,0.2902058569820969,0.614425512253734,0.5356022532630154,0.6196609963604476
HAVELLS.NS,0.8523270326583384,0.7349710119151209,0.8499640522002602,0.6004578508295066,0.8610821114743212,0.809554263154105,0.7976848273303663,0.9519747255542247,0.8908045731002151,0.4568616168904535,0.3046531183632504,0.6649618430826453,0.8401742256693853,0.6321530312214748,0.6918852973080302,0.8197807471955361,0.7854230734069242,0.7669193914270058,0.7319880696342106,0.6422133894004118,0.6231762642253571,0.65849942425486,0.8490442633039577,0.6780727039697545,0.8473361525966372,0.6278761915946698,0.8313418147429031,0.8433128026904573,0.9066763914650258,0.7736926949917777,0.7621607400925243,0.8070027494046295,0.5727202940962467,0.4644456545167152,1.0,0.9130205669665252,0.8965066876343957,0.9391810924786129,0.84834775632485,0.7282637748581069,0.9265247293034821,0.9315522059017857,0.6825441974030125,0.59099828685962,0.6273707389649308,0.7865102675895969,0.735783987258503,0.919155978547524,0.3866281127879255,0.7339312307959703,0.8827667261131684,0.775989552795638,0.6008473359897808,0.8412534418479768,0.9312307888724678,0.7331869774673873,0.7225531763419015,0.8247157901279571,0.9209496364387096,0.7086698974843376,0.5513239588148523,0.7091985622415714,0.8762085624320927,0.7770775468406044,-0.62730954902828,0.6072550802629022,0.8976886366751031,0.7464155745205523,0.9333083075025346,0.6716942401551144,0.617748854725911,0.7285059391535267,0.5302968673001147,0.6391120538152453,0.8968729265986248,0.6981736791064702,0.7942534268159549,0.7009376464934782,0.6806204174489949,0.41749437301875875,0.9066362937225328,0.599096450427726,0.7348475699578977,0.8125808738150366,0.7829440115510754,0.8281252676236511,0.8011324743212233,0.932241868902962,0.9242535016050806,0.8609129261559608,0.8356844484002559,0.7226762091016368,0.5957968175843238,0.8782407854640031,0.7757370272634646,0.8785335397446268,0.8850975364309194,0.7801092958615768,0.7707917409614597,0.8808290238889099,0.7951551715164177,0.858345694093997,0.5009288766479241
HCLTECH.NS,0.889200261543981,0.7901633152726298,0.8020339861525063,0.6391505268539105,0.9084299101912533,0.8822121003307748,0.884747414623624,0.9536471628273154,0.909349970057407,0.5564304848520807,0.49961597152490894,0.7648412568813617,0.9347082083868754,0.6645314060827868,0.7437842559647292,0.8416181271821855,0.876507443216042,0.8454853545917526,0.83786233256351,0.7942661902050381,0.7040199839472732,0.7499044420002522,0.8608638619794208,0.7374647457039809,0.8872307654236856,0.803240918601099,0.7574247756210413,0.9130454098698194,0.8807163900626327,0.8331061422936485,0.8377888199810661,0.8737293049107306,0.6705081240319187,0.588889308220924,0.9130205669665252,1.0,0.9556309323045385,0.927588703504264,0.8619501720786739,0.8028552569614995,0.9289868029920142,0.9450593204623616,0.7531400949408287,0.6797318388636701,0.693273087486152,0.9066459677289249,0.7606614158541115,0.9671562231729636,0.47864243568354475,0.8339595901851874,0.9093884260511857,0.7704374254939655,0.5519662815981273,0.9377746522327766,0.889661474553891,0.820785510622943,0.780172039138041,0.8629811049357583,0.935119823800446,0.849188342737259,0.6593685420720075,0.7956638969505575,0.9114283425918355,0.8187507077608747,-0.5904945870787944,0.733723797155077,0.8526514722765515,0.6944785069015739,0.9239152930570136,0.7201485618808273,0.7330644759754562,0.7767326707323535,0.5748375594114514,0.7253691056022739,0.8790070918491437,0.6631938105399972,0.7953103886312893,0.7661372336370532,0.7765585291281322,0.5319595862225095,0.9485066838702816,0.714568984830074,0.8442314109953779,0.8717767040498196,0.8754293854932073,0.8205004796159397,0.7911142677787362,0.8910918863992391,0.9183050769175408,0.9062515716658915,0.8301503842060287,0.7842679905666405,0.43784480795519004,0.8359903975822488,0.8431384023860855,0.922770608679869,0.9515221566339602,0.859820555522223,0.8269831129213926,0.8052799134321217,0.8879506199624424,0.9309194317137323,0.5868578463128692
HDFCAMC.NS,0.9093490348099169,0.7181918193681838,0.793399016427734,0.7131291248445245,0.8449851186561802,0.8766073477122993,0.8792624698979643,0.9547532501588748,0.930420253462761,0.5585397529253416,0.35304914235311863,0.7455982673032809,0.8443414913047996,0.6481873777416236,0.7667797225158416,0.8455339605160107,0.8224814906646577,0.8617300351207928,0.8540759850464901,0.7600236413707842,0.6142158432985125,0.7584535900497081,0.918656530675497,0.7165556221826512,0.8921856575578816,0.7200823229301437,0.710932482219066,0.9214138065251356,0.8977315220652176,0.8007045232189632,0.8578143545460889,0.8585498217600012,0.6512553451125282,0.4657884402076785,0.8965066876343957,0.9556309323045385,1.0,0.9075568507900833,0.8862489950991934,0.762137905001412,0.9118281419246904,0.9489292639041608,0.6866958764328764,0.6425817469855813,0.7974840838563628,0.8785713779729052,0.716655133766311,0.9487183497279246,0.4817278664165798,0.8357036819594817,0.9030102337793696,0.8093627433326251,0.5289425086722771,0.9179931437163751,0.8856027973413846,0.8645317722959228,0.8173957486535975,0.8053664196026534,0.9189189957966746,0.7907429450282795,0.6563897996987025,0.7820128543563529,0.8804342522719005,0.8066728547595623,-0.6000112354702993,0.7102563050316868,0.8199100394389296,0.6891821042017654,0.9050250016101542,0.7584490931452138,0.6602622919198533,0.7373457859455081,0.5862839606980619,0.7973754970281605,0.8657168093770855,0.749562896397144,0.8334498977927014,0.7140749470089253,0.748345878423668,0.42066592319007284,0.9219929507265031,0.7159361963998148,0.8479383035588697,0.8768557229127302,0.822058779894532,0.8554243977640881,0.8119555817676838,0.859510592984719,0.9312764995051387,0.894013762073069,0.7973081075955487,0.7108323194701551,0.4771205211407765,0.8591628304498684,0.8259673695558261,0.8783164420456328,0.91123632192615,0.8449427344932727,0.7950752546358183,0.7934424680066469,0.8208294824352039,0.8917807928718501,0.4834116112019902
HDFCBANK.NS,0.8346118221334655,0.7076078913779035,0.84618766988646,0.7193070039778223,0.8624666287168725,0.8449999966779841,0.8564586841587928,0.9512537919957037,0.9448187917030986,0.5093375909666473,0.29993055788674045,0.6955936162857074,0.8495494429045944,0.6343920116117694,0.7359480003187691,0.863410756604016,0.8004796491131787,0.8280106433005365,0.8203782360424614,0.7266217577987807,0.6445520903348275,0.6984659128075922,0.8644336597166951,0.7050228027064779,0.8799748892246089,0.6561915410308194,0.8312229163529433,0.8936665497439263,0.9325374174029414,0.8250081618962002,0.878428745559377,0.8585257501936197,0.5923957170483557,0.48262972651693625,0.939181092478613,0.927588703504264,0.9075568507900833,1.0,0.9117235021112601,0.8081880698868614,0.9559094456186579,0.9321083466414005,0.7311280485172627,0.630468903656682,0.6505481804895848,0.8577332026414121,0.7118782990095883,0.9191392849349675,0.4060739154730313,0.8201740767682247,0.9167519658953772,0.8590886572977908,0.5901200825166009,0.8393297541780405,0.906748780781524,0.8260080962186793,0.8181456550711551,0.8702072105561915,0.944155648549258,0.7973704299951244,0.6153997694983578,0.7066021363955671,0.8965961485944368,0.850797314310518,-0.6501474335801126,0.6596768568867575,0.8763966541433068,0.6927801663895033,0.9450249144854047,0.6986825152401371,0.6893092026367961,0.743212043896412,0.5711146294922163,0.7545955770357331,0.8447702740242024,0.683737447560323,0.8313574846850786,0.7420677985211086,0.7317480172439479,0.5331029429814982,0.9287175309449134,0.6594995859221954,0.7676416419892265,0.8443328445205571,0.8044167814501376,0.8927995649315721,0.7967873560245213,0.9263559263224351,0.9024316366144164,0.8628326082078495,0.8839591033181889,0.7334906063965176,0.4483704719861242,0.84718853295537,0.8468994394298152,0.895539358304883,0.9093232661363955,0.7919965595818037,0.8123513094904753,0.8853835162291044,0.7835367477813021,0.8334828544329774,0.6082886297152266
HEROMOTOCO.NS,0.8127833010622804,0.6893344858121992,0.7360124665042004,0.7997851725482361,0.766580554102345,0.9027963675629616,0.8235960105751597,0.9214826067222018,0.953440847426479,0.48714200424780446,0.25165970941177096,0.690006690423874,0.7923459353425518,0.6566305756241111,0.7669835341577552,0.90920313809576,0.7790649327430366,0.8350205905424593,0.8134989159339884,0.6937200799794752,0.5718283010647297,0.7581800373307759,0.7835705078733075,0.6575805865012534,0.8905296656345744,0.6743863656291451,0.6915509894698114,0.8729421440984922,0.8375333556457079,0.7570280333221155,0.9231473729725291,0.9096866994289146,0.5954592638286234,0.5260861042940024,0.8483477563248502,0.8619501720786739,0.8862489950991934,0.9117235021112601,1.0,0.7164663198872359,0.9468791042955684,0.8711575673839672,0.6903787614688637,0.6090302321408188,0.5814244009733246,0.8487278047598932,0.7416917639956603,0.8585094603703188,0.44492359723825126,0.8594008101833335,0.8731152957027731,0.923783615016794,0.663291369118277,0.7866186618091654,0.8706768018522577,0.8633002835652007,0.8064903383699725,0.7531229750155749,0.8638642750069043,0.7523585814288709,0.6171230613673709,0.692310710488973,0.8209481507393099,0.7796619349477397,-0.6276771274528623,0.6908195156193244,0.7674797858997054,0.7701887401997651,0.8195181126657118,0.6170381262858944,0.731931495495838,0.7628846987924337,0.6297993327948127,0.8026639548127961,0.8222106220343262,0.692525465273382,0.7961479673596895,0.651056932265534,0.7740931885844423,0.4545020110944678,0.8502182434285248,0.7104188678633656,0.6988283137075265,0.7728036368009054,0.8010912308394046,0.9476341384038662,0.7395387870989354,0.8436539553629967,0.81918338235962,0.7893667588431259,0.9183020392894407,0.6634261671194583,0.44655828561041805,0.7372249518488784,0.8182891749006846,0.8386213585737882,0.8402790848703481,0.7744698611990968,0.8072524197473705,0.7679603588283608,0.7733138516398824,0.789055213341473,0.4912745920935122
HINDALCO.NS,0.7440670246744484,0.7192981082002442,0.5868043214923133,0.5689255922709185,0.6710195588781231,0.7613115458706368,0.8656236229680281,0.7862724057382434,0.7342974288066898,0.7170353218982443,0.3444947891908742,0.6560022008843381,0.8318864626700304,0.4808895422231328,0.6560897437881854,0.8092938815878324,0.7545239201079814,0.7705679109561139,0.743722971061734,0.8689354813967096,0.6651594158053264,0.820002655806853,0.6473677590374407,0.6479402051785432,0.718606962412393,0.6198239972852486,0.6069132714805967,0.7615155305550453,0.684570273467282,0.8863070327064969,0.7737633645563892,0.6923239703893883,0.6414236249467661,0.5598032486628768,0.7282637748581069,0.8028552569614995,0.762137905001412,0.8081880698868614,0.7164663198872359,1.0,0.7906979882282729,0.7346675893803609,0.6959743470552882,0.7821285056996707,0.577236473514535,0.7699978643261695,0.6129831779842881,0.8238332024444416,0.4265057623166293,0.6643264783249483,0.8502682151178017,0.6768074555897111,0.5875593220618921,0.7495484225663865,0.7838239740285505,0.711164035338506,0.7249292795628272,0.8184958662714988,0.8399278198720418,0.9185593597161089,0.797932281506365,0.6956855348934151,0.8395022622193193,0.8625069701655157,-0.46392196634077176,0.6591553696279638,0.7159578601447504,0.6888904782060534,0.7646149630112952,0.620677573796978,0.8028951863945482,0.7919944715830927,0.5570844250112857,0.7468685648682605,0.8000622475986164,0.4958708929655153,0.7494230720987689,0.5813888928710469,0.7213045811678349,0.5814255696151972,0.8712156944636857,0.7207884556747407,0.7562337748558258,0.6824978566742587,0.7503542852288483,0.6586140098574601,0.5627997124574856,0.7601089441367542,0.7416616020969679,0.7001628583702607,0.8009782848425013,0.774433401782372,0.5336333174066611,0.5850361061093899,0.8330465846149874,0.840235570440297,0.8015985132786253,0.85819835368837,0.7070886570156923,0.5788893359212846,0.7185057064251589,0.7647537108840122,0.7406757422729123
