,AARTIIND.NS,ADANIENT.NS,ANGELONE.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CAMS.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAPPSTMNDS.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAILTEL.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.8013234655997375,0.7057477738558983,0.8058416792275855,0.8033642699093093,0.9194572006422278,0.5800520112749448,0.8813844466909266,0.8417431461212903,0.8115467185899375,0.6689648492688445,0.5288491258439941,0.8254026981128108,0.8349634536877242,0.6769450844440754,0.7634040162548674,0.805360166742118,0.6206479591873418,0.6536576996571359,0.7949171622246669,0.767726147019649,0.8025327748009884,0.5435615299622691,0.6746281242139589,0.7235166321966078,0.7367864626339049,0.7217978242667129,0.8534329352761348,0.7219627404894758,0.6791459767015022,0.5205647305197858,0.8180798890569096,0.5625829765271452,0.883440403057376,0.6758421063647593,0.8580599976683614,0.8385294761984877,0.7728585920257693,0.7447977329947073,0.8603669819635436,0.8061028831253403,0.858592448459151,0.8671290873986428,0.8258570404996158,0.8220998495784392,0.7284032473971155,0.8556585443558057,0.8265437452405259,0.6419407672727379,0.8449454318388347,0.7837068431495037,0.8450252008530712,0.6019785800289011,0.7517648643804613,0.8335401435239927,0.6740890882130954,0.6151694190350501,0.7688850238940359,0.808724463932884,0.6718366215496827,0.40675295502272907,0.7092870183675699,0.6718474281316977,0.39701739510968587,-0.8683823928336146,0.5383435534924793,0.8004871710319063,0.7949560147289165,0.7822057633401236,0.6297847542825609,0.9027597733160129,0.7660354737433438,-0.23445500023268406,0.7925320939370829,0.7215614290833351,0.6499780240611199,0.7804155943861448,0.6488859983551333,0.7026907701805148,0.7323224126085882,0.490161270390395,0.7755152421122377,0.7356562273184901,0.6441894117940135,0.5777071534140086,0.7782506304129716,0.7654473193132645,0.1894090837772317,0.5224594270763451,0.431349947026933,0.6242462510304342,0.7177933489519581,0.8132120695771328,0.4578993926713218,0.8662697156314979,0.8919024139683863,0.8530115458483986,0.8538195408677005,0.7869358246135449,0.8396426284987726,0.41974308333327687,0.7352506245529393,0.8677965547046902,0.40641712670168717
ADANIENT.NS,0.8013234655997377,1.0,0.8173800491136645,0.8019696159188233,0.8033604723501732,0.7828406540214337,0.7860938083016611,0.8323998849885678,0.7727724620532616,0.8780716201151192,0.5655342822422409,0.46915981159428555,0.9064012278848308,0.7245981640748277,0.8007575794645205,0.6382254274085692,0.7688763999837271,0.8090381213233647,0.5645675853949377,0.64907948309883,0.7704427678786294,0.8666543029865268,0.5451564625990062,0.6887306547267747,0.6246990235952891,0.791495841327538,0.8216215031574401,0.7575936955390177,0.7174425623609259,0.6822345387557884,0.4886682502254819,0.7698380138516545,0.5961021968900257,0.7715597943116522,0.610059754562082,0.847235772450506,0.816668189773024,0.8912512653155236,0.7767791827754661,0.8969024883890274,0.8385606891987318,0.8627354164512681,0.8507245901494815,0.8850403172994058,0.8022112197968788,0.8011502745727289,0.7493473089848975,0.8358133749931578,0.8248301834035294,0.7573501881725696,0.828269067211634,0.8095612721600535,0.5179580494635911,0.8347636961522003,0.8113604225709241,0.8205824656428932,0.7196573453684059,0.7856873945211209,0.623632586751647,0.856782692977166,0.39855067933082844,0.7390088837183271,0.721358091125988,0.3837696709063803,-0.8742572693370589,0.6304698444709991,0.7684941950639966,0.7948461450243666,0.6950103626267393,0.5903089518026025,0.8703087668652693,0.8679580256881847,-0.30425149445156013,0.7798017886367423,0.8137768732385401,0.6513429612946803,0.8684946726146946,0.6042918787776843,0.8635819517502419,0.7367476389765129,0.5512678956471811,0.7470717174609627,0.8213409584218212,0.7763752977616435,0.6131867980157444,0.8228775914449937,0.7111450279328553,0.11320012701444222,0.5677565743282641,0.4266436122174885,0.5617891554132174,0.6978658199333797,0.8407628583648228,0.4947117453303496,0.8068493547184041,0.9107170296131433,0.8025136095966144,0.8564443948831942,0.8006276464160703,0.6541325118577843,0.6456868112085011,0.7637037469950083,0.8537143070485493,0.34624929936070925
ANGELONE.NS,0.7057477738558983,0.8173800491136645,1.0,0.7252389619631986,0.7375741794592984,0.8436677449542941,0.6822222594311148,0.8815323841533164,0.8870418537596878,0.7127238867880146,0.4645138053448337,0.5665290109320708,0.6319522574108122,0.7760873349856098,0.6644157818962645,0.5971970282964593,0.8182774147593964,0.76020499901851,0.6480109689607314,0.5961669660358818,0.71944512308283,0.8163691850853533,0.5240790428532904,0.8858384216420332,0.5497601470391208,0.8888793136011693,0.6840242020886098,0.7647855534709409,0.7154741154586272,0.5993591405024192,0.7500530235225787,0.7981876576354875,0.3692449419032756,0.7485936767074723,0.82483970411634,0.8792794546288489,0.9030588532003853,0.9217280836062002,0.7801791104747249,0.8015234868355912,0.850906921779785,0.894285235738011,0.7784587992911196,0.8003298841535716,0.7242566837539901,0.6604927761830185,0.8461066512144004,0.9115959073627061,0.6907429220204573,0.7123216101565105,0.7914512794180919,0.8749309863921055,0.6587573402115775,0.7190439260648281,0.8313139809848673,0.6681548706659071,0.5698896852967333,0.8214973069182915,0.6155066542450401,0.6500915731159072,0.28042757183672673,0.5792631605519938,0.46958094824541863,0.6815563923610823,-0.7829531337340033,0.4803640162100424,0.7522934605694684,0.8631486304044546,0.7006730743484182,0.5928025071199966,0.8423962277076963,0.8399190185162958,-0.37447049260663284,0.8304984419108455,0.7029946879491362,0.6476916083792232,0.806411298303678,0.4715444077044528,0.740212133924771,0.6182329814906363,0.7135964297300641,0.8308542388530592,0.6079253810001297,0.6010019982336254,0.6193552575107457,0.9079845151095932,0.6416165081198432,0.42203050522994795,0.5527133567014003,0.7255951942660911,0.5812395923988201,0.8268099085920412,0.8311860318230703,0.45805353988943487,0.7918341097430007,0.7275144491878487,0.905361311535149,0.8235154624418618,0.732662070150887,0.698099975351643,0.6435751084559604,0.7798761795432655,0.8760440495595609,0.4036386695756332
APOLLOTYRE.NS,0.8058416792275856,0.8019696159188233,0.7252389619631986,1.0,0.8559252225467299,0.8182899441169554,0.759008359462796,0.8706635659810016,0.8360334394412131,0.8843013186868454,0.573548715797908,0.5810089583240128,0.7558318848589551,0.7574325522515195,0.7984833699117739,0.6529593418579343,0.8878014728779925,0.6917970684210261,0.6176619639452625,0.7740958303919104,0.7354529685833808,0.8674971657415163,0.56574334072329,0.6874086641184168,0.7325872434866078,0.7441709292982106,0.8676654867937081,0.8696773726637075,0.8363217614629467,0.829500346558748,0.4907003087930753,0.8272306567566309,0.5406456688960984,0.904569894524041,0.5772365293474093,0.8930281583907521,0.856978335707734,0.8217715957477921,0.7350476457757034,0.8848233690950603,0.8921609694259072,0.8640148327425287,0.9234147335338092,0.9193516708044014,0.8088793685103717,0.656066781811388,0.828667152431301,0.7939187262331505,0.7082485596820323,0.8163954996527084,0.8265757001977759,0.8837649685867051,0.5971895249190534,0.810720826380511,0.8417146404038001,0.7333181050275815,0.7407082926854183,0.7659307963879556,0.7601448195407773,0.5987186129697869,0.4108127172457536,0.7576853111587505,0.6645769552818863,0.3405852622715754,-0.9030351212533178,0.7377632842906164,0.6810809101976136,0.7478387311280287,0.7623378614957446,0.7506259898256132,0.8117931032172153,0.7751186480824318,-0.49203297009924174,0.8570772370698038,0.6689777309455073,0.6181459747994166,0.9083087425719567,0.7092788827510617,0.8042860449118872,0.8092979260050935,0.5404234021996196,0.8409347887147594,0.7333313393332718,0.8543700663247034,0.8382704224729542,0.85955366210051,0.7825442964082139,0.2928692272496906,0.6145150600237201,0.3703305164193741,0.6614151404135775,0.6773396411947328,0.9228220623831651,0.5593973676630962,0.8119811671703437,0.803785748063552,0.857021089947055,0.8380475303686997,0.8743813935034088,0.7674465141905047,0.5142562053811156,0.8563328425864062,0.8240511408471046,0.4476486985907141
ASHOKLEY.NS,0.8033642699093093,0.8033604723501732,0.7375741794592984,0.8559252225467299,1.0,0.8384578282586644,0.7225420250116135,0.859746858219632,0.8036612177498783,0.8839159831803393,0.4973244685584922,0.5539305040838058,0.7889904436271873,0.6801399380988444,0.6795033412482042,0.8424658156333792,0.7989499275345073,0.751974444035865,0.6768457470600077,0.8544130109610111,0.8151946613775813,0.8161493486925616,0.608305928202136,0.6503206057082505,0.8664734866225059,0.7606865044647245,0.7618850106321636,0.8036620032370303,0.7438929588522837,0.7385370897156703,0.4382367076420964,0.772633116624277,0.4819830764456575,0.8485677326801141,0.5704599600808523,0.8568944467809955,0.8130850626449169,0.7746172460207821,0.8645397700566405,0.8329497752909749,0.8214469079355743,0.8533196748831596,0.823671197959642,0.8765895923778809,0.779669412907648,0.6316395803925285,0.745248981209863,0.8069982156865979,0.7778035650961318,0.813634521780664,0.8196630582799859,0.8426370495817515,0.6184656304703705,0.7429305378797763,0.8351125538571706,0.7403085279209206,0.7850584024538418,0.6996088191442396,0.8208517688133226,0.6893674647198987,0.3309495322280431,0.710945966533279,0.5884936381145366,0.3435456807251231,-0.8528539003229252,0.6230574056946763,0.6218571889686352,0.7429711441071964,0.7402668626517475,0.6232428921738427,0.7503524176153297,0.8313796395878223,-0.47066710924671795,0.8403808378493778,0.5817876640425724,0.6483383797380354,0.8501066383415381,0.7491364920190223,0.7641160556059629,0.6848876445044575,0.5527989425997819,0.7515172808590713,0.6817722224332312,0.7710211905453882,0.63877722829901,0.7922643195015822,0.7292332698209013,0.2238007963200988,0.48948881448555664,0.3749425087487753,0.5881411125535845,0.7301444995009643,0.9135027158118593,0.4153330504531668,0.7757474563991986,0.7898529094535243,0.8201142563142495,0.8097840400337698,0.7758758840452459,0.8191840474290641,0.5924568072209007,0.8632012801946591,0.8088544377119291,0.445030776633626
ASIANPAINT.NS,0.9194572006422278,0.7828406540214337,0.843667744954294,0.8182899441169554,0.8384578282586644,1.0,0.6405602078540317,0.9593005422618732,0.9210833349702029,0.7857574345198736,0.529722066361538,0.522997160817847,0.7473721344376812,0.835058247903328,0.6921742251858903,0.7974449756168855,0.8742100610197967,0.6810017928651826,0.7719178200846275,0.8089388371408005,0.7858914520780054,0.8373813112677247,0.5547903635753871,0.8290014526604823,0.7557198088103054,0.8477153609625921,0.7221957275294049,0.8258499309445173,0.7330589015640792,0.7250504507466292,0.7066008063128054,0.8231455418464663,0.4883484061008845,0.860834981569145,0.8265104485852446,0.9369365979830752,0.9139088602274852,0.8548076430047737,0.815857502715342,0.8482401327590978,0.8891891661142863,0.9363942529158119,0.8490638685337368,0.8450557331195757,0.7836031309965026,0.6559716230227242,0.8784917067981941,0.9451267724089342,0.6371116297339683,0.8498770477078955,0.8651334753350834,0.9084401821436809,0.6315817516370722,0.7202939926810007,0.8895458615684414,0.6786196080585234,0.6269745647504347,0.8666575570314539,0.8383901799277972,0.6005658274325857,0.3737958346910807,0.7192584790708132,0.6031215520330808,0.6080400709002489,-0.8609636408824544,0.5697818565540353,0.8211250559206046,0.892664413296994,0.8032297881433972,0.6360401936437254,0.8749801173881842,0.8185002881403838,-0.32502265469493175,0.898265267267546,0.7477419500222532,0.6489277533045965,0.7939316713095951,0.672048102999005,0.6816722602861195,0.6730692559410181,0.5526864296938592,0.8358402494312231,0.663427762706132,0.6433487205275447,0.6104220187662774,0.8593683966338598,0.7556918901305062,0.42986832079891785,0.5246335150776912,0.6523304807619866,0.6202498370179721,0.8604212556768644,0.8279596056553069,0.451964779724763,0.8260089930761102,0.84047991778801,0.9352373035894508,0.9014248029626201,0.8219598460261162,0.9117276751496255,0.4550729612716795,0.8131277884511393,0.9313764954412271,0.5488874163069999
AUROPHARMA.NS,0.5800520112749448,0.7860938083016611,0.6822222594311148,0.7590083594627959,0.7225420250116135,0.6405602078540317,1.0,0.7147196982350077,0.6520627692747308,0.6999715764968718,0.3743627387078056,0.5000088320233147,0.6823193426229156,0.5558661117529184,0.8577973285849628,0.4580546519453847,0.6929868712011034,0.937043166187307,0.5454995833669596,0.5135392546689338,0.5413911948401879,0.6528551618304683,0.4871175947447066,0.5209009135519521,0.5270706610425637,0.7998319902162824,0.8373728852405335,0.6439571736821758,0.6367298561587588,0.6265626537034958,0.38486332465341166,0.6149414775532138,0.4390989518488187,0.6685537540086622,0.45702839167608894,0.7008646226259203,0.712312031699069,0.712893948697305,0.5848259568289621,0.7572139905481707,0.7501150306224555,0.6770236985904762,0.7304103171672645,0.7656182482006548,0.7482424046453442,0.520547787723789,0.5937004747879728,0.6446533933635696,0.887666893421357,0.6166384780270923,0.7298048769073708,0.689461622812209,0.4051766629257011,0.5606816786730848,0.6956490456199647,0.9152508967582274,0.5797124134540064,0.7320967305117525,0.5511852267141238,0.6669501304424026,0.41449415706722,0.7147986412401572,0.5309003805510261,0.29221614940442614,-0.7131298276130872,0.5960409308325014,0.5179139222976149,0.6235214143865805,0.5914779652492967,0.4980841229655727,0.6583063726377711,0.6247260383281109,-0.4743592714254708,0.6724924653632602,0.5794699947652661,0.499148052505195,0.8551562809342421,0.5527798307495357,0.8816156787069143,0.6448426876513965,0.3488554656628739,0.6544793596161746,0.5786427181198355,0.7660020006094235,0.6118751870505346,0.7613644359173051,0.6264011462029665,0.10400041538307107,0.5447107962136107,0.32932992669896055,0.5086685346928536,0.5296228439462212,0.8025403537921931,0.43444510774420175,0.6661523890939599,0.6220706413317516,0.6604712126390937,0.6441949768774909,0.6628223202561127,0.5946323058025198,0.7883044686434066,0.783077413375445,0.6544010354941628,0.39594242971307736
AXISBANK.NS,0.8813844466909266,0.8323998849885678,0.8815323841533163,0.8706635659810016,0.859746858219632,0.9593005422618732,0.7147196982350077,1.0,0.9198496890795986,0.8538309939402294,0.5337504117213407,0.5672525824959866,0.7694750525382857,0.8271951009929561,0.7629475301432936,0.8035353413933947,0.9000788465345619,0.758308363093898,0.7296289667776652,0.799659294129712,0.8185149515376539,0.857468330240068,0.5698452990854431,0.8651954383741283,0.7087872973215301,0.883784396389579,0.7980719001556403,0.8571463501475453,0.783260066473871,0.774469022840311,0.7200988453794884,0.8568945685543358,0.5061350776375065,0.9078415682646875,0.809890749705978,0.9705487336107526,0.9354536792355458,0.8993721896064609,0.8687198504123516,0.8977717154818333,0.9393972784812831,0.944425930635852,0.8972544981461045,0.939977221508246,0.823963311510155,0.7008756871106361,0.8874929025801985,0.9511934086518372,0.7196153316647155,0.9076744410022917,0.8817720280426474,0.9395999364253389,0.6615794833262502,0.7695970239771437,0.9119399113020691,0.7378053540435222,0.7336672370894182,0.8790617123770461,0.80460589162192,0.6940561094944225,0.411639395084744,0.7445714586345094,0.5668528910255427,0.6061033365306044,-0.896525715310662,0.6529976224907411,0.7780669163923761,0.9190143140719149,0.7734665052839955,0.7003567385111782,0.8865661818517426,0.8717597457090184,-0.39986989392653877,0.918379050711953,0.710697988112187,0.7320148857382361,0.8770832975475219,0.6979004279608965,0.7817507890797002,0.7451622818074618,0.595787426538787,0.8731975411094459,0.7331333753068846,0.7357820110772877,0.6983741381120283,0.9041813553152837,0.7916792043292169,0.41384748198218496,0.5814385778563589,0.646309419575574,0.6805999742721652,0.8428581972972815,0.883996786714653,0.49442003438432336,0.8373777396058889,0.8518866724944952,0.9621462714524871,0.9276318446750235,0.8788780845667764,0.8349204446361912,0.5514732767363794,0.848616197034064,0.9445382964221026,0.4628715810163041
BAJFINANCE.NS,0.8417431461212903,0.7727724620532617,0.8870418537596878,0.8360334394412131,0.8036612177498784,0.9210833349702029,0.6520627692747308,0.9198496890795986,1.0,0.7565076162097877,0.5676453721094273,0.6938414968657518,0.7094642682609965,0.8708075138837476,0.6749314121599186,0.6665084493856691,0.9546129637352704,0.6917885430462606,0.6341720615715483,0.6859312360621358,0.7401495406549415,0.8628034496288505,0.7271349808593958,0.8520817493556742,0.6204465991598102,0.8818912202617148,0.6952299299857062,0.8349242915161171,0.858026334806267,0.6801881888147648,0.7176199370773475,0.8761998059947335,0.43764927135276577,0.8656062002068313,0.849427394444564,0.8999305759831904,0.9478687011824641,0.8989451636804706,0.7680771688084355,0.8772203233430753,0.9302906705194198,0.9284009717314932,0.864701995143843,0.822701354206792,0.7722654230251352,0.7390042938075375,0.9228723235266473,0.9153705459022881,0.6279079988742297,0.7951942665590591,0.8872965184375774,0.942228330413281,0.7775877922799193,0.7747724876151021,0.943757920216417,0.621277968660093,0.586066060841166,0.8486459477237325,0.7042281564467034,0.5471027705334727,0.3248663520812786,0.6117433731853295,0.5693807142303203,0.6408281236514932,-0.8204290177037097,0.5747142385218152,0.8095412223625917,0.8833473363064075,0.9144409146051875,0.6596459288600661,0.9094088770498977,0.8152386893762633,-0.30893323999405575,0.8414051198117235,0.7209993158572363,0.6136430195250281,0.8547263627724776,0.5507519320329846,0.6877233940540297,0.6722778436568765,0.6597500598269589,0.8825314217850802,0.6599657757042438,0.6536908292878459,0.6923390854567404,0.9426844165666731,0.7387331442271713,0.45222723795951275,0.5565270425380775,0.6694421252774453,0.6376892271598085,0.8276789408924361,0.8823665520445599,0.48029250447925875,0.8598185253869366,0.7820655668623194,0.9453714050766111,0.8460790790175962,0.8336021302004251,0.8674827665806102,0.4760058326963484,0.8091530059215353,0.9088807020137115,0.3951686808200703
BATAINDIA.NS,0.8115467185899375,0.8780716201151193,0.7127238867880146,0.8843013186868454,0.8839159831803393,0.7857574345198735,0.6999715764968718,0.8538309939402294,0.7565076162097876,1.0,0.5648818662103591,0.4676936891249129,0.8262144798307738,0.7107258675169786,0.7224481697348432,0.7851337157928819,0.79387229497247,0.6942321553798947,0.5732458444307468,0.8356198298504947,0.833962606184677,0.8547838681502088,0.5370831126974724,0.6148154157390251,0.7620863606206563,0.660874498147336,0.8290053944802037,0.7663369982243355,0.7167619549449136,0.8230871559893473,0.38678809359559885,0.7721802611457953,0.6068343950201076,0.8806546395995436,0.5108611345036067,0.8326190511783322,0.7685286508457433,0.8340212059830456,0.8200687005452185,0.8485122196173114,0.8106984462633726,0.8173704568163588,0.8546572688319177,0.9325281281558921,0.7549867797883418,0.6594242710716909,0.7600745586567228,0.7764785198390146,0.7353276480282268,0.8772594816958584,0.7712195867810994,0.7784964473644091,0.5149884758651735,0.8235716016077181,0.8003691725112624,0.746038867534385,0.8688244071377582,0.6765505530897584,0.7478087081337743,0.7298735117836371,0.3952265299160169,0.7480356410341178,0.6795998536712242,0.2598510447911531,-0.9044268546430625,0.7480517495920959,0.644082080474413,0.7337150817870108,0.6761050297967262,0.6603940773133495,0.7648165614306122,0.8738657834195245,-0.4770561803335427,0.78959013315814,0.6721533949018244,0.6620883546916955,0.8751925341131398,0.8124027317060419,0.776266771120156,0.7527407332870382,0.5163340589318003,0.6997450338873812,0.7582785891097628,0.8539006993395161,0.695405713933687,0.7737161784023372,0.7531242224009708,0.11139002927404029,0.4696562905777606,0.2903465913491582,0.5853569138838723,0.6508029287075549,0.8662252018451017,0.3900206996432159,0.7535191876535596,0.8367134169757469,0.7910084046074478,0.8289762926377376,0.8373470962150026,0.7003329425815795,0.5357744856339407,0.7943256526777993,0.8062048300436537,0.307087102844197
