,AARTIIND.NS,ADANIENT.NS,ANGELONE.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CAMS.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DATAPATTNS.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAPPSTMNDS.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAILTEL.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
AARTIIND.NS,1.0,0.8169474771341688,0.5583528001666989,0.7202477351956451,0.7190768242453649,0.6607765545871042,0.725544979891218,0.6341898624675227,0.6673680832347278,0.7461735609950998,0.5010437190121914,0.6470254724569899,0.7567848295016364,0.7028191954977452,0.8436598789731122,0.536481626912208,0.7799747932826548,0.856471095493041,0.8161499402939782,0.6356768869173592,0.6873036693398482,0.7399168649725132,0.6576980850503187,0.7887372219692391,0.7993943063287309,0.584408487778017,0.6171479372439285,0.5700862538247946,0.5683344193403576,0.7109446739303108,0.6960619057889649,0.6336443371072857,0.6171986938355474,0.5162343972015544,0.8846234417816519,0.5619072878119717,0.7263554233454437,0.6463845340931403,0.6786093489280177,0.5847676016168252,0.7549812770322584,0.6767183823255168,0.7717044429031711,0.8238200500295028,0.6923447471164228,0.8280264123525304,0.9021636724006725,0.8007374546840954,0.7663077281419944,0.839146444550732,0.7917867056834202,0.7495313019265251,0.8339651201528179,0.6723272066061805,0.6419183353959104,0.7365527218177255,0.7338948563890835,0.7185155865187768,0.6962895002068641,0.6610941010131718,0.5805326984370944,0.8181519777326194,0.7622645188189323,0.722471638404569,0.7048656620191941,-0.8738607274993722,0.7002204333384467,0.842791997301924,0.7440585792283431,0.5997308880424794,0.8650055469097104,0.7352068914529702,0.7835320934636121,-0.7228508042452982,0.7021291904521011,0.6328914737990238,0.7249268269858687,0.5125035124634956,0.8927494648126288,0.5128898579467954,0.7821999882358752,0.4807150609735226,0.7698886704876988,0.8088077777224641,0.6229177606541411,0.8499163540492757,0.7097920790447595,0.8298980972985615,0.17971817957142322,0.7797617155215857,0.7370099184241257,0.7787790426798563,0.6824775709042348,0.7360961091272208,0.6644865556576371,0.4077536998150261,0.7570317083251794,0.7613237310629231,0.7704256533217342,0.8030521251639201,0.7721319888172601,0.5479216417834799,0.7599786039758406,0.7099673214831194,0.7261429408521426
ADANIENT.NS,0.8169474771341688,1.0,0.6662898306386276,0.7768834354621685,0.7905997658605876,0.7544647963646454,0.866944733667967,0.7658460360142696,0.6945352909694585,0.7797094675845602,0.6635555871087506,0.6080834216387205,0.8020806001996673,0.7673018634740051,0.8596152076842306,0.641484623311156,0.8342279077555044,0.8032342212786412,0.7602590164210793,0.7764802530215343,0.7867379453023047,0.7619356607688234,0.8235238482954073,0.718463134908228,0.7717158784136235,0.781015551459703,0.7212173281408575,0.5874055196192486,0.62462524464272,0.7697889916803459,0.6595514899860486,0.773678389393294,0.6712949729354947,0.27382389577559274,0.8570714959399969,0.741873294356695,0.8515640841992668,0.766379160108882,0.787480277550745,0.661691286955795,0.8265828118902482,0.8049126691904095,0.8368155899903716,0.8472900230849217,0.7892837638172354,0.9024981651218066,0.8541813275930062,0.8595574563448795,0.8334167059206197,0.857314135834161,0.8597132528010958,0.9011719029730382,0.8224152148252647,0.7763468296476603,0.6794177335054736,0.8652819212325478,0.797257064122962,0.7728407493896784,0.7769442469212072,0.792317142009913,0.6495869082957675,0.6934124857743097,0.8630358231828478,0.8310052702581818,0.8080635571001352,-0.8865760758089701,0.8155328321473824,0.8418335354225295,0.802025513611679,0.7313133491105854,0.84569558908896,0.6362631543421808,0.7706861343434407,-0.7891020484006085,0.7867453822317579,0.7105435433270695,0.8214182617302915,0.6946894920694061,0.7883150008584874,0.7336205708745934,0.821626789217203,0.625029451121436,0.8899438879328753,0.8387691307301716,0.7604532807159525,0.9496850298365492,0.7874874037854664,0.8347729732101352,0.3774230855082137,0.7947519211619013,0.7514290611551051,0.8180428195275907,0.8138793494478244,0.900055713967072,0.7725309956655929,0.45284800810264836,0.8847182283868287,0.8146438446770372,0.8299113437088376,0.7484849268800887,0.839664905065337,0.5895441420002947,0.7917022854332154,0.7986068352924792,0.6873866594786642
ANGELONE.NS,0.5583528001666989,0.6662898306386275,1.0,0.8393974779459228,0.7360709121994453,0.7394622631704978,0.7809236717444494,0.7087013365575333,0.7073804155702569,0.6769807752740269,0.5740442885876237,0.5005968046385737,0.6393428717899232,0.5255769164202284,0.6900307947430774,0.7117966410949516,0.777907839333171,0.595300416198013,0.6157844567559244,0.7206098108653167,0.7815300855823828,0.6557584623177747,0.5964687137698258,0.6577219181422381,0.4918116926726068,0.69148704424564,0.8228586108992906,0.6396596455360837,0.5071088615291337,0.6332086113048553,0.6308409821950307,0.6846413352810237,0.6507180200290045,0.1709811903446202,0.6627019983903424,0.6477841833488914,0.7952273910227583,0.6070660479838696,0.6372620448936543,0.800797459023998,0.7302218583863557,0.7831452772593279,0.7120330723232915,0.7028341549344241,0.7474744296836624,0.6875996252475782,0.5498942756867992,0.5433352883726414,0.650035458626072,0.6791216726769784,0.7819100302721925,0.6975799200860174,0.5926404819721897,0.8282215468215517,0.4778500110249007,0.7948708145659612,0.6661894719569785,0.9089191450134156,0.7608595516355288,0.6159405367560186,0.674866167691228,0.6164237601253633,0.7165643731705666,0.6677733851423306,0.7921747288490655,-0.7605858588000795,0.7399625004580475,0.7220818074439592,0.8116242002464813,0.6798925403286794,0.7343199617211864,0.4559094258916242,0.6562405213528415,-0.7190803360713066,0.7298481045188105,0.571812689108931,0.6314341621695774,0.7344268284998854,0.44237359976828255,0.821251508120486,0.6262334013097429,0.6885714850262581,0.6877640152132121,0.7938869707995626,0.7266253951518268,0.6957357741738905,0.6284240086109052,0.6500948552480054,0.5540527878075066,0.7380360049549993,0.5596360661181167,0.6190862777757848,0.6166581674933235,0.5568780086906645,0.6120863256390295,0.647112092814532,0.7166545796537175,0.7300934647271514,0.7326010114535055,0.6003030191401192,0.7805396258321793,0.44736933045488547,0.7167504042137999,0.6444519559090341,0.6899635119087052
APOLLOTYRE.NS,0.7202477351956452,0.7768834354621685,0.8393974779459227,1.0,0.8830838215519603,0.8266090178034206,0.7989493313721182,0.8138304162947325,0.7258849719728956,0.7744451816248898,0.7681968332078479,0.6247526122810108,0.7523483789941919,0.6822440914953924,0.8263614289194017,0.6351426492488674,0.8838540895304835,0.7959313442851267,0.7658829265441194,0.7195741236233734,0.7942246840004706,0.7443501975626924,0.7183539298918925,0.7382332736933576,0.7050611889790853,0.7077785650450948,0.7816712834350316,0.8218439312008853,0.6600969131677138,0.8065728548435389,0.7006071288245869,0.7289200164486073,0.6684047024398931,0.3069798695590798,0.8131251095748275,0.6579987509989863,0.9378932702554369,0.7409267148822298,0.8074417663089283,0.8964286569518833,0.7918405073456145,0.8137015126858307,0.802729346233862,0.8409366217120691,0.7784546767888929,0.7631690751661179,0.7338801150774267,0.7197653907335743,0.7815076891340668,0.8454218856785417,0.8883034517393571,0.8044710980278285,0.7929054061485067,0.8546971421144489,0.7201600959850256,0.7974781455473251,0.77377505110135,0.8204280215990866,0.8633042199373729,0.73804383136128,0.6296651052182838,0.7203796700789881,0.7828754148074603,0.7016342867421645,0.7849156412196288,-0.8827085388201903,0.736253565605229,0.8532466640951154,0.8711889825270737,0.7075755504919871,0.7785535894231381,0.645383514176613,0.8617059994749842,-0.782219250061711,0.791940670714366,0.6997959067773454,0.7514804698799125,0.6547488082809779,0.5918851906701915,0.7572340534619926,0.7765131664496461,0.8324667767080396,0.8116451338061013,0.8262211829182101,0.8596206595746437,0.8118434910645895,0.6793111876770308,0.8605131700145325,0.4211507189178384,0.7303614187080466,0.7137384628619469,0.7290329504222506,0.6935381327256798,0.7138243128876763,0.748857756066935,0.5720556141032602,0.8335707424077672,0.8586799855987279,0.8413203339158171,0.7507216655575545,0.7739819247522381,0.6240607618026485,0.7796646782017573,0.7440334458028277,0.7203615119905808
ASHOKLEY.NS,0.7190768242453649,0.7905997658605877,0.7360709121994453,0.8830838215519602,1.0,0.8936810295652061,0.7587728601682334,0.847821629956422,0.826247506171245,0.8665835345285395,0.7539665109433361,0.7144480746926481,0.8097972407971182,0.7795206444606073,0.8318603301981906,0.6510996887421421,0.8849364216268429,0.8332579132148157,0.8054386083948738,0.8465814557673584,0.8302959363404678,0.727552265883473,0.7873438173344116,0.8458638278850633,0.7610155756499806,0.6974417505525828,0.744560918515437,0.7457267480613696,0.7151903775597088,0.8339804081719632,0.8510245826970803,0.8384977618512324,0.7752211242648792,0.2056271650647622,0.8780371489878716,0.7361683310583363,0.8638712416953103,0.7611796465584401,0.8253125782770551,0.803919886358494,0.8313431886343059,0.8345378255410743,0.9007448595850736,0.9301373732077014,0.8410628002086441,0.778831769617502,0.7956015239159012,0.7559491821395923,0.8388030427374962,0.8105803945208097,0.914485577307482,0.8791832437418103,0.84561344134924,0.8910402572464926,0.7627140714496777,0.8408021586508099,0.8170915055336736,0.8127432975951829,0.8329267436045933,0.8362384361008581,0.7680058139198417,0.8125160665683461,0.8592548263629907,0.7632928941542361,0.8530131394801485,-0.9051747590304801,0.8857827010047232,0.8871686718947518,0.8877529726706418,0.8339841300705297,0.8351098540285218,0.5726435677695076,0.8040499414076397,-0.8489169156569055,0.8757924839690467,0.7911681350710331,0.7984406473108492,0.6166821559974008,0.5760037154265281,0.6504453092540415,0.7607464911546535,0.7214856714753666,0.8816993761370879,0.8556270491244561,0.7731954490764512,0.856612175910137,0.8178247544440226,0.8976459727342735,0.39765875928851674,0.7558809879426868,0.7763648877758312,0.7785692649694602,0.687029277839771,0.6712494378743317,0.8216086979216856,0.5764371091218603,0.8497913195408245,0.8620301098462327,0.8674829785640001,0.7683101069750681,0.7333278707707981,0.674108816851003,0.7353149543691758,0.7897805717328377,0.805333867064839
ASIANPAINT.NS,0.660776554587104,0.7544647963646454,0.7394622631704978,0.8266090178034206,0.8936810295652061,1.0,0.793955191351081,0.8158035335229391,0.8527655582585854,0.834956772078654,0.8640193292812829,0.6221368690257586,0.7055314014847472,0.7363845770504821,0.7744527270259182,0.7309252953882536,0.8187379182152289,0.7773412001122334,0.7668826273700133,0.7743898391685579,0.8556464431355371,0.719893237150794,0.7729854057932367,0.7800665958127916,0.6419345303344809,0.7078513484710462,0.8862863342134266,0.5442565054293959,0.6515434872795759,0.7439762276765053,0.653549111276885,0.8369489610272074,0.7337064855609395,0.2453993971164489,0.7642696912248003,0.7874003063720687,0.8242454276429027,0.7816228414373633,0.7721388006738772,0.7408763921165971,0.7919288171231536,0.8804919684939804,0.8716707772646617,0.8653161797458699,0.82780513589325,0.6977197878429471,0.700209368709183,0.6520908682630312,0.8461048352401986,0.7335160995594918,0.9064244771649658,0.8051303106616966,0.7563201517510485,0.8642612018504732,0.6661755413586937,0.8306727269347819,0.7449686121484026,0.7562549767501667,0.7995029622734163,0.8199914326570119,0.8241726288404158,0.7434501283396527,0.860215974032068,0.8386145309134724,0.8543190641849204,-0.8478062415140678,0.8260641901462793,0.789697516604138,0.9473172851239098,0.8346313884802317,0.7381206242405087,0.5719236359950732,0.7582245641086187,-0.7629844075602046,0.8525163710244145,0.7931403701432351,0.763070014775176,0.7238926810719752,0.5838779418118483,0.6008704622197346,0.6570369607307623,0.6890183747420866,0.9249688395959555,0.8077367221665009,0.6899315556231865,0.8246376215801468,0.8098605981814648,0.8440995465630007,0.4485031919526624,0.7682512724395534,0.7739328379217363,0.7378437627253249,0.645614162052519,0.6349981565968243,0.731114023280058,0.7347143319129401,0.811669211567935,0.8963357714381046,0.7978938444296281,0.7773689723246131,0.6713574212506451,0.5810017131259607,0.759111408632064,0.804843217004426,0.828880884301464
AUROPHARMA.NS,0.725544979891218,0.866944733667967,0.7809236717444494,0.7989493313721182,0.7587728601682334,0.7939551913510811,1.0,0.837720900427231,0.6712703054777885,0.7550536063877966,0.6912337532919588,0.5370368598987421,0.7010635232954016,0.678372847937682,0.8908346438606752,0.719580094452661,0.7980171208436687,0.7406037659919961,0.7359237004234008,0.7496192473542461,0.8231597158881243,0.6819986536278327,0.79538109448057,0.6896034490869123,0.6811491083142617,0.7969061562517307,0.8310720474869896,0.5984678859219462,0.6492144305123554,0.764922879189779,0.6311132996295723,0.8185126261124429,0.7116746123351438,0.24578546911650045,0.7844838395966215,0.7313322389270898,0.8467173335211237,0.860273066139761,0.7088942853655159,0.7074683662183171,0.753184729733782,0.7939092862482776,0.8044527887935383,0.8125328874417137,0.7999693288194416,0.8167076496075534,0.7527747277678943,0.7045371233286125,0.813898712683512,0.8026934930857527,0.8695325329164172,0.7615087801691505,0.7838197275361846,0.8058519306200744,0.6455285538764648,0.8331947492180924,0.7135317172673473,0.8189161118079312,0.7660888406572304,0.7669903506616883,0.6443739861277276,0.6413092264745249,0.910544479054273,0.7967268902821939,0.8320847066544285,-0.8570883827096344,0.8282131219326917,0.8077780069959833,0.8092642529247558,0.7722197864977733,0.8273841460636773,0.5597839318094613,0.7631953035068311,-0.7843081562326535,0.7681011282903001,0.6827820500881472,0.7946122881930411,0.7715153660300175,0.6512796731857267,0.7951277349682596,0.7051220629066038,0.6887957873040594,0.8788154223203601,0.7655775947784423,0.7626713379160135,0.8197226170682537,0.7797625493152316,0.7794452802662901,0.36905654174084024,0.8136496747673293,0.722376896139891,0.7549139601911335,0.6437771945120346,0.7973053946122118,0.6322754976827013,0.5004113655728425,0.7852589355836499,0.8019469848629664,0.7986583441630154,0.7358655128685122,0.740132498056348,0.5863071205668366,0.8348870091567911,0.7874115009583704,0.7037716640045047
AXISBANK.NS,0.6341898624675227,0.7658460360142697,0.7087013365575334,0.8138304162947326,0.8478216299564219,0.8158035335229391,0.837720900427231,1.0,0.6730872230298607,0.8026453224690459,0.7460992669212292,0.5350749622803646,0.6654444641815453,0.7140817581629667,0.8522542764532576,0.6036599443213949,0.823622916968091,0.7894978526624685,0.7305804739237748,0.81401872420817,0.7515680972567225,0.6431948580754214,0.8141049428605458,0.6242867454386463,0.6765580555929886,0.6606548332862716,0.657611708892197,0.6084764254054799,0.7106692872982983,0.7895885126081285,0.707985297065713,0.9181565512356141,0.6210982469779099,0.2344108654123693,0.7415540899616846,0.7204066175481326,0.8312268363931498,0.9005803311546738,0.7491293371704145,0.7470011467201292,0.6996299397294203,0.7540311725742332,0.8141153296566517,0.8549608196597795,0.8128805554850894,0.7195454525663522,0.752041388496279,0.6769374846433458,0.8073457831228417,0.7598593757145985,0.8814637127361913,0.7352010897305714,0.8060630524609858,0.8447239858234278,0.7532615458953126,0.7986226987189831,0.7102204538070012,0.7893614980186523,0.8412323217852066,0.9314207618632216,0.659913163984655,0.6269565259323064,0.8642261014638155,0.7338187534454228,0.7834024389503492,-0.8035680599552335,0.7850312410064644,0.8109878736276549,0.7898214401726074,0.77876540719725,0.7745448284506717,0.5917169167812808,0.7448673477577253,-0.6902001212757483,0.7884648233209205,0.8461050430776895,0.7710147473586613,0.6119097953843677,0.5357529168949084,0.6402438586772948,0.590576788198448,0.7341562983361778,0.83950543775837,0.6772198269399979,0.7023385477843846,0.7325320259518163,0.8173886961350461,0.8502707282910559,0.34998412135268425,0.634618441206733,0.8518937137273953,0.6970422028097737,0.5799669032064543,0.5967156925289233,0.6157936557658069,0.4352253822155663,0.7437426494302418,0.7750236567598883,0.8427654941499824,0.8029853874712123,0.6727372652774474,0.6676139079791006,0.7261469136314912,0.7634742841469709,0.6582785040448652
BAJFINANCE.NS,0.6673680832347278,0.6945352909694585,0.7073804155702569,0.7258849719728956,0.8262475061712451,0.8527655582585854,0.6712703054777885,0.6730872230298607,1.0,0.7807132917918577,0.6557845398939036,0.6404233037926954,0.6828619485173233,0.6959844920507705,0.7077528438177121,0.7637789995810659,0.8180841469127643,0.7285472056476605,0.7819626857676577,0.705506827142301,0.7289488848083447,0.6305990755698045,0.6816195798136537,0.7127062260989473,0.6787326002041019,0.5974513318926261,0.8225572340302371,0.5484367145735475,0.6514602092252727,0.7028009742498381,0.6956431262790065,0.777739530213332,0.6674239858999708,0.22512901673176444,0.7669346920266987,0.7112994405212529,0.7840590106367543,0.6663583660909681,0.6832276590247831,0.6436791844717693,0.7343015628131038,0.8074307428047915,0.8796078252693122,0.8275247384124084,0.7411780795753359,0.72549055613121,0.6494466432396393,0.6916962173972476,0.7365439817840893,0.6376837059360035,0.818590430648834,0.8025652398462564,0.742246930602965,0.8674006247611137,0.6779496940496439,0.7930231944052353,0.749275240119309,0.7803159915772314,0.7164951071246074,0.7098676040280875,0.8155235419327969,0.7584882674385764,0.7627399155516295,0.6845102124114709,0.8010999932656997,-0.808141206974032,0.7649576630622639,0.758030213693811,0.9268235065828584,0.7493585910553736,0.7370797379677408,0.5404493931347821,0.8164034926892789,-0.7507430127683615,0.7837148312149982,0.6897765479921357,0.7452075426038652,0.5349795259534121,0.5137319741156356,0.5806775412227975,0.6027858995436621,0.6707737193795985,0.8021443799447971,0.8455433976464009,0.5909328950419355,0.7863723514801273,0.72303338526404,0.8070393703876055,0.39667969375464984,0.7181143117469978,0.6985134201327816,0.6622642481404551,0.6012580581559754,0.5658133155563106,0.7434844748525824,0.827966316689026,0.7414754773212431,0.7551363797375712,0.7646005748318685,0.6618019771468384,0.6366696933613664,0.5170199301291453,0.6747243033221215,0.671726123395915,0.9305271385891198
BATAINDIA.NS,0.7461735609950998,0.7797094675845603,0.6769807752740269,0.7744451816248898,0.8665835345285395,0.834956772078654,0.7550536063877966,0.8026453224690459,0.7807132917918576,1.0,0.6346966638940089,0.6539228132411032,0.8457810942544832,0.8555381856690453,0.8564881090819754,0.7846146842126203,0.8709433607399087,0.8637985368368484,0.832548514992944,0.8080750860035822,0.7829738375397065,0.7266836174332771,0.7059881210884374,0.7831615875252966,0.7396970539929391,0.844890610749265,0.6826713339088399,0.614381499716215,0.7616866293083634,0.8408782642006428,0.7419588972360752,0.8431455384000666,0.7823116631929343,0.3495467953665673,0.8259136528849234,0.8298793950826746,0.8234267958432783,0.7659107822791487,0.7666213052625044,0.7602060264638235,0.9080174204398622,0.8923074453773463,0.8483964110808686,0.8999101859875113,0.7677174451740891,0.842169394227114,0.8285286752455555,0.7802832708123636,0.8644730743020997,0.771410641848016,0.903448598923732,0.8213541307828204,0.8514505598693131,0.8786888353174312,0.7332947180689692,0.8234153747317439,0.8354754098725263,0.8322632799877885,0.8286281626050116,0.7930403542028396,0.8720624235456088,0.7626022323798564,0.8341702460998042,0.8539388455119797,0.905731825732423,-0.8983664462597173,0.8937131345192966,0.8837106065667182,0.8600879189877653,0.7469460216685828,0.857165964517996,0.6852732121124738,0.7981668809672544,-0.7818125160588575,0.9355148939648615,0.7818894865183168,0.8638879080346303,0.6726347839393384,0.681507093271741,0.6289082393294642,0.7435556150635214,0.5932084770015555,0.8803380370007482,0.8110190086210803,0.7824568797934117,0.8482548795390278,0.8181950915070297,0.8745929950781377,0.5753200655588999,0.8469500416661994,0.8317230118344713,0.7999309137709798,0.6896974669642874,0.7046180631159161,0.779418559492446,0.6457594290145817,0.7933672776322208,0.8009764466930911,0.9086141953108661,0.825471022886043,0.7493330710411946,0.7703053313157358,0.8494942244103716,0.7948525380456889,0.801272881735932
